ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
908028.65,15.95,2.61,334576.43,5.88
907880.18,15.95,2.61,334520.74,5.88
908058.58,15.96,2.62,334559.68,5.88
907910.11,15.96,2.62,334713.11,5.88
907910.11,15.96,2.62,334738.37,5.88
907950.34,15.96,2.62,334818.48,5.89
907623.47,15.96,2.61,334538.32,5.88
907624.77,15.96,2.61,334539.7,5.88
907624.77,15.96,2.61,334539.7,5.88
907476.3,15.96,2.61,334494.79,5.88
907179.36,15.96,2.62,334366.65,5.88
907219.59,15.96,2.62,334446.76,5.88
907071.12,15.96,2.62,334401.85,5.88
906697.29,15.96,2.61,334028.54,5.88
906548.82,15.96,2.61,333916.67,5.88
906727.22,15.96,2.62,334220.91,5.88
906430.34,15.96,2.61,333930.39,5.88
906470.58,15.96,2.62,334010.51,5.88
906510.81,15.96,2.62,334128.95,5.88
906362.34,15.96,2.62,334017.37,5.88
906402.57,15.97,2.62,334186.12,5.89
906402.57,15.97,2.62,334186.12,5.89
906402.57,15.97,2.62,334186.12,5.89
905808.69,15.97,2.62,334042.25,5.89
906040.79,15.97,2.63,333935.3,5.89
905892.32,15.97,2.63,334290.79,5.89
905743.85,15.97,2.63,334177.68,5.89
905595.38,15.97,2.63,334162.65,5.89
904527.9,15.98,2.63,333944.87,5.9
904379.43,15.98,2.63,333902.21,5.9
904230.96,15.98,2.63,333816.72,5.9
904082.49,15.98,2.63,333744.27,5.9
903015.01,15.98,2.64,333526.49,5.9
902866.54,15.98,2.64,333470.8,5.9
902718.07,15.98,2.64,333357.69,5.9
902758.3,15.99,2.64,333527.8,5.91
902609.83,15.99,2.64,333414.69,5.9
902650.06,15.99,2.65,333584.82,5.91
902501.59,15.99,2.65,333558.29,5.91
902353.12,15.99,2.65,333456.68,5.91
902204.65,15.99,2.65,333414.02,5.91
902056.18,15.99,2.65,333328.53,5.91
901907.71,15.99,2.65,333215.42,5.91
901759.24,15.99,2.65,333200.38,5.91
901610.77,15.99,2.65,333127.93,5.91
901896.13,16.0,2.65,333505.56,5.92
901747.66,16.0,2.65,333433.11,5.91
901599.18,16.0,2.65,333377.42,5.91
901450.71,16.0,2.65,333265.84,5.91
900383.24,16.0,2.66,333048.06,5.92
900009.41,16.0,2.65,332674.74,5.91
899860.94,16.0,2.65,332658.17,5.91
899860.94,16.0,2.65,332658.17,5.91
899520.36,15.99,2.65,332321.48,5.91
899560.6,15.99,2.65,332401.59,5.91
899600.83,16.0,2.65,332520.03,5.91
899452.36,16.0,2.65,332406.93,5.91
899745.9,16.0,2.66,332834.53,5.92
899745.9,16.0,2.66,332824.22,5.92
899597.43,16.0,2.66,332751.77,5.92
899448.96,16.0,2.66,332696.07,5.92
899300.49,16.0,2.66,332584.21,5.92
899152.02,16.0,2.66,332567.93,5.92
899152.02,16.0,2.66,332567.93,5.92
899003.55,16.0,2.66,332541.39,5.92
898796.68,16.0,2.66,332340.88,5.92
898796.68,16.0,2.66,332340.88,5.92
898796.68,16.0,2.66,332340.88,5.92
898796.68,16.0,2.66,332340.88,5.92
898648.21,16.0,2.66,332239.27,5.92
898688.44,16.0,2.66,332319.38,5.92
898728.67,16.01,2.66,332437.82,5.92
898728.67,16.01,2.66,332437.82,5.92
898356.65,16.0,2.66,332065.18,5.92
898059.78,16.0,2.65,331774.67,5.91
897911.31,16.0,2.65,331702.22,5.91
897951.55,16.0,2.66,331809.87,5.91
897803.07,16.0,2.66,331696.76,5.91
897654.6,16.0,2.66,331681.73,5.91
897654.6,16.0,2.66,331681.73,5.91
897506.13,16.0,2.66,331568.62,5.91
897775.36,16.01,2.66,331969.57,5.92
897815.6,16.01,2.67,332049.68,5.92
897667.13,16.01,2.67,332004.77,5.92
897518.65,16.01,2.67,331962.11,5.92
897221.78,16.01,2.66,331671.59,5.92
897073.31,16.01,2.66,331586.11,5.92
896872.91,16.0,2.66,331358.07,5.91
896724.44,16.0,2.66,331244.96,5.91
896724.44,16.0,2.66,331244.96,5.91
896724.44,16.0,2.66,331244.96,5.91
896764.68,16.01,2.66,331415.09,5.92
896804.91,16.01,2.67,331495.21,5.92
896656.44,16.01,2.67,331472.1,5.92
897031.58,16.02,2.68,331553.76,5.92
896883.11,16.02,2.68,331883.26,5.93
896734.64,16.02,2.68,331856.72,5.93
896586.17,16.02,2.68,331755.11,5.93
896437.7,16.02,2.68,331642.0,5.93
896477.93,16.02,2.68,331812.14,5.93
896518.17,16.03,2.68,331892.25,5.93
896369.69,16.03,2.68,331847.34,5.93
896221.22,16.03,2.68,331850.84,5.93
895906.17,16.02,2.68,331492.07,5.93
896261.68,16.03,2.69,331782.4,5.93
896301.92,16.03,2.69,331862.51,5.94
896099.35,16.03,2.69,331737.56,5.93
895950.88,16.03,2.69,331692.65,5.93
895950.88,16.03,2.69,331692.65,5.93
895802.41,16.03,2.69,331620.2,5.93
895653.94,16.03,2.69,331564.51,5.93
895505.47,16.03,2.69,331451.4,5.93
895545.7,16.03,2.69,331621.86,5.94
895397.23,16.03,2.69,331549.41,5.94
895248.76,16.03,2.69,331493.71,5.94
895288.99,16.04,2.69,331573.82,5.94
895067.57,16.03,2.69,331356.81,5.94
894919.1,16.03,2.69,331333.7,5.94
894770.63,16.03,2.69,331307.16,5.94
894622.16,16.03,2.69,331205.55,5.94
894473.69,16.03,2.69,331179.02,5.94
894325.22,16.03,2.69,331077.4,5.94
894326.51,16.03,2.69,331078.7,5.94
894178.04,16.03,2.69,330966.29,5.94
894029.57,16.03,2.69,330950.55,5.94
894474.02,16.04,2.7,330985.24,5.94
894474.02,16.04,2.7,330985.24,5.94
894325.55,16.04,2.7,331442.07,5.95
894150.33,16.04,2.7,331183.88,5.94
894151.63,16.04,2.7,331198.4,5.94
894191.86,16.04,2.7,331278.52,5.94
893904.16,16.04,2.7,331047.05,5.94
894279.31,16.05,2.7,331392.62,5.95
894130.83,16.05,2.7,331349.96,5.95
893982.36,16.05,2.71,331264.48,5.95
893588.74,16.04,2.7,331023.56,5.94
893440.27,16.04,2.7,330951.11,5.94
893440.27,16.04,2.7,330951.11,5.94
893143.33,16.04,2.7,330822.96,5.94
892994.86,16.04,2.7,330767.27,5.94
893288.41,16.05,2.71,330729.52,5.94
893139.93,16.05,2.71,331081.76,5.95
893139.93,16.05,2.71,331081.76,5.95
893139.93,16.05,2.71,331081.76,5.95
893139.93,16.05,2.71,331081.76,5.95
892991.46,16.05,2.71,330969.35,5.95
892619.45,16.05,2.7,330596.71,5.94
892619.45,16.05,2.7,330596.71,5.94
892470.98,16.05,2.7,330580.98,5.94
892470.98,16.05,2.7,330580.98,5.94
892322.5,16.05,2.7,330508.53,5.94
892174.03,16.05,2.7,330452.83,5.94
892549.18,16.05,2.71,330423.22,5.94
892234.13,16.05,2.71,330617.1,5.95
892235.43,16.05,2.71,330622.84,5.95
892520.79,16.06,2.71,330879.43,5.95
892146.95,16.05,2.71,330593.53,5.95
892146.95,16.05,2.71,330593.53,5.95
891998.48,16.05,2.71,330521.08,5.95
891850.01,16.05,2.71,330465.38,5.95
891701.54,16.05,2.71,330422.49,5.95
891542.84,16.05,2.71,330267.34,5.95
891394.37,16.05,2.71,330182.09,5.94
891572.77,16.05,2.71,330221.03,5.95
891424.29,16.05,2.71,330374.46,5.95
891265.59,16.05,2.71,330220.84,5.95
891117.12,16.05,2.71,330108.43,5.95
891421.94,16.06,2.72,330549.0,5.95
891273.47,16.06,2.72,330435.89,5.95
891125.0,16.06,2.72,330420.86,5.95
891165.23,16.06,2.72,330500.97,5.96
891016.76,16.06,2.72,330477.86,5.96
890868.29,16.06,2.72,330435.2,5.96
890505.0,16.06,2.71,330068.89,5.95
890208.13,16.05,2.71,329778.37,5.95
890059.66,16.05,2.71,329692.89,5.95
889911.19,16.05,2.71,329650.23,5.95
889762.71,16.05,2.71,329564.74,5.95
890048.07,16.06,2.72,329515.65,5.95
890088.31,16.06,2.72,329595.77,5.95
889939.84,16.06,2.72,329572.68,5.95
889791.36,16.06,2.72,329515.93,5.95
889642.89,16.06,2.72,329837.18,5.96
889494.42,16.06,2.72,329871.81,5.96
889345.95,16.06,2.72,329828.92,5.96
889345.95,16.06,2.72,329828.92,5.96
889197.48,16.07,2.72,329743.66,5.96
889237.71,16.07,2.72,329823.78,5.96
889277.95,16.07,2.73,329942.22,5.96
889052.68,16.07,2.72,329753.22,5.96
888904.21,16.07,2.72,329726.68,5.96
888755.74,16.07,2.73,329625.07,5.96
888607.27,16.07,2.73,329552.62,5.96
888647.5,16.07,2.73,329660.28,5.96
888825.9,16.08,2.73,329699.22,5.96
889004.3,16.08,2.74,330192.87,5.97
888855.83,16.08,2.74,330150.21,5.97
888707.36,16.08,2.74,330064.72,5.97
888747.59,16.09,2.74,329954.47,5.97
888599.12,16.09,2.74,330121.72,5.98
888599.12,16.09,2.74,330105.04,5.98
888450.65,16.09,2.74,329991.94,5.97
888153.7,16.09,2.74,329863.79,5.97
887086.23,16.09,2.75,329646.01,5.98
887086.23,16.09,2.75,329635.61,5.98
886937.76,16.09,2.75,329620.57,5.98
886730.89,16.09,2.74,329336.06,5.98
886434.02,16.08,2.74,329109.84,5.97
886285.55,16.08,2.74,329066.94,5.97
886137.08,16.08,2.74,328981.69,5.97
885988.61,16.08,2.74,328869.28,5.97
885840.13,16.08,2.74,328853.54,5.97
886284.58,16.09,2.75,328888.23,5.97
886284.58,16.09,2.75,328888.23,5.97
885983.36,16.09,2.75,329072.86,5.98
885834.89,16.09,2.75,328977.06,5.98
885686.42,16.09,2.75,328950.53,5.98
885537.95,16.09,2.75,328848.92,5.97
885389.48,16.09,2.75,328822.38,5.98
885241.01,16.09,2.75,328720.77,5.97
885241.01,16.09,2.75,328720.77,5.97
885281.24,16.09,2.75,328610.52,5.97
885132.77,16.09,2.75,328777.77,5.98
884835.83,16.09,2.75,328649.63,5.98
884876.06,16.1,2.75,328729.74,5.98
884727.59,16.1,2.75,328684.83,5.98
884727.59,16.1,2.75,328684.83,5.98
884579.12,16.1,2.75,328642.17,5.98
884757.51,16.1,2.76,328877.36,5.99
884757.51,16.1,2.76,328897.68,5.99
884535.82,16.1,2.76,328716.01,5.98
884576.05,16.1,2.76,328796.13,5.99
884427.58,16.1,2.76,328773.19,5.99
884721.12,16.11,2.77,328762.49,5.99
884572.65,16.11,2.77,328721.39,5.99
884572.65,16.11,2.77,328721.39,5.99
884424.18,16.11,2.77,328718.64,5.99
884275.71,16.11,2.77,329072.68,6.0
884275.71,16.11,2.77,329085.91,6.0
884315.94,16.11,2.77,329166.02,6.0
884167.47,16.11,2.77,329143.26,6.0
883942.76,16.11,2.77,328887.84,5.99
883794.29,16.11,2.77,328776.26,5.99
883645.82,16.11,2.77,328759.7,5.99
883497.35,16.11,2.77,328733.16,5.99
883200.48,16.11,2.76,328442.49,5.99
883052.0,16.11,2.76,328340.88,5.99
882903.53,16.11,2.76,328314.34,5.99
882755.06,16.11,2.76,328212.73,5.99
882755.06,16.11,2.76,328212.73,5.99
882755.06,16.11,2.76,328240.48,5.99
882755.06,16.11,2.76,328240.48,5.99
882795.29,16.11,2.77,328320.6,5.99
882646.82,16.11,2.77,328297.83,5.99
882646.82,16.11,2.77,328297.83,5.99
882498.35,16.11,2.77,328254.94,5.99
882349.88,16.11,2.77,328169.69,5.99
882390.11,16.11,2.77,328249.8,5.99
882675.47,16.12,2.78,328534.82,6.0
882527.0,16.12,2.78,328492.16,6.0
882378.53,16.12,2.78,328406.68,6.0
882230.06,16.12,2.78,328364.02,6.0
882081.59,16.12,2.78,328278.53,6.0
881933.12,16.12,2.78,328165.42,6.0
881784.65,16.12,2.78,328150.39,6.0
881636.18,16.12,2.78,328038.81,6.0
881272.35,16.12,2.77,327798.88,5.99
881123.87,16.12,2.77,327782.32,6.0
880056.4,16.12,2.78,327574.58,6.0
879907.93,16.12,2.78,327461.47,6.0
879759.46,16.12,2.78,327446.43,6.0
879610.99,16.12,2.78,327403.54,6.0
879651.22,16.12,2.78,327481.64,6.0
879502.75,16.12,2.78,327368.53,6.0
879354.28,16.13,2.78,327353.49,6.0
879639.64,16.13,2.79,327304.37,6.0
879414.37,16.13,2.79,327257.88,6.0
879265.9,16.13,2.79,327426.36,6.01
879117.43,16.13,2.79,327417.21,6.01
878968.96,16.13,2.79,327390.16,6.01
878820.49,16.13,2.79,327347.27,6.01
878820.49,16.13,2.79,327347.27,6.01
878860.72,16.13,2.79,327425.37,6.01
878712.25,16.13,2.79,327312.44,6.01
878981.48,16.14,2.8,327713.21,6.02
878981.48,16.14,2.8,327741.19,6.02
879213.58,16.15,2.8,327634.25,6.02
879065.11,16.15,2.8,327989.96,6.02
878916.64,16.15,2.8,327876.85,6.02
878768.17,16.15,2.8,327861.81,6.02
878609.6,16.14,2.8,327708.71,6.02
878894.96,16.15,2.81,327659.62,6.02
878607.26,16.15,2.8,327373.63,6.02
878458.79,16.15,2.8,327330.74,6.02
878310.32,16.15,2.8,327245.49,6.02
878161.85,16.15,2.8,327189.18,6.02
878013.38,16.15,2.8,327509.47,6.02
878013.38,16.15,2.8,327509.47,6.02
878245.48,16.15,2.81,327794.7,6.03
878097.01,16.15,2.81,327752.04,6.03
878275.41,16.16,2.82,327987.23,6.03
878126.94,16.16,2.82,327874.81,6.03
878126.94,16.16,2.82,328058.33,6.04
878167.17,16.16,2.82,328227.75,6.04
878018.7,16.16,2.82,328115.33,6.04
878058.93,16.17,2.82,328284.75,6.04
878060.36,16.17,2.82,328286.21,6.04
877911.89,16.17,2.82,328174.63,6.04
877763.42,16.17,2.82,328158.07,6.04
877763.42,16.17,2.82,328158.07,6.04
877803.65,16.17,2.83,328238.18,6.05
877655.18,16.17,2.83,328215.42,6.05
877364.61,16.16,2.82,327835.38,6.04
877404.84,16.17,2.82,327915.5,6.04
877256.37,16.17,2.82,327892.39,6.04
877107.9,16.17,2.83,327849.73,6.04
877107.9,16.17,2.83,327849.73,6.04
877107.9,16.17,2.83,327849.73,6.04
877148.13,16.17,2.83,327927.59,6.05
876999.66,16.17,2.83,327884.7,6.05
877039.89,16.18,2.83,327962.8,6.05
876891.42,16.18,2.83,327850.38,6.05
877069.82,16.18,2.84,328155.17,6.05
876921.35,16.18,2.84,328082.72,6.05
876772.88,16.18,2.84,328027.02,6.05
876772.88,16.18,2.84,328023.48,6.05
876624.41,16.18,2.84,327996.95,6.05
876475.94,16.18,2.84,327895.34,6.05
876475.94,16.18,2.84,327994.28,6.06
876327.47,16.18,2.84,327881.17,6.05
876423.63,16.18,2.84,327954.74,6.06
876275.16,16.18,2.84,327939.7,6.06
876315.4,16.19,2.84,328019.82,6.06
876166.92,16.19,2.84,327974.91,6.06
876452.28,16.19,2.85,328062.19,6.06
876161.71,16.19,2.85,327775.28,6.06
876013.24,16.19,2.85,327922.96,6.06
875864.77,16.19,2.85,327896.43,6.06
876043.17,16.2,2.85,328074.98,6.07
875894.7,16.2,2.85,328002.53,6.06
875300.81,16.2,2.85,327858.66,6.07
875152.34,16.2,2.85,327802.96,6.07
875003.87,16.2,2.85,327760.3,6.07
875003.87,16.2,2.85,327760.3,6.07
874855.4,16.2,2.85,327674.81,6.07
874855.4,16.2,2.85,327674.81,6.07
874481.57,16.19,2.85,327371.7,6.06
874333.1,16.19,2.85,327328.81,6.06
874373.33,16.2,2.85,327406.91,6.06
874166.46,16.19,2.85,327206.24,6.06
874017.99,16.19,2.85,327179.7,6.06
874303.35,16.2,2.86,327441.2,6.07
874154.88,16.2,2.86,327414.67,6.07
874006.41,16.2,2.86,327313.06,6.07
874046.64,16.2,2.86,327393.17,6.07
873898.17,16.2,2.86,327370.06,6.07
873749.7,16.2,2.86,327343.52,6.07
873789.93,16.21,2.86,327405.26,6.07
873641.46,16.21,2.86,327293.4,6.07
873492.99,16.21,2.86,327277.12,6.07
873533.22,16.21,2.87,327357.23,6.07
873802.45,16.22,2.87,327752.58,6.08
873653.98,16.22,2.87,327640.16,6.08
873505.51,16.22,2.87,327624.43,6.08
873131.68,16.21,2.87,327321.32,6.08
872983.21,16.21,2.87,327208.21,6.08
872834.74,16.21,2.87,327193.17,6.08
872686.26,16.21,2.87,327150.51,6.08
872726.5,16.22,2.87,327228.38,6.08
872726.5,16.22,2.87,327228.38,6.08
872726.5,16.22,2.87,327228.38,6.08
872766.73,16.22,2.88,327308.49,6.08
872769.43,16.22,2.88,327316.33,6.08
872659.43,16.22,2.87,327206.33,6.08
872837.83,16.22,2.88,327430.33,6.09
872689.35,16.22,2.88,327403.8,6.09
872540.88,16.22,2.88,327302.18,6.09
872719.28,16.23,2.88,327341.13,6.09
872422.41,16.22,2.88,327050.62,6.08
872422.41,16.22,2.88,327050.62,6.08
872273.94,16.22,2.88,327204.19,6.09
872559.3,16.23,2.89,327291.48,6.09
872559.3,16.23,2.89,327291.48,6.09
872599.53,16.23,2.89,327569.33,6.09
872639.77,16.24,2.89,327649.44,6.1
872680.0,16.24,2.9,327767.88,6.1
872531.53,16.24,2.9,327741.35,6.1
872383.06,16.24,2.9,327639.74,6.1
872234.59,16.24,2.9,327527.32,6.1
872234.59,16.24,2.9,327527.32,6.1
872076.02,16.24,2.89,327368.76,6.1
872116.25,16.24,2.9,327538.17,6.1
871967.78,16.24,2.9,327426.31,6.1
872008.01,16.25,2.9,327595.17,6.1
871859.54,16.25,2.9,327568.64,6.1
871711.07,16.25,2.9,327467.03,6.1
871562.6,16.25,2.9,327440.49,6.1
871188.77,16.24,2.9,327190.82,6.1
871229.0,16.24,2.9,327252.56,6.1
871229.0,16.24,2.9,327252.56,6.1
871229.0,16.24,2.9,327252.56,6.1
871269.23,16.25,2.9,327332.68,6.1
870972.36,16.24,2.9,327082.51,6.1
871257.72,16.25,2.91,327367.53,6.11
870190.25,16.25,2.91,327149.76,6.11
870041.78,16.25,2.91,327107.1,6.11
869677.95,16.25,2.9,326867.17,6.11
869529.47,16.25,2.9,326781.69,6.11
869381.0,16.25,2.91,326668.58,6.11
869232.53,16.25,2.91,326653.54,6.11
869232.53,16.25,2.91,326653.54,6.11
869084.06,16.25,2.91,326540.43,6.11
868935.59,16.25,2.91,326525.39,6.11
868787.12,16.25,2.91,326413.53,6.11
868787.12,16.25,2.91,326413.53,6.11
868499.42,16.25,2.9,326097.76,6.1
868282.11,16.24,2.9,325909.82,6.1
868133.64,16.24,2.9,325893.53,6.1
867985.17,16.24,2.9,325780.42,6.1
867985.17,16.24,2.9,325780.42,6.1
868270.53,16.25,2.91,326198.7,6.1
868122.06,16.25,2.91,326156.04,6.1
867973.59,16.25,2.91,326070.56,6.1
867973.59,16.25,2.91,326070.56,6.1
867825.12,16.25,2.91,326027.67,6.1
867825.12,16.25,2.91,326027.67,6.1
867451.29,16.24,2.9,325654.35,6.1
867302.82,16.24,2.9,325569.1,6.1
867481.21,16.25,2.91,325608.04,6.1
867332.74,16.25,2.91,325761.62,6.1
867332.74,16.25,2.91,325761.62,6.1
867184.27,16.25,2.91,325718.96,6.1
867035.8,16.25,2.91,325633.47,6.1
867035.8,16.25,2.91,325633.47,6.1
866887.33,16.25,2.91,325590.81,6.1
866738.86,16.25,2.91,325505.33,6.1
867024.22,16.26,2.91,325456.2,6.1
867202.62,16.26,2.92,325404.75,6.1
867054.15,16.26,2.92,325964.48,6.11
866905.68,16.26,2.92,325964.35,6.12
866757.2,16.26,2.92,325921.69,6.12
866989.31,16.27,2.93,326213.11,6.12
866840.84,16.27,2.93,326100.18,6.12
866881.07,16.27,2.93,326270.12,6.13
866732.6,16.27,2.93,326157.01,6.12
866584.13,16.27,2.93,326141.97,6.12
866377.26,16.27,2.93,326089.77,6.12
866228.79,16.27,2.93,326047.11,6.12
866269.02,16.27,2.93,326124.98,6.13
866309.25,16.28,2.93,326014.73,6.13
866309.25,16.28,2.93,326014.73,6.13
866083.99,16.27,2.93,325747.73,6.12
866124.22,16.28,2.93,326101.43,6.13
865975.75,16.28,2.93,325988.5,6.13
865827.28,16.28,2.93,325973.28,6.13
865827.28,16.28,2.93,325973.28,6.13
866112.64,16.29,2.94,326045.44,6.13
865045.16,16.29,2.95,325827.66,6.14
864671.33,16.28,2.94,325643.3,6.13
864522.86,16.28,2.94,325687.36,6.13
864225.99,16.28,2.94,325469.89,6.13
864458.09,16.29,2.94,325362.94,6.13
864309.62,16.29,2.94,325718.46,6.14
864349.85,16.29,2.95,325798.57,6.14
864201.38,16.29,2.95,325775.81,6.14
864052.91,16.29,2.95,325662.7,6.14
863904.44,16.29,2.95,325647.66,6.14
863904.44,16.29,2.95,325647.66,6.14
863904.44,16.29,2.95,325647.66,6.14
863755.97,16.29,2.95,325535.25,6.14
863607.5,16.29,2.95,325519.52,6.14
863459.03,16.29,2.95,325492.98,6.14
863310.56,16.29,2.95,325391.37,6.14
863162.08,16.29,2.95,325278.26,6.14
863013.61,16.29,2.95,325263.22,6.14
862855.05,16.29,2.95,325149.51,6.14
862706.58,16.29,2.95,325122.97,6.14
861639.1,16.29,2.95,324905.2,6.14
861490.63,16.29,2.95,324803.59,6.14
861283.76,16.29,2.95,324602.92,6.14
861135.29,16.29,2.95,324576.38,6.14
861175.52,16.29,2.95,324638.12,6.14
861027.05,16.29,2.95,324525.19,6.14
860878.58,16.3,2.95,324509.97,6.14
860730.11,16.3,2.95,324398.11,6.14
860730.11,16.3,2.95,324398.11,6.14
860581.64,16.3,2.95,324381.83,6.14
860433.17,16.3,2.95,324355.29,6.14
860236.3,16.29,2.95,324164.62,6.14
860087.82,16.29,2.95,324063.01,6.14
859939.35,16.29,2.95,323949.9,6.14
859790.88,16.29,2.95,323934.87,6.14
859969.28,16.3,2.96,323973.81,6.14
859810.71,16.3,2.95,323819.18,6.14
859662.24,16.3,2.95,323972.65,6.14
859513.77,16.3,2.95,323900.2,6.14
859365.3,16.3,2.95,323844.51,6.14
859216.83,16.3,2.95,323817.97,6.14
859257.06,16.3,2.96,323879.71,6.14
858966.49,16.3,2.95,323592.8,6.14
858675.91,16.29,2.95,323306.08,6.13
858527.44,16.29,2.95,323192.98,6.13
858759.55,16.3,2.96,323554.91,6.14
858611.08,16.3,2.96,323441.8,6.14
858651.31,16.3,2.96,323612.14,6.14
859095.76,16.31,2.97,323558.81,6.14
858947.29,16.31,2.97,323445.7,6.14
858987.52,16.31,2.97,323615.83,6.15
859027.75,16.32,2.97,323695.95,6.15
858880.03,16.32,2.97,323738.5,6.15
858880.03,16.32,2.97,323738.5,6.15
858733.68,16.31,2.97,323666.91,6.15
858524.83,16.31,2.97,323710.22,6.15
858376.36,16.31,2.97,323665.31,6.15
858376.36,16.31,2.97,323665.31,6.15
858227.89,16.31,2.97,323612.0,6.15
858459.99,16.32,2.97,323583.05,6.15
858311.52,16.32,2.97,324026.23,6.16
858596.88,16.32,2.98,323977.14,6.16
858233.05,16.32,2.98,323928.52,6.16
858518.41,16.33,2.98,324122.15,6.16
858369.94,16.33,2.98,324029.16,6.16
858221.47,16.33,2.98,324392.94,6.17
858073.0,16.33,2.98,324281.36,6.17
858251.39,16.33,2.99,324587.0,6.18
858118.99,16.33,2.99,324446.37,6.17
857828.41,16.33,2.98,324160.63,6.17
857828.41,16.33,2.98,324133.7,6.17
857679.94,16.33,2.98,324107.17,6.17
857531.47,16.33,2.98,324005.56,6.17
857383.0,16.33,2.98,323892.63,6.17
857668.36,16.33,2.99,324312.21,6.18
857900.46,16.34,3.0,324205.26,6.17
856832.99,16.34,3.0,323987.49,6.18
856832.99,16.34,3.0,323987.49,6.18
856841.56,16.34,3.0,324024.46,6.18
856841.56,16.34,3.0,324024.46,6.18
856881.8,16.35,3.0,324565.84,6.19
856922.03,16.35,3.01,324645.95,6.19
856922.03,16.35,3.01,324645.95,6.19
856773.56,16.35,3.01,324601.04,6.19
856399.73,16.35,3.0,324226.25,6.19
856685.09,16.35,3.01,324313.53,6.19
856685.09,16.35,3.01,324313.53,6.19
856685.09,16.35,3.01,324313.53,6.19
856725.32,16.36,3.01,324591.38,6.2
856765.55,16.36,3.02,324671.5,6.2
856401.72,16.35,3.01,324431.57,6.2
856253.25,16.35,3.01,324386.66,6.2
856538.61,16.36,3.02,324458.82,6.2
856390.14,16.36,3.02,324691.84,6.2
856430.37,16.36,3.02,324581.59,6.2
856281.9,16.36,3.02,324748.85,6.21
855908.07,16.36,3.02,324375.52,6.2
856193.43,16.37,3.02,324462.8,6.2
856044.96,16.37,3.02,324681.38,6.21
855671.13,16.36,3.02,324307.37,6.2
855522.66,16.36,3.02,324194.44,6.2
855562.89,16.36,3.02,324364.37,6.2
855414.42,16.36,3.02,324251.27,6.2
855454.65,16.37,3.02,324421.4,6.21
855306.18,16.37,3.02,324348.95,6.21
855157.71,16.37,3.03,324293.25,6.21
855009.24,16.37,3.03,324250.59,6.21
854860.77,16.37,3.03,324165.11,6.21
855130.0,16.38,3.03,324058.76,6.21
854981.53,16.38,3.03,324452.95,6.21
854833.06,16.38,3.03,324426.41,6.22
854684.58,16.38,3.03,324324.8,6.21
854387.71,16.37,3.03,324034.23,6.21
854427.95,16.38,3.03,324114.35,6.21
854427.95,16.38,3.03,324114.35,6.21
854468.18,16.38,3.04,324232.79,6.22
854177.61,16.37,3.03,323945.82,6.21
854177.61,16.37,3.03,323945.82,6.21
854029.13,16.37,3.03,323832.71,6.21
853880.66,16.37,3.03,323817.67,6.21
853732.19,16.38,3.03,323705.26,6.21
853435.32,16.37,3.03,323413.05,6.2
853286.85,16.37,3.03,323397.32,6.2
853138.38,16.37,3.03,323284.21,6.2
852989.91,16.37,3.03,323269.17,6.2
852841.44,16.37,3.03,323156.24,6.2
852841.44,16.37,3.03,323156.24,6.2
852550.86,16.37,3.02,322834.39,6.2
852402.39,16.37,3.02,322819.17,6.2
852253.92,16.37,3.02,322776.28,6.2
851916.22,16.36,3.02,322440.3,6.19
851767.75,16.36,3.02,322355.04,6.19
852053.11,16.37,3.03,322442.33,6.19
852093.34,16.37,3.03,322720.18,6.2
851944.87,16.37,3.03,322607.76,6.2
851796.4,16.37,3.03,322592.03,6.2
851647.93,16.37,3.03,322479.62,6.2
851647.93,16.37,3.03,322479.62,6.2
851499.46,16.37,3.03,322463.88,6.2
851499.46,16.37,3.03,322463.88,6.2
851731.56,16.38,3.04,322356.94,6.2
851583.09,16.38,3.04,322712.51,6.21
851434.62,16.38,3.04,322599.4,6.21
851286.15,16.38,3.04,322584.36,6.21
851326.38,16.38,3.04,322664.48,6.21
851366.61,16.39,3.04,322782.92,6.21
851366.61,16.39,3.04,322782.92,6.21
851234.2,16.39,3.04,322772.78,6.21
851085.73,16.39,3.04,322729.89,6.21
851371.09,16.39,3.05,322680.77,6.21
851411.32,16.4,3.05,322758.86,6.22
851047.49,16.39,3.05,322710.27,6.22
850899.02,16.39,3.05,322825.38,6.22
850750.55,16.39,3.05,322733.53,6.22
851035.91,16.4,3.06,323075.18,6.23
851076.14,16.4,3.06,323155.29,6.23
850927.67,16.4,3.06,323132.18,6.23
850967.9,16.41,3.06,323212.29,6.23
851146.3,16.41,3.07,323436.29,6.24
850997.83,16.41,3.07,323363.84,6.24
