ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
412346.2,7.14,1.97,177641.02,3.08
412346.2,7.14,1.97,177641.02,3.08
412716.92,7.15,1.98,177631.49,3.08
413237.15,7.16,1.99,177651.64,3.08
413690.52,7.17,2.0,177651.64,3.08
413638.8,7.17,2.0,177651.64,3.08
413587.07,7.17,2.0,177651.64,3.08
413535.35,7.17,2.0,177651.64,3.08
413483.63,7.17,2.0,177631.33,3.08
413431.9,7.17,2.0,177631.5,3.08
413380.18,7.17,2.0,177631.5,3.08
413328.45,7.17,2.0,177631.5,3.08
413465.28,7.17,2.0,177631.5,3.08
413521.9,7.17,2.0,177562.26,3.08
413470.17,7.18,2.0,177562.26,3.08
413990.4,7.18,2.01,177658.09,3.08
414127.23,7.19,2.02,177658.09,3.08
414264.05,7.19,2.02,177780.71,3.09
414791.71,7.2,2.03,178367.92,3.1
414739.98,7.2,2.03,178367.92,3.1
415110.7,7.21,2.04,178809.29,3.1
414949.31,7.21,2.03,178650.59,3.1
415041.31,7.21,2.04,178876.96,3.11
414989.59,7.21,2.04,178764.72,3.11
415126.41,7.21,2.04,178764.72,3.11
415263.24,7.22,2.04,178895.33,3.11
415211.51,7.22,2.04,178838.34,3.11
415159.79,7.22,2.04,178838.34,3.11
415108.07,7.22,2.05,178838.34,3.11
415056.34,7.22,2.05,178838.34,3.11
415004.62,7.22,2.05,178725.24,3.11
414952.89,7.22,2.05,178725.24,3.11
414901.17,7.22,2.05,178877.99,3.11
414849.44,7.22,2.05,179044.97,3.12
415377.1,7.23,2.06,179044.97,3.12
415325.37,7.23,2.06,178931.87,3.11
415273.65,7.23,2.06,178818.77,3.11
415793.88,7.24,2.07,178801.33,3.11
415742.15,7.24,2.07,178801.33,3.11
415690.43,7.24,2.07,178801.33,3.11
415638.7,7.24,2.07,178801.33,3.11
416017.39,7.25,2.07,178801.33,3.11
415913.94,7.25,2.08,178688.23,3.11
416284.66,7.25,2.08,178817.4,3.12
416284.66,7.25,2.08,178589.36,3.11
416421.49,7.26,2.09,178775.53,3.12
416890.11,7.27,2.1,178691.5,3.12
417403.69,7.28,2.1,177937.22,3.1
417403.69,7.28,2.1,177824.12,3.1
417676.1,7.28,2.11,177824.12,3.1
417812.93,7.29,2.11,177946.73,3.1
417761.2,7.29,2.11,177881.74,3.1
417911.88,7.29,2.12,177522.37,3.1
419486.81,7.32,2.15,178311.31,3.11
419435.09,7.32,2.15,178253.09,3.11
419383.36,7.32,2.15,178253.09,3.11
419331.64,7.32,2.15,178253.09,3.11
419851.87,7.33,2.16,178254.92,3.11
420320.49,7.34,2.17,178170.89,3.11
420778.59,7.35,2.17,177725.31,3.1
420726.87,7.35,2.17,177615.45,3.1
421247.1,7.36,2.18,178037.72,3.11
421195.37,7.36,2.18,178007.67,3.11
421143.65,7.36,2.18,178088.31,3.11
421514.37,7.36,2.19,178217.49,3.11
421462.64,7.36,2.19,178188.0,3.11
422004.14,7.37,2.2,177641.3,3.1
421952.42,7.37,2.2,177620.99,3.1
421900.7,7.37,2.2,177617.74,3.1
422173.1,7.38,2.21,177617.8,3.11
422535.26,7.39,2.22,177600.3,3.11
422483.53,7.39,2.22,177487.2,3.1
422620.36,7.39,2.22,177609.82,3.11
422999.05,7.4,2.23,177609.82,3.11
422999.05,7.4,2.23,177609.82,3.11
423369.77,7.41,2.23,177605.99,3.11
423318.04,7.41,2.23,177492.89,3.11
423688.76,7.41,2.24,177492.89,3.11
423637.04,7.41,2.24,177472.57,3.11
423585.31,7.41,2.24,177443.08,3.11
423533.59,7.41,2.24,177443.08,3.11
424476.21,7.43,2.26,177822.2,3.11
424920.46,7.44,2.27,177709.31,3.11
424868.74,7.44,2.27,177709.31,3.11
425239.45,7.45,2.28,177824.25,3.11
425187.73,7.45,2.28,177824.25,3.11
425641.11,7.46,2.28,177824.25,3.12
426011.82,7.46,2.29,177824.25,3.12
425960.1,7.46,2.29,177884.25,3.12
425908.37,7.46,2.29,177884.25,3.12
425856.65,7.46,2.29,177774.39,3.12
425804.93,7.46,2.29,177744.9,3.12
425753.2,7.47,2.29,177744.9,3.12
425701.48,7.47,2.29,177897.65,3.12
425649.75,7.47,2.29,177877.33,3.12
425800.43,7.47,2.3,177517.97,3.11
426179.12,7.48,2.3,177517.97,3.11
426127.39,7.48,2.31,177518.35,3.12
426423.54,7.48,2.31,177535.84,3.12
426560.37,7.49,2.31,177535.84,3.12
426508.64,7.49,2.32,177535.84,3.12
426952.9,7.5,2.32,177537.9,3.12
426901.17,7.5,2.32,177508.41,3.12
426849.45,7.5,2.32,177508.41,3.12
426797.72,7.5,2.32,177508.41,3.12
426746.0,7.5,2.32,177396.17,3.12
426694.28,7.5,2.33,177396.17,3.12
426642.55,7.5,2.33,177396.17,3.12
426590.83,7.5,2.33,177396.17,3.12
426539.1,7.5,2.33,177396.17,3.12
426539.1,7.5,2.33,177396.17,3.12
426675.93,7.5,2.33,177518.79,3.12
426624.2,7.5,2.33,177489.3,3.12
426572.48,7.5,2.33,177489.3,3.12
426943.2,7.51,2.34,177489.3,3.12
426891.47,7.51,2.34,177432.3,3.12
426839.75,7.51,2.34,177432.3,3.12
426976.58,7.51,2.34,177432.3,3.12
426924.85,7.51,2.34,177348.69,3.12
426873.13,7.52,2.34,177345.45,3.12
427009.95,7.52,2.35,177468.06,3.12
426958.23,7.52,2.35,177468.06,3.13
426906.51,7.52,2.35,177468.06,3.13
426854.78,7.52,2.35,177468.06,3.13
426803.06,7.52,2.35,177418.52,3.13
426751.33,7.52,2.35,177334.91,3.13
426699.61,7.52,2.35,177334.91,3.13
426972.02,7.53,2.35,177335.18,3.13
427350.7,7.53,2.36,177335.18,3.13
427721.42,7.54,2.37,177776.55,3.13
427669.7,7.54,2.37,177776.55,3.14
427617.97,7.54,2.37,177663.45,3.13
427566.25,7.54,2.37,177663.45,3.13
427936.97,7.55,2.38,177663.45,3.13
428073.79,7.55,2.38,177786.07,3.14
428022.07,7.55,2.38,177786.07,3.14
427970.34,7.55,2.38,177786.07,3.14
428341.06,7.56,2.39,177901.01,3.14
428785.31,7.57,2.4,177901.01,3.14
429164.0,7.58,2.4,177918.13,3.14
430096.6,7.59,2.42,178170.04,3.15
430467.32,7.6,2.43,178455.21,3.15
430739.73,7.61,2.43,178455.21,3.15
430876.55,7.61,2.44,178455.21,3.15
431345.18,7.62,2.45,178371.18,3.15
431293.46,7.62,2.45,178371.18,3.15
431241.73,7.62,2.45,178306.18,3.15
431695.11,7.63,2.46,178666.25,3.16
431967.51,7.63,2.46,178666.25,3.16
431915.79,7.63,2.46,178553.14,3.16
431864.06,7.64,2.46,178553.14,3.16
431812.34,7.64,2.46,178469.53,3.16
431760.62,7.64,2.46,178469.53,3.16
432131.33,7.64,2.47,178470.18,3.16
432079.61,7.64,2.47,178440.69,3.16
432352.02,7.65,2.48,178440.69,3.16
432805.39,7.66,2.49,178567.23,3.16
433077.8,7.66,2.49,178631.13,3.16
433077.8,7.66,2.49,178399.42,3.16
433531.17,7.67,2.5,178399.42,3.16
433479.45,7.67,2.5,178399.42,3.16
433427.72,7.67,2.5,178399.42,3.16
433376.0,7.67,2.5,178399.05,3.16
433324.28,7.67,2.5,178378.74,3.16
433272.55,7.67,2.5,178378.74,3.16
433762.09,7.68,2.51,178251.93,3.16
433710.37,7.68,2.51,178186.94,3.16
434163.75,7.69,2.52,178262.71,3.16
434112.02,7.69,2.52,178262.71,3.16
434112.02,7.69,2.52,178739.15,3.17
434474.17,7.7,2.53,178739.15,3.17
434422.45,7.7,2.53,178626.05,3.17
434370.73,7.7,2.53,178626.05,3.17
434741.44,7.71,2.54,178626.05,3.17
434689.72,7.71,2.54,178626.05,3.17
434638.0,7.71,2.54,178626.05,3.17
434586.27,7.71,2.54,178605.73,3.17
435039.65,7.72,2.55,179070.88,3.18
435567.3,7.73,2.56,179070.98,3.18
435704.13,7.73,2.56,179070.98,3.18
435652.4,7.73,2.56,179070.98,3.18
435600.68,7.73,2.56,179070.98,3.18
435548.95,7.73,2.56,179070.98,3.18
435497.23,7.73,2.56,179070.98,3.18
435445.51,7.73,2.56,179253.14,3.18
435393.78,7.73,2.56,179169.53,3.18
435342.06,7.74,2.56,179169.53,3.18
435342.06,7.74,2.56,179301.58,3.19
435290.33,7.74,2.56,179301.58,3.19
435427.16,7.74,2.57,179424.19,3.19
435375.44,7.74,2.57,179424.19,3.19
435808.73,7.75,2.58,179731.63,3.2
436134.1,7.75,2.58,179732.44,3.2
437038.35,7.77,2.6,180316.8,3.21
437400.51,7.78,2.61,180266.07,3.21
437771.22,7.78,2.61,180395.25,3.21
437719.5,7.79,2.61,180338.25,3.21
437856.33,7.79,2.62,180460.87,3.21
437804.6,7.79,2.62,180351.01,3.21
437752.88,7.79,2.62,180237.91,3.21
437701.15,7.79,2.62,180128.05,3.21
437649.43,7.79,2.62,180128.05,3.21
438020.15,7.8,2.63,180284.37,3.21
437968.42,7.8,2.63,180284.37,3.21
438347.11,7.81,2.63,180540.04,3.21
438295.39,7.81,2.63,180540.04,3.22
438815.61,7.82,2.64,180540.04,3.22
438763.89,7.82,2.64,180540.04,3.22
438712.17,7.82,2.64,180540.04,3.22
438696.05,7.82,2.65,180717.08,3.22
438644.33,7.82,2.65,180696.76,3.22
438781.16,7.82,2.65,180303.49,3.21
438729.43,7.82,2.65,180190.39,3.21
438677.71,7.82,2.65,180077.29,3.21
438625.98,7.82,2.65,180077.29,3.21
438762.81,7.83,2.65,180077.29,3.21
438711.09,7.83,2.66,180056.97,3.21
438659.36,7.83,2.66,180056.97,3.21
439030.08,7.84,2.66,180056.97,3.21
438978.36,7.84,2.66,180026.93,3.21
438771.46,7.84,2.67,180200.8,3.22
438719.73,7.84,2.67,180200.8,3.22
438668.01,7.84,2.67,180200.8,3.22
438668.01,7.84,2.67,180200.8,3.22
438616.29,7.84,2.67,180200.8,3.22
438564.56,7.84,2.67,180353.54,3.22
438512.84,7.84,2.67,180353.54,3.22
438512.84,7.84,2.67,180401.98,3.23
438649.66,7.84,2.67,180401.98,3.23
438597.94,7.84,2.67,180893.29,3.24
438558.09,7.84,2.67,181340.52,3.24
438426.36,7.84,2.67,181342.51,3.24
438374.64,7.84,2.67,181342.51,3.24
438511.46,7.85,2.67,181465.12,3.25
438459.74,7.85,2.67,181465.12,3.25
438732.14,7.85,2.68,181465.12,3.25
438680.42,7.85,2.68,181465.12,3.25
439117.76,7.86,2.69,181352.02,3.25
439254.58,7.87,2.69,181352.02,3.25
439202.86,7.87,2.69,181352.02,3.25
439151.13,7.87,2.69,181352.02,3.25
439287.96,7.87,2.7,181474.64,3.25
439424.79,7.87,2.7,181474.64,3.25
439373.06,7.87,2.7,181474.64,3.25
439321.34,7.87,2.7,181491.42,3.25
439841.56,7.88,2.71,181491.42,3.25
439789.84,7.88,2.71,181491.42,3.25
439738.11,7.89,2.71,181491.42,3.25
440108.83,7.89,2.72,181620.6,3.26
440479.55,7.9,2.73,181620.6,3.26
440427.83,7.9,2.73,181527.81,3.26
440376.1,7.9,2.73,181435.03,3.26
440829.48,7.91,2.74,181812.17,3.26
440966.3,7.91,2.74,181812.17,3.26
440914.58,7.91,2.74,181812.17,3.26
440862.85,7.91,2.74,181819.55,3.26
440811.13,7.91,2.74,181762.55,3.26
441181.85,7.92,2.75,181842.14,3.27
441130.12,7.92,2.75,181842.14,3.27
440776.41,7.92,2.74,181528.04,3.26
440724.69,7.92,2.74,181528.04,3.26
440861.51,7.92,2.75,181596.55,3.26
440809.79,7.92,2.75,181979.54,3.27
441610.53,7.94,2.76,182163.94,3.27
441558.8,7.94,2.77,182163.94,3.27
441558.8,7.94,2.77,182163.94,3.27
442010.47,7.95,2.77,181999.26,3.27
441958.75,7.95,2.78,181999.26,3.27
442021.49,7.95,2.78,181936.14,3.27
441969.77,7.95,2.78,181936.14,3.27
441918.04,7.95,2.78,181973.9,3.27
441866.32,7.95,2.78,181890.29,3.27
442003.15,7.95,2.78,181890.29,3.27
442440.48,7.96,2.79,181890.8,3.27
442577.31,7.97,2.79,181890.8,3.27
442525.58,7.97,2.79,181890.8,3.27
442904.27,7.97,2.8,181890.8,3.27
443357.65,7.98,2.81,182017.35,3.28
443305.92,7.98,2.81,182017.35,3.28
443254.2,7.98,2.81,182017.35,3.28
443391.02,7.99,2.82,182203.52,3.28
442824.32,7.98,2.81,181510.96,3.27
443195.04,7.99,2.81,181811.88,3.28
443331.86,7.99,2.82,181811.88,3.28
443280.14,7.99,2.82,181812.26,3.28
443717.48,8.0,2.83,181812.26,3.28
444170.85,8.01,2.83,181812.26,3.28
444448.13,8.01,2.84,182874.61,3.3
444396.4,8.01,2.84,182874.61,3.3
444533.23,8.02,2.85,182874.61,3.3
444481.5,8.02,2.85,182874.85,3.3
444429.78,8.02,2.85,182874.85,3.3
444378.06,8.02,2.85,182871.61,3.3
444326.33,8.02,2.85,182761.75,3.3
444274.61,8.02,2.85,182761.75,3.3
444718.86,8.03,2.86,182745.0,3.3
444667.13,8.03,2.86,182766.59,3.3
444615.41,8.03,2.86,182766.59,3.3
444318.71,8.03,2.85,182526.95,3.3
444762.96,8.03,2.86,182526.95,3.3
444711.24,8.03,2.86,182526.95,3.3
444711.24,8.03,2.86,182526.95,3.3
444659.51,8.03,2.86,182526.95,3.3
444607.79,8.03,2.86,182526.95,3.3
444607.79,8.03,2.86,182413.84,3.3
445135.44,8.04,2.87,182784.05,3.3
445655.67,8.05,2.88,182784.05,3.3
445603.94,8.05,2.88,182784.05,3.3
445397.05,8.06,2.88,183184.36,3.31
445533.87,8.06,2.89,183253.22,3.32
445482.15,8.06,2.89,183253.22,3.32
445430.42,8.06,2.89,183143.36,3.31
445016.63,8.07,2.89,183143.36,3.32
445387.35,8.07,2.9,183143.39,3.32
445524.17,8.08,2.9,183329.56,3.32
445472.45,8.08,2.91,183329.56,3.32
445925.83,8.09,2.91,183316.31,3.32
446439.4,8.1,2.92,182577.4,3.31
446387.68,8.1,2.92,182577.4,3.31
446335.96,8.1,2.92,182744.39,3.32
446284.23,8.1,2.93,182744.39,3.32
446126.16,8.1,2.92,182744.39,3.32
446074.43,8.1,2.92,182744.39,3.32
446399.8,8.1,2.93,183328.57,3.33
446348.08,8.1,2.93,183328.57,3.33
446620.48,8.11,2.94,183392.47,3.33
446568.76,8.11,2.94,183284.15,3.33
446705.58,8.11,2.94,183284.15,3.33
447158.96,8.12,2.95,183284.15,3.33
447107.23,8.12,2.95,183284.15,3.33
446693.44,8.13,2.95,183284.15,3.33
446830.27,8.13,2.96,183379.26,3.34
448576.17,8.16,2.99,184977.93,3.37
448946.89,8.17,3.0,184977.93,3.37
448895.16,8.17,3.0,184977.93,3.37
448843.44,8.17,3.0,184977.93,3.37
448791.71,8.17,3.0,184977.93,3.37
449610.66,8.19,3.02,185242.1,3.37
449610.66,8.19,3.02,185132.24,3.37
449747.48,8.19,3.02,185132.24,3.37
449695.76,8.19,3.02,185022.38,3.37
449644.03,8.19,3.02,184909.27,3.37
450014.75,8.2,3.03,185024.21,3.37
449963.03,8.2,3.03,185024.21,3.37
449498.0,8.19,3.02,184486.51,3.36
449634.83,8.2,3.03,184486.51,3.36
450005.55,8.21,3.03,184486.51,3.36
449953.82,8.21,3.03,184483.27,3.36
449902.1,8.21,3.03,184480.03,3.36
450333.19,8.21,3.04,184480.05,3.37
450470.01,8.22,3.05,184602.67,3.37
450923.39,8.23,3.05,184807.97,3.37
451294.11,8.23,3.06,184807.97,3.37
451242.38,8.24,3.06,184807.97,3.37
451379.21,8.24,3.07,184930.58,3.38
451327.48,8.24,3.07,184931.46,3.38
451599.89,8.25,3.07,184931.46,3.38
451872.3,8.25,3.08,184931.46,3.38
452022.97,8.26,3.08,184572.09,3.37
451971.25,8.26,3.08,184542.6,3.37
451919.53,8.26,3.08,184542.6,3.37
451867.8,8.26,3.08,184542.6,3.37
452140.21,8.26,3.09,184542.6,3.37
452510.93,8.27,3.1,184542.6,3.37
452647.75,8.27,3.1,184665.22,3.38
452784.58,8.28,3.11,184787.84,3.38
452732.85,8.28,3.11,185002.0,3.38
453005.26,8.28,3.11,185002.0,3.38
452953.54,8.28,3.11,184971.96,3.38
453016.28,8.29,3.11,185064.43,3.39
453016.28,8.29,3.11,185065.19,3.39
453153.11,8.29,3.12,185187.8,3.39
453101.38,8.29,3.12,185199.69,3.39
453472.1,8.3,3.13,185328.87,3.39
453472.1,8.3,3.13,185461.11,3.39
453842.82,8.31,3.13,185461.11,3.39
453791.1,8.31,3.13,185431.62,3.39
453739.37,8.31,3.13,185382.07,3.39
453687.65,8.31,3.14,185382.07,3.39
453635.92,8.31,3.14,185268.97,3.39
454005.98,8.32,3.14,185532.72,3.4
453954.26,8.32,3.14,185419.62,3.4
454324.98,8.32,3.15,185720.55,3.4
454461.8,8.33,3.15,185720.55,3.4
454410.08,8.33,3.16,185720.55,3.4
454930.31,8.34,3.17,185720.61,3.4
454878.58,8.34,3.17,185720.61,3.4
454826.86,8.34,3.17,185700.29,3.4
455280.23,8.35,3.18,185687.05,3.4
455417.06,8.35,3.18,185733.53,3.41
455365.33,8.35,3.18,185733.53,3.41
455313.61,8.35,3.18,185704.04,3.41
455766.98,8.36,3.19,185704.04,3.41
455715.26,8.36,3.19,185571.99,3.41
455663.54,8.36,3.19,186135.27,3.42
456132.16,8.37,3.2,186051.23,3.42
456502.88,8.38,3.21,186051.23,3.42
456881.57,8.39,3.22,186051.23,3.42
457018.39,8.39,3.22,186172.96,3.42
457155.22,8.4,3.22,186295.58,3.42
457623.85,8.41,3.23,186211.54,3.42
457994.56,8.41,3.24,186211.37,3.42
458131.39,8.42,3.24,186211.37,3.42
458079.67,8.42,3.25,186211.37,3.42
458079.67,8.42,3.25,186211.37,3.42
458216.49,8.42,3.25,186211.37,3.42
458164.77,8.42,3.25,186118.59,3.42
458113.04,8.42,3.25,186118.59,3.42
458249.87,8.43,3.25,186118.59,3.42
458198.15,8.43,3.25,186118.59,3.42
458066.42,8.42,3.25,185968.92,3.42
458014.69,8.43,3.25,185968.92,3.42
457962.97,8.43,3.25,185968.92,3.42
458333.69,8.43,3.26,185968.92,3.42
458281.96,8.43,3.26,185968.92,3.42
458075.07,8.44,3.26,185971.36,3.43
458445.79,8.44,3.27,186364.62,3.43
458596.46,8.45,3.28,186005.26,3.43
458544.74,8.45,3.28,186000.98,3.43
458493.01,8.45,3.28,186200.07,3.43
458441.29,8.45,3.28,186200.07,3.43
458578.11,8.45,3.28,186200.07,3.43
458495.97,8.45,3.28,186350.26,3.44
458444.25,8.45,3.28,186350.26,3.44
458392.52,8.45,3.28,186241.94,3.43
458392.52,8.45,3.28,186128.84,3.43
458340.8,8.45,3.28,186088.17,3.43
458719.49,8.46,3.29,186105.29,3.43
458667.76,8.46,3.29,186105.29,3.43
458616.04,8.46,3.29,186075.79,3.43
458564.32,8.46,3.29,186075.79,3.43
458935.03,8.47,3.3,186075.79,3.43
459071.86,8.48,3.3,186075.79,3.44
459525.23,8.48,3.31,186363.44,3.44
459797.64,8.49,3.32,186365.78,3.44
459745.92,8.49,3.32,186389.69,3.44
459694.19,8.49,3.32,186389.69,3.44
460494.93,8.51,3.34,186574.08,3.45
460865.65,8.52,3.34,186689.03,3.45
461002.47,8.52,3.35,186689.03,3.45
460950.75,8.52,3.35,186689.03,3.45
460282.86,8.51,3.34,185957.45,3.44
460231.13,8.51,3.34,185847.59,3.44
460179.41,8.51,3.34,185847.59,3.44
460558.1,8.52,3.35,185862.59,3.44
460830.5,8.52,3.35,186104.27,3.44
460967.33,8.53,3.36,186290.44,3.45
460915.6,8.53,3.36,186290.44,3.45
460697.71,8.53,3.35,186008.87,3.44
460834.54,8.53,3.36,186008.87,3.44
460782.82,8.53,3.36,186008.87,3.44
461055.22,8.54,3.36,186008.87,3.44
461039.11,8.54,3.36,185960.15,3.44
461175.94,8.54,3.37,186299.77,3.45
461312.76,8.54,3.37,186422.39,3.45
461463.44,8.55,3.38,186063.03,3.45
461834.16,8.56,3.38,186063.03,3.45
461782.43,8.56,3.38,186063.03,3.45
461782.43,8.56,3.38,185949.92,3.45
461730.71,8.56,3.39,185930.34,3.45
462220.25,8.57,3.4,185853.95,3.45
462707.87,8.58,3.41,186104.01,3.45
463078.59,8.59,3.41,186104.01,3.45
463026.87,8.59,3.41,186109.38,3.45
463397.58,8.59,3.42,186109.38,3.45
463345.86,8.59,3.42,186109.38,3.45
463783.2,8.6,3.43,186109.39,3.45
464310.85,8.61,3.44,186111.32,3.45
464310.85,8.61,3.44,186111.32,3.45
464310.85,8.61,3.44,186302.91,3.46
464259.13,8.61,3.44,186193.05,3.45
464629.84,8.62,3.45,186634.42,3.46
464578.12,8.62,3.45,186634.42,3.46
464526.4,8.62,3.45,186634.42,3.46
464663.22,8.63,3.45,186634.42,3.46
465183.45,8.64,3.46,186634.42,3.46
465703.67,8.65,3.47,186730.25,3.47
465840.5,8.65,3.48,186727.92,3.47
465788.78,8.65,3.48,186727.92,3.47
465788.78,8.65,3.48,186614.82,3.47
465737.05,8.65,3.48,186614.82,3.47
465578.5,8.65,3.48,186614.82,3.47
466047.13,8.66,3.49,186530.78,3.47
466047.13,8.66,3.49,186530.78,3.47
466417.85,8.67,3.49,186530.78,3.47
466855.18,8.68,3.5,187195.84,3.48
467308.56,8.68,3.51,187182.59,3.48
467256.83,8.69,3.51,187098.98,3.48
468155.51,8.7,3.53,188388.53,3.5
468292.34,8.71,3.53,188388.53,3.5
468240.61,8.71,3.54,188388.46,3.5
468760.84,8.72,3.55,188388.46,3.5
468709.12,8.72,3.55,188340.36,3.5
468187.13,8.71,3.54,187773.57,3.49
468187.13,8.71,3.54,187773.57,3.49
467899.01,8.71,3.53,187844.84,3.5
468419.24,8.72,3.54,187940.67,3.5
468367.51,8.72,3.54,187940.67,3.5
468820.89,8.73,3.55,187940.67,3.5
468820.89,8.73,3.55,187940.67,3.5
468769.16,8.73,3.55,187940.67,3.5
468717.44,8.73,3.55,187959.65,3.5
468665.72,8.73,3.56,187959.65,3.5
468665.72,8.73,3.56,188073.14,3.5
468613.99,8.73,3.56,187960.04,3.5
468562.27,8.73,3.56,187960.04,3.5
468510.54,8.73,3.56,187960.04,3.5
468458.82,8.73,3.56,187960.04,3.5
468407.1,8.73,3.56,187960.04,3.5
468355.37,8.73,3.56,187930.55,3.5
468680.74,8.74,3.57,188731.34,3.52
468817.56,8.74,3.57,188731.34,3.52
468765.84,8.74,3.57,188731.34,3.52
468714.11,8.74,3.57,188731.34,3.52
468662.39,8.74,3.57,188701.85,3.52
468610.67,8.75,3.57,188701.85,3.52
468558.94,8.75,3.57,188644.85,3.52
468507.22,8.75,3.57,188552.07,3.52
468455.49,8.75,3.57,188552.07,3.52
468403.77,8.75,3.58,188552.07,3.52
467928.67,8.74,3.57,188033.51,3.51
468065.5,8.74,3.57,188033.51,3.51
468202.32,8.75,3.58,188033.51,3.51
468150.6,8.75,3.58,188036.09,3.51
468098.87,8.75,3.58,188036.09,3.51
468552.25,8.76,3.59,188035.87,3.51
468922.97,8.77,3.59,188035.87,3.52
468871.24,8.77,3.59,188031.09,3.52
468563.82,8.76,3.59,188031.06,3.52
468512.09,8.76,3.59,188001.57,3.52
468648.92,8.77,3.59,188001.57,3.52
468648.92,8.77,3.59,188001.57,3.52
468597.19,8.77,3.59,188154.32,3.52
468545.47,8.77,3.6,188159.63,3.52
468817.88,8.77,3.6,188412.49,3.53
469291.65,8.78,3.61,188412.51,3.53
469239.93,8.78,3.61,188383.01,3.53
469188.2,8.78,3.61,188269.36,3.52
469656.2,8.79,3.62,189360.28,3.55
469604.47,8.79,3.62,189310.73,3.55
469552.75,8.79,3.62,189310.73,3.55
469501.02,8.8,3.62,189310.73,3.55
469449.3,8.8,3.62,189310.73,3.55
469820.02,8.8,3.63,189334.89,3.55
470190.73,8.81,3.64,189334.89,3.55
469712.84,8.8,3.63,188793.31,3.54
469661.12,8.8,3.63,188773.0,3.54
469609.4,8.81,3.63,188773.0,3.54
469557.67,8.81,3.63,188773.0,3.54
469505.95,8.81,3.63,188773.0,3.54
469145.92,8.8,3.63,188170.47,3.53
469094.19,8.8,3.63,188150.15,3.53
469042.47,8.8,3.63,188150.15,3.53
469179.3,8.81,3.63,188149.89,3.53
468612.59,8.8,3.62,187457.32,3.52
468749.42,8.8,3.63,187457.32,3.52
468886.24,8.81,3.63,187457.32,3.52
469406.47,8.82,3.64,187457.32,3.52
469354.75,8.82,3.64,187457.32,3.52
469303.02,8.82,3.64,187457.32,3.52
469251.3,8.82,3.64,187347.46,3.52
469388.12,8.82,3.65,187744.9,3.53
469841.5,8.83,3.66,187744.9,3.53
470208.94,8.84,3.67,187492.6,3.52
470481.34,8.85,3.67,187492.6,3.52
470481.34,8.85,3.67,187492.6,3.52
470429.62,8.85,3.67,187492.6,3.53
471269.68,8.86,3.69,188226.35,3.54
471217.96,8.86,3.69,188226.35,3.54
471166.23,8.86,3.69,188226.35,3.54
471303.06,8.87,3.69,188348.97,3.54
471439.88,8.87,3.7,188348.97,3.54
471818.57,8.88,3.71,188716.4,3.55
471766.85,8.88,3.71,188716.4,3.55
471715.12,8.88,3.71,188714.41,3.55
471663.4,8.88,3.71,188862.74,3.56
471663.4,8.88,3.71,188862.74,3.56
472312.92,8.89,3.72,188560.36,3.55
472485.03,8.9,3.72,188668.79,3.55
472485.03,8.9,3.72,188555.69,3.55
472485.03,8.9,3.72,188555.69,3.55
472403.32,8.9,3.72,188555.81,3.55
472351.6,8.9,3.72,188555.81,3.55
472730.29,8.9,3.73,188670.54,3.55
472643.91,8.9,3.73,188578.81,3.55
476437.02,8.97,3.8,191851.44,3.61
476385.29,8.98,3.8,191851.32,3.61
476522.12,8.98,3.81,191853.27,3.62
476522.12,8.98,3.81,191617.55,3.61
476799.4,8.99,3.81,192679.9,3.63
476936.22,8.99,3.82,192802.51,3.63
476884.5,8.99,3.82,192709.73,3.63
477336.16,9.0,3.83,192545.05,3.63
477742.5,9.01,3.84,193858.01,3.66
478104.65,9.02,3.84,193858.01,3.66
478104.65,9.02,3.84,193858.01,3.66
477893.93,9.01,3.84,193646.3,3.65
477842.21,9.01,3.84,193646.33,3.65
477790.49,9.01,3.84,193646.33,3.65
477738.76,9.02,3.84,193738.58,3.66
477687.04,9.02,3.84,193738.58,3.66
478049.19,9.02,3.85,194161.83,3.67
477997.47,9.02,3.85,194290.86,3.67
477945.74,9.03,3.85,194290.86,3.67
478316.46,9.03,3.86,194290.86,3.67
478264.74,9.03,3.86,194290.86,3.67
478784.96,9.04,3.87,194386.7,3.67
478733.24,9.05,3.87,194386.71,3.67
478681.51,9.05,3.87,194357.21,3.67
479134.89,9.05,3.88,194357.21,3.67
479083.17,9.06,3.88,194372.6,3.67
479536.54,9.06,3.89,194372.6,3.67
479484.82,9.07,3.89,194372.6,3.67
479433.09,9.07,3.89,194372.6,3.68
479901.72,9.08,3.9,194288.57,3.67
479849.99,9.08,3.91,194268.25,3.68
479798.27,9.08,3.91,194268.25,3.68
480251.64,9.09,3.92,194268.46,3.68
