ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
628,3217,679950,6212,679950
629,3225,683950,6212,683950
629,3225,684760,6212,684760
629,3225,685760,6212,685760
629,3225,686760,6212,686760
630,3233,694760,6212,694760
630,3233,695230,6212,695230
630,3233,696040,6212,696040
630,3233,697040,6212,697040
631,3235,697360,6212,697360
631,3235,697680,6212,697680
632,3243,698680,6212,698680
632,3243,699680,6212,699680
633,3251,700680,6212,700680
633,3251,701000,6212,701000
633,3251,702000,6212,702000
633,3251,702590,6212,702590
634,3259,703590,6212,703590
635,3261,704240,6212,704240
636,3263,705240,6212,705240
636,3263,706050,6212,706050
637,3271,706370,6212,706370
637,3271,707370,6212,707370
638,3279,715370,6212,715370
638,3279,716180,6212,716180
639,3283,717180,6212,717180
640,3291,717650,6212,717650
640,3291,718650,6212,718650
641,3299,719650,6212,719650
641,3299,720650,6212,720650
642,3301,721120,6212,721120
642,3301,721120,6212,721120
642,3301,721930,6212,721930
642,3301,722930,6212,722930
643,3303,723930,6212,723930
644,3305,724400,6212,724400
644,3305,725400,6212,725400
644,3305,726210,6212,726210
645,3313,727020,6212,727020
645,3313,727490,6212,727490
646,3315,728490,6212,728490
647,3317,729490,6212,729490
647,3317,729840,6212,729840
648,3319,730650,6212,730650
648,3319,730970,6212,730970
649,3327,731440,6212,731440
650,3335,732440,6212,732440
651,3337,733250,6212,733250
652,3345,734250,6212,734250
652,3345,734900,6212,734900
653,3353,735550,6212,735550
654,3355,736360,6212,736360
655,3357,737360,6212,737360
655,3357,738360,6212,738360
655,3357,739360,6212,739360
656,3365,740010,6212,740010
657,3373,740480,6212,740480
658,3375,741290,6212,741290
659,3377,742100,6212,742100
659,3377,743100,6212,743100
659,3377,743750,6212,743750
660,3379,744750,6212,744750
661,3380,745070,6212,745070
661,3380,745070,6212,745070
662,3382,745880,6212,745880
662,3382,746880,6212,746880
663,3384,747350,6212,747350
663,3384,747350,6212,747350
663,3384,747820,6212,747820
664,3386,748820,6212,748820
664,3386,749820,6212,749820
665,3394,750820,6212,750820
666,3396,751820,6212,751820
666,3396,752290,6212,752290
667,3398,753290,6212,753290
667,3398,753760,6212,753760
667,3398,754570,6212,754570
668,3406,755570,6212,755570
668,3406,755800,6212,755800
668,3406,756800,6212,756800
669,3408,757800,6212,757800
670,3410,758120,6212,758120
670,3410,758930,6212,758930
670,3410,759930,6212,759930
671,3412,760930,6212,760930
672,3420,761250,6212,761250
672,3420,762250,6212,762250
672,3420,763250,6212,763250
673,3422,764250,6212,764250
674,3430,764720,6212,764720
675,3438,765180,6212,765180
675,3438,765990,6212,765990
676,3440,766800,6212,766800
677,3442,767800,6212,767800
677,3442,768270,6212,768270
678,3450,769080,6212,769080
679,3458,770080,6212,770080
680,3466,770080,6212,770080
680,3466,770890,6212,770890
680,3466,771890,6212,771890
681,3474,772890,6212,772890
682,3482,773700,6212,773700
682,3482,774700,6212,774700
682,3482,774930,6212,774930
682,3482,775930,6212,775930
682,3482,776930,6212,776930
683,3490,777400,6212,777400
684,3498,778400,6212,778400
684,3498,782400,6212,782400
684,3498,782870,6212,782870
685,3500,783680,6212,783680
685,3500,784680,6212,784680
685,3500,785680,6212,785680
685,3500,786680,6212,786680
686,3508,787490,6212,787490
686,3508,787650,6212,787650
687,3516,788650,6212,788650
688,3518,789650,6212,789650
689,3520,789650,6212,789650
689,3520,790650,6212,790650
690,3522,791110,6212,791110
690,3522,792110,6212,792110
691,3524,793110,6212,793110
692,3532,794110,6212,794110
693,3540,794580,6212,794580
693,3540,795390,6212,795390
694,3542,795710,6212,795710
694,3542,796360,6212,796360
694,3542,797360,6212,797360
695,3550,798360,6212,798360
696,3552,799360,6212,799360
697,3554,799830,6212,799830
698,3562,800640,6212,800640
699,3570,801640,6212,801640
699,3570,802640,6212,802640
699,3570,803640,6212,803640
700,3578,804640,6212,804640
700,3578,805100,6212,805100
700,3578,805750,6212,805750
700,3578,806560,6212,806560
701,3586,807560,6212,807560
701,3586,808110,6212,808110
701,3586,808920,6212,808920
702,3594,809920,6212,809920
703,3602,810570,6212,810570
704,3606,811570,6212,811570
704,3606,812380,6212,812380
705,3608,813190,6212,813190
706,3610,814000,6212,814000
707,3618,814470,6212,814470
708,3626,815470,6212,815470
709,3628,815470,6212,815470
709,3628,816470,6212,816470
710,3630,817470,6212,817470
711,3632,817580,6212,817580
712,3640,818050,6212,818050
712,3640,819050,6212,819050
712,3640,819520,6212,819520
712,3640,820520,6212,820520
712,3640,820890,6212,820890
712,3640,821110,6212,821110
712,3640,821110,6212,821110
712,3640,821110,6212,821110
712,3640,822110,6212,822110
712,3640,822580,6212,822580
712,3640,823580,6212,823580
713,3648,824580,6212,824580
714,3656,825390,6212,825390
715,3664,825620,6212,825620
716,3666,825850,6212,825850
716,3666,826660,6212,826660
717,3674,827660,6212,827660
718,3676,827660,6212,827660
719,3684,828660,6212,828660
719,3684,828820,6212,828820
720,3686,829820,6212,829820
721,3694,829820,6212,829820
721,3694,830290,6212,830290
721,3694,830660,6212,830660
722,3696,830980,6212,830980
722,3696,831980,6212,831980
722,3696,832980,6212,832980
723,3704,833790,6212,833790
723,3704,834790,6212,834790
723,3704,835020,6212,835020
723,3704,836020,6212,836020
723,3704,837020,6212,837020
723,3704,837020,6212,837020
723,3704,837480,6212,837480
724,3706,837710,6212,837710
725,3714,838710,6212,838710
725,3714,839030,6212,839030
726,3722,839030,6212,839030
727,3730,840030,6212,840030
728,3732,841030,6212,841030
728,3732,842030,6212,842030
728,3732,842030,6212,842030
729,3734,843030,6212,843030
729,3734,844030,6212,844030
729,3734,845030,6212,845030
729,3734,846030,6212,846030
729,3734,847030,6212,847030
730,3736,848030,6212,848030
730,3736,848620,6212,848620
731,3744,849430,6212,849430
732,3748,850430,6212,850430
733,3756,851430,6212,851430
734,3758,852430,6212,852430
734,3758,853430,6212,853430
734,3758,854430,6212,854430
734,3758,855430,6212,855430
734,3758,856430,6212,856430
734,3758,857430,6212,857430
734,3758,858080,6212,858080
735,3766,858890,6212,858890
736,3774,859700,6212,859700
736,3774,860700,6212,860700
736,3774,861700,6212,861700
736,3774,862020,6212,862020
736,3774,862490,6212,862490
736,3774,863490,6212,863490
736,3774,864140,6212,864140
737,3776,865140,6212,865140
738,3784,865950,6212,865950
739,3792,865950,6212,865950
739,3792,866950,6212,866950
739,3792,867950,6212,867950
740,3794,868600,6212,868600
741,3802,868710,6212,868710
742,3804,869710,6212,869710
743,3806,870710,6212,870710
743,3806,870870,6212,870870
743,3806,871870,6212,871870
743,3806,872870,6212,872870
743,3806,873870,6212,873870
743,3806,874870,6212,874870
743,3806,875340,6212,875340
743,3806,875810,6212,875810
743,3806,876620,6212,876620
744,3808,877620,6212,877620
745,3816,878620,6212,878620
745,3816,879620,6212,879620
745,3816,880620,6212,880620
745,3816,881430,6212,881430
746,3818,882430,6212,882430
747,3826,883430,6212,883430
747,3826,884240,6212,884240
748,3827,885240,6212,885240
748,3827,886050,6212,886050
749,3835,886860,6212,886860
750,3843,887090,6212,887090
750,3843,888090,6212,888090
751,3851,889090,6212,889090
751,3851,890090,6212,890090
751,3851,890900,6212,890900
752,3859,891220,6212,891220
753,3861,892220,6212,892220
753,3861,892870,6212,892870
753,3861,892870,6212,892870
754,3869,893870,6212,893870
754,3869,893870,6212,893870
755,3877,894870,6212,894870
756,3881,895870,6212,895870
757,3883,896680,6212,896680
758,3891,897490,6212,897490
758,3891,897950,6212,897950
758,3891,898950,6212,898950
758,3891,899950,6212,899950
758,3891,900950,6212,900950
759,3899,900950,6212,900950
760,3901,901320,6212,901320
760,3901,901480,6212,901480
761,3903,901480,6212,901480
761,3903,901480,6212,901480
761,3903,901590,6212,901590
761,3903,902590,6212,902590
761,3903,903050,6212,903050
761,3903,903160,6212,903160
762,3907,903160,6212,903160
762,3907,904160,6212,904160
762,3907,904970,6212,904970
762,3907,904970,6212,904970
763,3911,905970,6212,905970
764,3913,906780,6212,906780
764,3913,907780,6212,907780
765,3915,908780,6212,908780
765,3915,909250,6212,909250
766,3923,909800,6212,909800
766,3923,909800,6212,909800
766,3923,910020,6212,910020
766,3923,911020,6212,911020
766,3923,912020,6212,912020
766,3923,913020,6212,913020
767,3931,914020,6212,914020
767,3931,914570,6212,914570
767,3931,915570,6212,915570
768,3939,916570,6212,916570
769,3947,917040,6212,917040
770,3955,918040,6212,918040
771,3957,918270,6212,918270
771,3957,919270,6212,919270
772,3959,920270,6212,920270
772,3959,920590,6212,920590
772,3959,921590,6212,921590
772,3959,921910,6212,921910
773,3967,922910,6212,922910
774,3975,923910,6212,923910
775,3977,924910,6212,924910
776,3979,925910,6212,925910
776,3979,926910,6212,926910
776,3979,927230,6212,927230
777,3981,927700,6212,927700
778,3989,928700,6212,928700
778,3989,929170,6212,929170
778,3989,929640,6212,929640
778,3989,930110,6212,930110
778,3989,930480,6212,930480
778,3989,931480,6212,931480
779,3997,932480,6212,932480
779,3997,933480,6212,933480
780,3999,934480,6212,934480
780,3999,935130,6212,935130
780,3999,935940,6212,935940
781,4007,936750,6212,936750
782,4015,937750,6212,937750
782,4015,938750,6212,938750
783,4017,939340,6212,939340
784,4025,940150,6212,940150
784,4025,940620,6212,940620
784,4025,941620,6212,941620
784,4025,941940,6212,941940
785,4033,942940,6212,942940
785,4033,943260,6212,943260
785,4033,944260,6212,944260
785,4033,945260,6212,945260
785,4033,945490,6212,945490
785,4033,946300,6212,946300
785,4033,947300,6212,947300
785,4033,948300,6212,948300
785,4033,949300,6212,949300
786,4035,950300,6212,950300
786,4035,950300,6212,950300
786,4035,950770,6212,950770
787,4043,950770,6212,950770
788,4051,950770,6212,950770
789,4053,951240,6212,951240
790,4061,952240,6212,952240
790,4061,953240,6212,953240
790,4061,954240,6212,954240
791,4069,955050,6212,955050
791,4069,956050,6212,956050
792,4071,957050,6212,957050
792,4071,958050,6212,958050
793,4073,958510,6212,958510
793,4073,958970,6212,958970
794,4075,959440,6212,959440
795,4077,960440,6212,960440
796,4085,961250,6212,961250
797,4087,962060,6212,962060
797,4087,963060,6212,963060
797,4087,964060,6212,964060
797,4087,964380,6212,964380
798,4089,965380,6212,965380
799,4097,965850,6212,965850
800,4105,965850,6212,965850
801,4107,966170,6212,966170
801,4107,967170,6212,967170
802,4109,968170,6212,968170
803,4117,968640,6212,968640
803,4117,969450,6212,969450
804,4125,970450,6212,970450
805,4133,971450,6212,971450
806,4137,971450,6212,971450
807,4145,972450,6212,972450
807,4145,973450,6212,973450
807,4145,974450,6212,974450
808,4153,975450,6212,975450
808,4153,976260,6212,976260
808,4153,976730,6212,976730
809,4155,977730,6212,977730
810,4157,978730,6212,978730
811,4165,978730,6212,978730
811,4165,979540,6212,979540
812,4167,980010,6212,980010
813,4175,981010,6212,981010
813,4175,981820,6212,981820
813,4175,982630,6212,982630
813,4175,983630,6212,983630
814,4177,984280,6212,984280
814,4177,985090,6212,985090
815,4179,986090,6212,986090
815,4179,986320,6212,986320
815,4179,987320,6212,987320
815,4179,987320,6212,987320
816,4187,987690,6212,987690
816,4187,988690,6212,988690
816,4187,989690,6212,989690
816,4187,990690,6212,990690
816,4187,991500,6212,991500
816,4187,991960,6212,991960
816,4187,992430,6212,992430
816,4187,993430,6212,993430
816,4187,993980,6212,993980
817,4188,994790,6212,994790
817,4188,995600,6212,995600
817,4188,995920,6212,995920
817,4188,996730,6212,996730
817,4188,997200,6212,997200
818,4190,998200,6212,998200
818,4190,998670,6212,998670
818,4190,998900,6212,998900
819,4192,999900,6212,999900
820,4194,1000900,6212,1000900
821,4202,1001900,6212,1001900
822,4210,1002900,6212,1002900
823,4218,1002900,6212,1002900
823,4218,1003900,6212,1003900
824,4219,1004710,6212,1004710
824,4219,1005520,6212,1005520
825,4227,1006520,6212,1006520
825,4227,1007520,6212,1007520
825,4227,1007840,6212,1007840
825,4227,1008430,6212,1008430
825,4227,1009430,6212,1009430
825,4227,1009980,6212,1009980
825,4227,1010980,6212,1010980
826,4229,1011980,6212,1011980
826,4229,1012980,6212,1012980
826,4229,1013980,6212,1013980
827,4237,1014790,6212,1014790
828,4245,1015790,6212,1015790
828,4245,1016790,6212,1016790
829,4247,1017790,6212,1017790
829,4247,1018600,6212,1018600
829,4247,1019070,6212,1019070
830,4255,1019880,6212,1019880
830,4255,1020100,6212,1020100
830,4255,1020570,6212,1020570
831,4263,1021220,6212,1021220
831,4263,1021220,6212,1021220
832,4265,1021540,6212,1021540
832,4265,1022350,6212,1022350
832,4265,1023160,6212,1023160
832,4265,1024160,6212,1024160
833,4267,1025160,6212,1025160
834,4269,1026160,6212,1026160
835,4271,1027160,6212,1027160
836,4279,1027970,6212,1027970
836,4279,1028450,6212,1028450
836,4279,1028610,6212,1028610
837,4281,1029080,6212,1029080
837,4281,1029550,6212,1029550
837,4281,1030360,6212,1030360
837,4281,1031170,6212,1031170
837,4281,1032170,6212,1032170
838,4283,1033170,6212,1033170
838,4283,1034170,6212,1034170
839,4287,1035170,6212,1035170
839,4287,1035980,6212,1035980
840,4289,1036790,6212,1036790
841,4297,1044790,6212,1044790
841,4297,1045790,6212,1045790
842,4299,1046790,6212,1046790
842,4299,1047260,6212,1047260
842,4299,1048260,6212,1048260
842,4299,1049260,6212,1049260
842,4299,1049730,6212,1049730
842,4299,1049730,6212,1049730
842,4299,1050730,6212,1050730
843,4307,1051730,6212,1051730
843,4307,1052050,6212,1052050
843,4307,1053050,6212,1053050
844,4309,1054050,6212,1054050
844,4309,1054520,6212,1054520
845,4311,1055520,6212,1055520
846,4313,1056520,6212,1056520
847,4321,1057520,6212,1057520
848,4329,1058520,6212,1058520
848,4329,1059520,6212,1059520
848,4329,1060520,6212,1060520
848,4329,1060520,6212,1060520
848,4329,1061330,6212,1061330
849,4331,1062330,6212,1062330
850,4339,1063330,6212,1063330
851,4347,1064140,6212,1064140
852,4355,1066140,6212,1066140
852,4355,1067140,6212,1067140
852,4355,1067360,6212,1067360
852,4355,1068360,6212,1068360
852,4355,1069360,6212,1069360
853,4357,1070360,6212,1070360
853,4357,1071170,6212,1071170
853,4357,1071980,6212,1071980
854,4365,1072980,6212,1072980
855,4367,1073980,6212,1073980
855,4367,1074790,6212,1074790
855,4367,1075790,6212,1075790
856,4375,1076790,6212,1076790
857,4377,1077790,6212,1077790
857,4377,1078110,6212,1078110
857,4377,1078110,6212,1078110
857,4377,1078110,6212,1078110
857,4377,1078430,6212,1078430
857,4377,1078890,6212,1078890
857,4377,1079890,6212,1079890
857,4377,1080890,6212,1080890
857,4377,1081350,6212,1081350
858,4379,1082350,6212,1082350
858,4379,1083160,6212,1083160
858,4379,1084160,6212,1084160
858,4379,1084970,6212,1084970
859,4381,1084970,6212,1084970
860,4383,1085440,6212,1085440
861,4391,1086440,6212,1086440
862,4392,1087440,6212,1087440
862,4392,1088440,6212,1088440
863,4400,1089250,6212,1089250
864,4408,1090250,6212,1090250
864,4408,1090720,6212,1090720
865,4410,1091270,6212,1091270
865,4410,1092270,6212,1092270
865,4410,1092740,6212,1092740
865,4410,1093210,6212,1093210
866,4418,1094210,6212,1094210
866,4418,1094210,6212,1094210
867,4426,1094680,6212,1094680
867,4426,1095680,6212,1095680
867,4426,1096490,6212,1096490
868,4428,1097490,6212,1097490
869,4436,1105490,6212,1105490
870,4444,1105960,6212,1105960
871,4452,1106960,6212,1106960
872,4460,1107430,6212,1107430
873,4462,1107540,6212,1107540
874,4470,1108010,6212,1108010
874,4470,1109010,6212,1109010
874,4470,1110010,6212,1110010
874,4470,1111010,6212,1111010
874,4470,1112010,6212,1112010
874,4470,1112240,6212,1112240
874,4470,1113240,6212,1113240
874,4470,1114240,6212,1114240
875,4472,1115240,6212,1115240
876,4474,1116240,6212,1116240
877,4476,1116710,6212,1116710
877,4476,1117710,6212,1117710
878,4484,1117710,6212,1117710
879,4486,1118710,6212,1118710
879,4486,1118940,6212,1118940
880,4494,1119170,6212,1119170
880,4494,1120170,6212,1120170
881,4502,1121170,6212,1121170
881,4502,1121980,6212,1121980
882,4510,1122980,6212,1122980
883,4518,1123980,6212,1123980
883,4518,1124980,6212,1124980
884,4526,1125980,6212,1125980
884,4526,1126980,6212,1126980
884,4526,1127980,6212,1127980
885,4534,1128790,6212,1128790
885,4534,1129260,6212,1129260
885,4534,1130260,6212,1130260
886,4542,1131260,6212,1131260
886,4542,1131580,6212,1131580
887,4550,1131900,6212,1131900
887,4550,1132220,6212,1132220
888,4558,1133030,6212,1133030
888,4558,1134030,6212,1134030
888,4558,1134840,6212,1134840
889,4560,1135840,6212,1135840
889,4560,1136840,6212,1136840
889,4560,1137840,6212,1137840
890,4562,1138840,6212,1138840
890,4562,1139840,6212,1139840
890,4562,1140840,6212,1140840
890,4562,1141840,6212,1141840
891,4564,1142840,6212,1142840
891,4564,1143060,6212,1143060
892,4572,1143610,6212,1143610
893,4580,1144610,6212,1144610
894,4588,1145080,6212,1145080
895,4590,1146080,6212,1146080
895,4590,1148080,6212,1148080
895,4590,1149080,6212,1149080
895,4590,1150080,6212,1150080
895,4590,1151080,6212,1151080
896,4592,1151670,6212,1151670
896,4592,1152130,6212,1152130
896,4592,1152590,6212,1152590
896,4592,1153400,6212,1153400
897,4600,1161400,6212,1161400
897,4600,1162210,6212,1162210
897,4600,1163210,6212,1163210
897,4600,1164210,6212,1164210
897,4600,1165210,6212,1165210
897,4600,1166210,6212,1166210
897,4600,1166860,6212,1166860
897,4600,1167020,6212,1167020
898,4608,1168020,6212,1168020
898,4608,1169020,6212,1169020
898,4608,1169480,6212,1169480
899,4616,1169480,6212,1169480
900,4618,1169940,6212,1169940
900,4618,1169940,6212,1169940
900,4618,1170940,6212,1170940
901,4620,1171940,6212,1171940
901,4620,1172750,6212,1172750
901,4620,1173400,6212,1173400
902,4628,1173870,6212,1173870
902,4628,1174870,6212,1174870
902,4628,1175520,6212,1175520
903,4636,1176520,6212,1176520
904,4644,1176990,6212,1176990
905,4652,1177460,6212,1177460
906,4660,1177680,6212,1177680
907,4662,1178160,6212,1178160
907,4662,1179160,6212,1179160
907,4662,1179160,6212,1179160
908,4666,1180160,6212,1180160
908,4666,1181160,6212,1181160
909,4674,1181480,6212,1181480
909,4674,1181950,6212,1181950
909,4674,1182950,6212,1182950
909,4674,1183760,6212,1183760
909,4674,1184230,6212,1184230
909,4674,1185040,6212,1185040
910,4682,1186040,6212,1186040
911,4690,1187040,6212,1187040
911,4690,1187850,6212,1187850
911,4690,1188850,6212,1188850
911,4690,1189850,6212,1189850
911,4690,1189850,6212,1189850
911,4690,1190850,6212,1190850
911,4690,1191180,6212,1191180
911,4690,1192180,6212,1192180
912,4692,1193180,6212,1193180
912,4692,1193990,6212,1193990
913,4694,1194460,6212,1194460
913,4694,1195460,6212,1195460
913,4694,1196110,6212,1196110
913,4694,1197110,6212,1197110
913,4694,1198110,6212,1198110
913,4694,1199110,6212,1199110
913,4694,1200110,6212,1200110
913,4694,1200760,6212,1200760
913,4694,1201760,6212,1201760
914,4702,1201990,6212,1201990
914,4702,1202990,6212,1202990
915,4704,1203460,6212,1203460
915,4704,1203930,6212,1203930
915,4704,1204930,6212,1204930
915,4704,1205740,6212,1205740
915,4704,1206740,6212,1206740
915,4704,1207390,6212,1207390
916,4712,1208390,6212,1208390
917,4714,1209390,6212,1209390
917,4714,1210390,6212,1210390
918,4722,1211390,6212,1211390
919,4730,1212390,6212,1212390
919,4730,1213390,6212,1213390
919,4730,1213710,6212,1213710
919,4730,1214710,6212,1214710
919,4730,1215710,6212,1215710
919,4730,1216710,6212,1216710
919,4730,1217180,6212,1217180
919,4730,1218180,6212,1218180
920,4738,1218990,6212,1218990
921,4740,1219990,6212,1219990
922,4742,1220990,6212,1220990
922,4742,1221990,6212,1221990
923,4750,1222460,6212,1222460
923,4750,1223460,6212,1223460
923,4750,1224460,6212,1224460
923,4750,1224930,6212,1224930
923,4750,1225250,6212,1225250
923,4750,1225250,6212,1225250
923,4750,1225250,6212,1225250
923,4750,1226250,6212,1226250
924,4752,1226710,6212,1226710
924,4752,1227710,6212,1227710
924,4752,1227870,6212,1227870
925,4754,1228870,6212,1228870
925,4754,1229870,6212,1229870
925,4754,1230870,6212,1230870
925,4754,1231340,6212,1231340
925,4754,1232340,6212,1232340
925,4754,1232340,6212,1232340
925,4754,1233340,6212,1233340
925,4754,1234340,6212,1234340
925,4754,1235150,6212,1235150
925,4754,1236150,6212,1236150
925,4754,1237150,6212,1237150
925,4754,1237610,6212,1237610
926,4762,1238420,6212,1238420
927,4766,1238880,6212,1238880
927,4766,1239880,6212,1239880
928,4768,1240530,6212,1240530
929,4776,1241340,6212,1241340
929,4776,1241810,6212,1241810
930,4784,1242810,6212,1242810
931,4786,1243620,6212,1243620
931,4786,1244090,6212,1244090
931,4786,1245090,6212,1245090
932,4794,1245900,6212,1245900
932,4794,1246900,6212,1246900
933,4798,1247710,6212,1247710
933,4798,1248710,6212,1248710
933,4798,1249710,6212,1249710
934,4800,1249710,6212,1249710
934,4800,1250360,6212,1250360
935,4808,1251360,6212,1251360
936,4816,1251830,6212,1251830
937,4818,1252830,6212,1252830
937,4818,1253380,6212,1253380
937,4818,1254190,6212,1254190
937,4818,1254660,6212,1254660
937,4818,1255660,6212,1255660
