ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
841113.37,14.67,1.33,333677.24,5.82
840900.01,14.67,1.33,333469.04,5.82
840900.01,14.67,1.33,333469.04,5.82
840940.25,14.67,1.33,333637.91,5.82
840791.78,14.67,1.33,333518.95,5.82
840643.3,14.67,1.33,333503.92,5.82
840494.83,14.67,1.33,333511.03,5.82
840346.36,14.67,1.33,333375.77,5.82
840197.89,14.67,1.33,333332.88,5.82
840429.99,14.68,1.33,333624.32,5.83
840281.52,14.68,1.33,333511.21,5.83
840459.92,14.68,1.34,333817.57,5.83
840311.45,14.68,1.34,333705.15,5.83
839937.62,14.68,1.33,333402.04,5.83
839937.62,14.68,1.33,333363.55,5.83
839977.85,14.68,1.34,333532.96,5.83
840263.21,14.69,1.34,333620.25,5.83
839889.38,14.68,1.34,333420.76,5.83
839929.61,14.68,1.34,333648.43,5.83
839781.14,14.68,1.34,333536.85,5.83
839632.67,14.68,1.34,333520.29,5.83
839672.9,14.69,1.34,333600.4,5.84
839524.43,14.69,1.34,333555.49,5.84
839183.86,14.68,1.34,333218.8,5.83
839044.11,14.68,1.34,332590.43,5.82
839291.89,14.69,1.34,332772.5,5.82
839143.41,14.69,1.34,332745.97,5.82
838994.94,14.69,1.34,332644.36,5.82
838846.47,14.69,1.34,332532.49,5.82
838698.0,14.69,1.34,332516.21,5.82
838876.4,14.69,1.35,332555.16,5.82
838727.93,14.69,1.35,332709.5,5.83
838579.46,14.69,1.35,332637.05,5.83
838430.99,14.69,1.35,332581.36,5.83
838471.22,14.69,1.35,332661.47,5.83
838274.35,14.69,1.35,332542.13,5.83
838274.35,14.69,1.35,332542.13,5.83
838125.88,14.69,1.35,332497.22,5.83
837977.41,14.69,1.35,332384.11,5.83
837828.94,14.69,1.35,332369.08,5.83
837680.46,14.69,1.35,332326.42,5.83
837531.99,14.69,1.35,332240.93,5.83
838214.45,14.7,1.36,332409.75,5.83
838546.27,14.71,1.37,332170.48,5.83
838128.3,14.71,1.36,331735.73,5.82
837585.9,14.7,1.36,331135.87,5.81
836864.14,14.69,1.35,330414.11,5.8
837195.96,14.7,1.36,330199.97,5.8
837195.96,14.7,1.36,330199.97,5.8
837047.49,14.7,1.36,330157.31,5.8
836899.02,14.7,1.36,330071.82,5.8
837184.38,14.7,1.36,330143.98,5.8
837035.91,14.7,1.36,330376.99,5.8
836887.43,14.7,1.36,330304.54,5.8
836165.68,14.69,1.35,329557.65,5.79
836344.08,14.7,1.36,329823.39,5.8
836195.6,14.7,1.36,329710.28,5.8
843007.84,14.82,1.48,337492.67,5.93
843048.07,14.82,1.48,337662.78,5.94
842721.2,14.82,1.47,337341.38,5.93
842721.2,14.82,1.47,337341.38,5.93
842721.2,14.82,1.47,337341.38,5.93
842572.73,14.82,1.47,337298.49,5.93
842275.78,14.82,1.47,337170.35,5.93
842316.02,14.82,1.48,337248.44,5.93
842629.13,14.83,1.48,337047.4,5.93
842255.3,14.82,1.48,336674.09,5.93
842106.83,14.82,1.48,336562.23,5.92
842285.23,14.83,1.48,336866.46,5.93
841988.36,14.82,1.48,336575.02,5.93
841475.3,14.82,1.47,336005.02,5.92
841515.53,14.82,1.48,336085.14,5.92
841367.06,14.82,1.48,336062.25,5.92
841407.3,14.82,1.48,336142.36,5.92
841407.3,14.82,1.48,336142.36,5.92
841407.3,14.82,1.48,336142.36,5.92
840813.41,14.82,1.48,335802.77,5.92
841045.51,14.83,1.48,336158.26,5.93
840897.04,14.83,1.48,336085.81,5.93
840748.57,14.83,1.48,336030.11,5.93
840600.1,14.83,1.48,336003.58,5.93
839532.63,14.83,1.49,335785.8,5.93
839384.15,14.83,1.49,335684.19,5.93
839235.68,14.83,1.49,335653.54,5.93
839087.21,14.83,1.49,335550.2,5.93
838019.74,14.83,1.49,335332.42,5.93
837871.27,14.83,1.49,335305.89,5.94
837722.8,14.83,1.49,335204.28,5.93
837763.03,14.83,1.49,335284.39,5.94
837614.56,14.83,1.49,335261.28,5.94
837663.51,14.84,1.49,334825.61,5.93
837414.61,14.84,1.49,334490.24,5.93
837266.14,14.84,1.49,334378.38,5.92
837117.67,14.84,1.49,334362.1,5.93
837430.79,14.84,1.5,334161.06,5.92
837282.32,14.84,1.5,334047.95,5.92
837133.85,14.84,1.5,334032.91,5.92
836985.38,14.84,1.5,333960.46,5.92
837270.74,14.85,1.51,334338.08,5.93
837122.26,14.85,1.51,334265.63,5.93
836973.79,14.85,1.51,334209.93,5.93
836270.74,14.84,1.5,333449.93,5.92
835203.26,14.84,1.5,333232.15,5.92
834829.43,14.84,1.49,332858.84,5.92
834680.96,14.84,1.49,332816.18,5.92
834680.96,14.84,1.49,332816.18,5.92
834340.38,14.83,1.49,332450.17,5.91
834380.62,14.83,1.49,332528.04,5.91
834420.85,14.84,1.49,332608.15,5.91
834272.38,14.84,1.49,332585.04,5.92
834565.92,14.84,1.5,332547.28,5.91
834565.92,14.84,1.5,332547.28,5.91
834417.45,14.84,1.5,332899.53,5.92
834268.98,14.84,1.5,332787.11,5.92
834120.51,14.84,1.5,332771.38,5.92
833972.04,14.84,1.5,332654.0,5.92
833972.04,14.84,1.5,332654.0,5.92
833823.57,14.84,1.5,332637.39,5.92
833616.7,14.84,1.5,332435.95,5.92
833616.7,14.84,1.5,332435.95,5.92
833616.7,14.84,1.5,332435.95,5.92
833616.7,14.84,1.5,332435.95,5.92
833468.23,14.84,1.5,332393.29,5.92
833508.46,14.84,1.5,332471.16,5.92
833548.69,14.85,1.5,332547.03,5.92
835098.35,14.87,1.53,333092.81,5.93
834726.33,14.87,1.53,332720.17,5.93
834429.46,14.86,1.52,332429.65,5.92
834280.99,14.86,1.52,332383.15,5.92
834321.23,14.87,1.52,332463.26,5.92
834172.75,14.87,1.52,332440.15,5.93
834024.28,14.87,1.52,332328.57,5.92
834024.28,14.87,1.52,332328.57,5.92
833875.81,14.87,1.52,332312.0,5.92
834300.21,14.88,1.53,331892.19,5.92
834092.28,14.87,1.53,331970.31,5.92
833943.81,14.87,1.53,331927.65,5.92
833795.33,14.87,1.53,331842.17,5.92
833507.63,14.87,1.53,331540.63,5.91
833359.16,14.87,1.53,331427.52,5.91
833803.61,14.88,1.54,332032.26,5.93
834135.43,14.89,1.54,331792.98,5.92
834135.43,14.89,1.54,331792.98,5.92
834135.43,14.89,1.54,331792.98,5.92
833603.67,14.88,1.54,331261.23,5.91
833643.9,14.88,1.54,331341.34,5.92
833495.43,14.88,1.54,331319.16,5.92
833320.21,14.88,1.54,331057.04,5.91
833171.74,14.88,1.54,330944.62,5.91
833023.27,14.88,1.54,330928.89,5.91
832874.8,14.88,1.54,330902.35,5.91
832726.33,14.88,1.54,330800.74,5.91
832775.28,14.88,1.54,330365.07,5.9
832713.79,14.89,1.54,330208.23,5.9
832574.04,14.89,1.54,329579.86,5.89
832323.85,14.88,1.54,329247.19,5.89
833006.31,14.9,1.55,329416.02,5.89
832668.61,14.89,1.55,329138.36,5.89
832281.69,14.89,1.54,328683.37,5.88
832656.84,14.89,1.55,328653.76,5.88
832508.37,14.89,1.55,329093.57,5.89
832508.37,14.89,1.55,329093.57,5.89
832359.9,14.89,1.55,329021.12,5.89
832211.43,14.89,1.55,328965.42,5.89
832821.49,14.91,1.56,329004.38,5.89
832861.72,14.91,1.57,329084.5,5.89
832713.25,14.91,1.57,329039.59,5.89
832564.78,14.91,1.57,328963.03,5.89
832605.01,14.91,1.57,329068.95,5.89
832409.52,14.91,1.57,328884.07,5.89
832261.05,14.91,1.57,328771.14,5.89
832112.58,14.91,1.57,328755.93,5.89
831964.11,14.91,1.57,328642.82,5.89
831815.64,14.91,1.57,328627.78,5.89
831667.17,14.91,1.57,328601.25,5.89
831667.17,14.91,1.57,328601.25,5.89
831518.7,14.91,1.57,328499.63,5.89
831378.94,14.91,1.57,327871.26,5.88
831273.03,14.91,1.57,327690.58,5.88
831273.03,14.91,1.57,327690.58,5.88
831022.84,14.91,1.56,327357.91,5.87
830735.14,14.9,1.56,327130.26,5.87
830735.14,14.9,1.56,327130.26,5.87
830775.37,14.91,1.56,327210.37,5.87
831150.52,14.91,1.57,327555.95,5.88
830963.11,14.91,1.57,327517.57,5.88
830814.63,14.91,1.57,327474.91,5.88
830666.16,14.91,1.57,327389.42,5.88
831090.56,14.92,1.58,326969.62,5.87
831422.38,14.93,1.59,326755.47,5.87
831422.38,14.93,1.59,326755.47,5.87
831125.44,14.93,1.59,326627.33,5.87
830761.1,14.93,1.58,326536.1,5.87
831054.64,14.93,1.59,326498.34,5.87
830906.17,14.93,1.59,326850.59,5.87
830906.17,14.93,1.59,326850.59,5.87
830906.17,14.93,1.59,326850.59,5.87
830906.17,14.93,1.59,326850.59,5.87
830757.7,14.93,1.59,326738.17,5.87
830385.68,14.93,1.58,326365.54,5.87
830385.68,14.93,1.58,326365.54,5.87
830237.21,14.93,1.58,326349.8,5.87
830237.21,14.93,1.58,326349.8,5.87
830088.74,14.93,1.58,326277.35,5.87
829940.27,14.93,1.58,326221.66,5.87
829644.06,14.92,1.58,325903.94,5.86
829929.42,14.93,1.59,325976.09,5.86
829929.42,14.93,1.59,325976.09,5.86
829555.59,14.92,1.58,325791.73,5.86
829840.95,14.93,1.59,326266.8,5.87
829840.95,14.93,1.59,326266.8,5.87
829692.48,14.93,1.59,326194.35,5.87
828970.72,14.92,1.58,325447.45,5.86
828822.25,14.92,1.58,325391.76,5.86
828663.55,14.92,1.57,325237.38,5.85
828515.07,14.92,1.57,325125.8,5.85
828693.47,14.92,1.58,325431.28,5.86
828545.0,14.92,1.58,325319.42,5.86
828386.3,14.92,1.58,325165.16,5.86
828237.83,14.92,1.58,325148.87,5.86
827894.0,14.91,1.57,324807.86,5.85
827745.53,14.91,1.57,324694.75,5.85
827597.05,14.91,1.57,324679.72,5.85
827646.01,14.92,1.57,324244.05,5.84
827395.82,14.92,1.57,323907.38,5.84
827247.35,14.92,1.57,323864.72,5.84
827532.71,14.92,1.58,324142.35,5.85
827235.84,14.92,1.57,323850.3,5.84
827087.36,14.92,1.57,323823.76,5.84
826938.89,14.92,1.57,323722.15,5.84
826790.42,14.92,1.57,323609.22,5.84
826416.59,14.91,1.57,323306.11,5.83
826456.82,14.92,1.57,323476.97,5.84
826308.35,14.92,1.57,323363.86,5.84
826159.88,14.92,1.57,323348.83,5.84
826473.0,14.92,1.58,323135.92,5.83
825769.94,14.91,1.57,322387.79,5.82
825630.19,14.91,1.57,321759.41,5.81
825630.19,14.91,1.57,321759.41,5.81
825380.0,14.91,1.57,321426.75,5.81
825420.23,14.91,1.57,321506.86,5.81
825460.46,14.92,1.57,321625.3,5.81
825835.61,14.93,1.58,321706.97,5.81
825687.14,14.93,1.58,321930.04,5.82
825538.67,14.93,1.58,321816.93,5.82
825390.2,14.93,1.58,321801.9,5.82
825439.15,14.93,1.59,321366.22,5.81
824945.53,14.92,1.58,320963.34,5.81
825046.64,14.93,1.58,320977.97,5.81
824898.17,14.93,1.58,320935.31,5.81
824749.69,14.93,1.58,320849.83,5.81
824945.09,14.93,1.59,320332.97,5.8
824549.75,14.93,1.58,320078.79,5.79
824549.75,14.93,1.58,320078.79,5.79
824401.28,14.93,1.58,319965.68,5.79
824104.34,14.93,1.58,319837.53,5.79
823036.86,14.93,1.59,319619.76,5.8
823036.86,14.93,1.59,319619.76,5.8
822888.39,14.93,1.59,319604.72,5.8
823332.84,14.94,1.59,319639.4,5.8
823157.62,14.94,1.59,319906.22,5.8
823009.15,14.94,1.59,319850.77,5.8
822860.68,14.94,1.59,319850.75,5.81
822712.21,14.94,1.59,319722.62,5.8
823044.03,14.94,1.6,319483.34,5.8
822843.63,14.94,1.6,319322.17,5.8
822963.92,14.94,1.6,319360.5,5.8
823795.54,14.96,1.62,319665.95,5.8
824018.18,14.97,1.62,319294.12,5.8
823869.71,14.97,1.62,319267.59,5.8
823257.12,14.96,1.61,318678.38,5.79
823108.65,14.96,1.61,318576.77,5.79
822960.18,14.96,1.61,318583.88,5.79
822960.18,14.96,1.61,318545.38,5.79
823000.41,14.96,1.62,318595.28,5.79
822851.94,14.96,1.62,318482.17,5.79
822555.0,14.96,1.62,318354.02,5.79
822023.24,14.95,1.61,317822.26,5.78
821874.77,14.95,1.61,317807.23,5.78
821874.77,14.95,1.61,317807.23,5.78
822187.89,14.96,1.62,317594.32,5.78
822366.29,14.97,1.62,317633.26,5.78
822366.29,14.97,1.62,317633.26,5.78
822159.41,14.96,1.62,317697.73,5.78
821657.86,14.96,1.61,317151.23,5.77
820954.8,14.95,1.6,316403.1,5.76
821248.35,14.95,1.61,316730.45,5.77
821099.88,14.95,1.61,316703.91,5.77
821099.88,14.95,1.61,316703.91,5.77
820951.41,14.95,1.61,316602.3,5.77
820429.29,14.95,1.6,315807.09,5.75
820429.29,14.95,1.6,315807.09,5.75
819916.23,14.94,1.6,315294.04,5.74
819767.76,14.94,1.6,315180.93,5.74
819543.05,14.94,1.59,314913.15,5.74
819394.58,14.94,1.59,314898.11,5.74
819246.11,14.94,1.59,314785.69,5.74
819097.64,14.94,1.59,314769.96,5.74
819472.78,14.94,1.6,314851.63,5.74
819324.31,14.94,1.6,315074.7,5.75
819637.43,14.95,1.61,314873.66,5.74
819488.96,14.95,1.61,314760.55,5.74
819488.96,14.95,1.61,314760.55,5.74
826301.19,15.08,1.73,322542.94,5.89
826421.48,15.08,1.74,322581.27,5.89
825908.43,15.07,1.73,322011.27,5.88
825759.95,15.07,1.73,321996.23,5.88
825759.95,15.07,1.73,321996.23,5.88
825620.2,15.07,1.73,321367.86,5.87
825370.01,15.07,1.73,321035.19,5.86
825410.25,15.07,1.73,321115.31,5.86
825095.19,15.07,1.73,320887.06,5.86
824946.72,15.07,1.73,320842.15,5.86
824798.25,15.07,1.73,320815.61,5.86
824649.78,15.07,1.73,320714.0,5.86
824501.31,15.07,1.73,320641.55,5.86
824352.84,15.07,1.73,320585.86,5.86
824204.37,15.07,1.73,320542.97,5.86
824055.9,15.07,1.73,320457.71,5.86
824349.44,15.08,1.73,320419.96,5.86
824200.97,15.08,1.73,320772.2,5.87
823133.5,15.08,1.73,320564.47,5.87
823743.55,15.09,1.75,320603.43,5.87
823595.08,15.09,1.75,320491.57,5.87
823446.61,15.09,1.75,320475.28,5.87
823486.84,15.1,1.75,320555.4,5.88
823338.37,15.1,1.75,320532.28,5.88
823189.9,15.1,1.75,320419.87,5.88
822817.88,15.09,1.75,320047.23,5.87
823193.03,15.1,1.75,320571.13,5.88
823524.85,15.11,1.76,320356.99,5.88
823837.97,15.11,1.77,320155.95,5.87
823689.49,15.11,1.77,320129.42,5.87
822967.74,15.1,1.76,319382.52,5.86
822967.74,15.1,1.76,319382.52,5.86
822454.68,15.1,1.75,318812.52,5.85
822306.21,15.1,1.75,318710.91,5.85
821912.59,15.09,1.75,318301.28,5.84
821912.59,15.09,1.75,318262.78,5.84
822144.69,15.1,1.75,318155.84,5.84
821996.22,15.1,1.75,318511.57,5.85
821847.75,15.1,1.75,318398.46,5.85
821699.28,15.1,1.75,318383.42,5.85
821540.57,15.1,1.75,318230.06,5.85
822223.03,15.11,1.77,318398.89,5.85
821932.46,15.1,1.76,318111.96,5.85
821356.84,15.1,1.75,317478.88,5.84
821208.37,15.1,1.75,317365.95,5.83
821059.9,15.1,1.75,317350.73,5.84
820911.43,15.1,1.75,317237.62,5.83
820911.43,15.1,1.75,317237.62,5.83
821143.53,15.1,1.76,317599.36,5.84
820995.06,15.1,1.76,317556.7,5.84
821173.46,15.11,1.76,317791.73,5.85
821024.99,15.11,1.76,317679.31,5.85
827837.22,15.23,1.89,325461.7,5.99
827877.45,15.24,1.89,325631.12,5.99
827728.98,15.24,1.89,325518.7,5.99
827769.21,15.24,1.9,325688.12,6.0
827826.83,15.24,1.9,325660.3,6.0
827687.08,15.24,1.9,324943.53,5.98
827436.89,15.24,1.9,324699.26,5.98
827499.56,15.24,1.9,324655.52,5.98
827539.8,15.24,1.9,324735.64,5.98
827391.33,15.24,1.9,324712.52,5.98
827094.46,15.24,1.9,324422.01,5.98
827134.69,15.24,1.9,324502.12,5.98
826986.22,15.24,1.9,324479.01,5.98
827299.33,15.25,1.91,324266.1,5.98
827299.33,15.25,1.91,324259.18,5.98
827384.25,15.25,1.91,329840.73,6.08
826871.19,15.24,1.9,329282.6,6.07
826722.72,15.24,1.9,329239.71,6.07
826762.95,15.25,1.9,329317.8,6.07
827060.9,15.26,1.91,329044.66,6.07
827239.3,15.26,1.92,329083.61,6.07
827090.83,15.26,1.92,329237.95,6.08
826402.94,15.25,1.91,328550.06,6.06
830633.41,15.33,1.99,330299.19,6.1
830484.94,15.33,1.99,330272.66,6.1
830336.47,15.33,1.99,330171.04,6.1
830336.47,15.33,1.99,330171.04,6.1
830188.0,15.33,1.99,330057.94,6.09
830188.0,15.33,1.99,330057.94,6.09
830039.53,15.33,1.99,330042.9,6.1
830079.76,15.33,1.99,330123.01,6.1
829931.29,15.33,1.99,330078.1,6.1
830216.65,15.34,2.0,330162.2,6.1
829919.78,15.33,1.99,329870.76,6.1
829771.31,15.34,1.99,330015.79,6.1
829622.84,15.34,1.99,329989.25,6.1
829801.24,15.34,2.0,330167.81,6.1
829652.77,15.34,2.0,330095.36,6.1
829058.88,15.34,2.0,329755.77,6.1
828910.41,15.34,2.0,329700.07,6.1
829223.53,15.35,2.01,329487.16,6.1
829223.53,15.35,2.01,329487.16,6.1
828520.47,15.34,2.0,328739.03,6.09
828520.47,15.34,2.0,328739.03,6.09
828146.64,15.33,1.99,328435.92,6.08
827998.17,15.33,1.99,328393.03,6.08
828038.4,15.34,1.99,328471.12,6.08
827831.53,15.33,1.99,328310.96,6.08
828144.64,15.34,2.0,328109.92,6.08
828430.01,15.35,2.01,328182.07,6.08
828281.53,15.35,2.01,328344.88,6.08
828133.06,15.35,2.01,328231.77,6.08
827620.01,15.34,2.0,327661.77,6.07
827471.53,15.34,2.0,327646.74,6.07
827784.65,15.35,2.01,327445.7,6.07
827271.59,15.34,2.0,326875.7,6.06
827123.12,15.34,2.0,326763.84,6.06
826974.65,15.34,2.0,326747.55,6.06
827014.88,15.35,2.0,326827.67,6.06
827284.11,15.35,2.01,327220.56,6.07
827582.07,15.36,2.02,326947.42,6.07
827433.6,15.36,2.02,326900.66,6.07
827059.76,15.36,2.01,326597.55,6.06
826911.29,15.36,2.01,326510.32,6.06
826762.82,15.36,2.01,326397.21,6.06
826614.35,15.36,2.01,326382.18,6.06
826116.46,15.35,2.01,325884.28,6.06
826116.46,15.35,2.01,325884.28,6.06
826116.46,15.35,2.01,325884.28,6.06
826156.69,15.35,2.01,325964.4,6.06
826156.69,15.35,2.01,325964.4,6.06
826046.69,15.35,2.01,325854.4,6.06
826225.09,15.36,2.01,326078.39,6.06
826076.62,15.36,2.01,326051.86,6.06
825928.15,15.36,2.01,325950.25,6.06
826106.55,15.36,2.02,325989.2,6.06
825809.68,15.36,2.01,325771.32,6.06
825809.68,15.36,2.01,325771.32,6.06
825661.2,15.36,2.01,325924.74,6.06
825946.56,15.36,2.02,326012.03,6.06
825946.56,15.36,2.02,326012.03,6.06
825986.8,15.37,2.02,326289.88,6.07
826027.03,15.37,2.03,326369.99,6.07
826067.26,15.37,2.03,326488.43,6.08
825918.79,15.37,2.03,326461.9,6.08
825770.32,15.37,2.03,326360.29,6.08
825621.85,15.37,2.03,326247.87,6.07
825621.85,15.37,2.03,326247.87,6.07
825463.15,15.37,2.03,326092.72,6.07
825503.38,15.37,2.03,326262.14,6.08
825354.91,15.37,2.03,326150.28,6.08
825395.14,15.38,2.03,326319.14,6.08
825246.67,15.38,2.03,326292.61,6.08
825098.2,15.38,2.03,326191.0,6.08
824949.73,15.38,2.03,326164.46,6.08
824575.89,15.37,2.03,325914.79,6.08
824616.13,15.37,2.03,325976.53,6.08
824616.13,15.37,2.03,325976.53,6.08
824616.13,15.37,2.03,325976.53,6.08
824656.36,15.38,2.03,326056.65,6.08
824359.49,15.37,2.03,325766.13,6.07
824644.85,15.38,2.04,326051.15,6.08
823577.37,15.38,2.04,325833.38,6.09
823428.9,15.38,2.04,325790.72,6.09
823065.07,15.38,2.03,325550.79,6.08
822916.6,15.38,2.03,325465.31,6.08
823248.42,15.39,2.04,325226.03,6.08
823099.95,15.39,2.04,325112.92,6.08
823099.95,15.39,2.04,325112.92,6.08
822951.48,15.39,2.04,325097.88,6.08
822803.0,15.39,2.04,325071.34,6.08
822654.53,15.39,2.04,324969.73,6.08
822654.53,15.39,2.04,324969.73,6.08
822363.96,15.38,2.04,324682.96,6.07
822146.66,15.38,2.04,324469.94,6.07
821998.19,15.38,2.04,324443.4,6.07
821849.71,15.38,2.04,324341.79,6.07
821849.71,15.38,2.04,324341.79,6.07
822532.17,15.39,2.05,324510.61,6.07
822845.29,15.4,2.06,324297.7,6.07
822123.53,15.39,2.05,323575.95,6.06
822123.53,15.39,2.05,323575.95,6.06
821547.91,15.38,2.04,322942.87,6.05
821547.91,15.38,2.04,322942.87,6.05
821833.27,15.39,2.05,323030.15,6.05
821130.21,15.38,2.04,322282.02,6.04
821308.61,15.39,2.04,322669.49,6.04
821160.14,15.39,2.04,322626.83,6.04
821160.14,15.39,2.04,322626.83,6.04
821011.67,15.39,2.04,322541.35,6.04
820863.2,15.39,2.04,322541.32,6.05
820863.2,15.39,2.04,322541.32,6.05
820714.73,15.39,2.04,322413.2,6.04
821027.85,15.39,2.05,322200.29,6.04
820654.01,15.39,2.05,321977.29,6.04
820832.41,15.39,2.05,322016.24,6.04
820129.36,15.38,2.04,321268.11,6.03
819980.88,15.38,2.04,321422.41,6.03
820294.0,15.39,2.05,321209.5,6.03
820000.94,15.39,2.05,320871.37,6.02
819852.47,15.39,2.05,320758.44,6.02
819892.7,15.39,2.05,320929.3,6.02
819744.23,15.39,2.05,320816.19,6.02
819595.76,15.39,2.05,320801.16,6.02
819388.89,15.39,2.05,320601.26,6.02
819240.42,15.39,2.05,320558.6,6.02
819280.65,15.39,2.05,320636.46,6.02
819320.89,15.4,2.05,320526.21,6.02
819320.89,15.4,2.05,320526.21,6.02
819024.02,15.39,2.05,320234.81,6.02
819064.25,15.39,2.05,320588.5,6.03
818915.78,15.39,2.05,320475.58,6.02
818767.31,15.39,2.05,320460.36,6.02
818767.31,15.39,2.05,320460.36,6.02
819052.67,15.4,2.06,320532.52,6.03
817985.19,15.4,2.06,320314.74,6.03
817611.36,15.4,2.05,320130.37,6.03
817462.89,15.4,2.05,320174.43,6.03
817175.19,15.39,2.05,319848.39,6.03
817407.29,15.4,2.06,319741.45,6.02
817258.82,15.4,2.06,320096.94,6.03
817299.05,15.4,2.06,320177.05,6.03
817150.58,15.4,2.06,320153.94,6.03
817002.11,15.4,2.06,320040.83,6.03
816853.64,15.4,2.06,320025.79,6.03
816853.64,15.4,2.06,320025.79,6.03
816853.64,15.4,2.06,320025.79,6.03
816705.17,15.4,2.06,319913.38,6.03
816556.69,15.4,2.06,319897.65,6.03
816408.22,15.4,2.06,319871.11,6.04
816259.75,15.4,2.06,319769.5,6.03
816557.71,15.41,2.07,319496.36,6.03
815869.81,15.4,2.06,318808.46,6.02
815711.11,15.4,2.06,318675.11,6.02
815562.64,15.4,2.06,318648.57,6.02
814495.16,15.4,2.06,318430.8,6.02
814346.69,15.4,2.06,318329.19,6.02
814144.89,15.4,2.06,318107.25,6.02
813996.42,15.4,2.06,318080.71,6.02
814036.65,15.4,2.06,318142.45,6.02
813888.18,15.4,2.06,318029.53,6.02
813739.71,15.4,2.06,318014.31,6.02
813591.24,15.4,2.06,317902.45,6.02
813591.24,15.4,2.06,317902.45,6.02
813442.76,15.4,2.06,317886.16,6.02
813294.29,15.4,2.06,317859.63,6.02
813076.99,15.4,2.06,317688.51,6.02
812928.52,15.4,2.06,317586.9,6.02
812780.05,15.4,2.06,317473.79,6.02
812631.58,15.4,2.06,317458.75,6.02
812809.98,15.41,2.06,317497.7,6.02
812651.27,15.4,2.06,317364.35,6.02
812502.8,15.4,2.06,317517.88,6.02
812354.33,15.4,2.06,317445.43,6.02
812205.86,15.4,2.06,317389.73,6.02
812057.39,15.4,2.06,317363.19,6.02
812097.62,15.41,2.06,317424.93,6.02
811800.75,15.4,2.06,317134.31,6.02
811513.97,15.4,2.05,316847.53,6.01
811365.5,15.4,2.05,316734.42,6.01
811597.6,15.4,2.06,317096.34,6.02
811449.13,15.4,2.06,316983.23,6.02
811489.36,15.41,2.06,317153.34,6.02
811287.56,15.4,2.06,316931.14,6.02
811619.38,15.41,2.07,316691.86,6.01
811087.62,15.41,2.06,316160.1,6.0
811127.85,15.41,2.06,316240.22,6.01
810941.07,15.41,2.06,316053.43,6.0
810941.07,15.41,2.06,316053.43,6.0
811385.52,15.41,2.07,316456.3,6.01
811234.61,15.41,2.07,316466.03,6.01
811086.14,15.41,2.07,316423.37,6.01
811086.14,15.41,2.07,316423.37,6.01
810937.67,15.41,2.07,316337.89,6.01
811169.77,15.42,2.08,316230.94,6.01
811021.3,15.42,2.08,316586.67,6.02
810649.28,15.41,2.07,316189.35,6.01
810942.83,15.42,2.08,316151.59,6.01
810570.81,15.41,2.07,316255.04,6.01
810422.34,15.41,2.07,316131.2,6.01
810273.87,15.41,2.07,316018.09,6.01
810125.4,15.41,2.07,316003.05,6.01
810303.8,15.42,2.08,316042.0,6.01
810106.93,15.42,2.07,316114.39,6.02
809816.36,15.41,2.07,315827.46,6.01
809816.36,15.41,2.07,315827.46,6.01
809667.88,15.41,2.07,315717.97,6.01
809519.41,15.41,2.07,315675.31,6.01
809370.94,15.41,2.07,315589.83,6.01
809656.3,15.42,2.08,315661.99,6.01
809888.41,15.43,2.08,316274.74,6.02
808820.93,15.43,2.09,316056.96,6.03
808820.93,15.43,2.09,316056.96,6.03
808820.93,15.43,2.09,316056.96,6.03
808820.93,15.43,2.09,316056.96,6.03
808869.88,15.43,2.09,315621.29,6.02
808808.4,15.43,2.09,315464.44,6.02
808808.4,15.43,2.09,315464.44,6.02
808659.92,15.43,2.09,315421.55,6.02
808286.09,15.43,2.08,314982.05,6.01
808571.45,15.43,2.09,315259.91,6.02
808571.45,15.43,2.09,315259.91,6.02
808571.45,15.43,2.09,315259.91,6.02
808611.69,15.44,2.09,315340.02,6.02
808651.92,15.44,2.1,315458.46,6.02
808288.09,15.44,2.09,315165.35,6.02
808139.62,15.44,2.09,315122.69,6.02
808424.98,15.44,2.1,315400.32,6.02
808276.5,15.44,2.1,315327.87,6.02
808316.74,15.45,2.1,315457.32,6.03
808168.27,15.45,2.1,315414.43,6.03
807794.44,15.44,2.1,315111.32,6.02
808079.8,15.45,2.1,315389.17,6.03
807931.32,15.45,2.1,315392.08,6.03
807557.49,15.44,2.1,315088.97,6.02
807409.02,15.44,2.1,314957.92,6.02
807449.25,15.44,2.1,315038.03,6.03
807300.78,15.44,2.1,315014.92,6.03
807341.02,15.45,2.1,315095.03,6.03
807192.54,15.45,2.1,315050.12,6.03
807044.07,15.45,2.1,314938.54,6.03
806895.6,15.45,2.1,314921.98,6.03
