ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
1213,6212,5838610,6212,6322630
1213,6212,5838610,6212,6323630
1213,6212,5838610,6212,6324630
1213,6212,5838610,6212,6324860
1213,6212,5838770,6212,6325020
1213,6212,5838770,6212,6325020
1213,6212,5838770,6212,6325830
1213,6212,5838770,6212,6326830
1213,6212,5838770,6212,6327830
1213,6212,5838770,6212,6328640
1213,6212,5838770,6212,6329450
1213,6212,5838770,6212,6330450
1213,6212,5838770,6212,6331450
1213,6212,5838770,6212,6332260
1213,6212,5838770,6212,6333070
1213,6212,5838770,6212,6334070
1213,6212,5838770,6212,6335070
1213,6212,5838770,6212,6335720
1213,6212,5838770,6212,6336720
1213,6212,5838930,6212,6336880
1213,6212,5838930,6212,6336880
1213,6212,5838930,6212,6336880
1213,6212,5838930,6212,6337690
1213,6212,5838930,6212,6338010
1213,6212,5838930,6212,6338010
1213,6212,5838930,6212,6338230
1213,6212,5838930,6212,6338820
1213,6212,5838930,6212,6339820
1213,6212,5838930,6212,6340820
1213,6212,5838930,6212,6341630
1213,6212,5838930,6212,6342630
1213,6212,5838930,6212,6343100
1213,6212,5838930,6212,6344100
1213,6212,5838930,6212,6345100
1213,6212,5838930,6212,6346100
1213,6212,5838930,6212,6347100
1213,6212,5838930,6212,6348100
1213,6212,5838930,6212,6349100
1213,6212,5838930,6212,6350100
1213,6212,5838930,6212,6351100
1213,6212,5838930,6212,6351100
1213,6212,5838930,6212,6352100
1213,6212,5838930,6212,6352570
1213,6212,5838930,6212,6352800
1213,6212,5838930,6212,6353800
1213,6212,5838930,6212,6354610
1213,6212,5838930,6212,6355420
1213,6212,5838930,6212,6356230
1213,6212,5838930,6212,6356460
1213,6212,5838930,6212,6357270
1213,6212,5838930,6212,6358270
1213,6212,5838930,6212,6359270
1213,6212,5838930,6212,6360270
1213,6212,5838930,6212,6360270
1213,6212,5838930,6212,6361270
1213,6212,5838930,6212,6362270
1213,6212,5838930,6212,6363080
1213,6212,5838930,6212,6363400
1213,6212,5838930,6212,6364400
1213,6212,5838930,6212,6365400
1213,6212,5838930,6212,6365400
1213,6212,5838930,6212,6366400
1213,6212,5838930,6212,6366870
1213,6212,5838930,6212,6367340
1213,6212,5838930,6212,6368150
1213,6212,5838930,6212,6369150
1213,6212,5838930,6212,6369620
1213,6212,5838930,6212,6370620
1213,6212,5838930,6212,6371620
1213,6212,5838930,6212,6372620
1213,6212,5838930,6212,6373620
1213,6212,5838930,6212,6374430
1213,6212,5838930,6212,6375430
1213,6212,5838930,6212,6375750
1213,6212,5838930,6212,6376220
1213,6212,5838930,6212,6377220
1213,6212,5838930,6212,6377690
1213,6212,5838930,6212,6378160
1213,6212,5838930,6212,6378390
1213,6212,5839040,6212,6378500
1213,6212,5839040,6212,6379500
1213,6212,5839040,6212,6379500
1213,6212,5839040,6212,6379820
1213,6212,5839040,6212,6380820
1213,6212,5839040,6212,6381820
1213,6212,5839040,6212,6382630
1213,6212,5839040,6212,6383090
1213,6212,5839040,6212,6384090
1213,6212,5839040,6212,6385090
1213,6212,5839040,6212,6386090
1213,6212,5839040,6212,6387090
1213,6212,5839040,6212,6388090
1213,6212,5839040,6212,6389090
1213,6212,5839040,6212,6390090
1213,6212,5839040,6212,6390320
1213,6212,5839040,6212,6391320
1213,6212,5839040,6212,6392320
1213,6212,5839040,6212,6392790
1213,6212,5839040,6212,6400790
1213,6212,5839040,6212,6401790
1213,6212,5839040,6212,6402600
1213,6212,5839040,6212,6403600
1213,6212,5839040,6212,6404600
1213,6212,5839040,6212,6405070
1213,6212,5839040,6212,6405530
1213,6212,5839040,6212,6406530
1213,6212,5839040,6212,6407530
1213,6212,5839040,6212,6408340
1213,6212,5839040,6212,6408810
1213,6212,5840040,6212,6409810
1213,6212,5840040,6212,6410810
1213,6212,5840040,6212,6411620
1213,6212,5840040,6212,6412620
1213,6212,5840040,6212,6413620
1213,6212,5840040,6212,6413850
1213,6212,5840040,6212,6414500
1213,6212,5840040,6212,6415500
1213,6212,5840040,6212,6416500
1213,6212,5840040,6212,6417500
1213,6212,5840040,6212,6417970
1213,6212,5840040,6212,6418440
1213,6212,5840040,6212,6419440
1213,6212,5840040,6212,6420440
1213,6212,5840040,6212,6421440
1213,6212,5840040,6212,6422440
1213,6212,5840040,6212,6422440
1213,6212,5840040,6212,6423440
1213,6212,5840040,6212,6423760
1213,6212,5840040,6212,6424570
1213,6212,5840040,6212,6425570
1213,6212,5840040,6212,6425890
1213,6212,5840040,6212,6426890
1213,6212,5840040,6212,6427890
1213,6212,5840040,6212,6428540
1213,6212,5840040,6212,6429540
1213,6212,5840040,6212,6430010
1213,6212,5840040,6212,6430820
1213,6212,5840040,6212,6431370
1213,6212,5840040,6212,6432020
1213,6212,5840040,6212,6433020
1213,6212,5840040,6212,6433020
1213,6212,5840040,6212,6433830
1213,6212,5840040,6212,6434830
1213,6212,5840040,6212,6435830
1213,6212,5840040,6212,6436150
1213,6212,5840040,6212,6437150
1213,6212,5840040,6212,6438150
1213,6212,5840040,6212,6442150
1213,6212,5840040,6212,6442470
1213,6212,5840040,6212,6442690
1213,6212,5840040,6212,6443340
1213,6212,5840040,6212,6444340
1213,6212,5840040,6212,6444340
1213,6212,5840040,6212,6445150
1213,6212,5840040,6212,6446150
1213,6212,5840040,6212,6447150
1213,6212,5840040,6212,6448150
1213,6212,5840040,6212,6449150
1213,6212,5840040,6212,6449620
1213,6212,5840040,6212,6449940
1213,6212,5840040,6212,6450940
1213,6212,5840040,6212,6451410
1213,6212,5840040,6212,6452220
1213,6212,5840040,6212,6453220
1213,6212,5840040,6212,6454030
1213,6212,5840200,6212,6454190
1213,6212,5840200,6212,6455190
1213,6212,5840200,6212,6455660
1213,6212,5840200,6212,6455660
1213,6212,5840200,6212,6456660
1213,6212,5840200,6212,6457660
1213,6212,5840200,6212,6458470
1213,6212,5840200,6212,6459470
1213,6212,5840200,6212,6460280
1213,6212,5840200,6212,6461280
1213,6212,5840200,6212,6461280
1213,6212,5840200,6212,6462280
1213,6212,5840200,6212,6463280
1213,6212,5840200,6212,6464090
1213,6212,5840200,6212,6465090
1213,6212,5840200,6212,6465560
1213,6212,5840200,6212,6465560
1213,6212,5840200,6212,6466560
1213,6212,5840200,6212,6466560
1213,6212,5840200,6212,6467560
1213,6212,5840200,6212,6468560
1213,6212,5840200,6212,6469560
1213,6212,5840200,6212,6470560
1213,6212,5840200,6212,6471560
1213,6212,5840200,6212,6479560
1213,6212,5840200,6212,6480560
1213,6212,5840200,6212,6481560
1213,6212,5840200,6212,6482560
1213,6212,5840200,6212,6483560
1213,6212,5840200,6212,6484560
1213,6212,5840200,6212,6485560
1213,6212,5840200,6212,6485880
1213,6212,5840200,6212,6486470
1213,6212,5840200,6212,6486940
1213,6212,5840200,6212,6494940
1213,6212,5840200,6212,6494940
1213,6212,5840200,6212,6495310
1213,6212,5840200,6212,6496120
1213,6212,5840200,6212,6496120
1213,6212,5840200,6212,6497120
1213,6212,5840200,6212,6498120
1213,6212,5840200,6212,6499120
1213,6212,5840200,6212,6499120
1213,6212,5840200,6212,6499930
1213,6212,5840200,6212,6500930
1213,6212,5840200,6212,6501740
1213,6212,5840200,6212,6502210
1213,6212,5840200,6212,6503210
1213,6212,5840200,6212,6503210
1213,6212,5840200,6212,6503680
1213,6212,5840200,6212,6504680
1213,6212,5840200,6212,6505680
1213,6212,5840200,6212,6506680
1213,6212,5840200,6212,6507680
1213,6212,5840200,6212,6508150
1213,6212,5840200,6212,6509150
1213,6212,5840200,6212,6509150
1213,6212,5840200,6212,6510150
1213,6212,5840200,6212,6510800
1213,6212,5840200,6212,6511800
1213,6212,5840200,6212,6512800
1213,6212,5840200,6212,6513120
1213,6212,5840200,6212,6514120
1213,6212,5840200,6212,6515120
1213,6212,5840200,6212,6523120
1213,6212,5840360,6212,6523280
1213,6212,5840360,6212,6523740
1213,6212,5840360,6212,6524740
1213,6212,5840360,6212,6525740
1213,6212,5840360,6212,6526740
1213,6212,5840360,6212,6526970
1213,6212,5840360,6212,6528970
1213,6212,5840360,6212,6529780
1213,6212,5840360,6212,6530590
1213,6212,5840360,6212,6531590
1213,6212,5840360,6212,6532590
1213,6212,5840360,6212,6533590
1213,6212,5840360,6212,6533590
1213,6212,5840360,6212,6534060
1213,6212,5840360,6212,6534060
1213,6212,5840360,6212,6535060
1213,6212,5840360,6212,6536060
1213,6212,5840360,6212,6536530
1213,6212,5840360,6212,6537530
1213,6212,5840360,6212,6538340
1213,6212,5840360,6212,6539340
1213,6212,5840360,6212,6540340
1213,6212,5840360,6212,6540340
1213,6212,5840360,6212,6541340
1213,6212,5840360,6212,6541660
1213,6212,5840360,6212,6542660
1213,6212,5840360,6212,6543660
1213,6212,5840360,6212,6543980
1213,6212,5840360,6212,6544980
1213,6212,5840360,6212,6545980
1213,6212,5840360,6212,6546980
1213,6212,5840360,6212,6547350
1213,6212,5840360,6212,6547580
1213,6212,5840360,6212,6548580
1213,6212,5840360,6212,6549580
1213,6212,5840360,6212,6550580
1213,6212,5840360,6212,6551580
1213,6212,5840360,6212,6552390
1213,6212,5840360,6212,6552390
1213,6212,5840360,6212,6552860
1213,6212,5840360,6212,6553860
1213,6212,5840360,6212,6554860
1213,6212,5840360,6212,6555510
1213,6212,5840360,6212,6556510
1213,6212,5840360,6212,6557510
1213,6212,5840360,6212,6558510
1213,6212,5840360,6212,6558510
1213,6212,5840360,6212,6559320
1213,6212,5840360,6212,6560320
1213,6212,5840360,6212,6561320
1213,6212,5841360,6212,6562320
1213,6212,5841360,6212,6563320
1213,6212,5841360,6212,6564320
1213,6212,5841360,6212,6564550
1213,6212,5841360,6212,6565020
1213,6212,5841360,6212,6567020
1213,6212,5841360,6212,6568020
1213,6212,5841360,6212,6569020
1213,6212,5841360,6212,6569830
1213,6212,5841360,6212,6570830
1213,6212,5841360,6212,6570830
1213,6212,5841360,6212,6571300
1213,6212,5841360,6212,6572110
1213,6212,5841360,6212,6572110
1213,6212,5841360,6212,6572110
1213,6212,5841360,6212,6573110
1213,6212,5841360,6212,6574110
1213,6212,5841360,6212,6574430
1213,6212,5841360,6212,6575080
1213,6212,5841360,6212,6575890
1213,6212,5841360,6212,6575890
1213,6212,5841360,6212,6576890
1213,6212,5841360,6212,6577350
1213,6212,5841360,6212,6578350
1213,6212,5841360,6212,6579160
1213,6212,5841360,6212,6580160
1213,6212,5841360,6212,6580970
1213,6212,5841360,6212,6581440
1213,6212,5841360,6212,6582440
1213,6212,5841360,6212,6583440
1213,6212,5841360,6212,6584250
1213,6212,5841360,6212,6585250
1213,6212,5841360,6212,6586250
1213,6212,5841360,6212,6587250
1213,6212,5841360,6212,6588250
1213,6212,5841360,6212,6589250
1213,6212,5841360,6212,6590250
1213,6212,5841360,6212,6591060
1213,6212,5841360,6212,6591380
1213,6212,5841360,6212,6592380
1213,6212,5841360,6212,6592850
1213,6212,5841360,6212,6593660
1213,6212,5841360,6212,6594660
1213,6212,5841360,6212,6595130
1213,6212,5841360,6212,6596130
1213,6212,5841360,6212,6596680
1213,6212,5841360,6212,6597680
1213,6212,5841360,6212,6598330
1213,6212,5841360,6212,6599140
1213,6212,5841360,6212,6599610
1213,6212,5841360,6212,6600420
1213,6212,5841360,6212,6600890
1213,6212,5841520,6212,6601050
1213,6212,5841520,6212,6601370
1213,6212,5841520,6212,6601840
1213,6212,5841520,6212,6602070
1213,6212,5841520,6212,6603070
1213,6212,5841520,6212,6603070
1213,6212,5841520,6212,6604070
1213,6212,5841520,6212,6605070
1213,6212,5841520,6212,6605540
1213,6212,5841520,6212,6606540
1213,6212,5841520,6212,6614540
1213,6212,5841520,6212,6618540
1213,6212,5841520,6212,6619350
1213,6212,5841520,6212,6619670
1213,6212,5841520,6212,6620670
1213,6212,5841520,6212,6620670
1213,6212,5841520,6212,6621670
1213,6212,5841520,6212,6622140
1213,6212,5841520,6212,6622610
1213,6212,5841520,6212,6623610
1213,6212,5841520,6212,6623610
1213,6212,5841520,6212,6624200
1213,6212,5841520,6212,6625200
1213,6212,5841520,6212,6626200
1213,6212,5841520,6212,6626200
1213,6212,5841520,6212,6627200
1213,6212,5841520,6212,6627200
1213,6212,5841520,6212,6627200
1213,6212,5841520,6212,6628200
1213,6212,5841520,6212,6629010
1213,6212,5841520,6212,6629010
1213,6212,5841520,6212,6630010
1213,6212,5841520,6212,6631010
1213,6212,5841520,6212,6632010
1213,6212,5841520,6212,6632820
1213,6212,5841520,6212,6633630
1213,6212,5841520,6212,6634090
1213,6212,5841520,6212,6635090
1213,6212,5841520,6212,6635560
1213,6212,5841520,6212,6637560
1213,6212,5841520,6212,6638560
1213,6212,5841520,6212,6639560
1213,6212,5841520,6212,6640560
1213,6212,5841520,6212,6640560
1213,6212,5841520,6212,6641560
1213,6212,5841520,6212,6641560
1213,6212,5841520,6212,6642560
1213,6212,5841520,6212,6643560
1213,6212,5841520,6212,6644370
1213,6212,5841520,6212,6645370
1213,6212,5841520,6212,6645370
1213,6212,5841520,6212,6646370
1213,6212,5841520,6212,6647370
1213,6212,5841520,6212,6647370
1213,6212,5841520,6212,6648370
1213,6212,5841520,6212,6648840
1213,6212,5841520,6212,6649840
1213,6212,5841520,6212,6650310
1213,6212,5841520,6212,6651310
1213,6212,5841520,6212,6651310
1213,6212,5841520,6212,6652310
1213,6212,5841520,6212,6652310
1213,6212,5841520,6212,6653310
1213,6212,5841520,6212,6653780
1213,6212,5841520,6212,6654780
1213,6212,5841520,6212,6655590
1213,6212,5841520,6212,6655590
1213,6212,5841520,6212,6656590
1213,6212,5841520,6212,6657590
1213,6212,5841520,6212,6658590
1213,6212,5841520,6212,6659590
1213,6212,5841520,6212,6660590
1213,6212,5841520,6212,6660590
1213,6212,5841520,6212,6661590
1213,6212,5841520,6212,6661910
1213,6212,5841520,6212,6662230
1213,6212,5841520,6212,6663230
1213,6212,5841520,6212,6664230
1213,6212,5841520,6212,6665040
1213,6212,5841520,6212,6665850
1213,6212,5841520,6212,6666850
1213,6212,5841520,6212,6667850
1213,6212,5841520,6212,6668660
1213,6212,5841520,6212,6668660
1213,6212,5841520,6212,6668660
1213,6212,5841520,6212,6668660
1213,6212,5841840,6212,6668980
1213,6212,5841840,6212,6669980
1213,6212,5841840,6212,6670980
1213,6212,5841840,6212,6671980
1213,6212,5841840,6212,6672630
1213,6212,5841840,6212,6673630
1213,6212,5841840,6212,6674630
1213,6212,5841840,6212,6675630
1213,6212,5841840,6212,6676630
1213,6212,5841840,6212,6677630
1213,6212,5841840,6212,6678100
1213,6212,5841840,6212,6679100
1213,6212,5841840,6212,6680100
1213,6212,5842840,6212,6681100
1213,6212,5842840,6212,6682100
1213,6212,5842840,6212,6682910
1213,6212,5842840,6212,6683720
1213,6212,5842840,6212,6684040
1213,6212,5842840,6212,6684850
1213,6212,5842840,6212,6685850
1213,6212,5842840,6212,6686660
1213,6212,5842840,6212,6686660
1213,6212,5842840,6212,6687660
1213,6212,5842840,6212,6688660
1213,6212,5842840,6212,6689660
1213,6212,5842840,6212,6690660
1213,6212,5842840,6212,6690660
1213,6212,5842840,6212,6691660
1213,6212,5842840,6212,6692470
1213,6212,5842840,6212,6692470
1213,6212,5842840,6212,6692940
1213,6212,5842840,6212,6700940
1213,6212,5842840,6212,6701590
1213,6212,5842840,6212,6702240
1213,6212,5842840,6212,6702710
1213,6212,5842840,6212,6703710
1213,6212,5842840,6212,6703930
1213,6212,5842840,6212,6704930
1213,6212,5842840,6212,6705400
1213,6212,5842840,6212,6706400
1213,6212,5842840,6212,6707400
1213,6212,5842840,6212,6707400
1213,6212,5842840,6212,6708400
1213,6212,5842840,6212,6708870
1213,6212,5842840,6212,6709100
1213,6212,5842840,6212,6710100
1213,6212,5842840,6212,6711100
1213,6212,5842840,6212,6711750
1213,6212,5842840,6212,6711750
1213,6212,5842840,6212,6711980
1213,6212,5842840,6212,6711980
1213,6212,5842840,6212,6712980
1213,6212,5842840,6212,6713980
1213,6212,5842840,6212,6714980
1213,6212,5842840,6212,6716980
1213,6212,5842840,6212,6717980
1213,6212,5842840,6212,6717980
1213,6212,5842840,6212,6718450
1213,6212,5842840,6212,6719450
1213,6212,5842840,6212,6720260
1213,6212,5842840,6212,6721260
1213,6212,5842840,6212,6721260
1213,6212,5842840,6212,6722260
1213,6212,5842840,6212,6723260
1213,6212,5842840,6212,6724260
1213,6212,5842840,6212,6725260
1213,6212,5843000,6212,6725420
1213,6212,5843000,6212,6726230
1213,6212,5843000,6212,6727230
1213,6212,5843000,6212,6728040
1213,6212,5843000,6212,6728510
1213,6212,5843000,6212,6729320
1213,6212,5843000,6212,6729970
1213,6212,5843000,6212,6729970
1213,6212,5843000,6212,6730970
1213,6212,5843000,6212,6731970
1213,6212,5843000,6212,6732970
1213,6212,5843000,6212,6733970
1213,6212,5843000,6212,6734970
1213,6212,5843000,6212,6735970
1213,6212,5843000,6212,6735970
1213,6212,5843000,6212,6736970
1213,6212,5843000,6212,6737970
1213,6212,5843000,6212,6738970
1213,6212,5843000,6212,6739620
1213,6212,5843000,6212,6740430
1213,6212,5843000,6212,6741240
1213,6212,5843000,6212,6742240
1213,6212,5843000,6212,6743240
1213,6212,5843000,6212,6743790
1213,6212,5843000,6212,6744600
1213,6212,5843000,6212,6745600
1213,6212,5843000,6212,6746600
1213,6212,5843000,6212,6747600
1213,6212,5843000,6212,6748600
1213,6212,5843000,6212,6749150
1213,6212,5843000,6212,6750150
1213,6212,5843000,6212,6751150
1213,6212,5843000,6212,6752150
1213,6212,5843000,6212,6752960
1213,6212,5843000,6212,6753960
1213,6212,5843000,6212,6754960
1213,6212,5843000,6212,6754960
1213,6212,5843000,6212,6755770
1213,6212,5843000,6212,6756770
1213,6212,5843000,6212,6757000
1213,6212,5843000,6212,6757000
1213,6212,5843000,6212,6757460
1213,6212,5843000,6212,6758460
1213,6212,5843000,6212,6766460
1213,6212,5843000,6212,6767460
1213,6212,5843000,6212,6768460
1213,6212,5843160,6212,6768620
1213,6212,5843160,6212,6769620
1213,6212,5843160,6212,6769620
1213,6212,5843320,6212,6769780
1213,6212,5843320,6212,6769780
1213,6212,5843320,6212,6769780
1213,6212,5843320,6212,6770780
1213,6212,5843320,6212,6771780
1213,6212,5843320,6212,6772780
1213,6212,5843320,6212,6773780
1213,6212,5843320,6212,6774780
1213,6212,5843320,6212,6775430
1213,6212,5843320,6212,6776240
1213,6212,5843320,6212,6776560
1213,6212,5843320,6212,6777030
1213,6212,5843320,6212,6777030
1213,6212,5843320,6212,6778030
1213,6212,5843320,6212,6778030
1213,6212,5843320,6212,6778500
1213,6212,5843320,6212,6779050
1213,6212,5843320,6212,6780050
1213,6212,5843320,6212,6781050
1213,6212,5843320,6212,6781700
1213,6212,5843320,6212,6782290
1213,6212,5843320,6212,6783290
1213,6212,5843320,6212,6784290
1213,6212,5843320,6212,6784610
1213,6212,5843320,6212,6785080
1213,6212,5843320,6212,6785080
1213,6212,5843320,6212,6785890
1213,6212,5843320,6212,6786890
1213,6212,5843320,6212,6787350
1213,6212,5843320,6212,6795350
1213,6212,5843320,6212,6796350
1213,6212,5843320,6212,6804350
1213,6212,5843320,6212,6805350
1213,6212,5843320,6212,6806350
1213,6212,5843320,6212,6806350
1213,6212,5843320,6212,6806350
1213,6212,5843320,6212,6807350
1213,6212,5843320,6212,6808350
1213,6212,5843320,6212,6808900
1213,6212,5843320,6212,6809370
1213,6212,5843320,6212,6810370
1213,6212,5843320,6212,6810840
1213,6212,5843320,6212,6811840
1213,6212,5843320,6212,6811840
1213,6212,5843320,6212,6812840
1213,6212,5843320,6212,6813650
1213,6212,5843320,6212,6814650
1213,6212,5843320,6212,6815650
1213,6212,5843320,6212,6816650
1213,6212,5843320,6212,6816650
1213,6212,5843320,6212,6817650
1213,6212,5843320,6212,6818650
1213,6212,5843320,6212,6819650
1213,6212,5843320,6212,6820120
1213,6212,5843320,6212,6821120
1213,6212,5843320,6212,6821590
1213,6212,5843320,6212,6822590
1213,6212,5843320,6212,6823590
1213,6212,5843320,6212,6824060
1213,6212,5843320,6212,6824530
1213,6212,5843320,6212,6825530
1213,6212,5843320,6212,6826530
1213,6212,5843320,6212,6827530
1213,6212,5843320,6212,6827850
1213,6212,5843320,6212,6827850
1213,6212,5843320,6212,6828170
1213,6212,5843320,6212,6828170
1213,6212,5843320,6212,6828980
1213,6212,5843320,6212,6829980
1213,6212,5843320,6212,6829980
1213,6212,5843320,6212,6830980
1213,6212,5843320,6212,6831980
1213,6212,5843320,6212,6832630
1213,6212,5843320,6212,6833630
1213,6212,5843320,6212,6834100
1213,6212,5843320,6212,6834750
1213,6212,5843320,6212,6835750
1213,6212,5843320,6212,6836120
1213,6212,5843320,6212,6837120
1213,6212,5843320,6212,6837590
1213,6212,5843320,6212,6837590
1213,6212,5843320,6212,6837590
1213,6212,5843320,6212,6838060
1213,6212,5843320,6212,6839060
1213,6212,5843320,6212,6840060
1213,6212,5843320,6212,6841060
1213,6212,5843320,6212,6841530
1213,6212,5843320,6212,6849530
1213,6212,5843320,6212,6850180
1213,6212,5843320,6212,6851180
1213,6212,5843320,6212,6851990
1213,6212,5843320,6212,6852990
1213,6212,5843320,6212,6853450
1213,6212,5843320,6212,6854450
1213,6212,5843320,6212,6855260
1213,6212,5843320,6212,6856260
1213,6212,5843320,6212,6857260
1213,6212,5843320,6212,6857580
1213,6212,5843320,6212,6858050
1213,6212,5843320,6212,6859050
1213,6212,5843320,6212,6859050
1213,6212,5843320,6212,6859050
1213,6212,5843320,6212,6860050
1213,6212,5843320,6212,6862050
1213,6212,5843480,6212,6862210
1213,6212,5843480,6212,6863210
1213,6212,5843480,6212,6864210
1213,6212,5843480,6212,6864210
1213,6212,5844480,6212,6865210
1213,6212,5844480,6212,6866210
1213,6212,5844480,6212,6867210
1213,6212,5844480,6212,6868210
1213,6212,5844480,6212,6868680
1213,6212,5844480,6212,6869150
1213,6212,5844480,6212,6869380
1213,6212,5844480,6212,6870380
1213,6212,5844480,6212,6870380
1213,6212,5844480,6212,6871380
1213,6212,5844480,6212,6871850
1213,6212,5844480,6212,6872850
1213,6212,5844480,6212,6873850
1213,6212,5844480,6212,6874500
1213,6212,5844480,6212,6875500
1213,6212,5844480,6212,6876500
1213,6212,5844480,6212,6877310
1213,6212,5844480,6212,6878310
1213,6212,5844480,6212,6878310
1213,6212,5844480,6212,6879310
1213,6212,5844480,6212,6880310
1213,6212,5844480,6212,6881310
1213,6212,5844480,6212,6889310
1213,6212,5844480,6212,6890310
1213,6212,5844480,6212,6892310
1213,6212,5844480,6212,6892770
1213,6212,5844480,6212,6893090
1213,6212,5844480,6212,6894090
1213,6212,5844480,6212,6894560
1213,6212,5844480,6212,6895560
1213,6212,5844480,6212,6896370
1213,6212,5844480,6212,6896960
1213,6212,5844480,6212,6897960
1213,6212,5844480,6212,6898960
1213,6212,5844480,6212,6899960
1213,6212,5844480,6212,6900430
1213,6212,5844480,6212,6900900
1213,6212,5844640,6212,6901060
1213,6212,5844640,6212,6901060
1213,6212,5844640,6212,6902060
1213,6212,5844640,6212,6902060
1213,6212,5844640,6212,6903060
1213,6212,5844800,6212,6903220
1213,6212,5844800,6212,6904220
1213,6212,5844800,6212,6904690
1213,6212,5844800,6212,6905500
1213,6212,5844800,6212,6906500
1213,6212,5844800,6212,6906970
1213,6212,5844800,6212,6906970
1213,6212,5844800,6212,6907970
1213,6212,5844800,6212,6908970
1213,6212,5844800,6212,6909290
1213,6212,5844800,6212,6910290
1213,6212,5844800,6212,6911290
1213,6212,5844800,6212,6912290
1213,6212,5844800,6212,6912290
1213,6212,5844800,6212,6913290
1213,6212,5844800,6212,6914100
1213,6212,5844800,6212,6914570
1213,6212,5844800,6212,6915570
1213,6212,5844800,6212,6916570
1213,6212,5844800,6212,6917040
1213,6212,5844800,6212,6917850
1213,6212,5844800,6212,6917850
1213,6212,5844800,6212,6918850
1213,6212,5844800,6212,6919850
1213,6212,5844800,6212,6920850
1213,6212,5844800,6212,6921850
1213,6212,5844800,6212,6922850
1213,6212,5844800,6212,6923850
1213,6212,5844800,6212,6924850
1213,6212,5844800,6212,6925850
1213,6212,5844800,6212,6925850
1213,6212,5844800,6212,6926850
1213,6212,5844800,6212,6927850
1213,6212,5844800,6212,6928170
1213,6212,5844800,6212,6928170
1213,6212,5844800,6212,6928980
1213,6212,5844800,6212,6928980
1213,6212,5844800,6212,6929980
1213,6212,5844800,6212,6929980
1213,6212,5844800,6212,6930980
1213,6212,5844800,6212,6931210
1213,6212,5844800,6212,6931210
1213,6212,5844800,6212,6931860
1213,6212,5844800,6212,6932330
1213,6212,5844800,6212,6933140
1213,6212,5844800,6212,6933610
1213,6212,5844800,6212,6934200
1213,6212,5844800,6212,6934520
1213,6212,5844800,6212,6935520
1213,6212,5844800,6212,6936520
1213,6212,5844800,6212,6937520
1213,6212,5844800,6212,6938520
1213,6212,5844800,6212,6939170
1213,6212,5844800,6212,6939170
1213,6212,5844800,6212,6940170
1213,6212,5844800,6212,6940640
1213,6212,5844800,6212,6941640
1213,6212,5844800,6212,6941960
1213,6212,5844800,6212,6942960
1213,6212,5844800,6212,6943960
1213,6212,5844800,6212,6951960
1213,6212,5844800,6212,6951960
1213,6212,5844800,6212,6952280
1213,6212,5844800,6212,6952280
1213,6212,5844800,6212,6953280
1213,6212,5844800,6212,6953280
1213,6212,5844800,6212,6954090
1213,6212,5844800,6212,6954410
1213,6212,5844800,6212,6954730
1213,6212,5844800,6212,6955200
1213,6212,5844800,6212,6956200
1213,6212,5844800,6212,6957010
1213,6212,5844800,6212,6957480
1213,6212,5844800,6212,6958480
1213,6212,5844800,6212,6959290
1213,6212,5844800,6212,6960290
1213,6212,5844800,6212,6961290
1213,6212,5844800,6212,6961290
1213,6212,5844800,6212,6962290
1213,6212,5844800,6212,6963290
1213,6212,5844800,6212,6964290
1213,6212,5844800,6212,6964290
1213,6212,5844800,6212,6965100
1213,6212,5844800,6212,6965420
1213,6212,5844800,6212,6966420
1213,6212,5844800,6212,6967230
1213,6212,5844800,6212,6968040
1213,6212,5844800,6212,6968850
1213,6212,5844800,6212,6968850
1213,6212,5844800,6212,6969850
1213,6212,5844800,6212,6970850
1213,6212,5844800,6212,6971850
1213,6212,5844800,6212,6972660
1213,6212,5844800,6212,6973310
1213,6212,5844800,6212,6973780
1213,6212,5844800,6212,6973780
1213,6212,5844800,6212,6974780
1213,6212,5844800,6212,6975430
1213,6212,5844800,6212,6976430
1213,6212,5844800,6212,6977430
1213,6212,5844800,6212,6977430
1213,6212,5844800,6212,6978430
1213,6212,5844800,6212,6979240
1213,6212,5844850,6212,6979290
1213,6212,5844850,6212,6979760
1213,6212,5844850,6212,6980760
1213,6212,5844850,6212,6981760
1213,6212,5844850,6212,6982230
1213,6212,5844850,6212,6983230
1213,6212,5844850,6212,6984230
1213,6212,5844850,6212,6985040
1213,6212,5844850,6212,6987040
1213,6212,5844850,6212,6988040
1213,6212,5844850,6212,6989040
1213,6212,5844850,6212,6990040
