ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
875340.39,15.39,2.05,299451.53,5.26
875013.52,15.38,2.04,299131.01,5.26
875013.52,15.38,2.04,299131.01,5.26
875013.52,15.38,2.04,299131.01,5.26
874865.05,15.38,2.04,299088.12,5.26
874568.11,15.39,2.04,298959.98,5.26
874608.34,15.39,2.04,299038.07,5.26
874459.87,15.39,2.04,299011.54,5.26
874745.23,15.39,2.05,299273.04,5.27
874596.76,15.39,2.05,299161.17,5.27
874775.16,15.4,2.06,299465.41,5.27
874478.29,15.4,2.05,299174.89,5.27
874518.52,15.4,2.05,299255.0,5.27
874558.75,15.4,2.06,299373.45,5.27
874410.28,15.4,2.06,299261.87,5.27
874450.51,15.4,2.06,299430.45,5.27
874450.51,15.4,2.06,299430.45,5.27
874450.51,15.4,2.06,299430.45,5.27
873856.63,15.4,2.06,299286.57,5.28
874088.73,15.41,2.07,299179.63,5.27
873940.26,15.41,2.07,299535.11,5.28
873791.79,15.41,2.07,299422.0,5.28
873643.32,15.41,2.07,299406.97,5.28
872575.84,15.41,2.07,299189.19,5.28
872427.37,15.41,2.07,299146.53,5.29
872278.9,15.41,2.07,299061.04,5.28
872130.43,15.41,2.07,298988.59,5.28
871062.96,15.42,2.07,298770.82,5.29
870914.48,15.42,2.07,298715.12,5.29
870766.01,15.42,2.07,298602.01,5.29
870806.25,15.42,2.08,298772.21,5.29
870657.77,15.42,2.08,298659.1,5.29
870698.01,15.42,2.08,298829.21,5.29
870549.54,15.42,2.08,298802.68,5.29
870401.07,15.42,2.08,298701.07,5.29
870252.59,15.42,2.08,298658.4,5.29
870104.12,15.42,2.08,298572.92,5.29
869955.65,15.42,2.08,298459.81,5.29
869807.18,15.42,2.08,298444.77,5.29
869658.71,15.42,2.08,298372.32,5.29
869284.88,15.42,2.07,298069.21,5.29
869136.41,15.42,2.07,298013.52,5.29
868987.94,15.42,2.07,297941.07,5.29
868839.47,15.42,2.07,297885.37,5.29
867771.99,15.42,2.08,297667.59,5.29
868057.35,15.43,2.08,297754.88,5.29
867908.88,15.43,2.08,297902.56,5.3
867908.88,15.43,2.08,297902.56,5.3
867633.96,15.42,2.08,297695.36,5.29
867674.19,15.43,2.08,297775.47,5.29
867714.42,15.43,2.09,297893.91,5.3
867565.95,15.43,2.09,297780.81,5.3
867859.5,15.44,2.09,298208.41,5.3
867859.5,15.44,2.09,298208.41,5.3
867711.02,15.44,2.09,298135.96,5.3
867562.55,15.44,2.09,298080.26,5.3
867414.08,15.44,2.09,297968.4,5.3
867265.61,15.44,2.09,297952.11,5.3
867265.61,15.44,2.09,297952.11,5.3
867117.14,15.44,2.09,297925.58,5.3
866910.27,15.43,2.09,297725.06,5.3
866910.27,15.43,2.09,297725.06,5.3
866910.27,15.43,2.09,297725.06,5.3
866910.27,15.43,2.09,297725.06,5.3
866761.8,15.43,2.09,297623.45,5.3
866802.03,15.44,2.09,297703.57,5.3
866842.26,15.44,2.1,297822.01,5.3
866842.26,15.44,2.1,297822.01,5.3
866470.25,15.43,2.09,297449.37,5.3
866173.38,15.43,2.09,297158.85,5.29
866024.91,15.43,2.09,297086.4,5.29
866065.14,15.43,2.09,297194.06,5.3
865916.67,15.43,2.09,297080.95,5.29
865768.2,15.43,2.09,297065.91,5.3
865768.2,15.43,2.09,297065.91,5.3
865619.73,15.43,2.09,296952.8,5.29
865888.96,15.44,2.1,297353.75,5.3
865929.19,15.44,2.1,297433.87,5.3
865780.72,15.44,2.1,297388.96,5.3
865632.25,15.44,2.1,297346.3,5.3
865344.55,15.44,2.1,297060.31,5.3
865196.07,15.44,2.1,296974.82,5.3
864989.2,15.44,2.09,296735.53,5.3
864840.73,15.44,2.09,296622.42,5.29
864840.73,15.44,2.09,296622.42,5.29
864840.73,15.44,2.09,296622.42,5.29
864880.97,15.44,2.1,296792.53,5.3
864921.2,15.44,2.1,296872.64,5.3
864772.73,15.44,2.1,296849.53,5.3
864482.15,15.44,2.09,296562.84,5.3
864333.68,15.44,2.09,296450.43,5.29
864185.21,15.44,2.09,296434.7,5.3
864036.74,15.44,2.09,296408.16,5.3
863888.27,15.44,2.09,296306.55,5.3
863928.5,15.44,2.1,296386.66,5.3
863968.73,15.44,2.1,296505.11,5.3
863820.26,15.44,2.1,296462.21,5.3
863671.79,15.44,2.1,296376.96,5.3
863957.15,15.45,2.11,296449.12,5.3
863616.58,15.45,2.1,296112.43,5.3
863656.81,15.45,2.1,296405.41,5.3
863359.94,15.44,2.1,296187.53,5.3
863211.47,15.44,2.1,296115.08,5.3
863211.47,15.44,2.1,296115.08,5.3
863063.0,15.44,2.1,296059.38,5.3
862914.53,15.44,2.1,296016.49,5.3
862766.06,15.44,2.1,295931.24,5.3
862806.29,15.45,2.1,296011.35,5.3
862657.82,15.45,2.1,295966.44,5.3
862509.35,15.45,2.1,295893.99,5.3
862549.58,15.45,2.11,296001.65,5.3
862407.45,15.45,2.1,295981.74,5.3
862258.98,15.45,2.11,295868.82,5.3
862110.5,15.45,2.11,295853.6,5.3
861962.03,15.45,2.11,295740.49,5.3
861813.56,15.45,2.11,295725.45,5.3
861665.09,15.45,2.11,295698.92,5.3
861665.09,15.45,2.11,295698.92,5.3
861516.62,15.45,2.11,295597.31,5.3
861368.15,15.45,2.11,295554.41,5.3
861146.45,15.45,2.1,295304.57,5.3
861146.45,15.45,2.1,295304.57,5.3
860997.98,15.45,2.1,295219.31,5.3
861373.13,15.45,2.11,295300.98,5.3
861373.13,15.45,2.11,295300.98,5.3
861413.36,15.46,2.11,295645.0,5.3
861225.95,15.45,2.11,295606.63,5.3
860929.74,15.45,2.11,295288.91,5.3
860781.27,15.45,2.11,295246.24,5.3
860632.8,15.45,2.11,295160.76,5.3
860902.03,15.46,2.11,295054.42,5.3
860753.56,15.46,2.11,295448.6,5.31
860753.56,15.46,2.11,295448.6,5.31
860456.62,15.46,2.11,295320.45,5.3
860308.15,15.46,2.11,295293.92,5.31
860601.69,15.46,2.12,295634.94,5.31
860453.22,15.46,2.12,295608.41,5.31
860453.22,15.46,2.12,295608.41,5.31
860453.22,15.46,2.12,295608.41,5.31
860453.22,15.46,2.12,295608.41,5.31
860304.75,15.46,2.12,295506.8,5.31
859932.73,15.46,2.11,295134.16,5.31
859934.03,15.46,2.11,295135.66,5.31
859785.56,15.46,2.11,295093.0,5.31
859785.56,15.46,2.11,295093.0,5.31
859637.09,15.46,2.11,295007.52,5.3
859488.62,15.46,2.11,294980.98,5.31
859200.91,15.45,2.11,294694.99,5.3
859486.27,15.46,2.12,294956.49,5.31
859486.27,15.46,2.12,294956.49,5.31
859112.44,15.46,2.11,294653.38,5.3
859397.8,15.46,2.12,294740.67,5.3
859397.8,15.46,2.12,294740.67,5.3
859249.33,15.46,2.12,294888.35,5.31
859100.86,15.46,2.12,294845.46,5.31
858952.39,15.46,2.12,294760.2,5.31
858793.69,15.46,2.12,294601.5,5.3
858645.21,15.46,2.12,294489.92,5.3
858823.61,15.46,2.12,294795.56,5.31
858675.14,15.46,2.12,294683.7,5.31
858516.44,15.46,2.12,294533.67,5.3
858367.97,15.46,2.12,294517.39,5.31
858024.14,15.46,2.11,294244.28,5.3
857875.67,15.46,2.11,294131.17,5.3
857727.19,15.46,2.11,294116.13,5.3
857767.43,15.46,2.12,294196.24,5.3
857618.96,15.46,2.12,294173.13,5.3
857470.49,15.46,2.12,294130.47,5.3
857755.85,15.47,2.12,294408.1,5.31
857530.58,15.46,2.12,294249.62,5.31
857382.11,15.46,2.12,294223.09,5.31
857233.64,15.46,2.12,294121.48,5.31
857085.17,15.46,2.12,294008.55,5.3
857370.53,15.47,2.13,294426.64,5.31
857410.76,15.47,2.13,294506.76,5.32
857262.29,15.47,2.13,294483.65,5.32
857113.82,15.47,2.13,294371.78,5.31
856965.35,15.47,2.13,294355.5,5.32
856816.88,15.47,2.13,294312.61,5.32
856668.41,15.47,2.13,294227.35,5.31
856668.41,15.47,2.13,294227.35,5.31
856519.93,15.47,2.13,294184.69,5.31
856560.17,15.48,2.13,294262.56,5.32
856600.4,15.48,2.14,294342.67,5.32
856303.53,15.48,2.13,294050.47,5.31
856155.06,15.48,2.13,294005.56,5.31
856006.59,15.48,2.13,293892.45,5.31
855858.12,15.48,2.13,293877.41,5.31
855898.35,15.48,2.14,293957.52,5.32
856076.75,15.48,2.14,294181.52,5.32
856255.15,15.49,2.15,294220.47,5.32
856106.68,15.49,2.15,294374.05,5.33
855958.2,15.49,2.15,294301.6,5.33
855998.44,15.49,2.15,294431.05,5.33
855849.97,15.49,2.15,294404.51,5.33
855849.97,15.49,2.15,294404.51,5.33
855701.49,15.49,2.15,294302.9,5.33
855404.55,15.49,2.15,294174.76,5.33
854337.08,15.5,2.15,293956.98,5.33
854337.08,15.5,2.15,293956.98,5.33
854188.61,15.5,2.15,293914.32,5.33
853981.74,15.49,2.15,293713.65,5.33
853756.47,15.49,2.15,293460.88,5.32
853608.0,15.49,2.15,293375.39,5.32
853459.53,15.49,2.15,293378.26,5.32
853311.06,15.49,2.15,293247.25,5.32
853162.59,15.49,2.15,293134.14,5.32
852955.72,15.49,2.14,293004.98,5.32
852955.72,15.49,2.14,293004.98,5.32
853241.08,15.49,2.15,293423.54,5.33
853092.61,15.49,2.15,293310.61,5.33
852944.14,15.49,2.15,293295.39,5.33
852795.66,15.49,2.15,293182.46,5.33
852647.19,15.49,2.15,293167.25,5.33
852498.72,15.49,2.15,293169.95,5.33
852498.72,15.49,2.15,293169.95,5.33
852538.96,15.5,2.15,293224.25,5.33
852390.48,15.5,2.15,293111.14,5.33
852093.54,15.5,2.15,292982.99,5.33
852133.77,15.5,2.16,293131.31,5.33
851985.3,15.5,2.16,293088.65,5.33
851985.3,15.5,2.16,293088.65,5.33
851836.83,15.5,2.16,293003.16,5.33
852015.23,15.51,2.16,293042.11,5.33
852015.23,15.51,2.16,293042.11,5.33
851873.1,15.5,2.16,292894.84,5.33
851913.33,15.51,2.16,293160.01,5.34
851764.86,15.51,2.16,293048.43,5.34
852058.41,15.51,2.17,293401.83,5.34
851909.93,15.51,2.17,293375.29,5.34
851909.93,15.51,2.17,293375.29,5.34
851761.46,15.51,2.17,293273.68,5.34
851612.99,15.51,2.17,293230.79,5.34
851612.99,15.51,2.17,293230.79,5.34
851653.22,15.52,2.17,293308.89,5.34
851504.75,15.52,2.17,293195.78,5.34
851207.88,15.51,2.17,292978.31,5.34
851059.41,15.51,2.17,292963.27,5.34
850910.94,15.51,2.17,292850.86,5.34
850762.47,15.51,2.17,292835.12,5.34
850537.76,15.51,2.17,292678.19,5.34
850389.29,15.51,2.17,292635.53,5.34
850240.82,15.51,2.17,292550.04,5.34
850092.34,15.51,2.17,292436.93,5.34
850092.34,15.51,2.17,292436.93,5.34
850092.34,15.51,2.17,292436.93,5.34
850092.34,15.51,2.17,292436.93,5.34
850132.58,15.51,2.17,292607.04,5.34
849984.11,15.51,2.17,292493.93,5.34
849984.11,15.51,2.17,292493.93,5.34
849835.63,15.51,2.17,292478.9,5.34
849687.16,15.51,2.17,292436.24,5.34
849727.4,15.52,2.17,292514.1,5.34
850012.76,15.52,2.18,292601.39,5.34
849864.28,15.52,2.18,292749.07,5.35
849715.81,15.52,2.18,292722.53,5.35
849567.34,15.52,2.18,292620.92,5.35
849418.87,15.52,2.18,292548.47,5.35
849270.4,15.52,2.18,292492.77,5.35
849121.93,15.52,2.18,292449.88,5.35
848973.46,15.52,2.18,292364.63,5.35
848609.63,15.52,2.18,292071.52,5.34
848461.16,15.52,2.18,291959.1,5.34
847393.68,15.52,2.18,291751.37,5.34
847245.21,15.52,2.18,291735.64,5.34
847096.74,15.52,2.18,291623.77,5.34
846948.27,15.52,2.18,291607.49,5.34
846988.5,15.53,2.18,291687.6,5.35
846840.03,15.53,2.18,291642.69,5.35
846691.56,15.53,2.18,291530.28,5.35
846976.92,15.53,2.19,291947.86,5.35
846751.65,15.53,2.19,291695.09,5.35
846603.18,15.53,2.19,291622.64,5.35
846454.71,15.53,2.19,291566.95,5.35
846306.24,15.53,2.19,291540.41,5.35
846157.77,15.53,2.19,291438.8,5.35
846157.77,15.53,2.19,291438.8,5.35
846198.0,15.53,2.19,291518.92,5.35
846049.53,15.53,2.19,291495.8,5.35
846318.76,15.54,2.2,291389.46,5.35
846318.76,15.54,2.2,291389.46,5.35
846550.87,15.55,2.2,292180.08,5.37
846402.39,15.55,2.2,292137.42,5.37
846253.92,15.55,2.2,292051.93,5.37
846105.45,15.55,2.2,291938.83,5.36
845946.75,15.54,2.2,291780.33,5.36
846232.11,15.55,2.21,292198.6,5.37
846006.84,15.55,2.2,291945.84,5.37
845858.37,15.55,2.2,291902.94,5.37
845709.9,15.55,2.2,291817.69,5.36
845561.43,15.55,2.2,291704.58,5.36
845412.96,15.55,2.2,291689.54,5.36
845412.96,15.55,2.2,291689.54,5.36
845645.06,15.55,2.21,291582.6,5.36
845496.59,15.55,2.21,291938.37,5.37
845674.99,15.56,2.22,291977.32,5.37
845526.52,15.56,2.22,292130.74,5.38
845526.52,15.56,2.22,292156.65,5.38
845566.75,15.56,2.22,292236.77,5.38
845418.28,15.56,2.22,292213.69,5.38
845458.51,15.57,2.22,292293.81,5.38
845458.51,15.57,2.22,292293.81,5.38
845310.04,15.57,2.22,292270.69,5.38
845161.57,15.57,2.22,292159.11,5.38
845163.0,15.57,2.22,292162.65,5.38
845203.24,15.57,2.23,292331.23,5.38
845054.77,15.57,2.23,292218.12,5.38
844757.9,15.56,2.22,291927.61,5.38
844798.13,15.57,2.22,292097.72,5.38
844649.66,15.57,2.22,291985.86,5.38
844501.19,15.57,2.22,291969.57,5.38
844501.19,15.57,2.22,291969.57,5.38
844501.19,15.57,2.22,291969.57,5.38
844541.42,15.57,2.23,292049.69,5.38
844392.95,15.57,2.23,292004.78,5.38
844433.18,15.57,2.23,292084.89,5.39
844284.71,15.57,2.23,292061.78,5.39
844463.11,15.58,2.24,292100.73,5.39
844314.64,15.58,2.24,292254.15,5.39
844166.17,15.58,2.24,292142.57,5.39
844166.17,15.58,2.24,292142.57,5.39
844017.7,15.58,2.24,292126.0,5.39
843869.22,15.58,2.24,292012.89,5.39
843869.22,15.58,2.24,292012.89,5.39
843720.75,15.58,2.24,291997.86,5.39
843720.75,15.58,2.24,291997.86,5.39
843572.28,15.58,2.24,291955.2,5.39
843612.51,15.58,2.24,292033.06,5.39
843464.04,15.58,2.24,291960.61,5.39
843749.4,15.59,2.25,292268.03,5.4
843452.53,15.59,2.24,291977.51,5.4
843304.06,15.59,2.24,291934.85,5.4
843155.59,15.59,2.24,291849.36,5.39
843333.99,15.59,2.25,291888.31,5.4
843185.52,15.59,2.25,292041.73,5.4
842591.64,15.59,2.25,291897.86,5.4
842443.16,15.59,2.25,291855.2,5.4
842294.69,15.59,2.25,291769.71,5.4
842294.69,15.59,2.25,291769.71,5.4
842146.22,15.59,2.25,291658.13,5.4
842146.22,15.59,2.25,291658.13,5.4
841772.39,15.59,2.24,291355.02,5.39
841623.92,15.59,2.24,291338.45,5.4
841664.15,15.59,2.25,291418.57,5.4
841442.45,15.59,2.24,291202.24,5.39
841293.98,15.59,2.24,291157.33,5.39
841579.34,15.59,2.25,291229.49,5.4
841430.87,15.59,2.25,291392.3,5.4
841282.4,15.59,2.25,291279.19,5.4
841322.63,15.6,2.25,291449.3,5.4
841174.16,15.6,2.25,291337.43,5.4
841025.69,15.6,2.25,291321.15,5.4
841065.92,15.6,2.26,291401.26,5.4
840917.45,15.6,2.26,291378.15,5.41
840768.98,15.6,2.26,291265.22,5.4
840809.21,15.6,2.26,291435.15,5.41
841078.45,15.61,2.27,291328.81,5.41
840929.97,15.61,2.27,291722.99,5.41
840781.5,15.61,2.27,291680.33,5.42
840407.67,15.6,2.26,291377.22,5.41
840259.2,15.6,2.26,291291.74,5.41
840110.73,15.6,2.26,291178.63,5.41
839962.26,15.6,2.26,291163.59,5.41
840002.49,15.61,2.26,291243.7,5.41
840002.49,15.61,2.26,291243.7,5.41
840005.08,15.61,2.26,291244.81,5.41
840045.32,15.61,2.27,291363.25,5.41
840045.32,15.61,2.27,291363.25,5.41
839935.32,15.61,2.27,291253.25,5.41
840113.72,15.61,2.27,291292.2,5.41
839965.25,15.61,2.27,291405.27,5.42
839816.77,15.61,2.27,291332.82,5.42
839995.17,15.62,2.28,291597.64,5.42
839698.3,15.62,2.27,291307.12,5.42
839698.3,15.62,2.27,291307.12,5.42
839549.83,15.62,2.27,291264.46,5.42
839835.19,15.62,2.28,291542.09,5.42
839835.19,15.62,2.28,291542.09,5.42
839875.42,15.62,2.28,291622.2,5.43
839915.66,15.63,2.28,291740.64,5.43
839955.89,15.63,2.29,291820.76,5.43
839807.42,15.63,2.29,291775.85,5.43
839658.95,15.63,2.29,291662.92,5.43
839510.48,15.63,2.29,291647.7,5.43
839510.48,15.63,2.29,291647.7,5.43
839351.57,15.63,2.29,291491.79,5.43
839391.8,15.63,2.29,291571.9,5.43
839243.33,15.63,2.29,291548.79,5.43
839283.56,15.64,2.29,291628.91,5.43
839135.09,15.64,2.29,291584.0,5.43
838986.62,15.64,2.29,291511.55,5.43
838838.15,15.64,2.29,291455.85,5.43
838464.32,15.63,2.29,291152.74,5.43
838504.55,15.63,2.29,291232.85,5.43
838504.55,15.63,2.29,291232.85,5.43
838504.55,15.63,2.29,291232.85,5.43
838544.78,15.64,2.29,291351.29,5.43
838247.91,15.63,2.29,291060.78,5.43
838533.27,15.64,2.3,291132.93,5.43
837465.8,15.64,2.3,290915.16,5.43
837317.33,15.64,2.3,291077.96,5.44
836953.5,15.64,2.29,290784.85,5.43
836805.02,15.64,2.29,290672.44,5.43
836656.55,15.64,2.29,290656.71,5.43
836508.08,15.64,2.29,290543.6,5.43
836508.08,15.64,2.29,290543.6,5.43
836359.61,15.64,2.29,290528.56,5.43
836211.14,15.64,2.29,290502.03,5.43
836062.67,15.64,2.29,290400.41,5.43
836062.67,15.64,2.29,290400.41,5.43
835765.8,15.63,2.29,290150.25,5.43
835548.5,15.63,2.29,289937.22,5.42
835400.02,15.63,2.29,289910.68,5.42
835251.55,15.63,2.29,289809.07,5.42
835251.55,15.63,2.29,289809.07,5.42
835536.91,15.64,2.29,289881.23,5.42
835388.44,15.64,2.29,290044.04,5.43
835239.97,15.64,2.29,290001.15,5.43
835239.97,15.64,2.29,290001.15,5.43
835091.5,15.64,2.29,289915.89,5.43
835091.5,15.64,2.29,289915.89,5.43
834717.67,15.63,2.29,289612.78,5.42
834569.2,15.63,2.29,289569.89,5.42
834747.6,15.64,2.29,289805.15,5.43
834599.13,15.64,2.29,289762.49,5.43
834599.13,15.64,2.29,289762.49,5.43
834450.65,15.64,2.29,289677.01,5.43
834302.18,15.64,2.29,289679.88,5.43
834302.18,15.64,2.29,289679.88,5.43
834153.71,15.64,2.29,289548.86,5.43
834005.24,15.64,2.29,289506.2,5.43
834290.6,15.64,2.3,289783.82,5.43
834469.0,15.65,2.31,289822.77,5.44
834320.53,15.65,2.31,289976.19,5.44
834172.06,15.65,2.31,289863.09,5.44
834023.59,15.65,2.31,289848.05,5.44
834255.69,15.66,2.31,289741.1,5.44
834107.22,15.66,2.31,290098.16,5.45
834147.45,15.66,2.32,290178.28,5.45
833998.98,15.66,2.32,290155.16,5.45
833850.51,15.66,2.32,290112.27,5.45
833708.38,15.66,2.31,290035.49,5.45
833559.91,15.66,2.31,289950.23,5.45
833600.14,15.66,2.32,290030.35,5.45
833640.37,15.66,2.32,290193.67,5.45
833640.37,15.66,2.32,290193.67,5.45
833349.8,15.66,2.32,289906.7,5.45
833390.03,15.66,2.32,289986.82,5.45
833241.56,15.66,2.32,289963.7,5.45
833093.09,15.66,2.32,289850.59,5.45
833093.09,15.66,2.32,289850.59,5.45
833378.45,15.67,2.33,290198.67,5.46
832310.97,15.67,2.33,289980.89,5.46
831937.14,15.67,2.32,289677.78,5.46
831788.67,15.67,2.32,289564.67,5.45
831491.8,15.66,2.32,289274.15,5.45
831723.9,15.67,2.33,289635.85,5.46
831575.43,15.67,2.33,289609.31,5.46
831615.66,15.67,2.33,289671.05,5.46
831467.19,15.67,2.33,289557.94,5.46
831318.72,15.67,2.33,289542.91,5.46
831170.25,15.67,2.33,289500.02,5.46
831170.25,15.67,2.33,289500.02,5.46
831170.25,15.67,2.33,289500.02,5.46
831021.78,15.67,2.33,289414.76,5.46
830873.31,15.67,2.33,289388.22,5.46
830724.84,15.67,2.33,289286.61,5.46
830576.37,15.67,2.33,289260.08,5.46
830427.89,15.67,2.33,289158.47,5.46
830279.42,15.67,2.33,289115.58,5.46
830120.86,15.67,2.33,288960.94,5.46
829972.39,15.67,2.33,288875.68,5.45
828904.91,15.68,2.33,288657.91,5.46
828756.44,15.68,2.33,288631.37,5.46
828534.74,15.67,2.33,288415.04,5.46
828386.27,15.67,2.33,288313.43,5.45
828426.5,15.68,2.33,288393.55,5.46
828278.03,15.68,2.33,288370.43,5.46
828129.56,15.68,2.33,288343.9,5.46
827981.09,15.68,2.33,288242.29,5.46
827981.09,15.68,2.33,288242.29,5.46
827832.62,15.68,2.33,288215.75,5.46
827684.15,15.68,2.33,288114.14,5.46
827487.28,15.67,2.33,287923.63,5.45
827338.81,15.67,2.33,287851.18,5.45
827190.33,15.67,2.33,287795.48,5.45
827041.86,15.67,2.33,287752.59,5.45
827220.26,15.68,2.34,287987.85,5.46
827061.7,15.68,2.33,287857.3,5.46
826913.22,15.68,2.33,287814.41,5.46
826764.75,15.68,2.33,287729.16,5.46
826616.28,15.68,2.33,287686.27,5.46
826467.81,15.68,2.33,287601.01,5.46
826508.04,15.68,2.34,287681.13,5.46
826217.47,15.68,2.33,287394.39,5.45
825920.6,15.67,2.33,287103.88,5.45
825772.13,15.67,2.33,287080.85,5.45
826004.23,15.68,2.33,286973.91,5.45
825855.76,15.68,2.33,287329.52,5.45
825895.99,15.68,2.34,287409.64,5.46
825694.19,15.68,2.33,287187.58,5.45
825545.72,15.68,2.33,287164.46,5.45
825585.95,15.68,2.34,287244.58,5.46
825626.19,15.68,2.34,287363.02,5.46
825432.12,15.68,2.34,287139.98,5.45
825432.12,15.68,2.34,287139.98,5.45
825208.48,15.68,2.33,286947.03,5.45
825006.68,15.67,2.33,286723.53,5.45
824858.21,15.67,2.33,286680.87,5.45
824858.21,15.67,2.33,286680.87,5.45
824709.74,15.67,2.33,286595.38,5.45
824941.84,15.68,2.34,286488.44,5.45
824793.37,15.68,2.34,286844.21,5.45
825078.73,15.69,2.34,286916.36,5.46
824714.9,15.68,2.34,286907.28,5.46
825000.26,15.69,2.35,287161.2,5.46
824851.79,15.69,2.35,287048.09,5.46
824703.32,15.69,2.35,287033.06,5.46
824554.85,15.69,2.35,286921.48,5.46
824733.24,15.69,2.35,287227.12,5.47
824600.84,15.69,2.35,287147.1,5.46
824310.26,15.69,2.34,286860.13,5.46
824310.26,15.69,2.34,286860.13,5.46
824161.79,15.69,2.34,286833.6,5.46
824013.32,15.69,2.34,286731.99,5.46
823864.85,15.69,2.35,286619.06,5.46
824150.21,15.7,2.35,287037.15,5.47
824382.31,15.7,2.36,286930.21,5.46
823314.84,15.71,2.36,286712.43,5.47
823314.84,15.71,2.36,286712.43,5.47
823314.84,15.71,2.36,286712.43,5.47
823314.84,15.71,2.36,286712.43,5.47
823355.07,15.71,2.36,287253.81,5.48
823395.3,15.71,2.37,287333.93,5.48
823395.3,15.71,2.37,287333.93,5.48
823246.83,15.71,2.37,287289.02,5.48
822873.0,15.71,2.36,286915.7,5.48
823158.36,15.71,2.37,287002.99,5.48
823158.36,15.71,2.37,287002.99,5.48
823158.36,15.71,2.37,287002.99,5.48
823198.59,15.72,2.37,287280.84,5.48
823238.82,15.72,2.38,287360.95,5.49
822874.99,15.71,2.37,287121.03,5.48
822726.52,15.71,2.37,287076.12,5.48
823011.88,15.72,2.38,287148.28,5.48
822863.41,15.72,2.38,287380.51,5.49
822903.64,15.72,2.38,287270.26,5.49
822755.17,15.72,2.38,287437.51,5.49
822381.34,15.72,2.37,287064.98,5.49
822666.7,15.73,2.38,287152.26,5.49
822518.23,15.73,2.38,287370.17,5.49
822144.4,15.72,2.38,286996.83,5.49
821995.93,15.72,2.38,286883.9,5.49
822036.16,15.72,2.38,287053.83,5.49
821887.69,15.72,2.38,286940.72,5.49
821927.92,15.73,2.38,287110.83,5.49
821779.45,15.73,2.38,287038.38,5.49
821630.98,15.73,2.38,286982.69,5.49
821482.51,15.73,2.38,286940.03,5.49
821334.04,15.73,2.38,286854.54,5.49
821603.27,15.73,2.39,286748.2,5.49
821454.8,15.73,2.39,287142.38,5.5
821306.33,15.73,2.39,287115.84,5.5
821157.86,15.73,2.39,287014.23,5.5
820860.99,15.73,2.39,286722.03,5.49
820901.22,15.73,2.39,286802.14,5.5
820901.22,15.73,2.39,286802.14,5.5
820941.45,15.74,2.39,286920.58,5.5
820653.75,15.73,2.39,286634.6,5.49
820653.75,15.73,2.39,286634.6,5.49
820505.28,15.73,2.39,286521.49,5.49
820356.81,15.73,2.39,286506.45,5.49
820208.33,15.73,2.39,286394.04,5.49
819917.76,15.73,2.38,286072.18,5.49
819769.29,15.73,2.38,286056.45,5.49
819620.82,15.73,2.38,285943.34,5.49
819472.35,15.73,2.38,285928.3,5.49
819323.88,15.73,2.38,285815.38,5.49
819323.88,15.73,2.38,285815.38,5.49
819033.3,15.72,2.38,285432.14,5.48
818884.83,15.72,2.38,285416.92,5.48
818736.36,15.72,2.38,285374.03,5.48
818398.66,15.72,2.38,285114.84,5.48
818250.19,15.72,2.38,285029.59,5.48
818535.55,15.73,2.38,285116.87,5.48
818575.78,15.73,2.39,285394.72,5.48
818427.31,15.73,2.39,285282.31,5.48
818278.84,15.73,2.39,285266.58,5.48
818130.37,15.73,2.39,285154.16,5.48
818130.37,15.73,2.39,285154.16,5.48
817981.9,15.73,2.39,285138.43,5.48
817981.9,15.73,2.39,285138.43,5.48
818214.0,15.74,2.39,285031.49,5.48
818065.53,15.74,2.39,285387.06,5.49
817917.06,15.74,2.39,285273.95,5.49
817768.58,15.74,2.39,285258.91,5.49
817808.82,15.74,2.4,285339.03,5.49
817849.05,15.74,2.4,285457.47,5.49
817849.05,15.74,2.4,285457.47,5.49
817637.63,15.74,2.4,285252.34,5.49
817489.16,15.74,2.4,285209.45,5.49
817115.33,15.73,2.39,284959.78,5.49
817155.56,15.74,2.39,285037.88,5.49
817449.1,15.74,2.4,285000.12,5.49
817300.63,15.74,2.4,285352.37,5.5
817152.16,15.74,2.4,285240.5,5.5
816780.15,15.74,2.4,284867.87,5.49
816820.38,15.74,2.4,285036.73,5.49
816671.91,15.74,2.4,284924.32,5.49
816712.14,15.75,2.4,285093.73,5.5
816890.54,15.75,2.41,285132.68,5.5
816742.07,15.75,2.41,285286.1,5.5
817027.43,15.76,2.41,285373.39,5.5
816027.43,15.74,2.4,284373.39,5.49
815653.6,15.74,2.39,284173.9,5.48
815653.6,15.74,2.39,284173.9,5.48
815505.13,15.74,2.39,284217.96,5.48
