ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_b22c-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
776,2716,2500750,6212,2500750
777,2724,2501750,6212,2501750
777,2724,2501750,6212,2501750
777,2724,2502750,6212,2502750
778,2732,2510750,6212,2510750
778,2732,2511750,6212,2511750
778,2732,2511750,6212,2511750
778,2732,2512750,6212,2512750
778,2732,2513560,6212,2513560
778,2732,2514560,6212,2514560
778,2732,2514880,6212,2514880
778,2732,2515880,6212,2515880
779,2740,2516880,6212,2516880
779,2740,2516880,6212,2516880
779,2740,2517880,6212,2517880
779,2740,2518200,6212,2518200
779,2740,2518670,6212,2518670
780,2748,2526670,6212,2526670
780,2748,2527670,6212,2527670
780,2748,2528480,6212,2528480
780,2748,2529290,6212,2529290
780,2748,2530290,6212,2530290
780,2748,2531290,6212,2531290
780,2748,2531290,6212,2531290
780,2748,2531610,6212,2531610
780,2748,2531610,6212,2531610
781,2756,2532610,6212,2532610
781,2756,2533610,6212,2533610
781,2756,2534610,6212,2534610
781,2756,2535080,6212,2535080
781,2756,2535240,6212,2535240
781,2756,2536240,6212,2536240
781,2756,2537240,6212,2537240
781,2756,2538050,6212,2538050
781,2756,2539050,6212,2539050
782,2764,2539860,6212,2539860
782,2764,2540670,6212,2540670
782,2764,2541670,6212,2541670
782,2764,2541670,6212,2541670
782,2764,2542150,6212,2542150
782,2764,2543150,6212,2543150
782,2764,2543800,6212,2543800
782,2764,2544610,6212,2544610
782,2764,2545610,6212,2545610
782,2764,2545770,6212,2545770
782,2764,2546240,6212,2546240
782,2764,2546240,6212,2546240
783,2772,2554240,6212,2554240
784,2780,2554890,6212,2554890
784,2780,2554890,6212,2554890
784,2780,2555890,6212,2555890
784,2780,2556890,6212,2556890
784,2780,2556890,6212,2556890
784,2780,2557120,6212,2557120
784,2780,2557930,6212,2557930
784,2780,2558930,6212,2558930
784,2780,2559930,6212,2559930
784,2780,2560400,6212,2560400
784,2780,2561400,6212,2561400
784,2780,2561770,6212,2561770
785,2788,2562770,6212,2562770
785,2788,2562770,6212,2562770
785,2788,2563770,6212,2563770
785,2788,2564770,6212,2564770
785,2788,2565770,6212,2565770
785,2788,2565930,6212,2565930
785,2788,2566580,6212,2566580
785,2788,2567580,6212,2567580
785,2788,2567580,6212,2567580
785,2788,2568580,6212,2568580
785,2788,2569580,6212,2569580
786,2796,2570580,6212,2570580
786,2796,2571050,6212,2571050
786,2796,2571520,6212,2571520
786,2796,2572520,6212,2572520
786,2796,2572520,6212,2572520
786,2796,2573520,6212,2573520
786,2796,2574520,6212,2574520
786,2796,2575520,6212,2575520
786,2796,2575680,6212,2575680
786,2796,2575680,6212,2575680
786,2796,2576230,6212,2576230
786,2796,2577230,6212,2577230
786,2796,2577700,6212,2577700
786,2796,2577700,6212,2577700
787,2804,2578700,6212,2578700
787,2804,2579700,6212,2579700
787,2804,2579700,6212,2579700
787,2804,2580070,6212,2580070
787,2804,2581070,6212,2581070
787,2804,2582070,6212,2582070
787,2804,2582880,6212,2582880
787,2804,2583880,6212,2583880
787,2804,2584100,6212,2584100
787,2804,2584100,6212,2584100
787,2804,2585100,6212,2585100
788,2812,2593100,6212,2593100
788,2812,2594100,6212,2594100
789,2820,2595100,6212,2595100
789,2820,2595910,6212,2595910
789,2820,2596500,6212,2596500
789,2820,2596960,6212,2596960
789,2820,2597420,6212,2597420
789,2820,2598420,6212,2598420
789,2820,2599230,6212,2599230
789,2820,2600230,6212,2600230
789,2820,2601230,6212,2601230
789,2820,2602230,6212,2602230
789,2820,2602230,6212,2602230
789,2820,2602230,6212,2602230
790,2828,2603230,6212,2603230
790,2828,2604230,6212,2604230
790,2828,2605230,6212,2605230
790,2828,2605230,6212,2605230
790,2828,2606230,6212,2606230
790,2828,2607230,6212,2607230
790,2828,2608040,6212,2608040
790,2828,2609040,6212,2609040
790,2828,2609850,6212,2609850
790,2828,2609850,6212,2609850
791,2836,2610320,6212,2610320
791,2836,2610670,6212,2610670
791,2836,2611670,6212,2611670
791,2836,2611830,6212,2611830
791,2836,2612300,6212,2612300
791,2836,2613300,6212,2613300
791,2836,2613950,6212,2613950
791,2836,2613950,6212,2613950
791,2836,2614760,6212,2614760
791,2836,2615760,6212,2615760
791,2836,2616230,6212,2616230
792,2844,2616700,6212,2616700
792,2844,2616920,6212,2616920
792,2844,2617920,6212,2617920
792,2844,2617920,6212,2617920
792,2844,2618920,6212,2618920
792,2844,2619920,6212,2619920
792,2844,2620920,6212,2620920
792,2844,2621920,6212,2621920
792,2844,2622920,6212,2622920
792,2844,2623730,6212,2623730
792,2844,2624730,6212,2624730
793,2852,2625730,6212,2625730
793,2852,2626050,6212,2626050
793,2852,2627050,6212,2627050
793,2852,2627860,6212,2627860
793,2852,2628860,6212,2628860
793,2852,2629330,6212,2629330
793,2852,2629800,6212,2629800
793,2852,2630800,6212,2630800
794,2860,2631800,6212,2631800
794,2860,2632800,6212,2632800
794,2860,2632800,6212,2632800
794,2860,2633800,6212,2633800
794,2860,2634030,6212,2634030
794,2860,2635030,6212,2635030
794,2860,2636030,6212,2636030
794,2860,2637030,6212,2637030
794,2860,2637840,6212,2637840
794,2860,2637840,6212,2637840
795,2868,2645840,6212,2645840
795,2868,2646070,6212,2646070
795,2868,2647070,6212,2647070
796,2876,2648070,6212,2648070
796,2876,2649070,6212,2649070
796,2876,2650070,6212,2650070
796,2876,2650070,6212,2650070
796,2876,2651070,6212,2651070
796,2876,2652070,6212,2652070
796,2876,2652230,6212,2652230
796,2876,2652690,6212,2652690
796,2876,2652920,6212,2652920
796,2876,2653730,6212,2653730
796,2876,2654730,6212,2654730
796,2876,2654730,6212,2654730
797,2884,2655730,6212,2655730
797,2884,2656730,6212,2656730
797,2884,2656730,6212,2656730
797,2884,2657190,6212,2657190
797,2884,2657190,6212,2657190
797,2884,2658190,6212,2658190
797,2884,2658190,6212,2658190
797,2884,2658660,6212,2658660
797,2884,2659130,6212,2659130
797,2884,2659130,6212,2659130
797,2884,2659130,6212,2659130
797,2884,2660130,6212,2660130
797,2884,2660130,6212,2660130
797,2884,2661130,6212,2661130
798,2892,2662130,6212,2662130
798,2892,2662940,6212,2662940
798,2892,2663590,6212,2663590
798,2892,2664400,6212,2664400
798,2892,2665210,6212,2665210
798,2892,2665530,6212,2665530
798,2892,2666530,6212,2666530
798,2892,2667000,6212,2667000
798,2892,2668000,6212,2668000
798,2892,2669000,6212,2669000
799,2900,2670000,6212,2670000
799,2900,2671000,6212,2671000
799,2900,2672000,6212,2672000
799,2900,2672650,6212,2672650
799,2900,2673120,6212,2673120
799,2900,2673930,6212,2673930
799,2900,2673930,6212,2673930
799,2900,2674480,6212,2674480
799,2900,2674480,6212,2674480
799,2900,2675480,6212,2675480
800,2908,2683480,6212,2683480
800,2908,2684480,6212,2684480
801,2916,2684950,6212,2684950
801,2916,2685950,6212,2685950
801,2916,2686760,6212,2686760
801,2916,2687760,6212,2687760
801,2916,2688760,6212,2688760
801,2916,2689760,6212,2689760
801,2916,2690570,6212,2690570
801,2916,2691570,6212,2691570
802,2924,2692380,6212,2692380
802,2924,2692380,6212,2692380
802,2924,2693380,6212,2693380
802,2924,2694380,6212,2694380
802,2924,2694850,6212,2694850
802,2924,2695850,6212,2695850
802,2924,2696850,6212,2696850
802,2924,2697850,6212,2697850
802,2924,2698500,6212,2698500
802,2924,2698500,6212,2698500
802,2924,2698970,6212,2698970
802,2924,2698970,6212,2698970
802,2924,2699970,6212,2699970
803,2932,2707970,6212,2707970
804,2940,2708560,6212,2708560
804,2940,2708560,6212,2708560
804,2940,2709560,6212,2709560
804,2940,2710560,6212,2710560
804,2940,2711560,6212,2711560
804,2940,2712370,6212,2712370
804,2940,2713370,6212,2713370
804,2940,2713600,6212,2713600
804,2940,2714190,6212,2714190
804,2940,2715000,6212,2715000
805,2948,2715470,6212,2715470
805,2948,2716470,6212,2716470
805,2948,2716940,6212,2716940
805,2948,2717750,6212,2717750
805,2948,2717750,6212,2717750
805,2948,2718750,6212,2718750
805,2948,2719750,6212,2719750
805,2948,2720750,6212,2720750
805,2948,2720750,6212,2720750
806,2956,2724750,6212,2724750
806,2956,2725750,6212,2725750
806,2956,2725860,6212,2725860
806,2956,2726860,6212,2726860
806,2956,2727860,6212,2727860
806,2956,2728180,6212,2728180
806,2956,2729180,6212,2729180
806,2956,2730180,6212,2730180
806,2956,2731180,6212,2731180
806,2956,2732180,6212,2732180
807,2964,2732650,6212,2732650
807,2964,2733650,6212,2733650
807,2964,2733650,6212,2733650
807,2964,2734460,6212,2734460
807,2964,2734690,6212,2734690
807,2964,2735010,6212,2735010
807,2964,2735010,6212,2735010
807,2964,2736010,6212,2736010
807,2964,2737010,6212,2737010
807,2964,2737820,6212,2737820
807,2964,2738290,6212,2738290
807,2964,2739100,6212,2739100
807,2964,2739910,6212,2739910
808,2972,2740910,6212,2740910
808,2972,2741560,6212,2741560
808,2972,2742560,6212,2742560
808,2972,2743560,6212,2743560
808,2972,2744560,6212,2744560
808,2972,2745560,6212,2745560
808,2972,2745560,6212,2745560
809,2980,2746560,6212,2746560
809,2980,2747560,6212,2747560
809,2980,2748560,6212,2748560
809,2980,2749110,6212,2749110
809,2980,2750110,6212,2750110
809,2980,2751110,6212,2751110
809,2980,2752110,6212,2752110
809,2980,2752580,6212,2752580
810,2988,2753390,6212,2753390
810,2988,2754390,6212,2754390
811,2996,2762390,6212,2762390
811,2996,2762860,6212,2762860
811,2996,2763180,6212,2763180
811,2996,2763510,6212,2763510
811,2996,2763740,6212,2763740
811,2996,2764740,6212,2764740
811,2996,2765550,6212,2765550
811,2996,2766200,6212,2766200
812,3004,2774200,6212,2774200
812,3004,2775200,6212,2775200
812,3004,2775680,6212,2775680
812,3004,2776680,6212,2776680
813,3012,2777680,6212,2777680
813,3012,2778150,6212,2778150
813,3012,2778960,6212,2778960
813,3012,2779280,6212,2779280
813,3012,2780280,6212,2780280
813,3012,2781280,6212,2781280
813,3012,2782280,6212,2782280
813,3012,2783090,6212,2783090
813,3012,2784090,6212,2784090
813,3012,2784320,6212,2784320
813,3012,2785320,6212,2785320
813,3012,2785320,6212,2785320
814,3020,2786320,6212,2786320
814,3020,2786540,6212,2786540
814,3020,2787540,6212,2787540
814,3020,2788540,6212,2788540
814,3020,2789350,6212,2789350
814,3020,2790350,6212,2790350
814,3020,2790820,6212,2790820
814,3020,2791820,6212,2791820
815,3028,2792820,6212,2792820
815,3028,2793630,6212,2793630
815,3028,2794630,6212,2794630
815,3028,2795630,6212,2795630
815,3028,2796630,6212,2796630
815,3028,2797630,6212,2797630
815,3028,2798630,6212,2798630
815,3028,2799100,6212,2799100
815,3028,2799100,6212,2799100
815,3028,2800100,6212,2800100
815,3028,2800560,6212,2800560
816,3036,2801560,6212,2801560
816,3036,2802560,6212,2802560
816,3036,2803030,6212,2803030
816,3036,2804030,6212,2804030
816,3036,2805030,6212,2805030
816,3036,2805840,6212,2805840
816,3036,2805840,6212,2805840
817,3044,2806490,6212,2806490
817,3044,2807490,6212,2807490
817,3044,2807490,6212,2807490
817,3044,2807960,6212,2807960
817,3044,2808960,6212,2808960
817,3044,2809960,6212,2809960
817,3044,2810960,6212,2810960
817,3044,2811960,6212,2811960
817,3044,2812770,6212,2812770
817,3044,2813580,6212,2813580
817,3044,2813580,6212,2813580
817,3044,2814390,6212,2814390
818,3052,2815390,6212,2815390
818,3052,2816390,6212,2816390
818,3052,2817390,6212,2817390
818,3052,2818390,6212,2818390
818,3052,2819390,6212,2819390
818,3052,2820390,6212,2820390
818,3052,2821200,6212,2821200
819,3060,2822200,6212,2822200
819,3060,2822420,6212,2822420
819,3060,2824420,6212,2824420
819,3060,2825420,6212,2825420
819,3060,2826230,6212,2826230
819,3060,2826390,6212,2826390
819,3060,2826390,6212,2826390
819,3060,2827200,6212,2827200
819,3060,2827790,6212,2827790
819,3060,2828260,6212,2828260
819,3060,2828730,6212,2828730
819,3060,2829730,6212,2829730
819,3060,2829730,6212,2829730
820,3068,2830730,6212,2830730
820,3068,2830730,6212,2830730
820,3068,2831730,6212,2831730
820,3068,2832730,6212,2832730
820,3068,2833380,6212,2833380
821,3076,2837380,6212,2837380
821,3076,2837850,6212,2837850
821,3076,2837850,6212,2837850
821,3076,2838850,6212,2838850
821,3076,2839850,6212,2839850
821,3076,2840850,6212,2840850
821,3076,2841660,6212,2841660
822,3084,2842660,6212,2842660
822,3084,2842660,6212,2842660
822,3084,2842980,6212,2842980
822,3084,2843980,6212,2843980
822,3084,2843980,6212,2843980
822,3084,2843980,6212,2843980
822,3084,2844980,6212,2844980
822,3084,2845980,6212,2845980
822,3084,2845980,6212,2845980
822,3084,2846980,6212,2846980
822,3084,2847980,6212,2847980
822,3084,2848790,6212,2848790
822,3084,2849250,6212,2849250
822,3084,2849470,6212,2849470
822,3084,2850470,6212,2850470
823,3092,2851470,6212,2851470
823,3092,2851470,6212,2851470
823,3092,2852470,6212,2852470
823,3092,2853470,6212,2853470
823,3092,2853940,6212,2853940
823,3092,2854530,6212,2854530
824,3100,2858530,6212,2858530
824,3100,2858900,6212,2858900
824,3100,2859370,6212,2859370
824,3100,2859740,6212,2859740
824,3100,2860740,6212,2860740
824,3100,2860740,6212,2860740
824,3100,2861740,6212,2861740
825,3108,2862740,6212,2862740
825,3108,2863210,6212,2863210
825,3108,2863680,6212,2863680
825,3108,2864680,6212,2864680
825,3108,2865490,6212,2865490
825,3108,2866040,6212,2866040
825,3108,2867040,6212,2867040
825,3108,2868040,6212,2868040
825,3108,2869040,6212,2869040
825,3108,2869510,6212,2869510
825,3108,2869620,6212,2869620
825,3108,2870620,6212,2870620
825,3108,2871090,6212,2871090
826,3116,2879090,6212,2879090
827,3124,2879410,6212,2879410
827,3124,2880220,6212,2880220
827,3124,2880690,6212,2880690
827,3124,2881160,6212,2881160
827,3124,2882160,6212,2882160
827,3124,2882160,6212,2882160
827,3124,2882970,6212,2882970
827,3124,2883440,6212,2883440
827,3124,2884250,6212,2884250
827,3124,2885250,6212,2885250
827,3124,2885720,6212,2885720
827,3124,2886720,6212,2886720
828,3132,2887720,6212,2887720
828,3132,2888040,6212,2888040
828,3132,2889040,6212,2889040
828,3132,2889850,6212,2889850
828,3132,2890850,6212,2890850
828,3132,2891850,6212,2891850
828,3132,2891850,6212,2891850
828,3132,2892850,6212,2892850
828,3132,2893320,6212,2893320
828,3132,2894130,6212,2894130
829,3140,2895130,6212,2895130
829,3140,2896130,6212,2896130
829,3140,2896940,6212,2896940
829,3140,2897260,6212,2897260
829,3140,2897260,6212,2897260
829,3140,2898260,6212,2898260
829,3140,2898260,6212,2898260
829,3140,2899260,6212,2899260
829,3140,2900260,6212,2900260
829,3140,2901260,6212,2901260
830,3148,2905260,6212,2905260
830,3148,2906260,6212,2906260
830,3148,2907260,6212,2907260
831,3156,2915260,6212,2915260
831,3156,2916260,6212,2916260
832,3164,2917260,6212,2917260
832,3164,2918260,6212,2918260
832,3164,2919070,6212,2919070
832,3164,2920070,6212,2920070
832,3164,2921070,6212,2921070
832,3164,2922070,6212,2922070
832,3164,2923070,6212,2923070
832,3164,2924070,6212,2924070
832,3164,2925070,6212,2925070
833,3172,2925720,6212,2925720
833,3172,2925720,6212,2925720
833,3172,2926720,6212,2926720
833,3172,2927530,6212,2927530
833,3172,2928000,6212,2928000
833,3172,2928470,6212,2928470
833,3172,2929280,6212,2929280
833,3172,2930280,6212,2930280
833,3172,2931280,6212,2931280
833,3172,2932090,6212,2932090
833,3172,2933090,6212,2933090
833,3172,2933090,6212,2933090
833,3172,2933320,6212,2933320
834,3180,2934320,6212,2934320
834,3180,2935130,6212,2935130
834,3180,2935720,6212,2935720
834,3180,2936720,6212,2936720
834,3180,2937720,6212,2937720
834,3180,2938720,6212,2938720
834,3180,2939720,6212,2939720
834,3180,2940720,6212,2940720
835,3188,2941720,6212,2941720
836,3196,2949720,6212,2949720
836,3196,2949950,6212,2949950
836,3196,2950760,6212,2950760
837,3204,2958760,6212,2958760
837,3204,2959570,6212,2959570
837,3204,2959570,6212,2959570
837,3204,2960570,6212,2960570
838,3212,2968570,6212,2968570
838,3212,2969570,6212,2969570
838,3212,2969570,6212,2969570
838,3212,2970160,6212,2970160
838,3212,2972160,6212,2972160
839,3220,2972630,6212,2972630
839,3220,2973630,6212,2973630
839,3220,2974630,6212,2974630
839,3220,2975630,6212,2975630
839,3220,2976630,6212,2976630
839,3220,2976630,6212,2976630
839,3220,2976630,6212,2976630
839,3220,2977630,6212,2977630
839,3220,2978280,6212,2978280
839,3220,2979090,6212,2979090
840,3228,2980090,6212,2980090
841,3236,2988090,6212,2988090
841,3236,2988090,6212,2988090
841,3236,2989090,6212,2989090
841,3236,2990090,6212,2990090
841,3236,2990090,6212,2990090
841,3236,2991090,6212,2991090
841,3236,2991410,6212,2991410
841,3236,2991730,6212,2991730
841,3236,2992730,6212,2992730
841,3236,2993190,6212,2993190
841,3236,2994000,6212,2994000
841,3236,2995000,6212,2995000
841,3236,2995320,6212,2995320
842,3244,2996130,6212,2996130
842,3244,2997130,6212,2997130
842,3244,2997940,6212,2997940
842,3244,2998530,6212,2998530
842,3244,2999530,6212,2999530
842,3244,3000530,6212,3000530
842,3244,3001530,6212,3001530
842,3244,3002340,6212,3002340
843,3252,3003340,6212,3003340
843,3252,3003800,6212,3003800
843,3252,3004800,6212,3004800
843,3252,3005450,6212,3005450
843,3252,3005450,6212,3005450
843,3252,3006450,6212,3006450
843,3252,3007450,6212,3007450
843,3252,3008260,6212,3008260
844,3260,3016260,6212,3016260
844,3260,3017070,6212,3017070
844,3260,3018070,6212,3018070
844,3260,3018070,6212,3018070
845,3268,3019070,6212,3019070
845,3268,3020070,6212,3020070
845,3268,3021070,6212,3021070
845,3268,3022070,6212,3022070
845,3268,3023070,6212,3023070
845,3268,3023070,6212,3023070
845,3268,3023720,6212,3023720
845,3268,3024720,6212,3024720
845,3268,3025720,6212,3025720
845,3268,3025720,6212,3025720
846,3276,3026720,6212,3026720
846,3276,3026720,6212,3026720
846,3276,3027720,6212,3027720
846,3276,3028200,6212,3028200
846,3276,3029200,6212,3029200
846,3276,3030200,6212,3030200
846,3276,3030200,6212,3030200
847,3284,3038200,6212,3038200
848,3292,3046200,6212,3046200
848,3292,3047200,6212,3047200
848,3292,3048200,6212,3048200
848,3292,3049200,6212,3049200
849,3300,3050200,6212,3050200
849,3300,3050750,6212,3050750
849,3300,3051750,6212,3051750
849,3300,3052750,6212,3052750
849,3300,3053750,6212,3053750
849,3300,3054750,6212,3054750
849,3300,3055560,6212,3055560
849,3300,3056560,6212,3056560
850,3308,3057560,6212,3057560
850,3308,3058560,6212,3058560
851,3316,3066560,6212,3066560
851,3316,3067560,6212,3067560
851,3316,3068370,6212,3068370
851,3316,3069370,6212,3069370
851,3316,3069690,6212,3069690
851,3316,3069690,6212,3069690
851,3316,3070690,6212,3070690
851,3316,3071690,6212,3071690
851,3316,3071690,6212,3071690
851,3316,3071690,6212,3071690
851,3316,3072690,6212,3072690
852,3324,3073500,6212,3073500
852,3324,3074500,6212,3074500
852,3324,3075500,6212,3075500
852,3324,3076500,6212,3076500
852,3324,3077500,6212,3077500
852,3324,3078500,6212,3078500
852,3324,3078500,6212,3078500
852,3324,3079310,6212,3079310
852,3324,3079780,6212,3079780
852,3324,3080780,6212,3080780
852,3324,3081010,6212,3081010
853,3332,3082010,6212,3082010
853,3332,3082010,6212,3082010
853,3332,3082010,6212,3082010
853,3332,3082010,6212,3082010
853,3332,3082600,6212,3082600
853,3332,3083600,6212,3083600
853,3332,3084600,6212,3084600
853,3332,3084600,6212,3084600
853,3332,3085070,6212,3085070
853,3332,3085880,6212,3085880
853,3332,3086880,6212,3086880
853,3332,3087690,6212,3087690
854,3340,3088690,6212,3088690
854,3340,3089160,6212,3089160
854,3340,3090160,6212,3090160
854,3340,3091160,6212,3091160
854,3340,3092160,6212,3092160
854,3340,3092630,6212,3092630
854,3340,3093440,6212,3093440
854,3340,3093910,6212,3093910
854,3340,3094230,6212,3094230
854,3340,3095230,6212,3095230
855,3348,3095700,6212,3095700
855,3348,3096170,6212,3096170
855,3348,3096280,6212,3096280
856,3356,3104280,6212,3104280
856,3356,3104280,6212,3104280
856,3356,3105280,6212,3105280
856,3356,3105280,6212,3105280
856,3356,3106280,6212,3106280
856,3356,3107280,6212,3107280
856,3356,3107280,6212,3107280
856,3356,3108280,6212,3108280
856,3356,3108740,6212,3108740
856,3356,3109740,6212,3109740
856,3356,3110740,6212,3110740
856,3356,3110740,6212,3110740
856,3356,3111290,6212,3111290
857,3364,3111760,6212,3111760
857,3364,3112410,6212,3112410
857,3364,3113410,6212,3113410
857,3364,3114410,6212,3114410
857,3364,3118410,6212,3118410
858,3372,3119410,6212,3119410
858,3372,3119410,6212,3119410
858,3372,3120410,6212,3120410
