ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
858878.45,14.98,1.38,194331.4,3.39
858742.48,14.98,1.38,194330.05,3.39
858370.48,14.97,1.37,194084.49,3.39
858234.5,14.97,1.37,194090.72,3.39
858287.2,14.97,1.38,194201.8,3.39
858151.23,14.98,1.38,194116.26,3.39
858447.25,14.98,1.38,194414.84,3.39
858311.27,14.98,1.38,194335.52,3.39
858261.27,14.98,1.38,194285.52,3.39
858125.29,14.98,1.38,194285.52,3.39
858177.99,14.98,1.39,194206.21,3.39
857816.0,14.98,1.38,193958.91,3.39
857680.02,14.98,1.38,193879.6,3.39
857732.72,14.98,1.38,194250.89,3.39
857732.72,14.98,1.38,194250.89,3.39
857596.74,14.98,1.39,194250.89,3.39
857460.76,14.98,1.39,194286.59,3.39
857324.79,14.98,1.39,194171.58,3.39
857188.81,14.98,1.39,194177.8,3.39
857241.51,14.99,1.39,194288.88,3.4
857241.51,14.99,1.39,194288.88,3.4
857105.53,14.99,1.39,194203.35,3.4
856969.56,14.99,1.39,194193.45,3.4
857160.01,14.99,1.39,194433.26,3.4
857525.61,15.0,1.4,194353.95,3.4
857578.32,15.0,1.4,195048.28,3.41
857442.34,15.0,1.4,194978.87,3.41
857193.42,15.0,1.4,194660.66,3.41
856896.99,14.99,1.4,194445.07,3.4
856738.32,14.99,1.39,194286.39,3.4
856515.65,14.99,1.39,194124.47,3.4
856379.67,14.99,1.39,194114.57,3.4
856432.37,14.99,1.39,194225.65,3.4
856432.37,14.99,1.39,194225.65,3.4
856885.94,15.0,1.4,194639.74,3.41
856749.96,15.0,1.4,194570.33,3.41
856613.99,15.0,1.4,194491.02,3.41
856478.01,15.0,1.4,194491.02,3.41
856342.03,15.0,1.4,194497.24,3.41
856206.05,15.0,1.4,194411.71,3.41
856206.05,15.0,1.4,194411.71,3.41
856206.05,15.0,1.4,194416.93,3.41
856846.8,15.02,1.42,194481.37,3.41
856377.25,15.01,1.41,194179.75,3.4
857233.67,15.03,1.43,194526.08,3.41
856737.99,15.02,1.42,193964.18,3.4
856602.01,15.02,1.42,193970.41,3.4
856466.04,15.02,1.42,193884.87,3.4
856518.74,15.02,1.43,193995.95,3.4
856571.44,15.03,1.43,194131.25,3.41
856435.46,15.03,1.43,194051.94,3.4
856435.46,15.03,1.43,194051.94,3.4
856488.16,15.03,1.43,194163.02,3.41
856352.19,15.03,1.43,194163.02,3.41
856648.21,15.04,1.44,194461.59,3.41
856512.23,15.04,1.44,194375.24,3.41
856371.77,15.03,1.44,194359.13,3.41
856667.79,15.04,1.44,194465.04,3.41
856531.82,15.04,1.44,194465.04,3.41
856395.84,15.04,1.44,194455.14,3.42
856172.38,15.04,1.44,194262.89,3.41
856036.4,15.04,1.44,194193.48,3.41
856393.6,15.05,1.45,193974.37,3.41
856446.3,15.05,1.45,194366.63,3.42
856742.32,15.06,1.46,194476.81,3.42
856606.35,15.06,1.46,194397.5,3.42
856659.05,15.06,1.46,194818.22,3.42
856523.07,15.06,1.46,194818.22,3.43
856387.09,15.06,1.46,194808.32,3.43
856251.12,15.06,1.46,194738.91,3.43
856251.12,15.06,1.46,194807.51,3.43
856303.82,15.06,1.47,194918.59,3.43
855931.82,15.06,1.46,194522.64,3.42
856227.84,15.07,1.47,194821.22,3.43
856565.98,15.07,1.48,194641.08,3.43
856618.68,15.08,1.48,194752.16,3.43
856671.38,15.08,1.48,194887.45,3.43
856535.41,15.08,1.48,194808.14,3.43
856399.43,15.08,1.48,194808.14,3.43
856452.13,15.08,1.49,194919.22,3.43
856228.67,15.08,1.48,194821.13,3.43
863140.85,15.2,1.6,202747.0,3.57
863193.55,15.21,1.61,202882.29,3.57
862477.1,15.2,1.6,202165.84,3.56
862667.55,15.2,1.6,202228.86,3.56
862531.57,15.2,1.6,202149.55,3.56
862531.57,15.2,1.6,202149.55,3.56
865933.07,15.26,1.66,205080.58,3.61
865797.09,15.26,1.66,205080.58,3.61
865849.79,15.26,1.67,205361.41,3.62
865713.81,15.26,1.67,205367.64,3.62
866009.83,15.27,1.67,205477.83,3.62
865312.43,15.26,1.66,204722.4,3.61
865176.46,15.26,1.66,204636.86,3.61
865420.49,15.27,1.67,205256.41,3.62
865284.52,15.27,1.67,205178.45,3.62
864912.52,15.26,1.66,204758.64,3.61
864776.54,15.26,1.67,204757.29,3.61
864640.56,15.26,1.67,204747.39,3.61
864831.01,15.27,1.67,204815.02,3.62
864695.04,15.27,1.67,204745.61,3.62
864747.74,15.27,1.67,205028.87,3.62
864800.44,15.27,1.68,205139.95,3.62
864664.46,15.28,1.68,205060.64,3.62
864528.49,15.28,1.68,205060.64,3.62
864392.51,15.28,1.68,205066.87,3.62
864256.53,15.28,1.68,204981.33,3.62
864256.53,15.28,1.68,204981.33,3.62
864120.55,15.28,1.68,204902.02,3.62
863984.58,15.28,1.68,204902.02,3.62
864037.28,15.28,1.68,205037.32,3.63
864227.73,15.28,1.69,205104.95,3.63
864280.43,15.29,1.69,205388.21,3.63
864333.13,15.29,1.69,205499.29,3.64
864197.16,15.29,1.69,205489.4,3.64
864061.18,15.29,1.69,205419.98,3.64
863925.2,15.29,1.69,205333.64,3.63
863977.9,15.3,1.7,205468.93,3.64
863977.9,15.3,1.7,205468.93,3.64
863841.93,15.3,1.7,205468.93,3.64
864180.07,15.3,1.71,205288.79,3.64
864180.07,15.3,1.71,205288.79,3.64
864044.09,15.3,1.71,205209.48,3.63
864044.09,15.3,1.71,205209.48,3.63
864748.51,15.32,1.72,205395.81,3.64
864612.53,15.32,1.72,205395.81,3.64
864612.53,15.32,1.72,205395.81,3.64
864612.53,15.32,1.72,205395.81,3.64
864612.53,15.32,1.72,205395.81,3.64
864476.56,15.32,1.72,205385.91,3.64
864340.58,15.32,1.72,205316.5,3.64
864531.03,15.32,1.73,205384.13,3.64
864531.03,15.32,1.73,205384.13,3.64
864152.18,15.32,1.72,204936.25,3.63
864204.88,15.32,1.73,205219.52,3.64
864068.9,15.32,1.73,205209.62,3.64
863932.93,15.32,1.73,205140.21,3.64
863636.5,15.32,1.72,204924.96,3.63
863500.52,15.32,1.72,204902.27,3.64
863500.52,15.32,1.72,204902.27,3.64
863278.98,15.32,1.72,204652.25,3.63
862581.58,15.31,1.71,203896.83,3.62
862445.6,15.31,1.71,203840.21,3.62
862309.63,15.31,1.71,203846.44,3.62
862605.65,15.31,1.72,203956.62,3.62
862469.67,15.31,1.72,203871.08,3.62
862792.36,15.32,1.72,203617.46,3.62
862591.09,15.32,1.72,203461.9,3.61
862455.12,15.32,1.72,203382.59,3.61
862645.57,15.32,1.73,203790.71,3.62
862509.59,15.33,1.73,203790.71,3.62
862509.59,15.33,1.73,203790.4,3.62
862562.29,15.33,1.73,203901.48,3.62
862426.31,15.33,1.73,203907.71,3.62
862290.34,15.33,1.73,203822.17,3.62
862154.36,15.33,1.73,203742.86,3.62
862018.38,15.33,1.73,203742.86,3.62
862071.08,15.33,1.73,203923.75,3.63
861935.11,15.33,1.74,203913.85,3.63
860847.29,15.34,1.74,203913.85,3.63
860711.31,15.34,1.74,203844.44,3.63
860575.33,15.34,1.74,203765.13,3.63
859893.39,15.33,1.73,203083.18,3.62
859893.39,15.33,1.73,203083.18,3.62
859757.41,15.33,1.73,203083.18,3.62
860095.55,15.34,1.74,202890.95,3.62
859398.15,15.33,1.73,202147.62,3.6
859262.17,15.33,1.73,202137.72,3.61
859314.88,15.33,1.73,202248.8,3.61
859178.9,15.33,1.73,202179.39,3.61
859042.92,15.33,1.73,202185.62,3.61
859042.92,15.33,1.73,202185.62,3.61
858906.94,15.33,1.73,202100.08,3.61
858770.97,15.33,1.73,202090.18,3.61
858823.67,15.33,1.74,202225.48,3.61
858461.67,15.33,1.73,201962.46,3.61
858325.69,15.33,1.73,201893.05,3.61
858189.71,15.33,1.73,201865.75,3.61
858189.71,15.33,1.73,203042.8,3.63
858485.74,15.34,1.74,203152.98,3.63
858538.44,15.34,1.74,203452.45,3.63
858603.76,15.34,1.74,203029.19,3.63
858603.76,15.34,1.74,203029.19,3.63
858231.76,15.34,1.74,202783.63,3.62
858184.54,15.34,1.74,202639.63,3.62
858533.75,15.34,1.75,203200.96,3.63
858724.2,15.35,1.75,203268.59,3.63
858776.91,15.35,1.76,203551.86,3.64
858570.48,15.35,1.75,203424.51,3.64
858570.48,15.35,1.75,203424.51,3.64
858364.05,15.35,1.75,203297.17,3.63
858228.07,15.35,1.75,203238.12,3.63
864791.04,15.46,1.87,209499.74,3.75
864655.06,15.46,1.87,209489.85,3.75
864655.06,15.46,1.87,209489.85,3.75
864951.08,15.47,1.87,209600.03,3.75
864815.1,15.47,1.87,209530.62,3.75
864679.13,15.47,1.87,209452.66,3.75
864317.13,15.47,1.87,209437.77,3.75
864181.15,15.47,1.87,209436.42,3.75
864045.17,15.47,1.87,209442.65,3.75
864097.87,15.47,1.87,209509.7,3.75
863961.9,15.47,1.87,209424.16,3.75
863961.9,15.47,1.87,209429.39,3.75
863961.9,15.47,1.87,209429.39,3.75
864648.77,15.49,1.89,209533.84,3.75
864512.79,15.49,1.89,209454.53,3.75
864295.54,15.48,1.88,209276.1,3.75
863789.41,15.48,1.88,208776.08,3.74
863789.41,15.48,1.88,208844.68,3.74
863653.43,15.48,1.88,208844.68,3.74
863991.57,15.48,1.89,208664.54,3.74
863832.89,15.48,1.88,208510.35,3.74
863832.89,15.48,1.88,208510.35,3.74
863832.89,15.48,1.88,208510.35,3.74
863696.92,15.48,1.88,208516.58,3.74
863992.94,15.49,1.89,208626.76,3.74
863856.96,15.49,1.89,208541.22,3.74
863720.98,15.49,1.89,208547.45,3.74
863023.58,15.48,1.88,207792.03,3.73
862651.59,15.47,1.88,207602.53,3.72
862515.61,15.48,1.88,207516.99,3.72
862853.75,15.48,1.89,207324.76,3.72
863134.86,15.49,1.89,207798.42,3.73
862998.88,15.49,1.89,207719.11,3.73
862301.48,15.48,1.88,206975.78,3.72
862650.7,15.49,1.89,213583.39,3.83
862514.72,15.49,1.89,213583.39,3.84
862378.74,15.49,1.89,213560.7,3.84
863235.16,15.5,1.91,213907.03,3.84
863099.18,15.51,1.91,213850.41,3.84
862963.21,15.51,1.91,213827.72,3.84
862827.23,15.51,1.91,213771.1,3.84
866189.58,15.57,1.97,214378.82,3.85
865693.9,15.56,1.96,213816.93,3.84
865557.92,15.56,1.96,213737.61,3.84
868758.54,15.62,2.02,214448.15,3.86
868758.54,15.62,2.02,214448.15,3.86
868622.56,15.62,2.02,214448.15,3.86
869305.25,15.63,2.03,214451.72,3.86
869059.76,15.63,2.03,214381.18,3.86
867971.94,15.63,2.03,214380.87,3.86
867835.97,15.63,2.03,214301.56,3.86
867309.51,15.62,2.03,213702.96,3.85
867362.21,15.63,2.03,213814.04,3.85
867226.23,15.63,2.03,213814.04,3.85
867019.8,15.62,2.03,213686.7,3.85
866883.83,15.63,2.03,213607.38,3.85
866747.85,15.63,2.03,213607.38,3.85
866938.3,15.63,2.03,213847.2,3.86
866802.32,15.63,2.03,213837.3,3.86
866666.35,15.63,2.03,213767.89,3.86
866666.35,15.63,2.03,213767.89,3.86
866530.37,15.63,2.03,213803.59,3.86
866394.39,15.63,2.03,213688.58,3.86
866394.39,15.63,2.03,213688.58,3.86
866447.09,15.64,2.04,213799.66,3.86
866311.12,15.64,2.04,213789.76,3.86
866501.57,15.64,2.04,214029.58,3.86
866797.59,15.65,2.05,214139.76,3.87
866638.91,15.65,2.05,214018.35,3.86
866502.93,15.65,2.05,213948.94,3.86
866784.04,15.65,2.05,214610.44,3.88
866487.61,15.65,2.05,214375.84,3.87
866351.64,15.65,2.05,214376.83,3.87
866351.64,15.65,2.05,214376.83,3.87
866215.66,15.65,2.05,214289.49,3.87
865843.66,15.64,2.05,213912.16,3.86
865707.68,15.64,2.05,213832.84,3.86
865773.0,15.65,2.05,213409.58,3.86
865637.03,15.65,2.05,213409.58,3.86
865501.05,15.65,2.05,213415.81,3.86
865365.07,15.65,2.05,213330.27,3.86
865480.49,15.65,2.05,213357.97,3.86
865818.63,15.66,2.06,213165.73,3.86
865883.95,15.66,2.07,212742.47,3.85
865186.56,15.65,2.06,211999.14,3.84
865447.82,15.66,2.06,212158.94,3.84
865311.85,15.66,2.06,212149.04,3.84
865175.87,15.66,2.06,212079.63,3.84
865175.87,15.66,2.06,212079.63,3.84
865533.07,15.67,2.07,211860.52,3.84
865533.07,15.67,2.07,211860.52,3.84
865397.09,15.67,2.07,211866.75,3.84
865449.79,15.67,2.08,211787.44,3.84
864733.33,15.66,2.07,211070.98,3.82
864733.33,15.66,2.07,211070.98,3.82
865029.35,15.67,2.07,211681.19,3.83
864893.38,15.67,2.07,211595.65,3.83
864349.47,15.67,2.08,211389.86,3.83
864213.49,15.67,2.08,211310.55,3.83
864213.49,15.67,2.08,211310.55,3.83
864278.81,15.68,2.08,210887.29,3.83
864278.81,15.68,2.08,210886.98,3.83
864278.81,15.68,2.08,210886.98,3.83
863982.38,15.67,2.07,210670.97,3.82
863982.38,15.67,2.07,210670.97,3.82
863846.4,15.67,2.08,210670.97,3.82
863474.41,15.67,2.07,210275.02,3.82
863338.43,15.67,2.07,210265.12,3.82
863202.45,15.67,2.07,210195.71,3.82
863066.47,15.67,2.07,210201.94,3.82
863066.47,15.67,2.07,210201.94,3.82
863019.25,15.67,2.07,210057.94,3.81
863084.57,15.67,2.08,209634.68,3.81
862948.6,15.67,2.08,209549.14,3.81
862948.6,15.67,2.08,210239.79,3.82
862839.92,15.67,2.07,210131.11,3.82
862703.94,15.67,2.07,210051.8,3.82
863407.52,15.69,2.09,210713.49,3.83
863190.27,15.68,2.08,210511.54,3.82
863054.29,15.68,2.08,210511.54,3.83
863007.07,15.68,2.09,210367.54,3.82
862883.71,15.68,2.09,209751.68,3.81
862647.81,15.68,2.09,209431.98,3.81
862943.83,15.69,2.09,209542.16,3.81
862606.74,15.68,2.09,209208.5,3.8
862470.77,15.68,2.09,209129.19,3.8
862523.47,15.69,2.09,209428.66,3.81
862387.49,15.69,2.09,209428.66,3.81
862251.51,15.69,2.09,209405.97,3.81
862115.54,15.69,2.09,209349.35,3.81
861979.56,15.69,2.09,209339.45,3.81
861843.58,15.69,2.09,209270.03,3.81
862200.78,15.7,2.1,209050.93,3.81
862064.8,15.7,2.1,209041.03,3.81
861928.83,15.7,2.1,208971.62,3.81
862286.02,15.71,2.11,208778.12,3.8
862286.02,15.71,2.11,208783.35,3.8
861914.03,15.7,2.11,208537.79,3.8
861778.05,15.7,2.11,208544.02,3.8
861506.09,15.71,2.11,208464.71,3.8
861370.12,15.71,2.11,208379.17,3.8
861234.14,15.71,2.11,208369.27,3.8
861098.16,15.71,2.11,208299.86,3.8
861288.61,15.71,2.11,208367.49,3.8
861584.63,15.72,2.12,208818.17,3.81
861448.66,15.72,2.12,208824.4,3.81
861501.36,15.72,2.12,208935.48,3.81
861365.38,15.72,2.12,208849.94,3.81
860993.38,15.72,2.12,208632.27,3.81
861183.83,15.72,2.12,208872.08,3.81
861047.86,15.72,2.13,208878.31,3.81
860911.88,15.72,2.13,208792.77,3.81
861269.08,15.73,2.14,208599.28,3.81
860552.62,15.72,2.12,207882.82,3.8
860743.07,15.73,2.13,207950.45,3.8
860607.1,15.73,2.13,207956.68,3.8
860903.12,15.74,2.14,208407.36,3.81
860955.82,15.74,2.14,208513.06,3.81
860819.84,15.74,2.14,208427.53,3.81
860819.84,15.74,2.14,208421.99,3.81
860103.39,15.73,2.13,207679.92,3.8
860452.6,15.73,2.14,214361.66,3.92
860316.62,15.74,2.14,214351.77,3.92
860180.65,15.74,2.14,214282.35,3.92
860180.65,15.74,2.14,214287.58,3.92
859764.8,15.73,2.13,213885.48,3.91
859628.82,15.73,2.13,213806.17,3.91
859492.84,15.73,2.13,213806.17,3.91
859830.99,15.74,2.14,213613.94,3.91
859114.53,15.73,2.13,212871.86,3.9
859304.98,15.73,2.14,213110.02,3.9
859169.0,15.73,2.14,213145.74,3.9
859033.03,15.74,2.14,213030.71,3.9
858897.05,15.74,2.14,212951.4,3.9
858761.07,15.74,2.14,212951.4,3.9
858761.07,15.74,2.14,213020.0,3.9
858535.67,15.73,2.14,212547.48,3.9
858150.67,15.73,2.13,212132.9,3.89
858203.37,15.73,2.13,212243.98,3.89
858067.39,15.73,2.13,212250.21,3.89
858120.09,15.74,2.14,212385.51,3.89
857984.12,15.74,2.14,212299.97,3.89
858174.57,15.74,2.14,212367.6,3.9
858038.59,15.74,2.14,212373.83,3.9
858319.7,15.75,2.15,212980.19,3.91
858510.15,15.75,2.16,213047.82,3.91
858374.17,15.75,2.16,212962.28,3.91
858564.63,15.76,2.16,213474.9,3.92
858428.65,15.76,2.16,213481.13,3.92
864991.62,15.88,2.28,214799.38,3.94
864855.64,15.88,2.28,214713.84,3.94
865522.13,15.89,2.3,221451.18,4.07
865386.16,15.89,2.3,221441.28,4.07
871631.84,16.01,2.41,222629.81,4.09
871425.41,16.01,2.41,222502.46,4.09
871478.11,16.01,2.41,222613.55,4.09
870780.72,16.0,2.4,221870.22,4.08
870644.74,16.0,2.4,221800.8,4.08
870272.74,15.99,2.4,221583.13,4.07
870610.88,16.0,2.41,221402.99,4.07
869913.48,15.99,2.4,220647.57,4.06
869777.5,15.99,2.4,220568.26,4.06
873441.68,16.06,2.46,225044.24,4.14
873283.0,16.06,2.46,224885.57,4.14
873147.03,16.06,2.46,224885.57,4.14
873011.05,16.06,2.46,224806.25,4.14
873063.75,16.06,2.47,224941.55,4.14
873063.75,16.06,2.47,224941.55,4.14
873116.45,16.07,2.47,225052.63,4.14
873116.45,16.07,2.47,225052.63,4.14
873169.15,16.07,2.47,225187.93,4.14
873033.18,16.07,2.47,225187.93,4.15
872897.2,16.07,2.47,225194.15,4.15
872897.2,16.07,2.47,225194.15,4.15
872761.22,16.07,2.47,225108.62,4.15
872625.24,16.07,2.47,225098.72,4.15
872625.24,16.07,2.47,225098.72,4.15
872677.94,16.07,2.48,225209.8,4.15
872541.97,16.08,2.48,225140.38,4.15
872405.99,16.08,2.48,225061.07,4.15
872270.01,16.08,2.48,225061.07,4.15
871973.58,16.07,2.47,224845.06,4.14
871837.61,16.07,2.47,224835.17,4.14
871837.61,16.07,2.47,224835.17,4.14
871701.63,16.07,2.47,224765.75,4.14
871565.65,16.07,2.48,224771.98,4.15
871429.67,16.07,2.48,224686.44,4.14
871142.59,16.07,2.47,224402.78,4.14
871006.61,16.07,2.47,224375.49,4.14
871197.06,16.07,2.48,224615.3,4.14
871249.76,16.08,2.48,224726.38,4.15
871113.79,16.08,2.48,224667.33,4.15
870977.81,16.08,2.48,224588.02,4.15
870841.83,16.08,2.48,224588.02,4.15
870705.85,16.08,2.48,224508.71,4.15
870705.85,16.08,2.48,224508.71,4.15
870569.88,16.08,2.48,224508.71,4.15
870433.9,16.08,2.48,224481.42,4.15
870297.92,16.08,2.48,224422.36,4.15
870161.94,16.08,2.48,224428.59,4.15
870025.97,16.08,2.48,224343.05,4.15
870025.97,16.08,2.48,224343.05,4.15
870025.97,16.08,2.48,224343.05,4.15
870321.99,16.09,2.49,224641.62,4.15
870186.01,16.09,2.49,224562.31,4.15
870050.03,16.09,2.49,224562.31,4.15
870407.23,16.1,2.5,224368.82,4.15
870271.25,16.1,2.5,224289.51,4.15
870135.28,16.1,2.5,224289.51,4.15
870135.28,16.1,2.5,224289.51,4.15
869999.3,16.1,2.5,224279.61,4.15
869702.87,16.1,2.5,223989.66,4.15
869702.87,16.1,2.5,223989.66,4.15
869755.57,16.1,2.5,224100.74,4.15
869619.59,16.1,2.5,224031.33,4.15
869483.62,16.1,2.5,224008.64,4.15
869536.32,16.1,2.51,224143.94,4.15
869536.32,16.1,2.51,224143.94,4.15
869400.34,16.1,2.51,224087.31,4.15
869203.91,16.1,2.5,223969.78,4.15
869067.93,16.1,2.5,223976.0,4.15
868771.51,16.1,2.5,223686.05,4.14
868475.08,16.09,2.5,223470.8,4.14
868339.1,16.09,2.5,223385.27,4.14
867622.64,16.08,2.49,222643.19,4.13
867622.64,16.08,2.49,222643.19,4.13
867499.28,16.08,2.49,222027.33,4.12
867743.32,16.09,2.49,221948.02,4.12
867507.42,16.09,2.49,221628.32,4.11
867507.42,16.09,2.49,221628.32,4.11
867371.44,16.09,2.49,221618.42,4.11
867652.55,16.1,2.5,222429.69,4.13
867516.57,16.1,2.5,222360.28,4.13
867380.6,16.1,2.5,222350.38,4.13
867084.17,16.09,2.49,222134.79,4.12
867136.87,16.1,2.5,222240.5,4.13
867189.57,16.1,2.5,222374.13,4.13
867053.59,16.1,2.5,222304.72,4.13
866917.62,16.1,2.5,222225.41,4.13
866781.64,16.1,2.5,222225.41,4.13
866485.21,16.1,2.5,221851.73,4.12
866213.26,16.1,2.5,221772.42,4.12
866570.45,16.11,2.51,221553.31,4.12
866893.14,16.12,2.52,221299.7,4.11
866757.16,16.12,2.52,221289.8,4.11
866757.16,16.12,2.52,221289.8,4.11
867200.13,16.13,2.53,220878.15,4.11
867390.59,16.13,2.53,220945.78,4.11
867390.59,16.13,2.53,220945.78,4.11
867390.59,16.13,2.53,220951.0,4.11
867254.61,16.13,2.53,220881.59,4.11
866882.61,16.13,2.53,220636.03,4.1
866686.15,16.13,2.53,220731.1,4.11
867024.29,16.13,2.54,220550.96,4.1
866888.31,16.14,2.54,220471.65,4.1
867184.33,16.14,2.54,220922.33,4.11
867048.36,16.14,2.54,220922.33,4.11
866912.38,16.14,2.55,220843.02,4.11
866965.08,16.15,2.55,220954.1,4.12
866248.62,16.14,2.54,220237.64,4.1
866112.65,16.14,2.54,220237.64,4.1
865430.7,16.13,2.53,219555.7,4.09
865621.15,16.13,2.53,219795.51,4.1
865673.85,16.14,2.54,219906.59,4.1
865673.85,16.14,2.54,219901.05,4.1
865760.38,16.14,2.54,225781.73,4.21
867667.16,16.17,2.58,226775.64,4.23
867531.18,16.17,2.58,226696.33,4.23
867583.88,16.18,2.58,226831.63,4.23
867447.9,16.18,2.58,226831.63,4.23
867311.93,16.18,2.58,226837.86,4.23
867364.63,16.18,2.58,226948.94,4.23
867364.63,16.18,2.58,226948.63,4.23
867228.65,16.18,2.58,226863.09,4.23
867092.67,16.18,2.58,226783.78,4.23
867373.78,16.19,2.59,227193.43,4.24
867086.7,16.18,2.59,226973.8,4.24
866950.72,16.19,2.59,226973.8,4.24
867003.42,16.19,2.59,227084.89,4.24
866867.44,16.19,2.59,227005.57,4.24
866731.47,16.19,2.59,227005.57,4.24
866731.47,16.19,2.59,227005.57,4.24
866595.49,16.19,2.59,227011.8,4.24
866545.49,16.19,2.59,226961.8,4.24
866409.51,16.19,2.59,226876.26,4.24
866273.53,16.19,2.59,226882.49,4.24
866137.56,16.19,2.59,226796.95,4.24
865440.16,16.18,2.58,226041.53,4.23
865778.3,16.19,2.59,225861.39,4.22
865642.32,16.19,2.59,225862.38,4.22
865356.55,16.19,2.59,225563.4,4.22
864659.16,16.18,2.58,224807.97,4.21
864523.18,16.18,2.58,224720.64,4.2
864151.18,16.17,2.57,224502.97,4.2
864397.12,16.18,2.58,224148.78,4.2
864587.58,16.18,2.59,224388.6,4.2
864451.6,16.18,2.59,224309.29,4.2
864315.62,16.19,2.59,224309.29,4.2
864596.73,16.19,2.59,224229.98,4.2
864649.43,16.2,2.6,224830.02,4.21
864513.45,16.2,2.6,224820.12,4.21
864513.45,16.2,2.6,225243.07,4.22
864377.48,16.2,2.6,225173.65,4.22
864734.68,16.21,2.61,224954.55,4.22
864598.7,16.21,2.61,224875.24,4.22
864302.27,16.2,2.6,224585.29,4.21
864166.29,16.2,2.61,224585.29,4.21
863829.2,16.2,2.6,224216.65,4.2
863881.91,16.2,2.6,224327.73,4.21
863934.61,16.2,2.61,224463.03,4.21
863987.31,16.21,2.61,224574.11,4.21
863851.33,16.21,2.61,224564.21,4.21
863246.13,16.2,2.6,223982.83,4.2
863110.15,16.2,2.6,223913.42,4.2
862974.17,16.2,2.6,223903.52,4.2
862838.2,16.2,2.6,223834.11,4.2
862702.22,16.2,2.6,223840.33,4.2
862788.75,16.2,2.61,226424.6,4.25
863084.77,16.21,2.61,226723.17,4.26
863084.77,16.21,2.61,226728.39,4.26
867366.0,16.29,2.69,229176.76,4.3
866994.0,16.29,2.69,228931.2,4.3
866994.0,16.29,2.69,228925.66,4.3
866835.32,16.28,2.69,228784.0,4.3
866699.34,16.28,2.69,228698.46,4.3
867037.48,16.29,2.7,228506.23,4.29
867090.19,16.3,2.7,228426.92,4.29
867142.89,16.3,2.7,228798.2,4.3
867142.89,16.3,2.7,230821.53,4.34
867999.31,16.32,2.72,231167.86,4.35
867282.85,16.31,2.71,230451.4,4.33
867620.99,16.32,2.72,230271.26,4.33
867324.56,16.31,2.71,230055.25,4.33
867188.58,16.31,2.71,230061.48,4.33
867052.61,16.31,2.72,229975.94,4.33
871696.44,16.4,2.8,235741.21,4.44
871200.76,16.39,2.8,235179.32,4.43
871064.78,16.39,2.8,235185.55,4.43
871117.49,16.4,2.8,235296.63,4.43
871307.94,16.4,2.81,235536.44,4.43
870610.54,16.39,2.8,234793.11,4.42
870273.45,16.39,2.79,234455.95,4.41
870137.47,16.39,2.79,234370.41,4.41
870001.5,16.39,2.79,234360.51,4.41
869865.52,16.39,2.79,234291.1,4.41
870111.46,16.4,2.8,233936.91,4.41
870111.46,16.4,2.8,233936.62,4.41
869975.49,16.4,2.8,233857.31,4.41
869816.6,16.4,2.8,233681.94,4.4
869119.2,16.39,2.79,232926.51,4.39
868983.22,16.39,2.79,232926.51,4.39
868847.24,16.39,2.79,232903.82,4.39
868711.27,16.39,2.79,232847.2,4.39
868711.27,16.39,2.79,232848.15,4.39
868763.97,16.39,2.79,232959.23,4.4
869059.99,16.4,2.8,233257.8,4.4
868924.01,16.4,2.8,233247.9,4.4
868989.33,16.4,2.8,232824.64,4.39
868989.33,16.4,2.8,233226.61,4.4
868942.11,16.4,2.81,233082.62,4.4
868806.13,16.4,2.81,233013.21,4.4
868670.16,16.4,2.81,233019.43,4.4
868373.73,16.4,2.8,232803.85,4.4
868214.84,16.4,2.8,232666.71,4.39
868078.86,16.4,2.8,232581.18,4.39
867706.86,16.39,2.79,232335.62,4.39
867772.19,16.4,2.8,231912.35,4.38
867772.19,16.4,2.8,231914.33,4.38
868032.43,16.4,2.8,232076.04,4.39
868355.12,16.41,2.81,231822.43,4.38
867749.92,16.4,2.81,231241.05,4.37
867613.94,16.4,2.81,231231.15,4.37
867804.4,16.41,2.81,231298.78,4.37
867122.45,16.4,2.8,230616.83,4.36
870401.36,16.46,2.86,230102.27,4.35
870705.53,16.47,2.87,230714.62,4.36
870758.23,16.47,2.87,230825.7,4.37
870622.25,16.47,2.87,230756.29,4.37
870252.1,16.47,2.87,230331.6,4.36
870116.13,16.47,2.87,230316.81,4.36
869980.15,16.47,2.87,230245.26,4.36
869844.17,16.47,2.87,230165.95,4.36
869708.19,16.47,2.87,230165.95,4.36
869411.77,16.46,2.87,229950.36,4.35
869464.47,16.47,2.87,230085.66,4.36
869517.17,16.47,2.87,230196.74,4.36
