ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
1091,5236,4758520,6212,4758520
1091,5236,4759520,6212,4759520
1091,5236,4760330,6212,4760330
1091,5236,4761330,6212,4761330
1091,5236,4761330,6212,4761330
1091,5236,4761920,6212,4761920
1091,5236,4762920,6212,4762920
1091,5236,4763730,6212,4763730
1092,5244,4764200,6212,4764200
1092,5244,4764200,6212,4764200
1092,5244,4764750,6212,4764750
1092,5244,4765750,6212,4765750
1092,5244,4766750,6212,4766750
1093,5252,4767750,6212,4767750
1093,5252,4768210,6212,4768210
1093,5252,4769210,6212,4769210
1093,5252,4770020,6212,4770020
1093,5252,4770340,6212,4770340
1093,5252,4770990,6212,4770990
1093,5252,4771990,6212,4771990
1093,5252,4772990,6212,4772990
1093,5252,4773310,6212,4773310
1093,5252,4774310,6212,4774310
1093,5252,4775310,6212,4775310
1093,5252,4775780,6212,4775780
1094,5260,4776780,6212,4776780
1094,5260,4777780,6212,4777780
1094,5260,4778780,6212,4778780
1094,5260,4779430,6212,4779430
1094,5260,4780430,6212,4780430
1094,5260,4781430,6212,4781430
1094,5260,4782430,6212,4782430
1094,5260,4783430,6212,4783430
1095,5268,4784430,6212,4784430
1095,5268,4785430,6212,4785430
1095,5268,4786240,6212,4786240
1095,5268,4786240,6212,4786240
1095,5268,4786710,6212,4786710
1095,5268,4787710,6212,4787710
1095,5268,4788710,6212,4788710
1095,5268,4789710,6212,4789710
1095,5268,4790710,6212,4790710
1095,5268,4790710,6212,4790710
1095,5268,4791710,6212,4791710
1095,5268,4792180,6212,4792180
1095,5268,4792180,6212,4792180
1095,5268,4792650,6212,4792650
1096,5276,4793110,6212,4793110
1096,5276,4793920,6212,4793920
1096,5276,4794150,6212,4794150
1096,5276,4795150,6212,4795150
1096,5276,4796150,6212,4796150
1096,5276,4797150,6212,4797150
1096,5276,4798150,6212,4798150
1097,5284,4799150,6212,4799150
1097,5284,4799960,6212,4799960
1097,5284,4800770,6212,4800770
1097,5284,4801770,6212,4801770
1097,5284,4802100,6212,4802100
1097,5284,4802260,6212,4802260
1097,5284,4803260,6212,4803260
1097,5284,4803260,6212,4803260
1097,5284,4804070,6212,4804070
1097,5284,4805070,6212,4805070
1097,5284,4805880,6212,4805880
1097,5284,4806880,6212,4806880
1097,5284,4807690,6212,4807690
1097,5284,4808690,6212,4808690
1098,5292,4809500,6212,4809500
1098,5292,4810500,6212,4810500
1098,5292,4811310,6212,4811310
1098,5292,4812120,6212,4812120
1099,5300,4813120,6212,4813120
1099,5300,4813930,6212,4813930
1099,5300,4814740,6212,4814740
1099,5300,4814740,6212,4814740
1100,5308,4818740,6212,4818740
1100,5308,4819740,6212,4819740
1100,5308,4819740,6212,4819740
1100,5308,4820390,6212,4820390
1100,5308,4821390,6212,4821390
1100,5308,4822390,6212,4822390
1100,5308,4823200,6212,4823200
1100,5308,4824200,6212,4824200
1100,5308,4825200,6212,4825200
1100,5308,4826200,6212,4826200
1100,5308,4827200,6212,4827200
1101,5316,4828200,6212,4828200
1101,5316,4829200,6212,4829200
1101,5316,4829670,6212,4829670
1101,5316,4829990,6212,4829990
1101,5316,4830310,6212,4830310
1101,5316,4830960,6212,4830960
1101,5316,4831960,6212,4831960
1102,5324,4832770,6212,4832770
1102,5324,4833240,6212,4833240
1102,5324,4833710,6212,4833710
1102,5324,4834710,6212,4834710
1102,5324,4835710,6212,4835710
1102,5324,4836710,6212,4836710
1102,5324,4837710,6212,4837710
1102,5324,4838710,6212,4838710
1103,5332,4839710,6212,4839710
1103,5332,4840710,6212,4840710
1103,5332,4841520,6212,4841520
1103,5332,4841740,6212,4841740
1103,5332,4841850,6212,4841850
1103,5332,4842850,6212,4842850
1103,5332,4843660,6212,4843660
1103,5332,4844660,6212,4844660
1103,5332,4845470,6212,4845470
1103,5332,4846120,6212,4846120
1103,5332,4846590,6212,4846590
1103,5332,4847590,6212,4847590
1103,5332,4848590,6212,4848590
1104,5340,4849590,6212,4849590
1104,5340,4850590,6212,4850590
1104,5340,4851400,6212,4851400
1105,5348,4852050,6212,4852050
1105,5348,4852050,6212,4852050
1105,5348,4853050,6212,4853050
1105,5348,4853520,6212,4853520
1105,5348,4854330,6212,4854330
1105,5348,4854800,6212,4854800
1105,5348,4855800,6212,4855800
1105,5348,4856450,6212,4856450
1105,5348,4857450,6212,4857450
1105,5348,4858100,6212,4858100
1105,5348,4859100,6212,4859100
1105,5348,4859570,6212,4859570
1105,5348,4860570,6212,4860570
1105,5348,4861380,6212,4861380
1105,5348,4861380,6212,4861380
1105,5348,4861930,6212,4861930
1105,5348,4862740,6212,4862740
1106,5356,4863740,6212,4863740
1106,5356,4864740,6212,4864740
1106,5356,4865740,6212,4865740
1106,5356,4866740,6212,4866740
1106,5356,4867740,6212,4867740
1106,5356,4867850,6212,4867850
1106,5356,4868850,6212,4868850
1106,5356,4869850,6212,4869850
1107,5364,4870660,6212,4870660
1107,5364,4871660,6212,4871660
1107,5364,4872130,6212,4872130
1107,5364,4873130,6212,4873130
1107,5364,4874130,6212,4874130
1107,5364,4874590,6212,4874590
1108,5372,4875590,6212,4875590
1108,5372,4875590,6212,4875590
1108,5372,4875910,6212,4875910
1108,5372,4875910,6212,4875910
1108,5372,4875910,6212,4875910
1108,5372,4876380,6212,4876380
1108,5372,4877380,6212,4877380
1108,5372,4878380,6212,4878380
1108,5372,4878850,6212,4878850
1108,5372,4879850,6212,4879850
1108,5372,4880660,6212,4880660
1108,5372,4881660,6212,4881660
1108,5372,4882210,6212,4882210
1108,5372,4883210,6212,4883210
1108,5372,4883680,6212,4883680
1108,5372,4884680,6212,4884680
1108,5372,4885150,6212,4885150
1109,5380,4886150,6212,4886150
1109,5380,4887150,6212,4887150
1109,5380,4887960,6212,4887960
1109,5380,4888770,6212,4888770
1109,5380,4889770,6212,4889770
1109,5380,4890770,6212,4890770
1110,5388,4891240,6212,4891240
1110,5388,4892050,6212,4892050
1110,5388,4893050,6212,4893050
1110,5388,4894050,6212,4894050
1110,5388,4894860,6212,4894860
1110,5388,4895860,6212,4895860
1110,5388,4896860,6212,4896860
1110,5388,4897860,6212,4897860
1111,5396,4898860,6212,4898860
1111,5396,4898860,6212,4898860
1111,5396,4899860,6212,4899860
1111,5396,4899860,6212,4899860
1111,5396,4900670,6212,4900670
1111,5396,4901480,6212,4901480
1111,5396,4902480,6212,4902480
1111,5396,4902950,6212,4902950
1111,5396,4903950,6212,4903950
1111,5396,4904760,6212,4904760
1111,5396,4905080,6212,4905080
1111,5396,4905080,6212,4905080
1111,5396,4906080,6212,4906080
1111,5396,4907080,6212,4907080
1111,5396,4907890,6212,4907890
1111,5396,4908700,6212,4908700
1111,5396,4908700,6212,4908700
1112,5404,4916700,6212,4916700
1112,5404,4917700,6212,4917700
1113,5412,4918350,6212,4918350
1113,5412,4919350,6212,4919350
1113,5412,4919350,6212,4919350
1114,5420,4920350,6212,4920350
1114,5420,4920510,6212,4920510
1114,5420,4921320,6212,4921320
1114,5420,4922320,6212,4922320
1114,5420,4922690,6212,4922690
1114,5420,4922690,6212,4922690
1114,5420,4923160,6212,4923160
1114,5420,4923970,6212,4923970
1114,5420,4924780,6212,4924780
1114,5420,4924780,6212,4924780
1114,5420,4925240,6212,4925240
1114,5420,4926240,6212,4926240
1114,5420,4927240,6212,4927240
1114,5420,4928050,6212,4928050
1114,5420,4928860,6212,4928860
1114,5420,4929670,6212,4929670
1114,5420,4930670,6212,4930670
1115,5428,4931480,6212,4931480
1115,5428,4932480,6212,4932480
1115,5428,4933480,6212,4933480
1115,5428,4933950,6212,4933950
1115,5428,4934950,6212,4934950
1116,5436,4935950,6212,4935950
1116,5436,4936950,6212,4936950
1116,5436,4937110,6212,4937110
1116,5436,4938110,6212,4938110
1116,5436,4938580,6212,4938580
1116,5436,4939580,6212,4939580
1116,5436,4939900,6212,4939900
1116,5436,4940130,6212,4940130
1116,5436,4940940,6212,4940940
1116,5436,4940940,6212,4940940
1116,5436,4941940,6212,4941940
1116,5436,4942940,6212,4942940
1116,5436,4943590,6212,4943590
1116,5436,4944590,6212,4944590
1116,5436,4944910,6212,4944910
1116,5436,4945910,6212,4945910
1117,5444,4946910,6212,4946910
1117,5444,4946910,6212,4946910
1117,5444,4947910,6212,4947910
1117,5444,4948380,6212,4948380
1117,5444,4948380,6212,4948380
1117,5444,4948380,6212,4948380
1117,5444,4948380,6212,4948380
1117,5444,4949380,6212,4949380
1117,5444,4950380,6212,4950380
1117,5444,4951380,6212,4951380
1117,5444,4952190,6212,4952190
1117,5444,4952190,6212,4952190
1117,5444,4952660,6212,4952660
1117,5444,4953130,6212,4953130
1117,5444,4953600,6212,4953600
1117,5444,4954600,6212,4954600
1117,5444,4955410,6212,4955410
1118,5452,4955880,6212,4955880
1118,5452,4956690,6212,4956690
1118,5452,4957690,6212,4957690
1118,5452,4958690,6212,4958690
1119,5460,4959690,6212,4959690
1119,5460,4959910,6212,4959910
1119,5460,4960560,6212,4960560
1119,5460,4961560,6212,4961560
1119,5460,4962560,6212,4962560
1119,5460,4962790,6212,4962790
1119,5460,4963260,6212,4963260
1119,5460,4963850,6212,4963850
1119,5460,4964660,6212,4964660
1119,5460,4965660,6212,4965660
1119,5460,4965660,6212,4965660
1119,5460,4966660,6212,4966660
1119,5460,4967470,6212,4967470
1119,5460,4968470,6212,4968470
1119,5460,4969470,6212,4969470
1119,5460,4970470,6212,4970470
1119,5460,4971280,6212,4971280
1120,5468,4972280,6212,4972280
1120,5468,4973280,6212,4973280
1120,5468,4974280,6212,4974280
1120,5468,4975280,6212,4975280
1120,5468,4975280,6212,4975280
1120,5468,4976280,6212,4976280
1120,5468,4977090,6212,4977090
1121,5476,4978090,6212,4978090
1121,5476,4979090,6212,4979090
1121,5476,4979440,6212,4979440
1121,5476,4980440,6212,4980440
1121,5476,4980440,6212,4980440
1122,5484,4980910,6212,4980910
1122,5484,4981910,6212,4981910
1122,5484,4982910,6212,4982910
1122,5484,4983910,6212,4983910
1122,5484,4983910,6212,4983910
1122,5484,4984380,6212,4984380
1122,5484,4985380,6212,4985380
1122,5484,4985380,6212,4985380
1122,5484,4985840,6212,4985840
1122,5484,4986070,6212,4986070
1122,5484,4987070,6212,4987070
1123,5492,4988070,6212,4988070
1123,5492,4988390,6212,4988390
1123,5492,4989390,6212,4989390
1123,5492,4989860,6212,4989860
1123,5492,4989860,6212,4989860
1123,5492,4990330,6212,4990330
1123,5492,4991140,6212,4991140
1123,5492,4991790,6212,4991790
1123,5492,4992790,6212,4992790
1123,5492,4993790,6212,4993790
1123,5492,4994790,6212,4994790
1123,5492,4995600,6212,4995600
1123,5492,4995600,6212,4995600
1123,5492,4996600,6212,4996600
1123,5492,4996600,6212,4996600
1123,5492,4996820,6212,4996820
1123,5492,4997820,6212,4997820
1123,5492,4998290,6212,4998290
1123,5492,4999290,6212,4999290
1123,5492,4999400,6212,4999400
1123,5492,4999990,6212,4999990
1123,5492,4999990,6212,4999990
1123,5492,5000990,6212,5000990
1124,5500,5001990,6212,5001990
1124,5500,5002990,6212,5002990
1124,5500,5002990,6212,5002990
1124,5500,5002990,6212,5002990
1124,5500,5002990,6212,5002990
1124,5500,5003990,6212,5003990
1124,5500,5004990,6212,5004990
1125,5508,5005460,6212,5005460
1125,5508,5005930,6212,5005930
1125,5508,5006740,6212,5006740
1125,5508,5007550,6212,5007550
1125,5508,5008550,6212,5008550
1125,5508,5009020,6212,5009020
1125,5508,5010020,6212,5010020
1125,5508,5010490,6212,5010490
1125,5508,5011490,6212,5011490
1125,5508,5011490,6212,5011490
1125,5508,5011970,6212,5011970
1125,5508,5012970,6212,5012970
1126,5516,5013970,6212,5013970
1126,5516,5014290,6212,5014290
1126,5516,5015290,6212,5015290
1126,5516,5016290,6212,5016290
1126,5516,5016750,6212,5016750
1126,5516,5017560,6212,5017560
1126,5516,5018560,6212,5018560
1126,5516,5018560,6212,5018560
1126,5516,5019560,6212,5019560
1126,5516,5020560,6212,5020560
1126,5516,5021560,6212,5021560
1126,5516,5022030,6212,5022030
1126,5516,5022680,6212,5022680
1127,5524,5023680,6212,5023680
1127,5524,5024680,6212,5024680
1127,5524,5025680,6212,5025680
1128,5532,5026330,6212,5026330
1128,5532,5027330,6212,5027330
1128,5532,5028330,6212,5028330
1128,5532,5029330,6212,5029330
1128,5532,5030330,6212,5030330
1128,5532,5031330,6212,5031330
1128,5532,5031330,6212,5031330
1128,5532,5031330,6212,5031330
1129,5540,5032330,6212,5032330
1129,5540,5033330,6212,5033330
1129,5540,5033790,6212,5033790
1129,5540,5034790,6212,5034790
1129,5540,5035260,6212,5035260
1129,5540,5035730,6212,5035730
1129,5540,5036050,6212,5036050
1129,5540,5037050,6212,5037050
1129,5540,5037860,6212,5037860
1129,5540,5038860,6212,5038860
1129,5540,5039670,6212,5039670
1129,5540,5040320,6212,5040320
1129,5540,5040790,6212,5040790
1129,5540,5041790,6212,5041790
1129,5540,5042010,6212,5042010
1129,5540,5043010,6212,5043010
1130,5548,5044010,6212,5044010
1130,5548,5045010,6212,5045010
1130,5548,5045820,6212,5045820
1130,5548,5046290,6212,5046290
1130,5548,5047290,6212,5047290
1130,5548,5048290,6212,5048290
1130,5548,5048750,6212,5048750
1130,5548,5049070,6212,5049070
1130,5548,5049070,6212,5049070
1130,5548,5050070,6212,5050070
1130,5548,5050390,6212,5050390
1130,5548,5051390,6212,5051390
1131,5556,5052390,6212,5052390
1131,5556,5052390,6212,5052390
1132,5564,5053200,6212,5053200
1132,5564,5053200,6212,5053200
1132,5564,5054200,6212,5054200
1132,5564,5055200,6212,5055200
1132,5564,5056010,6212,5056010
1132,5564,5057010,6212,5057010
1132,5564,5057010,6212,5057010
1132,5564,5058010,6212,5058010
1132,5564,5059010,6212,5059010
1132,5564,5060010,6212,5060010
1132,5564,5060010,6212,5060010
1132,5564,5061010,6212,5061010
1132,5564,5062010,6212,5062010
1132,5564,5063010,6212,5063010
1133,5572,5064010,6212,5064010
1133,5572,5064170,6212,5064170
1133,5572,5065170,6212,5065170
1133,5572,5065980,6212,5065980
1133,5572,5066980,6212,5066980
1133,5572,5067980,6212,5067980
1133,5572,5067980,6212,5067980
1133,5572,5068980,6212,5068980
1133,5572,5069980,6212,5069980
1134,5580,5070980,6212,5070980
1134,5580,5071980,6212,5071980
1134,5580,5072980,6212,5072980
1134,5580,5073980,6212,5073980
1134,5580,5073980,6212,5073980
1134,5580,5074980,6212,5074980
1134,5580,5075980,6212,5075980
1134,5580,5076980,6212,5076980
1134,5580,5076980,6212,5076980
1134,5580,5077790,6212,5077790
1134,5580,5078260,6212,5078260
1134,5580,5079260,6212,5079260
1134,5580,5080260,6212,5080260
1135,5588,5081260,6212,5081260
1135,5588,5082070,6212,5082070
1135,5588,5082880,6212,5082880
1135,5588,5083880,6212,5083880
1135,5588,5084690,6212,5084690
1135,5588,5085690,6212,5085690
1135,5588,5086690,6212,5086690
1135,5588,5087690,6212,5087690
1136,5596,5088500,6212,5088500
1136,5596,5089500,6212,5089500
1136,5596,5090310,6212,5090310
1136,5596,5091120,6212,5091120
1136,5596,5092120,6212,5092120
1136,5596,5092930,6212,5092930
1136,5596,5093400,6212,5093400
1137,5604,5094400,6212,5094400
1137,5604,5094870,6212,5094870
1137,5604,5095190,6212,5095190
1137,5604,5096190,6212,5096190
1137,5604,5097190,6212,5097190
1137,5604,5098190,6212,5098190
1137,5604,5099190,6212,5099190
1137,5604,5100190,6212,5100190
1137,5604,5101190,6212,5101190
1137,5604,5101740,6212,5101740
1137,5604,5101740,6212,5101740
1137,5604,5102740,6212,5102740
1137,5604,5103220,6212,5103220
1137,5604,5103220,6212,5103220
1138,5612,5104220,6212,5104220
1138,5612,5104220,6212,5104220
1138,5612,5105030,6212,5105030
1139,5620,5105840,6212,5105840
1139,5620,5106650,6212,5106650
1139,5620,5107650,6212,5107650
1139,5620,5108650,6212,5108650
1139,5620,5108650,6212,5108650
1139,5620,5109650,6212,5109650
1139,5620,5110650,6212,5110650
1139,5620,5111120,6212,5111120
1139,5620,5112120,6212,5112120
1139,5620,5112930,6212,5112930
1139,5620,5113930,6212,5113930
1139,5620,5114480,6212,5114480
1139,5620,5114480,6212,5114480
1139,5620,5115480,6212,5115480
1139,5620,5116290,6212,5116290
1139,5620,5116760,6212,5116760
1140,5628,5117760,6212,5117760
1140,5628,5118760,6212,5118760
1140,5628,5119760,6212,5119760
1140,5628,5120570,6212,5120570
1140,5628,5121570,6212,5121570
1140,5628,5122570,6212,5122570
1140,5628,5123380,6212,5123380
1140,5628,5123700,6212,5123700
1140,5628,5124170,6212,5124170
1140,5628,5124330,6212,5124330
1140,5628,5124550,6212,5124550
1140,5628,5125550,6212,5125550
1140,5628,5126550,6212,5126550
1140,5628,5126550,6212,5126550
1141,5636,5127200,6212,5127200
1142,5644,5128200,6212,5128200
1142,5644,5129200,6212,5129200
1142,5644,5129520,6212,5129520
1142,5644,5129990,6212,5129990
1142,5644,5130640,6212,5130640
1142,5644,5131640,6212,5131640
1142,5644,5132640,6212,5132640
1142,5644,5133120,6212,5133120
1142,5644,5133930,6212,5133930
1142,5644,5134250,6212,5134250
1142,5644,5135250,6212,5135250
1142,5644,5135250,6212,5135250
1142,5644,5136060,6212,5136060
1142,5644,5137060,6212,5137060
1142,5644,5137710,6212,5137710
1142,5644,5138710,6212,5138710
1143,5652,5139710,6212,5139710
1143,5652,5140710,6212,5140710
1143,5652,5140710,6212,5140710
1143,5652,5141710,6212,5141710
1143,5652,5142710,6212,5142710
1143,5652,5143520,6212,5143520
1143,5652,5144520,6212,5144520
1143,5652,5144840,6212,5144840
1143,5652,5145840,6212,5145840
1143,5652,5146160,6212,5146160
1143,5652,5146160,6212,5146160
1143,5652,5146160,6212,5146160
1143,5652,5146160,6212,5146160
1143,5652,5147160,6212,5147160
1143,5652,5148160,6212,5148160
1143,5652,5149160,6212,5149160
1143,5652,5149630,6212,5149630
1144,5660,5149950,6212,5149950
1144,5660,5149950,6212,5149950
1144,5660,5150950,6212,5150950
1145,5668,5151950,6212,5151950
1145,5668,5152420,6212,5152420
1145,5668,5153420,6212,5153420
1145,5668,5154420,6212,5154420
1145,5668,5155420,6212,5155420
1145,5668,5156230,6212,5156230
1145,5668,5157230,6212,5157230
1145,5668,5157700,6212,5157700
1145,5668,5158700,6212,5158700
1145,5668,5159020,6212,5159020
1145,5668,5160020,6212,5160020
1145,5668,5160830,6212,5160830
1145,5668,5160940,6212,5160940
1145,5668,5161940,6212,5161940
1145,5668,5162940,6212,5162940
1146,5676,5163940,6212,5163940
1146,5676,5164590,6212,5164590
1146,5676,5165590,6212,5165590
1146,5676,5165590,6212,5165590
1146,5676,5166050,6212,5166050
1146,5676,5167050,6212,5167050
1146,5676,5168050,6212,5168050
1146,5676,5168520,6212,5168520
1146,5676,5169070,6212,5169070
1146,5676,5169880,6212,5169880
1147,5684,5170690,6212,5170690
1147,5684,5171690,6212,5171690
1147,5684,5172160,6212,5172160
1147,5684,5173160,6212,5173160
1147,5684,5173160,6212,5173160
1147,5684,5174160,6212,5174160
1147,5684,5175160,6212,5175160
1147,5684,5175630,6212,5175630
1147,5684,5176440,6212,5176440
1148,5692,5177440,6212,5177440
1148,5692,5177440,6212,5177440
1148,5692,5177910,6212,5177910
1148,5692,5178910,6212,5178910
1148,5692,5179380,6212,5179380
1148,5692,5180380,6212,5180380
1148,5692,5180380,6212,5180380
1148,5692,5181380,6212,5181380
1148,5692,5182190,6212,5182190
1148,5692,5182190,6212,5182190
1148,5692,5182190,6212,5182190
1148,5692,5182660,6212,5182660
1148,5692,5183130,6212,5183130
1148,5692,5184130,6212,5184130
1148,5692,5184780,6212,5184780
1148,5692,5185780,6212,5185780
1149,5700,5186780,6212,5186780
1149,5700,5187780,6212,5187780
1149,5700,5187780,6212,5187780
1150,5708,5188250,6212,5188250
1150,5708,5189250,6212,5189250
1150,5708,5190060,6212,5190060
1150,5708,5191060,6212,5191060
1150,5708,5191290,6212,5191290
1150,5708,5192290,6212,5192290
1150,5708,5193290,6212,5193290
1150,5708,5194290,6212,5194290
1150,5708,5195290,6212,5195290
1151,5716,5196290,6212,5196290
1151,5716,5197290,6212,5197290
1151,5716,5197290,6212,5197290
1151,5716,5197290,6212,5197290
1151,5716,5198290,6212,5198290
1151,5716,5198760,6212,5198760
1151,5716,5198990,6212,5198990
1151,5716,5199310,6212,5199310
1151,5716,5199630,6212,5199630
1151,5716,5200630,6212,5200630
1151,5716,5201630,6212,5201630
1152,5724,5202630,6212,5202630
1152,5724,5203440,6212,5203440
1152,5724,5204440,6212,5204440
1152,5724,5205440,6212,5205440
1152,5724,5206440,6212,5206440
1152,5724,5207440,6212,5207440
1152,5724,5208250,6212,5208250
1152,5724,5208900,6212,5208900
1152,5724,5208900,6212,5208900
1152,5724,5209900,6212,5209900
1152,5724,5210900,6212,5210900
1152,5724,5211220,6212,5211220
1152,5724,5212220,6212,5212220
1152,5724,5212590,6212,5212590
1153,5732,5213590,6212,5213590
1153,5732,5214590,6212,5214590
1153,5732,5215240,6212,5215240
1153,5732,5216240,6212,5216240
1153,5732,5216560,6212,5216560
1153,5732,5217560,6212,5217560
1153,5732,5218370,6212,5218370
1153,5732,5218370,6212,5218370
1153,5732,5218690,6212,5218690
1153,5732,5219690,6212,5219690
1153,5732,5220500,6212,5220500
1154,5740,5220970,6212,5220970
1154,5740,5221430,6212,5221430
1154,5740,5222430,6212,5222430
1154,5740,5223240,6212,5223240
1154,5740,5224240,6212,5224240
1154,5740,5224460,6212,5224460
1154,5740,5224460,6212,5224460
1154,5740,5224690,6212,5224690
1154,5740,5225690,6212,5225690
1154,5740,5226010,6212,5226010
1154,5740,5227010,6212,5227010
1154,5740,5228010,6212,5228010
1154,5740,5228480,6212,5228480
1155,5748,5229480,6212,5229480
1155,5748,5230480,6212,5230480
1155,5748,5231480,6212,5231480
1155,5748,5231480,6212,5231480
1155,5748,5232480,6212,5232480
1155,5748,5232800,6212,5232800
1155,5748,5233800,6212,5233800
1155,5748,5234450,6212,5234450
1155,5748,5234450,6212,5234450
1155,5748,5234910,6212,5234910
