ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
1225777.04,29.34,15.77,446558.44,10.69
1225937.36,29.35,15.78,446580.14,10.69
1225937.36,29.35,15.78,446552.45,10.69
1225848.28,29.35,15.78,446578.64,10.69
1225781.73,29.34,15.78,446587.39,10.69
1225936.0,29.35,15.79,446587.39,10.69
1225710.02,29.35,15.78,446608.86,10.69
1225761.55,29.36,15.79,446608.2,10.7
1225813.08,29.36,15.8,446608.69,10.7
1225864.61,29.37,15.81,446517.22,10.7
1225916.14,29.38,15.81,446517.22,10.7
1226076.45,29.39,15.82,446517.22,10.7
1226236.77,29.39,15.83,446517.03,10.7
1226435.05,29.4,15.84,446517.03,10.7
1226790.69,29.41,15.85,446519.51,10.71
1226790.69,29.41,15.85,446399.7,10.7
1226944.96,29.42,15.85,447011.99,10.72
1226708.98,29.42,15.85,448156.18,10.75
1226760.51,29.42,15.86,448156.18,10.75
1226812.04,29.43,15.87,448446.47,10.76
1226755.14,29.43,15.87,448372.47,10.76
1226806.67,29.44,15.87,448547.43,10.76
1227004.95,29.45,15.88,448621.74,10.77
1227004.95,29.45,15.88,448624.88,10.77
1227159.22,29.46,15.89,448640.65,10.77
1227210.75,29.46,15.9,448825.62,10.78
1227371.06,29.47,15.91,449915.84,10.8
1227278.77,29.47,15.91,450271.97,10.81
1227330.3,29.48,15.91,450432.43,10.82
1227381.83,29.49,15.92,450486.81,10.82
1227491.56,29.49,15.93,450682.89,10.83
1227247.62,29.49,15.92,450451.69,10.82
1227247.62,29.49,15.92,450451.69,10.82
1227407.94,29.5,15.93,450460.72,10.82
1227562.2,29.5,15.94,450497.16,10.83
1227287.15,29.5,15.94,449998.99,10.82
1227338.68,29.51,15.94,449998.6,10.82
1227338.68,29.51,15.94,449716.55,10.81
1227285.81,29.51,15.94,449878.69,10.82
1227219.6,29.51,15.94,449870.96,10.82
1227373.87,29.52,15.95,450911.91,10.84
1227572.14,29.53,15.96,450916.96,10.85
1227623.67,29.53,15.97,450916.96,10.85
1227623.67,29.53,15.97,450907.72,10.85
1227783.99,29.54,15.98,451141.42,10.86
1227783.99,29.54,15.98,451141.42,10.86
1227835.52,29.55,15.98,451140.41,10.86
1227887.05,29.56,15.99,451140.41,10.86
1227887.05,29.56,15.99,451045.71,10.86
1228056.45,29.56,16.0,451968.22,10.88
1227964.15,29.56,16.0,451978.81,10.88
1227875.07,29.56,16.0,451753.28,10.88
1227862.04,29.56,16.0,451669.4,10.88
1228027.94,29.57,16.01,451685.26,10.88
1228079.47,29.58,16.01,451722.96,10.88
1228079.47,29.58,16.01,451921.03,10.88
1227976.74,29.58,16.01,451599.63,10.88
1228137.05,29.59,16.02,451570.87,10.88
1228188.58,29.59,16.03,451570.5,10.88
1227962.6,29.59,16.02,451290.7,10.87
1227824.26,29.59,16.02,451285.44,10.88
1227921.57,29.6,16.03,450927.03,10.87
1227973.1,29.6,16.04,450990.86,10.87
1228024.63,29.61,16.05,450990.86,10.87
1228938.11,29.64,16.07,454724.63,10.97
1228989.64,29.64,16.08,454724.63,10.97
1228882.45,29.64,16.08,454617.44,10.97
1229042.77,29.65,16.08,454628.69,10.97
1231172.52,29.71,16.14,455015.29,10.98
1231332.84,29.71,16.15,455014.92,10.98
1231332.84,29.71,16.15,455078.61,10.98
1231243.76,29.71,16.15,454974.27,10.98
1231295.29,29.72,16.15,454974.27,10.98
1231455.6,29.73,16.16,455002.0,10.98
1232214.78,29.75,16.18,455745.33,11.0
1232375.1,29.76,16.19,455745.33,11.0
1232375.1,29.76,16.19,455604.61,11.0
1232535.41,29.76,16.2,455888.17,11.01
1232299.43,29.76,16.19,455885.11,11.01
1232350.96,29.77,16.2,455885.11,11.01
1233423.98,29.8,16.23,457317.72,11.05
1233622.26,29.81,16.24,457101.72,11.04
1233673.79,29.81,16.25,457101.72,11.05
1233437.81,29.81,16.25,456957.96,11.04
1233489.34,29.82,16.25,457339.69,11.06
1233540.87,29.83,16.26,457355.82,11.06
1233710.26,29.83,16.27,457444.41,11.06
1233879.65,29.84,16.27,457444.41,11.06
1234033.92,29.85,16.28,457444.41,11.06
1234264.78,29.86,16.29,457436.38,11.07
1234425.1,29.86,16.3,457495.35,11.07
1234476.63,29.87,16.31,457504.13,11.07
1234439.29,29.87,16.31,457602.15,11.07
1234608.69,29.88,16.31,457592.17,11.07
1234348.76,29.87,16.31,457431.63,11.07
1234064.93,29.87,16.31,457359.83,11.07
1234225.25,29.88,16.31,457520.49,11.08
1234132.96,29.88,16.31,457591.77,11.08
1234287.69,29.89,16.32,457593.01,11.08
1234339.22,29.89,16.33,457593.01,11.08
1234508.61,29.9,16.33,457592.42,11.08
1234508.61,29.9,16.33,457397.83,11.08
1234272.63,29.9,16.33,457322.76,11.08
1234265.85,29.9,16.33,458238.15,11.1
1234265.85,29.9,16.33,458238.15,11.1
1234426.17,29.91,16.34,458208.14,11.1
1235233.23,29.93,16.36,457726.02,11.09
1235387.49,29.94,16.37,457851.04,11.1
1235547.81,29.95,16.38,458025.19,11.1
1235599.34,29.95,16.39,458025.19,11.1
1235599.34,29.95,16.39,458032.6,11.1
1235599.34,29.95,16.39,458005.39,11.1
1235768.73,29.96,16.39,458026.29,11.1
1235978.5,29.97,16.4,458028.14,11.11
1236132.77,29.98,16.41,458028.14,11.11
1236132.77,29.98,16.41,458320.77,11.11
1236184.3,29.98,16.42,458329.08,11.12
1236235.83,29.99,16.42,458370.77,11.12
1236287.36,30.0,16.43,458122.19,11.12
1236338.89,30.0,16.44,458115.06,11.12
1236499.21,30.01,16.45,458163.47,11.12
1236499.21,30.01,16.45,458222.07,11.12
1236499.21,30.01,16.45,458222.07,11.12
1236488.04,30.01,16.45,458222.07,11.12
1236488.04,30.01,16.45,458094.46,11.12
1236657.43,30.02,16.45,458016.12,11.12
1236635.72,30.02,16.45,458019.26,11.12
1236537.57,30.02,16.45,457944.42,11.12
1236515.86,30.02,16.46,457987.79,11.12
1236515.86,30.02,16.46,457915.8,11.12
1236426.78,30.02,16.46,457849.18,11.12
1236478.31,30.03,16.46,458040.64,11.12
1236668.33,30.04,16.47,458082.27,11.13
1236410.12,30.03,16.47,458082.27,11.13
1236461.65,30.04,16.47,458167.54,11.13
1236372.56,30.04,16.47,458090.4,11.13
1236136.58,30.04,16.47,458007.62,11.13
1236136.58,30.04,16.47,458612.88,11.14
1236129.14,30.04,16.47,457358.19,11.11
1236359.99,30.05,16.48,457704.11,11.12
1236359.99,30.05,16.48,457656.71,11.12
1236525.9,30.06,16.49,457736.58,11.13
1236546.99,30.06,16.49,458372.35,11.14
1236598.52,30.07,16.5,458863.23,11.16
1236650.05,30.07,16.51,458862.61,11.16
1236701.58,30.08,16.51,459022.83,11.16
1236932.43,30.09,16.52,458983.85,11.17
1236983.96,30.1,16.53,459071.89,11.17
1237035.49,30.1,16.54,459028.09,11.17
1237087.02,30.11,16.55,459258.98,11.18
1237241.29,30.12,16.55,459279.14,11.18
1237219.58,30.12,16.55,459283.4,11.18
1237204.66,30.12,16.55,459305.98,11.18
1237352.3,30.13,16.56,459009.94,11.18
1237506.56,30.13,16.57,459009.94,11.18
1237506.56,30.13,16.57,459026.05,11.18
1237675.96,30.14,16.57,459093.58,11.18
1237727.49,30.15,16.58,459078.17,11.18
1237660.94,30.15,16.58,459023.08,11.18
1237712.47,30.15,16.59,457871.75,11.16
1237881.87,30.16,16.59,457878.11,11.16
1238042.18,30.17,16.6,457896.5,11.16
1238042.18,30.17,16.6,457869.29,11.16
1237876.23,30.17,16.6,457703.34,11.15
1237876.23,30.17,16.6,457681.91,11.15
1237927.76,30.17,16.61,457709.2,11.16
1237927.76,30.17,16.61,457713.94,11.16
1237979.29,30.18,16.61,457713.94,11.16
1238030.82,30.19,16.62,457713.94,11.16
1238191.14,30.2,16.63,457950.94,11.17
1238191.14,30.2,16.63,458322.22,11.18
1237931.21,30.19,16.62,458132.15,11.17
1238091.53,30.2,16.63,458145.03,11.17
1238084.68,30.2,16.63,458145.03,11.18
1238136.21,30.21,16.64,458370.04,11.18
1237900.23,30.21,16.64,458341.9,11.18
1238054.5,30.21,16.65,458348.5,11.19
1238106.03,30.22,16.66,458351.37,11.19
1237952.27,30.22,16.65,458309.05,11.19
1238106.54,30.23,16.66,458309.05,11.19
1238158.07,30.24,16.67,458321.0,11.19
1238158.07,30.24,16.67,458309.57,11.19
1238318.39,30.24,16.68,458963.57,11.21
1238082.4,30.24,16.67,458984.22,11.21
1238082.4,30.24,16.67,459006.56,11.21
1238133.93,30.25,16.68,459006.56,11.21
1238185.47,30.25,16.69,459007.18,11.22
1238339.73,30.26,16.7,459007.18,11.22
1238391.26,30.27,16.7,459007.18,11.22
1238442.79,30.28,16.71,459022.85,11.22
1238272.86,30.28,16.71,458855.64,11.22
1238272.86,30.28,16.71,458848.34,11.22
1238433.18,30.28,16.72,458839.32,11.22
1238344.1,30.28,16.72,458830.97,11.22
1238395.63,30.29,16.72,458814.33,11.22
1238447.16,30.3,16.73,458853.13,11.23
1238601.42,30.31,16.74,458948.72,11.23
1238375.44,30.3,16.74,458870.45,11.23
1238426.97,30.31,16.75,458863.81,11.23
1238326.4,30.31,16.75,458655.12,11.23
1238492.3,30.32,16.75,458655.12,11.23
1238652.62,30.33,16.76,458655.13,11.23
1238470.42,30.33,16.76,458563.26,11.23
1238720.97,30.33,16.77,458589.49,11.23
1238772.5,30.34,16.78,458589.49,11.23
1238932.82,30.35,16.78,458617.22,11.23
1238834.66,30.35,16.78,458725.43,11.24
1238886.19,30.36,16.79,458725.43,11.24
1238937.72,30.37,16.8,458725.43,11.24
1239020.38,30.37,16.81,458412.71,11.24
1238852.33,30.37,16.8,458312.68,11.24
1238763.25,30.37,16.8,458337.74,11.24
1238499.01,30.37,16.8,457827.21,11.23
1238659.33,30.38,16.81,457972.94,11.23
1238710.86,30.39,16.82,457972.94,11.23
1238762.39,30.39,16.83,457977.47,11.24
1238755.55,30.39,16.83,458248.15,11.24
1238807.08,30.4,16.84,458412.36,11.25
1238785.37,30.4,16.84,458437.05,11.25
1238960.16,30.41,16.85,458282.77,11.25
1238871.08,30.41,16.85,458139.01,11.25
1239031.4,30.42,16.85,458451.84,11.26
1239191.72,30.43,16.86,458456.24,11.26
1239090.46,30.43,16.86,458396.06,11.26
1239090.46,30.43,16.86,458327.21,11.25
1239300.23,30.43,16.87,458336.65,11.26
1239351.76,30.44,16.87,458336.65,11.26
1239351.76,30.44,16.87,458265.25,11.26
1239249.03,30.44,16.87,458220.9,11.26
1238989.1,30.44,16.87,458003.52,11.25
1239040.63,30.44,16.88,458003.52,11.25
1239210.02,30.45,16.88,458545.56,11.27
1239210.02,30.45,16.88,458586.72,11.27
1238974.04,30.45,16.88,459265.34,11.29
1238974.04,30.45,16.88,459284.69,11.29
1239025.57,30.45,16.89,459291.22,11.29
1239185.89,30.46,16.9,459296.34,11.29
1239355.28,30.47,16.9,462249.34,11.36
1239569.54,30.48,16.91,462248.96,11.36
1239767.82,30.49,16.92,462472.78,11.37
1239767.82,30.49,16.92,462472.04,11.37
1239610.62,30.48,16.92,462476.25,11.37
1239662.15,30.49,16.92,462618.52,11.38
1239831.55,30.5,16.93,462603.18,11.38
1239883.08,30.5,16.94,462603.43,11.38
1240043.4,30.51,16.94,463215.65,11.4
1240094.93,30.52,16.95,463215.65,11.4
1240125.5,30.52,16.95,463237.27,11.4
1239865.57,30.52,16.95,463082.43,11.4
1239773.28,30.52,16.95,463465.55,11.41
1239983.05,30.53,16.96,463471.71,11.41
1241496.9,30.57,17.0,464485.31,11.44
1241651.16,30.57,17.01,464485.31,11.44
1241702.69,30.58,17.02,464485.31,11.44
1241754.22,30.59,17.02,464854.7,11.45
1241829.29,30.59,17.03,464919.73,11.45
1241613.94,30.59,17.03,464434.87,11.44
1241665.47,30.6,17.04,464434.87,11.45
1241717.0,30.61,17.04,464434.87,11.45
1241768.53,30.62,17.05,464434.87,11.45
1241820.06,30.62,17.06,464916.91,11.47
1241980.38,30.63,17.07,465000.43,11.47
1242140.7,30.64,17.07,465435.22,11.48
1242301.01,30.65,17.08,465436.92,11.48
1242352.54,30.65,17.09,465436.53,11.48
1242550.82,30.66,17.1,465550.46,11.49
1242705.09,30.67,17.11,466796.25,11.52
1242756.62,30.68,17.11,467111.73,11.53
1242808.15,30.69,17.12,467111.73,11.53
1242663.75,30.69,17.12,466994.21,11.53
1242818.01,30.69,17.13,468336.36,11.57
1242818.01,30.69,17.13,468332.14,11.57
1242978.33,30.7,17.14,468400.08,11.57
1243029.86,30.71,17.14,468400.0,11.57
1242937.57,30.71,17.14,470605.97,11.63
1242989.1,30.72,17.15,470605.97,11.63
1242890.94,30.72,17.15,470727.44,11.63
1243060.33,30.73,17.16,470707.61,11.63
1242824.35,30.72,17.16,470632.55,11.63
1242875.88,30.73,17.16,470743.06,11.64
1242927.41,30.74,17.17,470781.07,11.64
1242978.94,30.75,17.18,472656.31,11.69
1243133.21,30.75,17.19,472690.26,11.69
1243293.53,30.76,17.2,472703.72,11.7
1243345.06,30.77,17.2,472703.72,11.7
1243345.06,30.77,17.2,472521.27,11.69
1243505.37,30.78,17.21,472529.95,11.7
1243556.9,30.78,17.22,472541.69,11.7
1243717.22,30.79,17.23,472541.69,11.7
1243915.5,30.8,17.23,472679.49,11.7
1244146.36,30.81,17.24,472981.24,11.71
1244312.26,30.82,17.25,473281.02,11.72
1244312.26,30.82,17.25,473239.19,11.72
1244312.26,30.82,17.25,474838.74,11.76
1244526.51,30.83,17.26,474758.76,11.76
1244578.04,30.83,17.27,474806.86,11.76
1244578.04,30.83,17.27,474806.86,11.76
1244578.04,30.83,17.27,475028.03,11.77
1244738.36,30.84,17.27,475362.86,11.78
1244928.38,30.85,17.28,475362.14,11.78
1244692.4,30.85,17.28,475290.68,11.78
1244852.72,30.85,17.29,475322.83,11.78
1244904.25,30.86,17.29,475322.83,11.78
1245058.51,30.87,17.3,475415.8,11.79
1245110.04,30.88,17.31,475434.4,11.79
1244874.06,30.87,17.31,475506.36,11.79
1244775.91,30.88,17.31,475326.08,11.79
1244936.22,30.88,17.32,475326.08,11.79
1245167.08,30.89,17.33,475337.49,11.79
1244931.1,30.89,17.32,475328.38,11.79
1244982.63,30.9,17.33,475520.12,11.8
1245142.95,30.91,17.34,475531.44,11.8
1245142.95,30.91,17.34,475391.21,11.8
1245194.48,30.91,17.35,475377.1,11.8
1245246.01,30.92,17.35,475377.1,11.8
1245415.4,30.93,17.36,475358.37,11.8
1245155.47,30.92,17.36,475222.01,11.8
1245155.47,30.92,17.36,475234.89,11.8
1245324.87,30.93,17.36,475234.89,11.8
1245523.15,30.94,17.37,475730.47,11.82
1245258.91,30.94,17.37,475219.94,11.81
1245428.31,30.95,17.38,476392.82,11.84
1245192.33,30.94,17.38,476019.35,11.83
1245243.86,30.95,17.39,476245.22,11.84
1245243.86,30.95,17.39,476242.52,11.84
1245404.17,30.96,17.39,476381.56,11.84
1245184.25,30.96,17.39,476071.63,11.84
1245235.78,30.97,17.4,476030.39,11.84
1245466.64,30.98,17.41,476041.28,11.84
1245518.17,30.98,17.42,476411.51,11.85
1245569.7,30.99,17.43,476693.49,11.86
1245569.7,30.99,17.43,476677.51,11.86
1245730.02,31.0,17.43,476896.16,11.87
1245637.73,31.0,17.43,477037.34,11.87
1245689.26,31.01,17.44,477037.34,11.87
1245740.79,31.02,17.45,477037.34,11.88
1245901.11,31.02,17.46,477100.8,11.88
1245884.35,31.02,17.46,477134.78,11.88
1246038.62,31.03,17.47,477220.76,11.89
1245798.22,31.03,17.46,477153.32,11.89
1245954.16,31.04,17.47,477445.54,11.89
1246005.69,31.04,17.48,477445.54,11.9
1245845.76,31.04,17.48,477178.52,11.89
1245897.29,31.05,17.48,477168.38,11.89
1245958.75,31.05,17.49,476795.95,11.88
1245930.83,31.05,17.49,476799.24,11.88
1246100.22,31.06,17.49,476885.54,11.89
1246151.75,31.07,17.5,476908.72,11.89
1246203.28,31.07,17.51,477027.19,11.9
1246119.33,31.08,17.51,477047.01,11.9
1246317.61,31.09,17.52,477054.85,11.9
1246317.61,31.09,17.52,476982.01,11.9
1246081.63,31.09,17.52,476954.97,11.9
1246133.16,31.09,17.53,476954.97,11.9
1246299.06,31.1,17.54,477392.33,11.91
1246350.59,31.11,17.54,477451.37,11.92
1246333.83,31.11,17.54,477522.25,11.92
1246333.83,31.11,17.54,478198.54,11.94
1246494.15,31.12,17.55,478198.54,11.94
1246395.99,31.12,17.55,478630.43,11.95
1246352.13,31.12,17.55,478818.47,11.96
1246488.85,31.13,17.56,478795.6,11.96
1246654.76,31.13,17.57,478807.62,11.96
1246706.29,31.14,17.57,478807.62,11.96
1246757.82,31.15,17.58,478807.62,11.96
1246809.35,31.16,17.59,478807.62,11.96
1246860.88,31.16,17.6,479033.55,11.97
1247021.19,31.17,17.6,479823.88,11.99
1247072.72,31.18,17.61,479838.61,12.0
1247124.25,31.19,17.62,479909.19,12.0
1247124.25,31.19,17.62,479909.19,12.0
1247124.25,31.19,17.62,480636.07,12.02
1247026.09,31.19,17.62,480633.42,12.02
1247186.41,31.2,17.63,480655.09,12.02
1247237.94,31.2,17.64,481060.67,12.03
1247392.21,31.21,17.65,483207.53,12.09
1247552.52,31.22,17.65,483250.41,12.09
1247604.05,31.23,17.66,483250.41,12.1
1247655.58,31.23,17.67,483266.54,12.1
1247655.58,31.23,17.67,483323.37,12.1
1247707.11,31.24,17.68,483323.73,12.1
1247867.43,31.25,17.68,483323.73,12.1
1247918.96,31.26,17.69,483339.64,12.11
1247970.49,31.27,17.7,483339.42,12.11
1247970.49,31.27,17.7,483639.58,12.12
1248130.81,31.27,17.71,483747.14,12.12
1248130.81,31.27,17.71,483990.47,12.13
1248329.09,31.28,17.72,484282.76,12.14
1248498.48,31.29,17.72,484288.8,12.14
1248527.5,31.29,17.73,484381.93,12.14
1248681.77,31.3,17.74,485130.97,12.16
1248851.16,31.31,17.74,485198.56,12.16
1248902.69,31.32,17.75,485203.56,12.17
1248954.22,31.33,17.76,485235.6,12.17
1249123.61,31.33,17.77,485758.91,12.18
1249175.14,31.34,17.77,485758.91,12.19
1249018.25,31.34,17.77,485674.49,12.19
1249069.78,31.35,17.78,485863.75,12.19
1248909.85,31.34,17.78,485792.05,12.19
1249113.64,31.35,17.79,485743.87,12.19
1249113.64,31.35,17.79,485672.42,12.19
1248869.7,31.35,17.78,485672.42,12.19
1248921.23,31.36,17.79,485607.45,12.19
1248685.25,31.36,17.79,485399.14,12.19
1248845.57,31.36,17.8,485752.9,12.2
1248688.38,31.36,17.79,485595.7,12.2
1248688.38,31.36,17.79,485593.69,12.2
1248599.29,31.36,17.8,485593.69,12.2
1248533.09,31.36,17.8,485624.01,12.2
1248584.62,31.37,17.8,485623.45,12.2
1248636.15,31.38,17.81,486963.6,12.24
1248790.41,31.39,17.82,486984.65,12.24
1248556.02,31.38,17.82,486777.13,12.24
1248716.33,31.39,17.83,487089.96,12.25
1248716.33,31.39,17.83,487078.2,12.24
1248914.61,31.4,17.84,487409.63,12.26
1249074.93,31.41,17.84,487428.02,12.26
1249126.46,31.42,17.85,487538.65,12.26
1249126.46,31.42,17.85,487665.53,12.27
1249177.99,31.43,17.86,488021.72,12.28
1248942.01,31.42,17.86,487893.01,12.28
1249102.33,31.43,17.86,488543.32,12.29
1249040.94,31.43,17.87,488543.32,12.29
1249201.26,31.44,17.87,488532.61,12.3
1249399.54,31.45,17.88,488532.61,12.3
1249451.07,31.46,17.89,488585.98,12.3
1254441.31,31.58,18.02,490073.23,12.34
1254595.58,31.59,18.03,490073.23,12.34
1254647.11,31.6,18.03,490284.24,12.35
1254647.11,31.6,18.03,490264.29,12.35
1254647.11,31.6,18.03,490626.99,12.36
1254807.43,31.61,18.04,490908.89,12.37
1254967.74,31.62,18.05,490945.27,12.37
1254799.65,31.62,18.05,490543.22,12.36
1255326.33,31.63,18.07,490399.96,12.36
1255326.33,31.63,18.07,491502.72,12.39
1255540.59,31.64,18.07,492526.89,12.41
1255730.61,31.65,18.08,492646.7,12.42
1255890.93,31.66,18.09,492747.64,12.42
1255890.93,31.66,18.09,494343.7,12.46
1255734.33,31.65,18.09,494153.08,12.46
1255785.86,31.66,18.1,494168.87,12.46
1255785.86,31.66,18.1,494258.01,12.46
1255946.17,31.67,18.1,494400.77,12.47
1255997.7,31.68,18.11,494415.22,12.47
1255997.7,31.68,18.11,494368.66,12.47
1256049.23,31.69,18.12,494368.66,12.47
1256203.5,31.69,18.13,494368.66,12.47
1256255.03,31.7,18.14,494741.23,12.49
1256424.42,31.71,18.14,495819.31,12.51
1256578.69,31.72,18.15,495857.98,12.52
1256630.22,31.73,18.16,496259.11,12.53
1256681.75,31.73,18.17,496318.16,12.53
1256437.81,31.73,18.16,496122.98,12.53
1256489.34,31.74,18.17,497155.07,12.56
1256540.87,31.75,18.18,497309.82,12.56
1256592.4,31.75,18.19,497404.35,12.57
1256366.42,31.75,18.19,497365.34,12.57
1256366.42,31.75,18.19,497365.34,12.57
1256417.95,31.76,18.19,497365.34,12.57
1256469.48,31.77,18.2,497380.99,12.58
1256469.48,31.77,18.2,497178.16,12.57
1256521.01,31.78,18.21,497178.16,12.57
1256521.01,31.78,18.21,496979.75,12.57
1256719.28,31.79,18.22,497096.45,12.57
1256888.68,31.79,18.23,497077.72,12.57
1256888.68,31.79,18.23,497102.21,12.57
1256940.21,31.8,18.23,497191.49,12.58
1256991.74,31.81,18.24,499550.41,12.64
1256859.07,31.81,18.24,499709.85,12.65
1256910.6,31.82,18.25,499709.48,12.65
1257070.92,31.82,18.26,499828.1,12.65
1257240.31,31.83,18.26,500028.61,12.66
1257291.84,31.84,18.27,499808.52,12.66
1257506.1,31.85,18.28,499921.63,12.66
1257666.41,31.85,18.29,500463.33,12.68
1257826.73,31.86,18.3,500510.5,12.68
1257878.26,31.87,18.3,500510.5,12.68
1257632.58,31.87,18.3,500510.5,12.68
1257536.26,31.87,18.3,500667.14,12.69
1257400.41,31.87,18.3,500673.03,12.69
1257400.41,31.87,18.3,500666.58,12.69
1258107.85,31.89,18.32,502704.45,12.74
1258107.85,31.89,18.32,502735.42,12.74
1258268.17,31.9,18.33,502800.51,12.75
1259690.32,31.94,18.37,502806.4,12.75
1259741.85,31.94,18.38,502823.89,12.75
1259902.17,31.95,18.39,502808.38,12.75
1259902.17,31.95,18.39,502723.96,12.75
1260056.9,31.96,18.39,502826.16,12.75
1260211.63,31.97,18.4,502891.4,12.76
1260371.95,31.97,18.41,503129.68,12.76
1260371.95,31.97,18.41,503117.55,12.76
1260371.95,31.97,18.41,503375.69,12.77
1260135.43,31.97,18.41,503266.97,12.77
1259909.45,31.97,18.4,503330.78,12.77
1260069.77,31.98,18.41,503296.84,12.77
1260121.3,31.99,18.42,503296.84,12.78
1260055.09,31.99,18.42,503280.7,12.78
1259819.11,31.99,18.42,503031.61,12.77
1259870.64,31.99,18.43,503223.63,12.78
1259848.93,31.99,18.43,503288.23,12.78
1260038.96,32.0,18.44,503680.58,12.79
1260090.49,32.01,18.44,503681.7,12.79
1260250.8,32.02,18.45,503705.01,12.8
1260449.08,32.03,18.46,503684.69,12.8
1260189.15,32.02,18.46,502957.73,12.78
1260240.68,32.03,18.46,503076.21,12.79
1260401.0,32.04,18.47,503091.26,12.79
1260561.32,32.05,18.48,503091.26,12.79
1260561.32,32.05,18.48,503090.87,12.79
1260612.85,32.05,18.49,503101.21,12.79
1260767.11,32.06,18.5,503092.31,12.79
1261453.79,32.09,18.52,503464.28,12.81
1261355.63,32.09,18.52,503651.65,12.81
1261119.65,32.09,18.52,503402.29,12.81
1261171.18,32.1,18.53,503270.74,12.81
1260896.13,32.09,18.53,503278.57,12.81
1260652.19,32.09,18.52,503212.47,12.81
1260416.21,32.09,18.52,502943.03,12.8
1260570.47,32.1,18.53,502965.72,12.81
1260622.0,32.1,18.54,502965.72,12.81
1260776.27,32.11,18.55,503430.26,12.82
1260936.58,32.12,18.56,503633.03,12.83
1261096.9,32.13,18.56,503646.48,12.83
1261148.43,32.14,18.57,503677.96,12.84
1261317.82,32.14,18.58,504839.37,12.87
1261369.35,32.15,18.59,505764.67,12.89
1261271.19,32.15,18.59,505556.88,12.89
1261431.51,32.16,18.6,505720.06,12.89
1261591.83,32.17,18.6,506964.16,12.93
1261643.36,32.18,18.61,506964.16,12.93
1261694.89,32.19,18.62,507113.77,12.94
1261855.21,32.19,18.63,507131.44,12.94
1261855.21,32.19,18.63,508687.3,12.98
1261906.74,32.2,18.64,509323.87,13.0
1262105.02,32.21,18.65,509325.89,13.0
1261869.04,32.21,18.64,509036.12,12.99
1261920.57,32.22,18.65,508816.03,12.99
1262080.88,32.23,18.66,509953.6,13.02
1262080.88,32.23,18.66,509963.69,13.02
1262241.2,32.23,18.67,509991.41,13.02
1262241.2,32.23,18.67,509989.04,13.02
1262401.52,32.24,18.68,510025.19,13.03
1262453.05,32.25,18.68,510028.03,13.03
1262227.07,32.25,18.68,509853.67,13.03
1262278.6,32.26,18.69,509868.1,13.03
1262258.96,32.26,18.69,509946.52,13.03
1262258.96,32.26,18.69,509946.52,13.03
1262310.49,32.27,18.7,509990.96,13.04
1262464.76,32.28,18.71,510166.69,13.04
1262619.02,32.28,18.72,510463.89,13.05
1262779.34,32.29,18.73,510678.48,13.06
1262830.87,32.3,18.73,510678.48,13.06
1262882.4,32.31,18.74,510671.59,13.06
1262622.47,32.3,18.74,510300.86,13.06
1262622.47,32.3,18.74,510344.64,13.06
1262674.0,32.31,18.75,509984.99,13.05
1262727.01,32.32,18.75,510057.68,13.05
1262637.92,32.32,18.75,510109.78,13.06
1262689.45,32.32,18.76,509875.07,13.05
1262740.98,32.33,18.77,509876.22,13.06
1262724.23,32.33,18.77,510046.38,13.06
1262724.23,32.33,18.77,510596.15,13.07
1262498.25,32.33,18.77,510560.14,13.08
1262658.57,32.34,18.77,511646.11,13.1
1262827.96,32.35,18.78,511713.15,13.11
1262879.49,32.35,18.79,511775.33,13.11
1263048.88,32.36,18.8,511856.79,13.11
1263238.9,32.37,18.8,511978.44,13.12
1263002.92,32.37,18.8,511978.44,13.12
1263024.01,32.37,18.8,512113.81,13.13
1263075.54,32.38,18.81,512099.93,13.13
1263058.79,32.38,18.81,511906.67,13.12
1263228.18,32.39,18.82,511983.37,13.13
1263228.18,32.39,18.82,512394.96,13.14
1262968.26,32.38,18.82,512234.43,13.13
1263019.79,32.39,18.83,512704.69,13.15
1263019.79,32.39,18.83,512704.69,13.15
1263053.72,32.4,18.83,512408.9,13.14
1263053.72,32.4,18.83,512699.13,13.15
1263105.25,32.4,18.84,512887.72,13.16
1263156.78,32.41,18.85,512858.72,13.16
1262896.85,32.41,18.84,512605.1,13.15
1263051.12,32.42,18.85,512655.94,13.16
1263220.51,32.42,18.86,512670.76,13.16
1263380.83,32.43,18.87,513743.25,13.19
1263432.36,32.44,18.87,513733.8,13.19
1263343.27,32.44,18.87,513806.94,13.19
1263394.8,32.45,18.88,513806.94,13.2
