name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0889-openb-node-0103,,T4,96,4,412316860416,15109,6,2590,412316860416,0,0,0,0,0,0,60,906,0,0,0,0,0,0,0,0,60,906
0890-openb-node-0838,,G2,96,8,412316860416,20000,11,7676,412316860416,0,0,190,3800,90,1800,0,0,190,3800,70,1400,130,2600,0,0,670,13400
0891-openb-node-0388,,T4,104,2,549755813888,15109,2,97696,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0892-openb-node-0228,,G2,96,8,412316860416,20000,8,548,412316860416,0,0,0,0,0,0,190,3800,0,0,0,0,0,0,0,0,190,3800
0893-openb-node-0370,,G3,128,8,824633720832,30000,10,2500,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0894-openb-node-0534,,T4,104,2,549755813888,15109,2,88848,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0895-openb-node-0269,,G2,96,8,412316860416,20000,9,3424,412316860416,0,0,0,0,0,0,0,0,30,600,0,0,0,0,0,0,30,600
0896-openb-node-0781,,T4,104,2,549755813888,15109,2,89448,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0897-openb-node-0726,,T4,104,2,549755813888,15109,2,96848,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0898-openb-node-0958,,G2,96,8,412316860416,20000,11,1778,412316860416,0,0,0,0,190,3800,0,0,0,0,0,0,60,1200,310,6200,560,11200
0899-openb-node-0714,,T4,104,2,549755813888,15109,6,4392,549755813888,50,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,755
0900-openb-node-0310,,G2,96,8,412316860416,20000,9,544,412316860416,190,3800,0,0,0,0,0,0,0,0,0,0,190,3800,190,3800,570,11400
0901-openb-node-0915,,V100M32,96,8,824633720832,32510,9,796,824633720832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,975,30,975
0902-openb-node-1146,,P100,16,2,128849018880,16280,1,0,128849018880,0,0,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1000,16280
0903-openb-node-0449,,T4,104,2,549755813888,15109,2,88948,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
