ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
649,3418,783060,6212,783060
650,3422,784060,6212,784060
650,3422,784380,6212,784380
651,3430,785190,6212,785190
651,3430,786190,6212,786190
651,3430,787190,6212,787190
652,3438,787190,6212,787190
653,3440,787190,6212,787190
654,3448,788000,6212,788000
655,3456,789000,6212,789000
655,3456,789810,6212,789810
656,3464,790810,6212,790810
657,3466,791460,6212,791460
657,3466,792460,6212,792460
657,3466,793460,6212,793460
658,3474,793460,6212,793460
659,3482,794460,6212,794460
659,3482,795460,6212,795460
660,3484,795460,6212,795460
660,3484,796460,6212,796460
661,3492,796460,6212,796460
662,3494,797460,6212,797460
662,3494,798270,6212,798270
663,3496,799270,6212,799270
664,3498,799740,6212,799740
665,3500,800060,6212,800060
666,3508,801060,6212,801060
667,3516,802060,6212,802060
668,3524,802710,6212,802710
669,3526,803710,6212,803710
669,3526,807710,6212,807710
670,3534,808710,6212,808710
670,3534,809710,6212,809710
670,3534,809710,6212,809710
671,3536,810710,6212,810710
671,3536,810710,6212,810710
672,3538,811180,6212,811180
672,3538,812180,6212,812180
672,3538,812990,6212,812990
672,3538,813220,6212,813220
672,3538,814220,6212,814220
672,3538,814690,6212,814690
673,3546,815690,6212,815690
673,3546,816690,6212,816690
673,3546,817500,6212,817500
673,3546,818500,6212,818500
673,3546,819500,6212,819500
673,3546,820310,6212,820310
674,3554,821310,6212,821310
674,3554,822310,6212,822310
675,3556,823120,6212,823120
675,3556,823670,6212,823670
675,3556,824670,6212,824670
675,3556,825670,6212,825670
675,3556,826140,6212,826140
675,3556,827140,6212,827140
676,3564,828140,6212,828140
677,3568,829140,6212,829140
677,3568,829950,6212,829950
677,3568,829950,6212,829950
677,3568,829950,6212,829950
678,3576,830760,6212,830760
678,3576,830760,6212,830760
678,3576,830870,6212,830870
678,3576,831520,6212,831520
679,3584,832520,6212,832520
679,3584,833520,6212,833520
679,3584,834170,6212,834170
680,3592,834490,6212,834490
680,3592,834490,6212,834490
681,3600,835490,6212,835490
682,3602,835960,6212,835960
682,3602,835960,6212,835960
683,3604,836770,6212,836770
684,3608,837580,6212,837580
685,3616,838390,6212,838390
686,3618,839390,6212,839390
686,3618,840390,6212,840390
686,3618,841390,6212,841390
686,3618,841390,6212,841390
686,3618,841550,6212,841550
687,3626,842360,6212,842360
687,3626,843360,6212,843360
687,3626,844170,6212,844170
687,3626,845170,6212,845170
688,3634,846170,6212,846170
688,3634,847170,6212,847170
688,3634,847640,6212,847640
689,3642,848450,6212,848450
689,3642,848450,6212,848450
689,3642,848450,6212,848450
690,3650,849260,6212,849260
691,3658,849580,6212,849580
691,3658,850050,6212,850050
692,3666,858050,6212,858050
692,3666,859050,6212,859050
692,3666,859510,6212,859510
693,3674,860510,6212,860510
693,3674,861510,6212,861510
694,3682,862510,6212,862510
695,3684,862510,6212,862510
695,3684,863510,6212,863510
695,3684,864510,6212,864510
695,3684,865510,6212,865510
695,3684,865510,6212,865510
695,3684,865830,6212,865830
696,3692,866050,6212,866050
696,3692,867050,6212,867050
697,3694,868050,6212,868050
697,3694,868050,6212,868050
698,3702,868520,6212,868520
699,3704,869520,6212,869520
699,3704,870520,6212,870520
700,3708,870520,6212,870520
700,3708,871520,6212,871520
700,3708,871520,6212,871520
701,3716,871990,6212,871990
701,3716,872990,6212,872990
701,3716,873640,6212,873640
701,3716,874640,6212,874640
702,3724,874640,6212,874640
703,3732,875640,6212,875640
703,3732,876640,6212,876640
703,3732,876640,6212,876640
703,3732,877640,6212,877640
703,3732,878640,6212,878640
703,3732,879110,6212,879110
703,3732,879760,6212,879760
703,3732,880760,6212,880760
704,3740,881760,6212,881760
704,3740,882760,6212,882760
705,3748,883350,6212,883350
705,3748,884350,6212,884350
705,3748,885160,6212,885160
706,3750,886160,6212,886160
707,3752,887160,6212,887160
707,3752,887390,6212,887390
708,3754,888390,6212,888390
708,3754,889200,6212,889200
708,3754,890010,6212,890010
709,3762,890010,6212,890010
710,3770,890330,6212,890330
710,3770,891140,6212,891140
711,3778,892140,6212,892140
712,3786,893140,6212,893140
712,3786,893140,6212,893140
712,3786,893610,6212,893610
713,3794,901610,6212,901610
714,3796,902080,6212,902080
715,3798,903080,6212,903080
715,3798,903400,6212,903400
715,3798,903990,6212,903990
715,3798,904990,6212,904990
715,3798,905800,6212,905800
715,3798,906800,6212,906800
715,3798,907800,6212,907800
716,3800,908800,6212,908800
716,3800,908800,6212,908800
717,3808,908800,6212,908800
717,3808,909800,6212,909800
717,3808,910800,6212,910800
718,3810,911800,6212,911800
718,3810,912800,6212,912800
718,3810,913800,6212,913800
718,3810,914800,6212,914800
718,3810,914960,6212,914960
719,3818,915960,6212,915960
720,3826,923960,6212,923960
720,3826,924960,6212,924960
720,3826,925190,6212,925190
721,3834,926190,6212,926190
721,3834,927000,6212,927000
722,3836,928000,6212,928000
722,3836,929000,6212,929000
723,3844,930000,6212,930000
724,3852,930000,6212,930000
724,3852,931000,6212,931000
725,3854,932000,6212,932000
726,3862,932220,6212,932220
726,3862,933220,6212,933220
726,3862,934220,6212,934220
727,3864,935220,6212,935220
728,3866,935870,6212,935870
728,3866,936030,6212,936030
728,3866,937030,6212,937030
728,3866,938030,6212,938030
729,3874,939030,6212,939030
729,3874,940030,6212,940030
730,3882,940840,6212,940840
730,3882,941160,6212,941160
730,3882,941480,6212,941480
731,3884,942480,6212,942480
732,3892,943070,6212,943070
733,3894,944070,6212,944070
734,3896,944880,6212,944880
734,3896,945110,6212,945110
735,3904,946110,6212,946110
735,3904,946920,6212,946920
735,3904,947730,6212,947730
735,3904,947950,6212,947950
735,3904,947950,6212,947950
736,3906,948180,6212,948180
736,3906,948410,6212,948410
736,3906,949410,6212,949410
737,3914,949410,6212,949410
738,3916,950410,6212,950410
738,3916,951000,6212,951000
739,3918,952000,6212,952000
739,3918,952470,6212,952470
739,3918,952930,6212,952930
740,3920,953400,6212,953400
741,3928,954400,6212,954400
742,3930,955400,6212,955400
743,3938,956400,6212,956400
743,3938,957050,6212,957050
743,3938,957270,6212,957270
743,3938,957590,6212,957590
744,3940,957590,6212,957590
744,3940,958590,6212,958590
744,3940,959590,6212,959590
744,3940,960590,6212,960590
744,3940,961060,6212,961060
745,3942,961650,6212,961650
746,3950,969650,6212,969650
746,3950,969650,6212,969650
746,3950,969650,6212,969650
746,3950,969650,6212,969650
746,3950,970460,6212,970460
746,3950,971270,6212,971270
746,3950,971270,6212,971270
746,3950,972270,6212,972270
747,3952,972740,6212,972740
748,3956,973210,6212,973210
748,3956,973210,6212,973210
748,3956,973210,6212,973210
749,3958,974020,6212,974020
750,3966,974830,6212,974830
750,3966,975290,6212,975290
750,3966,976290,6212,976290
750,3966,976760,6212,976760
750,3966,977760,6212,977760
750,3966,978570,6212,978570
751,3968,979570,6212,979570
751,3968,980040,6212,980040
752,3972,980510,6212,980510
752,3972,981510,6212,981510
752,3972,981980,6212,981980
753,3980,982980,6212,982980
753,3980,983790,6212,983790
753,3980,984790,6212,984790
753,3980,985600,6212,985600
754,3982,986600,6212,986600
754,3982,987600,6212,987600
755,3986,988600,6212,988600
756,3988,989600,6212,989600
756,3988,990150,6212,990150
756,3988,991150,6212,991150
756,3988,992150,6212,992150
756,3988,993150,6212,993150
756,3988,993470,6212,993470
756,3988,994280,6212,994280
756,3988,994280,6212,994280
756,3988,995090,6212,995090
756,3988,995410,6212,995410
756,3988,995410,6212,995410
756,3988,996410,6212,996410
757,3990,997410,6212,997410
757,3990,998410,6212,998410
757,3990,998730,6212,998730
757,3990,999730,6212,999730
757,3990,1000730,6212,1000730
758,3992,1001730,6212,1001730
758,3992,1002730,6212,1002730
759,4000,1002730,6212,1002730
760,4002,1003050,6212,1003050
760,4002,1004050,6212,1004050
760,4002,1005050,6212,1005050
760,4002,1005420,6212,1005420
761,4004,1006420,6212,1006420
761,4004,1006890,6212,1006890
762,4006,1007700,6212,1007700
763,4008,1008700,6212,1008700
764,4010,1009700,6212,1009700
764,4010,1010700,6212,1010700
764,4010,1010700,6212,1010700
765,4018,1011700,6212,1011700
765,4018,1011700,6212,1011700
765,4018,1012290,6212,1012290
766,4026,1013290,6212,1013290
766,4026,1014290,6212,1014290
766,4026,1015290,6212,1015290
766,4026,1016100,6212,1016100
766,4026,1016910,6212,1016910
766,4026,1016910,6212,1016910
767,4028,1017130,6212,1017130
768,4036,1018130,6212,1018130
769,4044,1018600,6212,1018600
769,4044,1019410,6212,1019410
770,4052,1019870,6212,1019870
771,4054,1020870,6212,1020870
771,4054,1021870,6212,1021870
771,4054,1022340,6212,1022340
771,4054,1023150,6212,1023150
771,4054,1024150,6212,1024150
771,4054,1024960,6212,1024960
771,4054,1025610,6212,1025610
772,4056,1026610,6212,1026610
772,4056,1027080,6212,1027080
772,4056,1028080,6212,1028080
773,4058,1028550,6212,1028550
773,4058,1028550,6212,1028550
773,4058,1029550,6212,1029550
774,4060,1030550,6212,1030550
774,4060,1030550,6212,1030550
774,4060,1030870,6212,1030870
774,4060,1031870,6212,1031870
775,4062,1032340,6212,1032340
775,4062,1033340,6212,1033340
776,4070,1033560,6212,1033560
776,4070,1033560,6212,1033560
777,4078,1034560,6212,1034560
777,4078,1034780,6212,1034780
777,4078,1035780,6212,1035780
778,4080,1036780,6212,1036780
779,4082,1037590,6212,1037590
780,4084,1038590,6212,1038590
781,4085,1039400,6212,1039400
781,4085,1040400,6212,1040400
781,4085,1040860,6212,1040860
781,4085,1041860,6212,1041860
782,4087,1042860,6212,1042860
783,4095,1046860,6212,1046860
783,4095,1046860,6212,1046860
784,4103,1047860,6212,1047860
785,4105,1048860,6212,1048860
785,4105,1048860,6212,1048860
786,4113,1049180,6212,1049180
786,4113,1050180,6212,1050180
787,4115,1051180,6212,1051180
788,4117,1052180,6212,1052180
788,4117,1052990,6212,1052990
788,4117,1053310,6212,1053310
788,4117,1054310,6212,1054310
789,4119,1054310,6212,1054310
789,4119,1054780,6212,1054780
790,4121,1055780,6212,1055780
790,4121,1056430,6212,1056430
790,4121,1057430,6212,1057430
790,4121,1058080,6212,1058080
790,4121,1059080,6212,1059080
791,4129,1059890,6212,1059890
791,4129,1060700,6212,1060700
792,4137,1061700,6212,1061700
792,4137,1062510,6212,1062510
793,4145,1063510,6212,1063510
794,4147,1064510,6212,1064510
794,4147,1065510,6212,1065510
795,4155,1066510,6212,1066510
795,4155,1067510,6212,1067510
795,4155,1067510,6212,1067510
795,4155,1068510,6212,1068510
795,4155,1068510,6212,1068510
795,4155,1069510,6212,1069510
795,4155,1070510,6212,1070510
795,4155,1071320,6212,1071320
795,4155,1072130,6212,1072130
795,4155,1072940,6212,1072940
795,4155,1073940,6212,1073940
795,4155,1074410,6212,1074410
796,4163,1075410,6212,1075410
796,4163,1076220,6212,1076220
797,4171,1077030,6212,1077030
798,4179,1081030,6212,1081030
799,4181,1082030,6212,1082030
800,4189,1083030,6212,1083030
801,4191,1083350,6212,1083350
802,4199,1083900,6212,1083900
802,4199,1084370,6212,1084370
803,4207,1085370,6212,1085370
803,4207,1086370,6212,1086370
803,4207,1086370,6212,1086370
803,4207,1087370,6212,1087370
804,4215,1087370,6212,1087370
804,4215,1088370,6212,1088370
804,4215,1088370,6212,1088370
805,4223,1089020,6212,1089020
805,4223,1090020,6212,1090020
806,4225,1090830,6212,1090830
807,4233,1091830,6212,1091830
807,4233,1092830,6212,1092830
808,4235,1093830,6212,1093830
808,4235,1094830,6212,1094830
808,4235,1095300,6212,1095300
808,4235,1096300,6212,1096300
808,4235,1097110,6212,1097110
809,4237,1097110,6212,1097110
810,4239,1098110,6212,1098110
810,4239,1098430,6212,1098430
811,4247,1099430,6212,1099430
812,4249,1100430,6212,1100430
813,4257,1101430,6212,1101430
813,4257,1102430,6212,1102430
813,4257,1103430,6212,1103430
814,4259,1103430,6212,1103430
814,4259,1103900,6212,1103900
814,4259,1104900,6212,1104900
815,4263,1105710,6212,1105710
815,4263,1105710,6212,1105710
815,4263,1105710,6212,1105710
815,4263,1106710,6212,1106710
815,4263,1106940,6212,1106940
816,4265,1106940,6212,1106940
816,4265,1107940,6212,1107940
817,4267,1108170,6212,1108170
817,4267,1108820,6212,1108820
818,4269,1109820,6212,1109820
818,4269,1109820,6212,1109820
818,4269,1110820,6212,1110820
818,4269,1111820,6212,1111820
818,4269,1112290,6212,1112290
819,4271,1113100,6212,1113100
820,4273,1114100,6212,1114100
821,4275,1115100,6212,1115100
821,4275,1119100,6212,1119100
821,4275,1119330,6212,1119330
821,4275,1120140,6212,1120140
822,4283,1120610,6212,1120610
823,4285,1121420,6212,1121420
824,4293,1122420,6212,1122420
824,4293,1122420,6212,1122420
824,4293,1122890,6212,1122890
824,4293,1123890,6212,1123890
824,4293,1123890,6212,1123890
825,4301,1124360,6212,1124360
826,4309,1125360,6212,1125360
827,4311,1125360,6212,1125360
827,4311,1126360,6212,1126360
828,4319,1127360,6212,1127360
828,4319,1127680,6212,1127680
828,4319,1128680,6212,1128680
828,4319,1129680,6212,1129680
829,4321,1130490,6212,1130490
830,4323,1131300,6212,1131300
831,4331,1132110,6212,1132110
831,4331,1132920,6212,1132920
831,4331,1133240,6212,1133240
831,4331,1134240,6212,1134240
832,4339,1135240,6212,1135240
832,4339,1135890,6212,1135890
832,4339,1136350,6212,1136350
832,4339,1136400,6212,1136400
832,4339,1137400,6212,1137400
833,4341,1137400,6212,1137400
833,4341,1139400,6212,1139400
834,4343,1139870,6212,1139870
834,4343,1140870,6212,1140870
834,4343,1141420,6212,1141420
834,4343,1141740,6212,1141740
834,4343,1142210,6212,1142210
835,4351,1142210,6212,1142210
836,4353,1143210,6212,1143210
837,4355,1144210,6212,1144210
837,4355,1144210,6212,1144210
837,4355,1145020,6212,1145020
837,4355,1145490,6212,1145490
838,4363,1153490,6212,1153490
838,4363,1153490,6212,1153490
838,4363,1153960,6212,1153960
838,4363,1154960,6212,1154960
838,4363,1155960,6212,1155960
838,4363,1156120,6212,1156120
838,4363,1156280,6212,1156280
838,4363,1156600,6212,1156600
839,4367,1157600,6212,1157600
840,4369,1158600,6212,1158600
840,4369,1159600,6212,1159600
840,4369,1159820,6212,1159820
840,4369,1160820,6212,1160820
841,4377,1161820,6212,1161820
841,4377,1162820,6212,1162820
841,4377,1163630,6212,1163630
841,4377,1164280,6212,1164280
842,4385,1164750,6212,1164750
843,4393,1165070,6212,1165070
843,4393,1166070,6212,1166070
843,4393,1166070,6212,1166070
843,4393,1166540,6212,1166540
843,4393,1167540,6212,1167540
844,4395,1167540,6212,1167540
845,4403,1168540,6212,1168540
845,4403,1169350,6212,1169350
845,4403,1169350,6212,1169350
845,4403,1170350,6212,1170350
845,4403,1171350,6212,1171350
845,4403,1172350,6212,1172350
845,4403,1173160,6212,1173160
845,4403,1174160,6212,1174160
845,4403,1174630,6212,1174630
845,4403,1174630,6212,1174630
846,4405,1175630,6212,1175630
846,4405,1175950,6212,1175950
846,4405,1176950,6212,1176950
846,4405,1177950,6212,1177950
846,4405,1178950,6212,1178950
846,4405,1179950,6212,1179950
846,4405,1180410,6212,1180410
846,4405,1181410,6212,1181410
847,4413,1189410,6212,1189410
848,4421,1190220,6212,1190220
848,4421,1190590,6212,1190590
849,4423,1191590,6212,1191590
849,4423,1192400,6212,1192400
849,4423,1192400,6212,1192400
849,4423,1193050,6212,1193050
849,4423,1193510,6212,1193510
849,4423,1193510,6212,1193510
849,4423,1194510,6212,1194510
849,4423,1195320,6212,1195320
849,4423,1196320,6212,1196320
849,4423,1196780,6212,1196780
850,4425,1197590,6212,1197590
851,4429,1198400,6212,1198400
851,4429,1198510,6212,1198510
852,4437,1199160,6212,1199160
853,4445,1200160,6212,1200160
854,4453,1201160,6212,1201160
854,4453,1201630,6212,1201630
855,4455,1202090,6212,1202090
856,4457,1203090,6212,1203090
857,4465,1204090,6212,1204090
857,4465,1205090,6212,1205090
858,4467,1205900,6212,1205900
859,4475,1206900,6212,1206900
859,4475,1207900,6212,1207900
859,4475,1208710,6212,1208710
860,4477,1209520,6212,1209520
860,4477,1209990,6212,1209990
860,4477,1210640,6212,1210640
861,4485,1211640,6212,1211640
862,4487,1212640,6212,1212640
863,4489,1213640,6212,1213640
864,4491,1214640,6212,1214640
864,4491,1215110,6212,1215110
865,4499,1216110,6212,1216110
865,4499,1217110,6212,1217110
866,4507,1218110,6212,1218110
866,4507,1219110,6212,1219110
866,4507,1220110,6212,1220110
866,4507,1220430,6212,1220430
866,4507,1221430,6212,1221430
866,4507,1222080,6212,1222080
866,4507,1223080,6212,1223080
866,4507,1224080,6212,1224080
866,4507,1224400,6212,1224400
867,4515,1224870,6212,1224870
868,4523,1225870,6212,1225870
868,4523,1226680,6212,1226680
869,4531,1227330,6212,1227330
869,4531,1227330,6212,1227330
869,4531,1228330,6212,1228330
869,4531,1229330,6212,1229330
870,4539,1229330,6212,1229330
871,4541,1230330,6212,1230330
871,4541,1231330,6212,1231330
871,4541,1232140,6212,1232140
871,4541,1232460,6212,1232460
872,4545,1233460,6212,1233460
872,4545,1234460,6212,1234460
872,4545,1235270,6212,1235270
872,4545,1236270,6212,1236270
872,4545,1237270,6212,1237270
872,4545,1238080,6212,1238080
872,4545,1238240,6212,1238240
872,4545,1238240,6212,1238240
872,4545,1239050,6212,1239050
873,4553,1247050,6212,1247050
873,4553,1248050,6212,1248050
873,4553,1248520,6212,1248520
873,4553,1249170,6212,1249170
874,4561,1250170,6212,1250170
874,4561,1251170,6212,1251170
875,4569,1251640,6212,1251640
875,4569,1251800,6212,1251800
876,4571,1252610,6212,1252610
877,4579,1253610,6212,1253610
877,4579,1253610,6212,1253610
877,4579,1253610,6212,1253610
877,4579,1254610,6212,1254610
878,4581,1255610,6212,1255610
879,4589,1256420,6212,1256420
880,4597,1264420,6212,1264420
880,4597,1265420,6212,1265420
881,4605,1266420,6212,1266420
882,4613,1274420,6212,1274420
882,4613,1275420,6212,1275420
883,4621,1276230,6212,1276230
883,4621,1276390,6212,1276390
883,4621,1276390,6212,1276390
883,4621,1277200,6212,1277200
883,4621,1278200,6212,1278200
884,4629,1279200,6212,1279200
885,4631,1279200,6212,1279200
886,4633,1279670,6212,1279670
886,4633,1280480,6212,1280480
887,4635,1281290,6212,1281290
887,4635,1281610,6212,1281610
888,4643,1281840,6212,1281840
888,4643,1282650,6212,1282650
889,4651,1282870,6212,1282870
889,4651,1283420,6212,1283420
889,4651,1283890,6212,1283890
890,4653,1284210,6212,1284210
890,4653,1284210,6212,1284210
890,4653,1285210,6212,1285210
890,4653,1285860,6212,1285860
891,4655,1286410,6212,1286410
892,4657,1287410,6212,1287410
892,4657,1288410,6212,1288410
892,4657,1289410,6212,1289410
892,4657,1290220,6212,1290220
892,4657,1290690,6212,1290690
892,4657,1291690,6212,1291690
892,4657,1292690,6212,1292690
892,4657,1293690,6212,1293690
893,4665,1294690,6212,1294690
894,4673,1295690,6212,1295690
895,4675,1296690,6212,1296690
896,4683,1297690,6212,1297690
897,4685,1298690,6212,1298690
897,4685,1299500,6212,1299500
898,4687,1300310,6212,1300310
898,4687,1301310,6212,1301310
898,4687,1302310,6212,1302310
898,4687,1303310,6212,1303310
898,4687,1303310,6212,1303310
899,4689,1304310,6212,1304310
899,4689,1304310,6212,1304310
899,4689,1305310,6212,1305310
899,4689,1306310,6212,1306310
899,4689,1307310,6212,1307310
900,4697,1308120,6212,1308120
901,4705,1316120,6212,1316120
901,4705,1316590,6212,1316590
902,4707,1317590,6212,1317590
902,4707,1318060,6212,1318060
902,4707,1318290,6212,1318290
902,4707,1319290,6212,1319290
902,4707,1320100,6212,1320100
902,4707,1320100,6212,1320100
902,4707,1321100,6212,1321100
902,4707,1321910,6212,1321910
903,4715,1322910,6212,1322910
904,4717,1322910,6212,1322910
905,4725,1323720,6212,1323720
905,4725,1324720,6212,1324720
905,4725,1325040,6212,1325040
906,4733,1326040,6212,1326040
907,4735,1327040,6212,1327040
907,4735,1328040,6212,1328040
908,4739,1328040,6212,1328040
908,4739,1328850,6212,1328850
908,4739,1329850,6212,1329850
909,4741,1330850,6212,1330850
909,4741,1331850,6212,1331850
909,4741,1332850,6212,1332850
909,4741,1333850,6212,1333850
909,4741,1334660,6212,1334660
909,4741,1335130,6212,1335130
909,4741,1336130,6212,1336130
909,4741,1337130,6212,1337130
910,4749,1337130,6212,1337130
911,4757,1338130,6212,1338130
912,4765,1338590,6212,1338590
912,4765,1339590,6212,1339590
912,4765,1340060,6212,1340060
913,4773,1340870,6212,1340870
913,4773,1341870,6212,1341870
913,4773,1342870,6212,1342870
913,4773,1342870,6212,1342870
914,4775,1343870,6212,1343870
914,4775,1344680,6212,1344680
914,4775,1345490,6212,1345490
915,4783,1346490,6212,1346490
915,4783,1347490,6212,1347490
915,4783,1348490,6212,1348490
915,4783,1349080,6212,1349080
915,4783,1350080,6212,1350080
915,4783,1351080,6212,1351080
916,4784,1351890,6212,1351890
917,4786,1352360,6212,1352360
917,4786,1353360,6212,1353360
917,4786,1354360,6212,1354360
918,4794,1355360,6212,1355360
918,4794,1356170,6212,1356170
918,4794,1357170,6212,1357170
918,4794,1357490,6212,1357490
919,4802,1358490,6212,1358490
919,4802,1358810,6212,1358810
919,4802,1359620,6212,1359620
919,4802,1360620,6212,1360620
920,4804,1361620,6212,1361620
921,4812,1362620,6212,1362620
921,4812,1362620,6212,1362620
921,4812,1363620,6212,1363620
922,4814,1364430,6212,1364430
922,4814,1365430,6212,1365430
922,4814,1366240,6212,1366240
922,4814,1367050,6212,1367050
923,4822,1368050,6212,1368050
