ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
917944.29,22.95,9.61,387166.59,9.68
917984.53,22.96,9.62,387094.41,9.68
918162.93,22.97,9.63,387325.43,9.69
918014.45,22.97,9.63,387310.4,9.69
917952.97,22.97,9.63,387161.99,9.69
917804.5,22.98,9.63,387088.92,9.69
917663.9,22.97,9.63,387255.74,9.69
917161.5,22.97,9.62,387047.89,9.69
917459.45,22.98,9.64,386774.75,9.69
917459.45,22.98,9.64,386774.75,9.69
917162.51,22.98,9.64,386902.31,9.7
916788.68,22.98,9.63,386790.95,9.69
916788.68,22.98,9.63,386790.95,9.69
916640.21,22.98,9.63,386864.07,9.7
916491.74,22.98,9.64,386943.77,9.7
916343.27,22.98,9.64,386873.85,9.7
916120.18,22.98,9.63,386656.14,9.7
915971.71,22.98,9.64,386561.29,9.7
915823.24,22.98,9.64,386438.0,9.7
914755.77,23.0,9.66,386220.22,9.71
914755.77,23.0,9.66,386200.38,9.71
914607.29,23.0,9.66,386069.39,9.71
914458.82,23.01,9.66,386033.06,9.71
914499.06,23.01,9.67,385996.22,9.71
914499.06,23.01,9.67,385996.22,9.71
914350.59,23.01,9.67,386097.04,9.72
914044.27,23.01,9.66,385748.24,9.71
914044.27,23.01,9.66,385522.41,9.7
913895.8,23.01,9.67,385351.3,9.7
913747.33,23.01,9.67,385265.82,9.7
913795.22,23.02,9.68,385002.49,9.7
913646.75,23.02,9.68,384898.46,9.7
913498.28,23.02,9.68,384875.58,9.7
913349.8,23.03,9.68,384856.65,9.7
913201.33,23.03,9.68,384790.68,9.7
912133.86,23.05,9.7,384572.9,9.72
911934.58,23.04,9.7,384420.79,9.71
912544.64,23.07,9.72,384459.75,9.72
912950.29,23.08,9.73,384481.99,9.72
912950.29,23.08,9.73,384394.06,9.72
912950.29,23.08,9.73,384566.89,9.72
912801.82,23.08,9.74,385798.12,9.75
912868.76,23.08,9.74,385819.99,9.76
913274.41,23.1,9.75,385842.23,9.76
913246.24,23.1,9.76,385806.23,9.76
915326.78,23.15,9.81,387806.41,9.81
915178.31,23.16,9.81,387685.88,9.81
915463.67,23.17,9.82,387963.74,9.82
915901.49,23.18,9.84,387914.02,9.82
915941.72,23.18,9.84,387877.08,9.82
915984.18,23.19,9.84,388273.43,9.83
915682.95,23.18,9.84,387754.99,9.82
915534.48,23.18,9.84,387652.82,9.82
915534.48,23.18,9.84,387652.82,9.82
915386.01,23.19,9.84,387525.38,9.82
915237.54,23.19,9.84,387459.04,9.82
915237.54,23.19,9.84,387375.31,9.81
915089.07,23.19,9.85,387297.14,9.81
915374.43,23.2,9.86,387369.29,9.82
915374.43,23.2,9.86,387278.83,9.82
915225.96,23.2,9.86,387170.94,9.82
915077.49,23.2,9.86,387069.33,9.82
914929.02,23.21,9.86,386967.72,9.81
915214.38,23.22,9.87,386713.74,9.81
915254.61,23.22,9.88,386631.03,9.81
915106.14,23.22,9.88,386637.25,9.81
914957.67,23.23,9.88,386592.34,9.81
914809.2,23.23,9.88,386546.49,9.81
914849.43,23.23,9.89,386763.51,9.82
914849.43,23.23,9.89,386677.31,9.82
915134.79,23.24,9.9,387273.53,9.84
914986.32,23.25,9.9,387229.71,9.84
914837.85,23.25,9.9,387377.64,9.84
914837.85,23.25,9.9,387295.59,9.84
914837.85,23.25,9.9,387353.09,9.84
914689.38,23.25,9.91,387225.51,9.84
914540.9,23.25,9.91,387024.56,9.84
914392.43,23.25,9.91,387128.91,9.85
914243.96,23.26,9.91,387680.41,9.86
914284.2,23.26,9.92,387608.24,9.86
914284.2,23.26,9.92,387691.07,9.86
914135.72,23.26,9.92,387609.71,9.86
914175.96,23.27,9.93,387527.66,9.86
914216.19,23.28,9.93,387505.16,9.87
913148.71,23.3,9.95,387287.38,9.88
912081.24,23.32,9.97,387069.6,9.9
912448.69,23.33,9.98,387524.88,9.91
912300.21,23.33,9.99,387467.54,9.91
912151.74,23.33,9.99,387379.87,9.91
912191.98,23.34,10.0,387318.05,9.91
912249.6,23.34,10.0,387290.23,9.91
912163.8,23.34,10.0,387238.19,9.91
912015.33,23.35,10.0,387590.63,9.92
912370.84,23.36,10.01,388472.02,9.95
912815.29,23.37,10.03,388506.7,9.95
912855.52,23.38,10.03,388586.81,9.95
912707.05,23.38,10.03,388514.06,9.95
912707.05,23.38,10.03,388425.1,9.95
912992.41,23.39,10.04,388702.73,9.96
913041.36,23.39,10.05,388267.06,9.95
913041.36,23.39,10.05,388059.94,9.94
912892.89,23.4,10.05,388141.55,9.95
912945.96,23.4,10.05,388328.53,9.95
912986.2,23.4,10.06,388264.99,9.95
912711.27,23.4,10.06,388472.57,9.96
912562.8,23.4,10.06,388480.41,9.96
912848.16,23.41,10.07,388374.82,9.96
912819.98,23.42,10.07,388382.35,9.96
913195.13,23.43,10.08,388707.51,9.97
913166.95,23.43,10.09,388694.24,9.97
913399.06,23.44,10.1,388589.01,9.97
913559.58,23.45,10.11,388626.83,9.98
913844.94,23.46,10.12,388911.85,9.98
913696.47,23.46,10.12,388829.33,9.99
913548.0,23.47,10.12,388730.81,9.99
913588.23,23.47,10.13,388808.68,9.99
913439.76,23.47,10.13,388748.62,9.99
913291.29,23.48,10.13,388721.27,9.99
913291.29,23.48,10.13,388943.37,10.0
913523.39,23.49,10.14,389034.12,10.0
913374.92,23.49,10.15,388991.23,10.0
913226.45,23.49,10.15,389180.08,10.01
913511.81,23.5,10.16,389283.06,10.01
913363.34,23.5,10.16,389187.93,10.01
913718.85,23.51,10.17,389274.25,10.02
913522.1,23.51,10.17,389249.06,10.02
912928.22,23.52,10.18,389188.91,10.03
912928.22,23.52,10.18,389163.22,10.03
912968.45,23.53,10.18,389080.13,10.03
912819.98,23.53,10.19,389163.8,10.03
912671.51,23.53,10.19,389239.29,10.04
912849.91,23.54,10.2,389121.94,10.03
912890.14,23.55,10.2,389443.1,10.04
912890.14,23.55,10.2,390483.62,10.07
913334.59,23.56,10.21,390812.86,10.08
913374.82,23.56,10.22,390929.7,10.09
913762.24,23.57,10.23,391204.11,10.09
913388.41,23.57,10.22,390954.44,10.09
913794.06,23.58,10.24,390976.68,10.09
913645.59,23.58,10.24,390879.0,10.09
913497.12,23.59,10.24,390793.52,10.09
913348.65,23.59,10.24,391180.33,10.1
913723.8,23.6,10.26,391028.04,10.1
913575.32,23.6,10.26,390912.61,10.1
913575.32,23.6,10.26,390912.61,10.1
913426.85,23.6,10.26,390827.57,10.1
913278.38,23.61,10.26,390782.66,10.1
913129.91,23.61,10.26,391134.91,10.11
912756.08,23.6,10.26,390761.59,10.1
912607.61,23.6,10.26,390677.45,10.1
912786.01,23.61,10.27,390593.68,10.1
912826.24,23.62,10.27,390567.15,10.11
912826.24,23.62,10.27,390528.75,10.1
912677.77,23.62,10.28,390450.56,10.11
912677.77,23.62,10.28,390352.11,10.1
912614.97,23.63,10.28,390195.06,10.1
912466.5,23.63,10.28,390305.86,10.11
912349.87,23.63,10.29,391772.84,10.15
912528.27,23.64,10.3,392005.68,10.15
912379.8,23.64,10.3,392150.55,10.16
912379.8,23.64,10.3,392270.57,10.16
912447.21,23.65,10.3,392224.98,10.16
912625.61,23.65,10.31,392512.32,10.17
912910.97,23.66,10.32,392680.64,10.18
912762.5,23.67,10.32,392637.98,10.18
912614.03,23.67,10.33,392007.23,10.17
912907.58,23.68,10.34,392366.25,10.18
912947.81,23.68,10.34,392461.2,10.18
913399.96,23.7,10.35,392949.81,10.2
913251.49,23.7,10.36,392864.84,10.2
913103.02,23.7,10.36,392819.03,10.2
912928.78,23.7,10.36,392572.08,10.19
912780.31,23.7,10.36,392480.63,10.19
912631.84,23.71,10.36,392345.54,10.19
912672.07,23.71,10.37,392274.95,10.19
913027.58,23.72,10.38,392494.03,10.2
912879.11,23.73,10.38,392675.59,10.21
912919.34,23.73,10.39,392607.85,10.21
912770.87,23.73,10.39,392525.7,10.21
913215.32,23.75,10.4,393130.71,10.22
913066.85,23.75,10.41,393047.27,10.22
912918.38,23.75,10.41,392945.66,10.22
912324.5,23.76,10.42,393073.66,10.24
912485.02,23.77,10.43,393111.48,10.24
912770.38,23.78,10.44,393207.71,10.24
913145.53,23.79,10.45,393719.75,10.26
912997.06,23.79,10.45,393584.66,10.26
912697.86,23.79,10.45,393485.53,10.26
913049.91,23.8,10.46,393509.69,10.26
913049.91,23.8,10.46,393494.31,10.26
912901.43,23.8,10.46,393421.86,10.26
913186.79,23.81,10.47,393520.23,10.26
913038.32,23.82,10.47,393363.35,10.26
912889.85,23.82,10.47,393280.01,10.26
912804.05,23.82,10.48,393227.97,10.26
913187.99,23.83,10.49,393067.26,10.26
913593.64,23.85,10.5,393090.6,10.26
913445.17,23.85,10.51,393085.12,10.26
912377.69,23.87,10.53,392867.34,10.28
912229.22,23.87,10.53,392867.28,10.28
912229.22,23.87,10.53,392845.48,10.28
911922.91,23.87,10.52,392592.92,10.28
911735.5,23.87,10.52,392536.35,10.27
911587.03,23.87,10.52,392402.94,10.27
911627.26,23.87,10.53,392378.99,10.28
911627.26,23.87,10.53,392497.37,10.28
911478.79,23.88,10.53,392423.26,10.28
911330.32,23.88,10.54,392324.84,10.28
911330.32,23.88,10.54,392242.78,10.28
911615.68,23.89,10.55,392187.44,10.28
911901.04,23.9,10.56,392094.26,10.28
911752.57,23.9,10.56,392082.32,10.28
912204.72,23.91,10.57,391597.89,10.27
912056.25,23.92,10.57,391722.1,10.27
911907.77,23.92,10.58,391666.35,10.27
911759.3,23.92,10.58,391979.41,10.28
911610.83,23.92,10.58,391852.66,10.28
911610.83,23.92,10.58,391852.66,10.28
911651.07,23.93,10.59,391997.36,10.29
911651.07,23.93,10.59,391927.36,10.29
911502.59,23.93,10.59,392103.21,10.3
911354.12,23.94,10.59,392036.91,10.3
911639.48,23.95,10.6,392431.43,10.31
911639.48,23.95,10.6,392394.06,10.31
911491.01,23.95,10.6,392299.59,10.31
911531.24,23.95,10.61,392527.88,10.32
911382.77,23.96,10.61,392430.97,10.32
911234.3,23.96,10.62,392375.28,10.32
911678.75,23.97,10.63,392376.08,10.32
911530.28,23.97,10.63,392293.55,10.32
913385.98,24.03,10.69,392439.86,10.32
913426.21,24.04,10.69,392362.12,10.32
912723.16,24.02,10.68,391602.12,10.31
912572.25,24.02,10.68,391356.14,10.3
912857.61,24.03,10.69,391263.59,10.3
912897.84,24.04,10.69,391341.69,10.3
912749.37,24.04,10.7,391428.67,10.31
912600.9,24.04,10.7,391316.26,10.31
912641.13,24.05,10.71,391239.29,10.31
912492.66,24.05,10.71,391329.59,10.31
912492.66,24.05,10.71,391176.65,10.31
912778.02,24.06,10.72,391454.27,10.32
912629.55,24.06,10.72,391617.08,10.33
912481.08,24.07,10.72,391698.63,10.33
912521.31,24.07,10.73,391673.44,10.33
912372.84,24.08,10.73,391819.06,10.34
911765.44,24.07,10.72,391099.73,10.32
911805.67,24.07,10.73,391057.82,10.32
911504.45,24.07,10.72,390799.47,10.32
911789.81,24.08,10.73,390693.16,10.32
911641.34,24.08,10.74,390558.27,10.32
911934.88,24.09,10.75,390850.14,10.33
911786.41,24.09,10.75,390749.25,10.33
911339.09,24.08,10.74,390349.86,10.32
911190.62,24.09,10.74,390248.93,10.32
911042.15,24.09,10.75,390176.48,10.32
911426.08,24.1,10.76,390268.88,10.32
912036.14,24.12,10.78,390307.84,10.32
912036.14,24.12,10.78,390481.02,10.33
911781.08,24.12,10.78,390305.84,10.32
912156.23,24.13,10.79,390490.06,10.33
912196.46,24.14,10.79,390840.03,10.34
912047.99,24.14,10.8,390761.4,10.34
911899.52,24.14,10.8,390989.23,10.35
911899.52,24.14,10.8,390905.51,10.35
911899.52,24.14,10.8,390895.36,10.35
911751.04,24.14,10.8,390838.31,10.35
913109.65,24.18,10.84,393087.05,10.41
912794.6,24.18,10.83,392776.07,10.4
912646.13,24.18,10.83,392671.4,10.4
913085.15,24.2,10.85,392550.38,10.4
913114.76,24.2,10.86,391832.48,10.39
912966.29,24.2,10.86,391942.71,10.39
912817.82,24.21,10.86,392030.58,10.4
912858.06,24.21,10.87,390752.73,10.36
913233.2,24.22,10.88,390912.48,10.37
913084.73,24.23,10.88,390887.55,10.37
912944.98,24.23,10.89,390174.86,10.36
912796.51,24.23,10.89,390109.43,10.36
912648.04,24.23,10.89,390003.71,10.36
912499.57,24.24,10.89,389897.99,10.36
911432.09,24.26,10.92,389680.21,10.37
911283.62,24.26,10.92,389810.59,10.38
910689.74,24.27,10.93,390012.39,10.4
910729.97,24.28,10.94,389928.71,10.4
910908.37,24.29,10.95,389838.54,10.39
910908.37,24.29,10.95,389816.64,10.39
910948.6,24.29,10.95,389855.89,10.4
910800.13,24.3,10.95,389940.49,10.4
910651.66,24.3,10.96,390086.29,10.41
910503.19,24.3,10.96,390071.25,10.41
910503.19,24.3,10.96,390243.05,10.42
910354.72,24.3,10.96,390390.73,10.42
910206.24,24.31,10.96,390405.99,10.43
910206.24,24.31,10.96,390372.55,10.43
910778.37,24.32,10.98,390270.28,10.42
910778.37,24.32,10.98,390270.28,10.42
911047.6,24.34,10.99,390485.64,10.43
910899.13,24.34,10.99,390359.51,10.43
910750.66,24.34,11.0,390401.96,10.43
910519.85,24.34,10.99,390327.82,10.43
910371.37,24.34,11.0,390221.85,10.43
910222.9,24.34,11.0,390080.02,10.43
910401.3,24.35,11.01,389899.01,10.43
910252.83,24.35,11.01,390197.74,10.44
910546.38,24.36,11.02,390407.64,10.45
910831.74,24.37,11.03,390525.5,10.45
910683.27,24.38,11.03,390468.17,10.45
911127.72,24.39,11.05,391535.31,10.48
910979.25,24.39,11.05,391542.88,10.48
911334.76,24.41,11.06,391706.08,10.49
911186.29,24.41,11.06,391690.35,10.49
911037.82,24.41,11.07,391792.79,10.5
911269.92,24.42,11.08,391980.78,10.5
911121.45,24.42,11.08,391916.85,10.51
910972.98,24.43,11.08,392060.08,10.51
911258.34,24.44,11.09,392262.64,10.52
911109.87,24.44,11.1,392118.61,10.52
910961.39,24.44,11.1,392035.67,10.52
911193.5,24.45,11.11,391918.32,10.52
911045.03,24.45,11.11,391851.31,10.52
909977.55,24.48,11.13,391633.53,10.53
909829.08,24.48,11.14,391497.25,10.53
909680.61,24.48,11.14,391377.03,10.53
909680.61,24.48,11.14,391679.51,10.54
909115.45,24.47,11.13,391235.12,10.53
908940.24,24.47,11.13,390972.34,10.53
908980.47,24.48,11.13,391265.32,10.54
908832.0,24.48,11.14,391197.06,10.54
908683.53,24.48,11.14,391124.61,10.54
908683.53,24.48,11.14,393259.24,10.6
909067.46,24.49,11.15,393664.52,10.61
908918.99,24.5,11.15,393648.79,10.61
908918.99,24.5,11.15,393686.57,10.61
908770.52,24.5,11.16,393600.12,10.61
907703.04,24.52,11.18,393382.35,10.63
907674.86,24.53,11.19,393381.06,10.63
907674.86,24.53,11.19,393355.53,10.63
907526.39,24.53,11.19,393330.88,10.63
907566.62,24.54,11.2,393472.16,10.64
907418.15,24.54,11.2,393869.38,10.65
907121.28,24.54,11.19,393619.21,10.65
906972.81,24.54,11.2,393588.16,10.65
907285.93,24.55,11.21,393387.12,10.65
907285.93,24.55,11.21,393387.12,10.65
907200.13,24.56,11.21,393331.52,10.65
907575.28,24.57,11.23,393994.62,10.67
907860.64,24.58,11.24,393888.31,10.66
906793.16,24.61,11.26,393670.53,10.68
907091.12,24.62,11.28,393397.38,10.68
907131.35,24.63,11.28,393324.55,10.68
907180.3,24.63,11.29,392888.88,10.67
907031.83,24.64,11.29,393054.72,10.68
906883.36,24.64,11.3,393202.4,10.68
906883.36,24.64,11.3,393743.08,10.7
906658.09,24.63,11.29,393647.07,10.7
906658.09,24.63,11.29,393674.92,10.7
906509.62,24.64,11.29,393524.37,10.7
906361.15,24.64,11.3,393620.44,10.7
906212.68,24.64,11.3,393564.74,10.7
906498.04,24.65,11.31,394158.28,10.72
906650.15,24.66,11.32,394310.39,10.72
906501.67,24.66,11.32,395088.19,10.75
906473.5,24.67,11.32,395103.14,10.75
906513.73,24.67,11.33,395084.4,10.75
906365.26,24.68,11.33,395039.07,10.76
906405.49,24.68,11.34,394962.1,10.76
906445.72,24.69,11.35,394882.85,10.76
906417.54,24.7,11.35,394830.79,10.76
910299.65,24.8,11.46,399910.23,10.9
910576.83,24.81,11.47,400087.5,10.9
910428.36,24.82,11.47,399961.88,10.9
910606.76,24.82,11.48,400266.75,10.91
910646.99,24.83,11.49,400381.91,10.92
910498.52,24.83,11.49,400242.67,10.92
910408.13,24.83,11.49,400100.07,10.91
910693.49,24.84,11.5,400045.42,10.91
910693.49,24.84,11.5,400023.37,10.91
909626.01,24.87,11.52,399805.59,10.93
909153.09,24.86,11.52,399165.43,10.91
909153.09,24.86,11.52,399074.49,10.91
909004.62,24.86,11.52,398956.51,10.91
908856.15,24.87,11.52,398892.56,10.91
908856.15,24.87,11.52,398883.64,10.91
909300.6,24.88,11.54,399008.09,10.92
909340.83,24.89,11.54,398976.0,10.92
909192.36,24.89,11.55,398881.22,10.92
909043.89,24.89,11.55,398762.76,10.92
908728.84,24.89,11.54,398498.91,10.91
908580.37,24.89,11.55,398387.05,10.91
908274.23,24.88,11.54,398044.96,10.9
908125.76,24.89,11.54,398127.7,10.91
908125.76,24.89,11.54,398099.02,10.91
908097.58,24.89,11.55,398106.55,10.91
907949.11,24.89,11.55,398024.27,10.91
907800.64,24.9,11.55,399711.63,10.96
907641.93,24.89,11.55,399491.97,10.96
907820.33,24.9,11.56,399872.27,10.97
907671.86,24.91,11.56,400043.85,10.98
907671.86,24.91,11.56,400120.45,10.98
907523.39,24.91,11.57,401932.63,11.03
907836.5,24.92,11.58,401719.72,11.03
907688.03,24.93,11.58,401704.68,11.03
907973.39,24.94,11.59,401937.11,11.04
907628.32,24.93,11.59,401424.97,11.03
907479.85,24.93,11.59,401588.81,11.03
907479.85,24.93,11.59,401505.08,11.03
907331.38,24.94,11.59,401467.13,11.03
907182.9,24.94,11.6,401575.53,11.04
907034.43,24.94,11.6,401461.43,11.04
907407.75,24.95,11.61,402454.28,11.07
907407.75,24.95,11.61,402394.71,11.07
907245.17,24.95,11.61,402119.12,11.06
907096.7,24.96,11.61,402907.91,11.08
907382.06,24.97,11.62,403328.13,11.1
907382.06,24.97,11.62,403310.08,11.1
907233.58,24.97,11.63,403195.12,11.1
907085.11,24.97,11.63,403204.3,11.1
907138.18,24.97,11.63,404541.09,11.14
907493.7,24.99,11.64,404437.46,11.14
907345.23,24.99,11.65,404872.5,11.15
908098.98,25.02,11.67,404129.2,11.13
908139.21,25.02,11.68,404631.65,11.15
907990.74,25.03,11.68,404428.46,11.15
908442.89,25.04,11.7,404706.88,11.16
908442.89,25.04,11.7,404609.09,11.15
908294.42,25.04,11.7,404592.53,11.16
907226.94,25.07,11.73,404374.75,11.17
907078.47,25.07,11.73,404512.85,11.18
906930.0,25.07,11.73,404497.81,11.18
906970.24,25.08,11.74,404774.73,11.19
907202.34,25.09,11.75,404967.82,11.2
907495.88,25.1,11.76,405345.46,11.21
907789.43,25.11,11.77,406186.94,11.24
907640.96,25.12,11.77,406157.56,11.24
907681.19,25.12,11.78,405705.8,11.23
907653.01,25.13,11.79,405681.16,11.23
907504.54,25.13,11.79,405890.04,11.24
907356.07,25.14,11.79,405639.35,11.24
907356.07,25.14,11.79,405137.48,11.22
907356.07,25.14,11.79,405083.82,11.22
907207.6,25.14,11.8,404991.96,11.22
907059.13,25.14,11.8,404975.39,11.23
906910.66,25.14,11.8,404881.34,11.23
906910.66,25.14,11.8,404871.92,11.23
906762.19,25.15,11.8,404788.57,11.23
906734.01,25.15,11.81,404796.1,11.23
906774.24,25.16,11.82,404687.04,11.23
906625.77,25.16,11.82,404576.31,11.23
906666.0,25.17,11.83,404739.99,11.24
906666.0,25.17,11.83,404687.5,11.23
906951.36,25.18,11.84,404850.24,11.24
907303.41,25.19,11.85,404930.56,11.24
907154.94,25.2,11.85,405283.47,11.26
907065.03,25.2,11.85,405223.87,11.26
907350.39,25.21,11.86,405270.28,11.26
907201.92,25.21,11.87,405319.48,11.26
907380.31,25.22,11.88,405309.71,11.26
907380.31,25.22,11.88,405309.71,11.26
907420.55,25.23,11.88,405491.05,11.27
907272.08,25.23,11.88,405372.72,11.27
906900.06,25.22,11.88,405068.66,11.27
906585.01,25.22,11.87,404854.58,11.26
907037.16,25.23,11.89,404745.88,11.26
906888.69,25.23,11.89,404847.05,11.26
906888.69,25.23,11.89,404782.47,11.26
906740.22,25.24,11.89,404705.44,11.26
906591.75,25.24,11.9,404621.99,11.26
906443.27,25.24,11.9,404539.47,11.27
906294.8,25.24,11.9,404642.99,11.27
906146.33,25.25,11.9,404600.83,11.27
906186.56,25.25,11.91,404604.19,11.28
906038.09,25.26,11.91,404516.16,11.28
905889.62,25.26,11.92,404401.88,11.28
905592.75,25.25,11.91,404195.42,11.27
905444.28,25.26,11.91,404113.4,11.27
905484.51,25.26,11.92,404246.69,11.28
905398.72,25.27,11.92,404197.28,11.28
905684.08,25.28,11.94,404719.35,11.3
905969.44,25.29,11.95,404642.09,11.3
905820.97,25.29,11.95,405800.61,11.33
905672.49,25.3,11.95,405726.5,11.33
905524.02,25.3,11.96,405632.75,11.33
905524.02,25.3,11.96,405573.32,11.33
905375.55,25.3,11.96,405441.77,11.33
905820.0,25.32,11.97,405333.05,11.33
905671.53,25.32,11.98,405318.01,11.33
905523.06,25.32,11.98,405274.19,11.33
905374.59,25.33,11.98,405181.25,11.33
905414.82,25.33,11.99,405107.07,11.33
905414.82,25.33,11.99,405026.67,11.33
905414.82,25.33,11.99,405026.67,11.33
905859.27,25.35,12.0,405415.24,11.34
905710.8,25.35,12.01,405319.37,11.34
905562.33,25.35,12.01,405264.46,11.35
904949.74,25.34,12.0,404675.25,11.33
904801.27,25.35,12.0,404548.99,11.33
904801.27,25.35,12.0,404548.99,11.33
904652.8,25.35,12.0,404604.23,11.34
904504.33,25.35,12.01,404229.54,11.33
904888.26,25.36,12.02,404228.29,11.33
905181.81,25.37,12.03,404139.27,11.33
905626.26,25.39,12.05,404742.66,11.35
905666.49,25.4,12.05,404720.97,11.35
905518.02,25.4,12.05,404575.76,11.35
905518.02,25.4,12.05,404477.41,11.34
905369.55,25.4,12.06,404521.85,11.35
905221.08,25.4,12.06,404316.23,11.35
905221.08,25.4,12.06,405816.5,11.39
904885.94,25.4,12.05,405448.46,11.38
904885.94,25.4,12.05,405360.83,11.38
904769.31,25.4,12.06,404728.28,11.36
904769.31,25.4,12.06,404720.18,11.36
904395.48,25.39,12.05,404320.4,11.35
904680.84,25.41,12.06,404769.48,11.37
904680.84,25.41,12.06,404846.37,11.37
904680.84,25.41,12.06,404849.41,11.37
904532.36,25.41,12.07,404736.3,11.37
904532.36,25.41,12.07,405477.0,11.39
904383.89,25.41,12.07,405382.32,11.39
904246.04,25.42,12.07,405296.69,11.39
904286.27,25.42,12.08,405157.3,11.39
904464.67,25.43,12.09,405045.07,11.39
904504.9,25.44,12.1,404987.87,11.39
904545.13,25.45,12.1,404913.69,11.39
904319.87,25.44,12.1,404812.93,11.39
904171.4,25.44,12.1,404723.82,11.39
903797.57,25.44,12.09,404668.42,11.39
903649.1,25.44,12.1,404632.82,11.39
903500.62,25.44,12.1,404577.75,11.39
903352.15,25.45,12.1,404519.02,11.39
903203.68,25.45,12.11,404738.97,11.4
903055.21,25.45,12.11,404650.29,11.41
902561.59,25.44,12.1,404183.87,11.39
902187.76,25.44,12.09,403934.21,11.39
902227.99,25.44,12.1,404014.32,11.39
902227.99,25.44,12.1,404118.55,11.4
902497.23,25.45,12.11,404224.75,11.4
902497.23,25.45,12.11,404197.99,11.4
902348.75,25.46,12.11,404345.67,11.41
901281.28,25.48,12.14,404127.89,11.43
901143.42,25.49,12.14,404387.11,11.44
901428.78,25.5,12.16,404664.97,11.45
901312.15,25.5,12.16,404622.04,11.45
901471.54,25.51,12.17,403547.13,11.42
901323.07,25.52,12.17,403436.1,11.42
901174.6,25.52,12.18,403362.88,11.42
901088.8,25.52,12.18,403278.17,11.42
901129.03,25.53,12.19,402539.07,11.41
900980.56,25.53,12.19,402442.12,11.41
901020.8,25.54,12.2,402503.86,11.41
901020.8,25.54,12.2,402503.86,11.41
900872.32,25.54,12.2,402460.97,11.41
900723.85,25.55,12.2,402324.01,11.41
901009.21,25.56,12.22,402300.93,11.41
900860.74,25.56,12.22,402409.95,11.42
900712.27,25.57,12.22,402120.64,11.41
900563.8,25.57,12.23,402035.16,11.41
900742.2,25.58,12.23,402607.95,11.43
900742.2,25.58,12.23,403272.45,11.45
901027.56,25.59,12.25,403264.27,11.45
901027.56,25.59,12.25,403419.47,11.46
901378.21,25.61,12.26,403114.54,11.45
900310.73,25.64,12.29,402896.76,11.47
899998.98,25.63,12.29,402559.86,11.46
899998.98,25.63,12.29,402658.72,11.47
899850.5,25.63,12.29,402574.05,11.47
899702.03,25.64,12.29,402660.45,11.47
899553.56,25.64,12.3,401987.88,11.46
899593.79,25.65,12.3,401948.85,11.46
899445.32,25.65,12.31,401642.04,11.45
899312.63,25.65,12.3,401419.51,11.45
899544.73,25.66,12.32,401502.26,11.45
899584.97,25.67,12.32,402076.7,11.47
899870.33,25.68,12.33,401989.23,11.47
899978.11,25.69,12.34,403894.38,11.53
900263.47,25.7,12.36,404208.09,11.54
900303.7,25.71,12.36,404378.2,11.55
900303.7,25.71,12.36,404283.21,11.54
900155.23,25.71,12.37,404226.27,11.55
900006.76,25.71,12.37,404237.53,11.55
899858.29,25.72,12.37,404131.93,11.55
899858.29,25.72,12.37,404142.69,11.55
899350.08,25.73,12.39,405150.58,11.59
899201.6,25.73,12.39,405078.31,11.59
899617.23,25.75,12.4,405164.3,11.6
899468.76,25.75,12.41,405112.97,11.6
899320.29,25.75,12.41,406063.02,11.63
899095.02,25.75,12.41,405990.76,11.63
898946.55,25.75,12.41,405914.55,11.63
898798.08,25.75,12.41,406081.92,11.64
898649.61,25.76,12.41,405989.73,11.64
898501.14,25.76,12.42,406165.81,11.65
898786.5,25.77,12.43,406253.1,11.65
898638.03,25.78,12.43,406168.83,11.65
898638.03,25.78,12.43,406097.7,11.65
898678.26,25.78,12.44,406015.59,11.65
898471.39,25.78,12.44,405887.45,11.65
898846.54,25.79,12.45,406071.13,11.65
898846.54,25.79,12.45,406000.45,11.65
898698.07,25.8,12.45,406122.74,11.66
898549.59,25.8,12.45,406075.17,11.66
898589.83,25.81,12.46,406126.38,11.66
898216.0,25.8,12.45,405727.2,11.65
898256.23,25.81,12.46,405653.02,11.65
897743.17,25.8,12.45,405083.02,11.64
897594.7,25.8,12.46,405016.01,11.64
897773.1,25.81,12.47,404995.49,11.64
897624.63,25.81,12.47,404980.45,11.65
897476.16,25.82,12.47,404950.43,11.65
897327.69,25.82,12.48,405047.33,11.65
897179.21,25.82,12.48,404940.31,11.65
897179.21,25.82,12.48,404975.65,11.66
897030.74,25.83,12.48,404959.92,11.66
896871.66,25.83,12.48,405007.23,11.66
896723.19,25.83,12.49,405388.95,11.68
897604.75,25.86,12.52,404912.46,11.67
