ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
302852.13,15.48,10.3,270301.02,13.81
302988.95,15.49,10.32,270301.02,13.82
303125.78,15.5,10.33,270301.02,13.82
302763.34,15.49,10.32,269953.07,13.81
303035.74,15.51,10.33,269953.07,13.81
302621.95,15.55,10.38,269953.07,13.87
302570.23,15.55,10.38,269959.73,13.88
302518.5,15.56,10.39,269962.14,13.89
302466.78,15.57,10.39,269953.46,13.89
302603.61,15.58,10.41,270851.01,13.94
302740.43,15.59,10.42,271019.75,13.96
302403.34,15.58,10.41,270697.08,13.94
302351.62,15.58,10.41,270697.08,13.95
302299.89,15.59,10.42,270697.08,13.96
302436.72,15.6,10.43,270697.08,13.96
302436.72,15.6,10.43,270697.08,13.96
302385.0,15.61,10.44,270704.87,13.97
302333.27,15.61,10.44,270703.35,13.98
302703.99,15.64,10.46,270766.18,13.99
302652.27,15.64,10.47,271290.69,14.02
302600.54,15.65,10.47,271316.86,14.03
302737.37,15.66,10.49,271316.86,14.03
302685.64,15.67,10.49,271316.86,14.04
302633.92,15.67,10.5,271317.95,14.05
302770.74,15.68,10.51,271316.86,14.06
302907.57,15.7,10.53,271316.86,14.06
302855.85,15.7,10.53,271316.86,14.07
302503.4,15.69,10.52,270955.1,14.05
302209.27,15.68,10.5,270659.81,14.04
302579.99,15.7,10.53,271495.44,14.09
302528.27,15.71,10.53,271567.3,14.1
302890.42,15.73,10.56,271454.2,14.1
302838.7,15.73,10.56,271877.46,14.13
303111.1,15.75,10.58,271877.46,14.13
303059.38,15.76,10.59,271877.46,14.14
302949.38,15.75,10.58,271767.46,14.13
302897.66,15.76,10.59,271767.46,14.14
302845.93,15.77,10.59,271776.35,14.15
302794.21,15.77,10.6,271852.42,14.16
302742.48,15.78,10.6,271852.42,14.17
302893.16,15.79,10.62,271493.05,14.15
302689.03,15.78,10.61,271307.03,14.15
302941.51,15.8,10.63,271467.63,14.16
302889.79,15.81,10.63,271467.63,14.17
302838.07,15.81,10.64,271468.72,14.17
302786.34,15.82,10.64,271828.32,14.2
302423.9,15.8,10.63,271522.16,14.19
302372.18,15.81,10.63,271390.07,14.19
302320.45,15.81,10.64,271391.99,14.19
302036.57,15.8,10.63,271124.34,14.18
302407.29,15.82,10.65,271125.45,14.19
302544.12,15.84,10.67,271123.25,14.19
302492.39,15.84,10.67,271136.33,14.2
302440.67,15.85,10.68,271136.33,14.21
302713.08,15.87,10.7,271136.33,14.21
302390.3,15.87,10.7,270156.33,14.18
302527.12,15.88,10.71,270869.1,14.22
302663.95,15.9,10.72,271127.48,14.24
302989.31,15.92,10.75,271145.25,14.24
302937.59,15.92,10.75,271216.42,14.26
302885.86,15.93,10.76,271128.29,14.26
303248.02,15.95,10.78,272004.02,14.31
303384.84,15.97,10.79,272289.71,14.33
303333.12,15.97,10.8,272362.07,14.34
303281.39,15.98,10.81,272381.75,14.35
303553.8,16.0,10.83,272555.0,14.36
303395.4,15.99,10.82,272397.06,14.36
303343.68,16.0,10.82,272397.06,14.36
303291.96,16.0,10.83,272397.06,14.37
303240.23,16.01,10.84,272397.88,14.38
303188.51,16.01,10.84,272399.82,14.39
303136.78,16.02,10.85,272397.06,14.4
302854.27,16.01,10.84,272100.05,14.38
302647.38,16.03,10.86,272100.05,14.41
302595.65,16.04,10.86,272223.82,14.43
302543.93,16.04,10.87,272184.43,14.43
302543.93,16.04,10.87,272184.43,14.43
302680.75,16.06,10.88,272278.77,14.44
302629.03,16.06,10.89,272275.53,14.45
302577.31,16.07,10.9,272165.67,14.45
302525.58,16.07,10.9,272162.43,14.46
302473.86,16.08,10.91,272052.57,14.46
302422.13,16.09,10.91,272023.07,14.47
302558.96,16.1,10.93,272118.19,14.48
302196.52,16.08,10.91,271741.62,14.46
302144.79,16.09,10.92,271676.62,14.47
302093.07,16.1,10.92,271628.52,14.47
302243.75,16.11,10.94,271269.15,14.46
302039.61,16.1,10.93,271079.88,14.45
302066.77,16.11,10.94,270996.82,14.45
302339.18,16.13,10.96,271060.71,14.46
302664.54,16.15,10.98,271610.9,14.5
302612.82,16.16,10.99,271610.9,14.5
302561.1,16.16,10.99,271610.9,14.51
302931.81,16.19,11.02,271973.02,14.53
302931.81,16.19,11.02,271973.02,14.53
302880.09,16.19,11.02,272010.01,14.54
302591.63,16.18,11.01,271732.07,14.53
302539.91,16.19,11.01,271732.07,14.54
302126.12,16.23,11.06,271732.07,14.6
302074.39,16.24,11.07,271732.07,14.61
301721.95,16.23,11.05,271402.96,14.6
301546.57,16.22,11.05,271227.58,14.59
301494.84,16.22,11.05,271228.81,14.6
301443.12,16.23,11.06,271229.84,14.6
301813.84,16.25,11.08,271402.4,14.62
301762.11,16.26,11.09,271502.43,14.63
301710.39,16.27,11.09,271499.19,14.64
301982.79,16.29,11.11,271695.36,14.65
301931.07,16.29,11.12,271695.36,14.66
302067.9,16.31,11.13,271696.02,14.67
302016.17,16.31,11.14,271974.34,14.69
301722.04,16.3,11.13,271680.45,14.68
302061.25,16.32,11.15,271053.15,14.65
302009.53,16.33,11.16,271053.15,14.66
302036.69,16.34,11.17,271441.84,14.68
302173.52,16.35,11.18,271441.84,14.69
301811.07,16.34,11.16,271136.09,14.68
302181.79,16.36,11.19,271146.79,14.68
302181.79,16.36,11.19,271146.98,14.68
302130.07,16.37,11.2,271210.22,14.69
302266.89,16.38,11.21,271176.59,14.7
302266.89,16.38,11.21,271167.05,14.7
301928.19,16.37,11.2,272113.44,14.75
302065.02,16.38,11.21,272113.44,14.76
301777.93,16.37,11.2,271854.73,14.75
302148.65,16.39,11.22,271854.73,14.75
301786.21,16.38,11.21,271854.73,14.75
301734.48,16.38,11.21,271907.47,14.77
301682.76,16.39,11.22,271874.96,14.77
301819.58,16.41,11.23,271854.73,14.78
301628.59,16.4,11.22,271644.88,14.77
301900.99,16.42,11.25,271683.52,14.77
301849.27,16.42,11.25,271618.52,14.78
301797.55,16.43,11.26,271570.42,14.78
302168.26,16.45,11.28,271570.42,14.79
302316.96,16.47,11.3,272541.39,14.85
302033.08,16.46,11.28,272248.13,14.83
302346.58,16.48,11.31,272464.29,14.85
302346.58,16.48,11.31,272497.7,14.85
302294.85,16.49,11.31,272497.7,14.86
302243.13,16.49,11.32,272497.7,14.87
302191.4,16.5,11.33,272503.75,14.88
302328.23,16.51,11.34,272498.45,14.88
302276.51,16.52,11.35,272497.7,14.89
302224.78,16.53,11.35,273036.31,14.93
302066.23,16.52,11.35,272877.53,14.92
301844.8,16.51,11.34,272660.53,14.91
301981.63,16.52,11.35,272812.78,14.93
301929.9,16.53,11.36,272812.78,14.93
301771.51,16.52,11.35,272652.18,14.93
301719.78,16.53,11.36,272659.69,14.94
301668.06,16.53,11.36,272664.23,14.94
301668.06,16.53,11.36,272659.98,14.94
301616.33,16.54,11.37,272650.43,14.95
301253.89,16.52,11.35,272397.92,14.94
301253.89,16.52,11.35,272397.99,14.94
301202.17,16.53,11.36,272398.37,14.95
301150.44,16.54,11.36,272688.04,14.97
301301.12,16.55,11.38,272328.68,14.96
301141.18,16.55,11.38,272062.44,14.95
301089.45,16.56,11.39,272062.44,14.96
301037.73,16.57,11.39,272062.44,14.97
301037.73,16.57,11.39,272062.44,14.97
301174.55,16.58,11.41,272042.06,14.98
301122.83,16.59,11.41,271955.1,14.98
301259.66,16.6,11.43,271955.1,14.99
301207.93,16.61,11.44,271955.77,15.0
301344.76,16.62,11.45,271955.11,15.0
301140.63,16.61,11.44,271760.72,14.99
301277.45,16.63,11.46,272167.97,15.02
301225.73,16.64,11.46,272091.76,15.03
301174.01,16.64,11.47,272307.62,15.05
300879.87,16.63,11.46,272123.97,15.04
301016.7,16.64,11.47,272246.59,15.05
300729.61,16.63,11.46,271886.79,15.04
301100.33,16.66,11.48,272187.72,15.06
301100.33,16.66,11.48,272197.49,15.06
301048.61,16.66,11.49,272084.39,15.06
300890.06,16.65,11.48,271926.22,15.05
300838.33,16.66,11.49,271926.22,15.06
300786.61,16.67,11.49,271905.9,15.07
300923.43,16.68,11.51,271991.84,15.08
300871.71,16.69,11.52,271991.84,15.09
301008.53,16.7,11.53,271991.84,15.09
300724.66,16.69,11.52,271739.47,15.08
300672.93,16.7,11.52,271739.47,15.09
300621.21,16.7,11.53,271747.97,15.1
300327.08,16.69,11.52,271471.94,15.09
299964.64,16.67,11.5,271182.65,15.07
299912.91,16.68,11.51,271185.53,15.08
300049.74,16.7,11.52,271571.49,15.11
299845.61,16.69,11.51,271347.42,15.1
299982.43,16.7,11.53,271590.24,15.12
299930.71,16.71,11.54,271494.14,15.12
299878.98,16.71,11.54,271494.14,15.13
299827.26,16.72,11.55,271494.14,15.14
300099.67,16.74,11.57,271494.14,15.15
300372.07,16.76,11.59,271576.93,15.16
300213.52,16.76,11.58,271424.14,15.15
300161.8,16.76,11.59,271418.48,15.16
300434.21,16.78,11.61,271383.59,15.16
300783.74,16.81,11.64,270746.03,15.13
300783.74,16.81,11.64,270746.03,15.13
301181.12,16.84,11.66,271757.53,15.19
301129.4,16.84,11.67,271757.53,15.2
301077.68,16.85,11.68,271757.53,15.21
301025.95,16.86,11.68,271757.53,15.22
300728.86,16.84,11.67,271454.42,15.2
300677.14,16.85,11.68,271455.43,15.21
300625.42,16.85,11.68,271454.54,15.22
300573.69,16.86,11.69,271665.25,15.24
300521.97,16.87,11.7,271665.25,15.25
300470.24,16.87,11.7,271555.72,15.25
300418.52,16.88,11.71,271454.42,15.25
300366.79,16.89,11.72,271454.42,15.26
300315.07,16.89,11.72,271454.42,15.27
300263.35,16.9,11.73,271461.87,15.28
300211.62,16.91,11.74,271459.29,15.29
300159.9,16.91,11.74,271454.42,15.3
300432.3,16.94,11.76,271863.7,15.33
300704.71,16.96,11.78,272083.19,15.34
300853.41,16.97,11.8,273321.33,15.42
300789.81,16.98,11.81,273204.75,15.42
300789.81,16.98,11.81,273204.75,15.42
300604.17,16.97,11.8,273007.75,15.41
300552.45,16.98,11.81,273004.51,15.42
300258.32,16.96,11.79,272728.48,15.41
300206.6,16.97,11.8,272618.62,15.41
300154.87,16.98,11.81,272589.13,15.42
300291.7,16.99,11.82,272684.24,15.43
300239.97,17.0,11.83,272619.25,15.44
300239.97,17.0,11.83,272619.25,15.44
300610.69,17.03,11.85,273012.69,15.46
300558.97,17.03,11.86,273009.45,15.47
300450.57,17.03,11.85,272900.67,15.47
300398.85,17.03,11.86,272790.81,15.47
300036.4,17.02,11.85,272409.26,15.45
299984.68,17.02,11.85,272409.26,15.46
300121.51,17.04,11.87,272409.26,15.47
300069.78,17.05,11.87,272409.26,15.48
300018.06,17.05,11.88,272411.27,15.48
300290.46,17.08,11.9,272414.29,15.49
300238.74,17.08,11.91,272890.73,15.53
300375.57,17.1,11.93,273074.65,15.54
300323.84,17.1,11.93,273057.66,15.55
300169.64,17.1,11.92,272898.88,15.54
300117.92,17.1,11.93,272895.64,15.55
300488.63,17.13,11.96,273180.8,15.57
300625.46,17.15,11.97,273134.45,15.58
300573.74,17.15,11.98,273131.17,15.59
300522.01,17.16,11.99,273131.17,15.6
300794.42,17.18,12.01,273131.17,15.6
300431.98,17.16,11.99,272796.14,15.59
300380.25,17.17,12.0,273104.28,15.61
300328.53,17.18,12.01,272966.32,15.61
300328.53,17.18,12.01,272968.28,15.61
300328.53,17.18,12.01,272968.28,15.61
300276.8,17.19,12.01,272968.28,15.62
300225.08,17.19,12.02,272989.26,15.63
300173.36,17.2,12.03,273057.45,15.65
300121.63,17.21,12.03,272984.06,15.65
300069.91,17.21,12.04,273374.88,15.68
299775.78,17.2,12.03,273194.14,15.67
299488.69,17.19,12.01,272893.38,15.66
299436.96,17.19,12.02,272801.17,15.66
299807.68,17.22,12.05,272801.17,15.67
299755.96,17.23,12.05,272801.17,15.68
299704.23,17.23,12.06,272801.17,15.69
299652.51,17.24,12.07,272803.58,15.69
299600.79,17.25,12.07,272801.23,15.7
299549.06,17.25,12.08,273070.91,15.73
299685.89,17.27,12.1,273264.1,15.75
299634.16,17.28,12.1,273432.77,15.77
299906.57,17.3,12.13,273432.77,15.77
300043.4,17.31,12.14,273432.77,15.78
299991.67,17.32,12.15,273432.77,15.79
299939.95,17.33,12.16,273445.89,15.8
299577.51,17.31,12.14,273054.15,15.78
299577.51,17.31,12.14,273054.15,15.78
299525.78,17.32,12.15,273049.82,15.79
299474.06,17.33,12.15,273041.39,15.8
299610.88,17.34,12.17,273762.06,15.85
299883.29,17.36,12.19,274000.3,15.87
299831.57,17.37,12.2,273979.98,15.87
299779.84,17.38,12.21,273887.2,15.88
299968.87,17.4,12.22,273406.75,15.86
300339.59,17.42,12.25,273535.93,15.87
300287.86,17.43,12.26,273688.68,15.89
299874.07,17.49,12.31,273688.68,15.96
299822.34,17.49,12.32,273659.19,15.97
299770.62,17.5,12.33,273575.58,15.97
299770.62,17.5,12.33,273575.58,15.97
299718.9,17.51,12.34,273595.25,15.98
299667.17,17.52,12.34,273462.47,15.98
299615.45,17.52,12.35,273462.47,15.99
299563.72,17.53,12.36,273462.47,16.0
299211.28,17.51,12.34,273137.45,15.99
299159.56,17.52,12.35,273138.95,16.0
299107.83,17.53,12.36,273138.6,16.01
299056.11,17.54,12.36,273138.84,16.02
299004.39,17.54,12.37,273300.35,16.04
299141.21,17.56,12.39,273398.69,16.05
299278.04,17.58,12.4,273503.9,16.06
299226.31,17.58,12.41,273503.9,16.07
299597.03,17.61,12.44,273503.9,16.08
299545.31,17.62,12.44,273505.63,16.09
299493.58,17.62,12.45,273504.73,16.1
299818.95,17.65,12.48,272885.26,16.06
299767.22,17.66,12.48,273000.34,16.08
299715.5,17.66,12.49,272925.82,16.09
299353.06,17.65,12.48,272852.28,16.09
299301.33,17.66,12.48,272739.18,16.09
299450.03,17.67,12.5,273369.88,16.13
299574.98,17.69,12.52,273402.46,16.14
299523.26,17.7,12.52,273402.46,16.15
299660.09,17.71,12.54,273402.46,16.16
299608.36,17.72,12.55,273402.46,16.17
299321.35,17.71,12.53,273100.03,16.16
299269.63,17.71,12.54,273100.03,16.16
299217.91,17.72,12.55,273100.05,16.17
299166.18,17.73,12.56,273100.03,16.18
299114.46,17.74,12.56,273100.03,16.19
298923.89,17.73,12.55,272934.24,16.19
298872.16,17.73,12.56,272934.24,16.2
298872.16,17.73,12.56,272948.72,16.2
299242.88,17.76,12.59,273576.58,16.24
299242.88,17.76,12.59,273576.58,16.24
299379.71,17.78,12.61,273699.2,16.25
299516.53,17.79,12.62,273820.92,16.27
299218.84,17.78,12.61,273517.94,16.25
299167.12,17.79,12.62,273517.94,16.26
299115.39,17.8,12.62,273517.94,16.27
299063.67,17.8,12.63,273542.71,16.28
298859.54,17.79,12.62,273392.54,16.28
299208.64,17.82,12.65,274207.11,16.33
299481.05,17.84,12.67,274201.11,16.34
299118.61,17.83,12.65,273811.88,16.32
298824.48,17.81,12.64,273527.49,16.3
298772.75,17.82,12.65,273555.12,16.32
298897.71,17.84,12.66,273387.61,16.31
298838.29,17.84,12.67,273311.9,16.32
298786.56,17.85,12.68,273311.9,16.33
298734.84,17.86,12.69,273311.9,16.34
298683.11,17.87,12.69,273311.9,16.35
298819.94,17.88,12.71,273932.81,16.39
298768.22,17.89,12.72,273943.16,16.4
299130.37,17.92,12.75,273932.81,16.41
299078.64,17.93,12.75,274324.25,16.44
299227.34,17.94,12.77,273736.06,16.41
299163.75,17.95,12.78,274325.46,16.46
299300.57,17.97,12.79,274529.37,16.48
299248.85,17.98,12.8,274498.41,16.49
299248.85,17.98,12.8,274498.41,16.49
298954.72,17.96,12.79,274275.86,16.48
298902.99,17.97,12.8,274275.86,16.49
298851.27,17.98,12.8,274275.86,16.5
298988.09,17.99,12.82,274275.86,16.51
299124.92,18.01,12.84,274275.86,16.51
299261.75,18.03,12.85,274317.8,16.52
299210.02,18.04,12.86,274278.34,16.53
299580.74,18.06,12.89,274275.86,16.54
299717.57,18.08,12.91,275455.96,16.62
299854.39,18.1,12.92,275578.57,16.63
299491.95,18.08,12.91,275169.8,16.61
299440.23,18.09,12.92,275120.34,16.62
299388.5,18.1,12.92,275008.1,16.62
299525.33,18.11,12.94,275193.42,16.64
299473.6,18.12,12.95,275173.1,16.65
299421.88,18.13,12.96,275080.31,16.65
299370.16,18.14,12.96,274967.21,16.66
299370.16,18.14,12.96,274967.21,16.66
299318.43,18.14,12.97,274967.21,16.67
299455.26,18.16,12.99,274967.21,16.68
299592.08,18.18,13.01,274967.21,16.68
299297.95,18.16,12.99,274654.88,16.67
299246.23,18.17,13.0,274654.88,16.68
299194.5,18.18,13.01,274656.41,16.69
299142.78,18.19,13.02,274690.79,16.7
299091.06,18.2,13.02,275051.15,16.73
298803.97,18.18,13.01,274823.19,16.72
298940.79,18.2,13.03,275042.97,16.74
298889.07,18.21,13.03,274970.98,16.75
298837.34,18.22,13.04,274970.98,16.76
299109.75,18.24,13.07,274970.98,16.77
299246.58,18.26,13.08,274970.98,16.78
299617.3,18.28,13.11,274971.37,16.78
299889.7,18.31,13.14,274970.98,16.79
299527.26,18.29,13.12,274970.98,16.79
299475.54,18.3,13.13,275618.0,16.84
299423.81,18.31,13.13,275784.17,16.86
299372.09,18.32,13.14,275814.78,16.87
299320.36,18.32,13.15,275814.78,16.88
299268.64,18.33,13.16,275814.78,16.89
299541.05,18.36,13.18,275821.3,16.9
299382.5,18.35,13.17,275664.71,16.89
299519.32,18.36,13.19,275661.37,16.9
299229.51,18.35,13.18,275387.64,16.89
299366.34,18.37,13.2,275389.5,16.9
299366.34,18.37,13.2,275389.5,16.9
299314.61,18.38,13.2,275387.42,16.91
299451.44,18.39,13.22,275384.46,16.92
299822.16,18.42,13.25,276711.51,17.0
299770.43,18.43,13.26,276711.51,17.01
299718.71,18.44,13.27,276711.51,17.02
299517.48,18.43,13.26,276543.0,17.01
299233.6,18.41,13.24,276297.36,17.0
298871.16,18.4,13.23,275866.86,16.98
298871.16,18.4,13.23,275866.86,16.98
298819.43,18.41,13.23,275886.22,16.99
298767.71,18.41,13.24,275876.91,17.0
298715.99,18.42,13.25,275922.06,17.02
298852.81,18.44,13.27,275877.1,17.02
298801.09,18.45,13.28,275877.1,17.03
298749.36,18.46,13.28,275877.1,17.04
298697.64,18.46,13.29,275877.1,17.05
299080.23,18.49,13.32,275911.1,17.06
299016.63,18.5,13.33,276500.75,17.11
298654.19,18.48,13.31,276112.37,17.09
298602.47,18.49,13.32,276115.43,17.1
298739.29,18.51,13.34,276120.88,17.11
298687.57,18.52,13.35,276131.17,17.12
298635.84,18.53,13.35,276426.61,17.15
298635.84,18.53,13.35,276426.61,17.15
298584.12,18.53,13.36,276293.72,17.15
298425.57,18.53,13.35,276140.46,17.14
298373.85,18.53,13.36,276140.46,17.15
298322.12,18.54,13.37,276140.46,17.16
298700.81,18.57,13.4,276148.63,17.17
298496.68,18.56,13.39,276001.77,17.16
298444.95,18.57,13.4,276000.21,17.17
298393.23,18.58,13.41,276184.09,17.2
298341.51,18.59,13.41,276077.83,17.2
297927.71,18.65,13.48,276077.83,17.29
297875.99,18.66,13.49,275964.73,17.29
298012.82,18.68,13.51,275904.46,17.29
297718.68,18.67,13.49,275600.34,17.28
297666.96,18.67,13.5,275600.34,17.29
297615.24,18.68,13.51,275535.34,17.3
297480.13,18.69,13.51,275721.27,17.32
297318.74,18.69,13.52,275411.04,17.31
297318.74,18.69,13.52,275411.04,17.31
297024.61,18.67,13.5,275162.65,17.3
296972.89,18.68,13.51,275784.95,17.35
296671.68,18.67,13.49,275434.32,17.33
296619.95,18.68,13.5,275386.21,17.34
296568.23,18.68,13.51,275273.11,17.34
296516.5,18.69,13.52,275273.11,17.35
296653.33,18.71,13.54,275395.73,17.37
296601.61,18.72,13.55,275338.73,17.38
296549.88,18.73,13.56,275338.73,17.39
296498.16,18.74,13.56,275338.73,17.4
296634.98,18.75,13.58,275339.19,17.41
296583.26,18.76,13.59,275338.93,17.42
296309.32,18.75,13.58,275077.56,17.41
296581.73,18.77,13.6,275077.37,17.41
296718.56,18.79,13.62,275573.67,17.45
296855.38,18.81,13.64,275848.52,17.48
296803.66,18.82,13.65,275881.79,17.49
296443.25,18.8,13.63,275493.54,17.47
296813.96,18.83,13.66,275622.72,17.49
297086.37,18.86,13.68,276036.33,17.52
296792.24,18.84,13.67,275829.23,17.51
296740.52,18.85,13.68,275829.23,17.52
296688.79,18.86,13.69,275829.23,17.53
296326.35,18.84,13.67,275559.37,17.52
296705.04,18.87,13.7,275575.6,17.53
296653.31,18.88,13.71,275726.66,17.55
296790.14,18.9,13.73,275571.72,17.55
296439.73,18.88,13.71,275957.94,17.58
296388.0,18.89,13.72,275957.94,17.59
296660.41,18.92,13.74,275957.94,17.6
296797.24,18.93,13.76,275753.19,17.59
297179.82,18.96,13.79,275743.97,17.6
297128.1,18.97,13.8,275843.38,17.61
297353.0,18.99,13.82,276927.47,17.69
297048.87,18.98,13.81,276621.43,17.67
296997.14,18.99,13.81,276611.89,17.68
296945.42,19.0,13.82,276602.87,17.69
296487.38,18.98,13.8,276044.18,17.67
296881.84,19.01,13.83,276037.41,17.67
297018.67,19.03,13.85,276037.41,17.68
297155.5,19.04,13.87,276037.41,17.69
297103.77,19.05,13.88,276037.41,17.7
297240.6,19.07,13.9,276037.7,17.71
297188.87,19.08,13.91,276039.32,17.72
297064.05,19.08,13.9,277505.08,17.82
297434.77,19.11,13.93,277503.17,17.83
297383.04,19.12,13.94,278358.8,17.89
297331.32,19.12,13.95,278338.28,17.9
297067.65,19.11,13.94,278230.83,17.9
297015.93,19.12,13.95,278165.83,17.91
297386.65,19.15,13.98,278559.28,17.94
297334.92,19.16,13.99,278446.18,17.94
297283.2,19.17,14.0,278446.18,17.95
297420.03,19.19,14.01,278446.18,17.96
297556.85,19.21,14.03,278446.18,17.97
297693.68,19.23,14.05,278446.18,17.98
297641.95,19.23,14.06,278451.06,17.99
297590.23,19.24,14.07,278447.05,18.01
297227.79,19.23,14.05,278065.5,17.99
297598.5,19.26,14.08,278074.32,17.99
297546.78,19.26,14.09,278925.1,18.06
297495.06,19.27,14.1,278899.73,18.07
297443.33,19.28,14.11,278786.63,18.07
297090.89,19.27,14.09,278589.97,18.07
297039.17,19.27,14.1,278589.97,18.08
296987.44,19.28,14.11,278589.97,18.09
297124.27,19.3,14.13,278589.97,18.1
297494.99,19.33,14.16,278589.97,18.1
297443.26,19.34,14.17,278593.32,18.12
297391.54,19.35,14.18,278589.97,18.13
297391.54,19.35,14.18,278589.97,18.13
297177.49,19.34,14.17,278770.25,18.14
297125.77,19.35,14.18,278644.7,18.15
297262.59,19.37,14.2,278700.13,18.16
297641.28,19.4,14.23,279620.69,18.23
297589.56,19.41,14.24,279620.69,18.24
297382.66,19.45,14.27,279630.04,18.29
297330.94,19.46,14.28,279628.51,18.3
297279.21,19.47,14.29,279620.69,18.31
296865.42,19.54,14.37,279620.69,18.41
297002.25,19.56,14.39,279806.9,18.43
296950.52,19.57,14.4,279806.9,18.44
296898.8,19.58,14.41,279806.9,18.45
296768.79,19.57,14.4,279667.07,18.45
296717.07,19.58,14.41,279667.94,18.46
296665.34,19.59,14.42,279667.07,18.47
296613.62,19.6,14.43,279667.07,18.48
296750.45,19.62,14.45,279667.07,18.49
296698.72,19.63,14.46,279956.69,18.52
297069.44,19.66,14.49,280203.72,18.55
297017.71,19.67,14.5,280203.72,18.56
296797.31,19.66,14.49,279952.33,18.54
296745.59,19.67,14.5,279952.33,18.56
296693.86,19.68,14.51,279952.33,18.57
296331.42,19.66,14.49,279663.35,18.56
295917.63,19.74,14.57,279663.35,18.65
295865.9,19.75,14.58,279703.77,18.67
295814.18,19.76,14.59,279735.56,18.68
295762.45,19.77,14.6,279622.46,18.69
295762.45,19.77,14.6,279629.91,18.69
295710.73,19.78,14.61,279629.91,18.7
295659.01,19.79,14.62,279516.26,18.71
295607.28,19.8,14.62,279516.26,18.72
296001.74,19.83,14.66,279665.16,18.74
295927.03,19.83,14.66,280723.77,18.81
295875.31,19.84,14.67,280723.77,18.82
296246.03,19.87,14.7,280723.77,18.83
296194.3,19.88,14.71,280723.77,18.84
296142.58,19.89,14.72,280731.9,18.86
296090.85,19.9,14.73,280728.78,18.87
296039.13,19.91,14.74,280724.42,18.88
295676.69,19.89,14.72,280901.8,18.9
295624.96,19.9,14.73,280738.45,18.9
295573.24,19.91,14.74,280783.77,18.92
295723.91,19.93,14.76,280424.4,18.9
295751.07,19.95,14.77,280341.34,18.91
295751.07,19.95,14.77,280341.34,18.91
295699.35,19.96,14.78,280228.24,18.91
296070.07,19.99,14.82,280670.49,18.95
296018.34,20.0,14.83,280670.49,18.96
295966.62,20.01,14.84,280670.49,18.97
296328.77,20.04,14.87,280671.04,18.98
296277.05,20.05,14.88,280671.13,18.99
296225.33,20.06,14.89,280670.49,19.01
296173.6,20.07,14.9,281001.74,19.04
296324.28,20.09,14.92,280642.37,19.03
296272.55,20.1,14.93,280520.99,19.03
296220.83,20.11,14.94,280736.02,19.06
296060.89,20.12,14.94,280469.78,19.06
295698.45,20.1,14.92,280087.53,19.04
295646.72,20.11,14.93,280084.09,19.05
295595.0,20.12,14.94,279973.87,19.05
295543.27,20.13,14.95,279973.87,19.07
295491.55,20.14,14.97,279973.87,19.08
295207.67,20.12,14.95,279678.97,19.06
295358.35,20.14,14.97,279319.61,19.05
295689.8,20.17,15.0,279532.9,19.07
295638.08,20.18,15.01,279626.6,19.09
295586.36,20.19,15.02,279685.45,19.11
295957.07,20.23,15.05,279802.17,19.12
295750.18,20.27,15.09,279802.2,19.17
295698.45,20.28,15.1,279798.96,19.19
295507.05,20.27,15.09,279619.43,19.18
295455.33,20.28,15.1,279509.57,19.18
295403.61,20.29,15.12,279480.08,19.19
295351.88,20.3,15.13,279396.46,19.2
295351.88,20.3,15.13,279389.01,19.2
295488.71,20.32,15.15,279218.47,19.2
295436.98,20.33,15.16,279712.0,19.25
295385.26,20.34,15.17,279666.35,19.26
295022.82,20.32,15.15,279367.81,19.24
295159.64,20.34,15.17,279409.5,19.26
295296.47,20.36,15.19,279479.7,19.27
295244.75,20.37,15.2,279470.98,19.28
295193.02,20.38,15.21,279727.07,19.32
295193.02,20.38,15.21,279734.68,19.32
295141.3,20.39,15.22,279734.68,19.33
295089.57,20.4,15.23,279734.68,19.34
295226.4,20.43,15.25,279734.68,19.35
295174.67,20.44,15.26,279752.9,19.37
295122.95,20.45,15.27,279784.76,19.38
295071.23,20.46,15.29,279765.38,19.4
295019.5,20.47,15.3,280057.5,19.43
295390.22,20.5,15.33,280288.52,19.45
295527.05,20.52,15.35,280411.13,19.47
295527.05,20.52,15.35,280423.39,19.47
295475.32,20.53,15.36,280373.85,19.48
295423.6,20.54,15.37,280373.85,19.5
295371.87,20.55,15.38,280373.85,19.51
295320.15,20.56,15.39,280373.85,19.52
295456.98,20.59,15.41,280392.07,19.54
295593.8,20.61,15.43,280393.86,19.55
295542.08,20.62,15.44,280374.02,19.56
295490.35,20.63,15.46,280856.48,19.61
