ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
412130.69,10.04,4.87,211974.04,5.16
411926.56,10.03,4.86,211829.85,5.16
412297.28,10.04,4.87,211829.85,5.16
412245.56,10.05,4.87,211829.85,5.16
411883.11,10.04,4.86,211832.74,5.16
411831.39,10.04,4.87,211836.3,5.16
411779.67,10.04,4.87,211887.03,5.17
412186.0,10.05,4.88,213584.82,5.21
412188.67,10.05,4.88,213586.96,5.21
414105.44,10.1,4.93,214421.98,5.23
414053.72,10.1,4.93,214421.98,5.23
414190.54,10.11,4.93,214421.98,5.23
414138.82,10.11,4.94,214421.98,5.23
414087.09,10.11,4.94,214462.44,5.24
414035.37,10.11,4.94,214424.15,5.24
413983.65,10.11,4.94,214644.41,5.24
414362.33,10.12,4.95,214673.79,5.24
413948.54,10.13,4.96,214673.79,5.25
413636.04,10.13,4.95,214499.8,5.25
413584.31,10.13,4.95,214499.8,5.25
413486.13,10.13,4.95,214681.98,5.26
413434.41,10.13,4.96,214681.98,5.26
413434.41,10.13,4.96,214681.98,5.26
413382.68,10.13,4.96,214713.84,5.26
413330.96,10.13,4.96,214685.82,5.26
413279.23,10.13,4.96,215005.78,5.27
413251.25,10.13,4.96,215127.82,5.27
413199.53,10.13,4.96,215127.82,5.28
413605.69,10.15,4.97,215232.92,5.28
413976.41,10.16,4.98,215232.92,5.28
413924.68,10.16,4.99,215456.45,5.29
413872.96,10.16,4.99,215551.52,5.29
413528.16,10.15,4.98,215189.14,5.28
413664.98,10.16,4.99,214985.88,5.28
414660.69,10.19,5.01,217170.06,5.33
414608.97,10.19,5.01,217170.06,5.34
414611.87,10.19,5.01,217171.35,5.34
414434.33,10.18,5.01,216878.31,5.33
414382.6,10.18,5.01,216878.31,5.33
414458.27,10.19,5.02,216531.82,5.32
414911.64,10.2,5.03,216534.26,5.32
414771.64,10.2,5.02,216394.26,5.32
414474.94,10.19,5.02,216392.83,5.32
414611.77,10.2,5.02,216391.82,5.32
414560.05,10.2,5.02,216391.82,5.32
414696.87,10.2,5.03,216891.23,5.34
413696.87,10.18,5.01,215891.23,5.31
414075.56,10.19,5.02,215769.93,5.31
413862.13,10.19,5.01,215391.82,5.3
413998.96,10.19,5.02,216386.42,5.33
414369.67,10.2,5.03,216386.42,5.33
414731.83,10.21,5.04,216386.42,5.33
414680.1,10.21,5.04,216391.9,5.33
415005.47,10.22,5.05,216386.42,5.33
414953.75,10.22,5.05,216386.42,5.33
414902.02,10.23,5.05,217064.89,5.35
415038.85,10.23,5.06,217413.39,5.36
414987.12,10.23,5.06,217689.71,5.37
415123.95,10.24,5.07,217689.71,5.37
414761.51,10.23,5.06,217365.28,5.36
414898.33,10.24,5.06,217365.28,5.36
415269.05,10.25,5.07,217365.28,5.36
415217.33,10.25,5.07,217368.7,5.36
415354.15,10.25,5.08,217367.91,5.37
415490.98,10.26,5.09,217367.14,5.37
415439.25,10.26,5.09,218361.02,5.39
415387.53,10.26,5.09,218485.57,5.4
415025.09,10.25,5.08,218136.61,5.39
414973.36,10.25,5.08,218136.61,5.39
414921.64,10.26,5.08,218136.61,5.39
414869.92,10.26,5.08,218136.72,5.39
414711.37,10.25,5.08,217978.17,5.39
414659.64,10.25,5.08,217978.53,5.39
414607.92,10.26,5.08,217978.14,5.39
414744.74,10.26,5.09,217978.41,5.39
414693.02,10.26,5.09,218289.87,5.4
415018.38,10.27,5.1,218507.17,5.41
414966.66,10.27,5.1,218507.17,5.41
414914.93,10.27,5.1,218507.17,5.41
414863.21,10.28,5.1,218507.17,5.41
414811.49,10.28,5.1,218550.63,5.41
414759.76,10.28,5.11,218536.1,5.42
414896.59,10.28,5.11,218513.64,5.42
414559.5,10.28,5.1,218250.56,5.41
414562.4,10.28,5.1,218258.28,5.41
414699.23,10.28,5.11,218741.1,5.42
414647.5,10.28,5.11,218614.51,5.42
414595.78,10.28,5.11,218614.51,5.42
414544.05,10.29,5.11,218614.51,5.42
414492.33,10.29,5.11,218615.32,5.43
414335.31,10.28,5.11,218456.54,5.42
414283.58,10.28,5.11,218456.83,5.42
414231.86,10.29,5.11,218456.64,5.42
414368.68,10.29,5.12,218455.74,5.43
414505.51,10.3,5.12,218455.74,5.43
414876.23,10.31,5.13,219267.84,5.45
414824.5,10.31,5.14,219267.84,5.45
414772.78,10.31,5.14,219267.84,5.45
414410.34,10.3,5.13,218869.62,5.44
414781.05,10.31,5.14,218869.62,5.44
414729.33,10.31,5.14,218919.73,5.44
414677.61,10.31,5.14,218930.62,5.45
414625.88,10.32,5.14,218913.91,5.45
414359.26,10.31,5.14,219232.86,5.46
414303.15,10.31,5.14,219222.0,5.46
414159.99,10.31,5.14,218929.62,5.45
414108.27,10.31,5.14,218929.62,5.45
414056.54,10.31,5.14,218929.62,5.45
414060.66,10.31,5.14,218930.96,5.45
414008.94,10.31,5.14,218930.96,5.45
413957.22,10.32,5.14,219047.41,5.46
413905.49,10.32,5.15,218972.65,5.46
414042.32,10.32,5.15,219251.18,5.47
414362.63,10.33,5.16,219366.27,5.47
414263.0,10.33,5.16,219416.01,5.47
414211.28,10.33,5.16,219416.01,5.47
414215.63,10.33,5.16,219417.56,5.47
413921.5,10.33,5.16,219150.83,5.47
413730.5,10.32,5.15,218948.53,5.46
414101.22,10.33,5.16,218948.53,5.46
414049.49,10.34,5.16,218948.53,5.47
413997.77,10.34,5.16,218997.05,5.47
413760.68,10.33,5.16,218796.3,5.46
413708.96,10.33,5.16,218752.11,5.46
413657.23,10.33,5.16,219412.59,5.48
413653.42,10.34,5.16,219108.89,5.48
413553.78,10.34,5.16,219196.59,5.48
413502.06,10.34,5.17,219197.24,5.48
413504.96,10.34,5.17,219223.35,5.48
413346.41,10.33,5.16,219065.03,5.48
412983.97,10.33,5.15,218676.22,5.47
413437.34,10.34,5.17,218675.64,5.47
413385.62,10.34,5.17,218675.61,5.47
413213.91,10.34,5.16,218693.32,5.47
413576.06,10.35,5.17,218675.57,5.47
413524.34,10.35,5.18,218675.57,5.47
413472.62,10.35,5.18,219380.88,5.49
413420.89,10.35,5.18,219481.73,5.5
413693.3,10.36,5.19,219710.16,5.5
413830.12,10.36,5.19,219710.16,5.5
413778.4,10.37,5.19,219710.16,5.5
413726.68,10.37,5.19,219711.85,5.51
413674.95,10.37,5.2,219713.9,5.51
413677.85,10.37,5.2,219715.23,5.51
413626.13,10.37,5.2,219716.64,5.51
413574.4,10.37,5.2,220014.17,5.52
413534.55,10.37,5.2,219984.37,5.52
413470.96,10.37,5.2,219898.08,5.52
413419.23,10.38,5.2,219898.08,5.52
413367.51,10.38,5.2,219898.08,5.52
412367.51,10.35,5.18,218898.08,5.5
412315.78,10.36,5.18,218904.55,5.5
412264.06,10.36,5.18,218903.16,5.5
412212.33,10.36,5.19,218900.61,5.5
412349.16,10.36,5.19,218898.08,5.5
412297.44,10.36,5.19,219214.61,5.51
412138.89,10.36,5.19,219056.52,5.51
412087.16,10.36,5.19,218926.58,5.51
412035.44,10.36,5.19,218926.58,5.51
411983.71,10.37,5.19,218926.58,5.51
412354.43,10.38,5.2,218934.14,5.51
412491.26,10.38,5.21,218929.0,5.51
412439.53,10.38,5.21,218927.53,5.51
412077.09,10.37,5.2,218936.81,5.51
412025.37,10.38,5.2,219342.08,5.52
412345.68,10.39,5.21,219424.53,5.53
412293.96,10.39,5.21,219424.53,5.53
412242.23,10.39,5.22,219424.53,5.53
412142.6,10.39,5.22,219465.53,5.53
412279.43,10.39,5.22,219465.53,5.53
412227.7,10.4,5.22,219512.67,5.54
412175.98,10.4,5.22,219521.93,5.54
412312.81,10.4,5.23,219499.76,5.54
412272.95,10.4,5.23,219514.72,5.54
411978.82,10.4,5.22,219253.63,5.53
412242.92,10.41,5.23,219917.43,5.55
412379.74,10.41,5.24,219917.43,5.55
412328.02,10.41,5.24,219917.43,5.55
412008.02,10.41,5.23,219597.43,5.55
411956.3,10.41,5.23,219597.43,5.55
411904.57,10.41,5.24,219602.86,5.55
412041.4,10.41,5.24,219599.56,5.55
411989.67,10.41,5.24,219599.24,5.55
412126.5,10.42,5.25,220264.64,5.57
412074.78,10.42,5.25,220141.49,5.57
412023.05,10.42,5.25,220141.49,5.57
411971.33,10.42,5.25,220141.49,5.57
411812.78,10.42,5.25,219982.71,5.57
411761.05,10.42,5.25,219984.47,5.57
411897.88,10.43,5.26,219983.26,5.57
412268.6,10.44,5.27,219985.76,5.57
411916.15,10.43,5.26,220079.38,5.57
411694.72,10.43,5.25,219855.9,5.57
411643.0,10.43,5.25,219844.81,5.57
412013.72,10.44,5.27,219784.03,5.57
411991.05,10.44,5.27,220493.89,5.59
411939.33,10.44,5.27,220493.89,5.59
412211.74,10.45,5.28,220494.56,5.59
412160.01,10.45,5.28,220502.59,5.59
411953.12,10.46,5.28,220880.88,5.61
412089.94,10.46,5.29,220988.82,5.61
412038.22,10.46,5.29,220988.82,5.61
411986.49,10.46,5.29,220988.82,5.61
412258.9,10.47,5.3,221022.84,5.62
412395.73,10.48,5.31,220992.31,5.62
412344.0,10.48,5.31,220988.82,5.62
411953.95,10.47,5.3,220574.16,5.61
411902.22,10.47,5.3,221277.73,5.63
411862.37,10.47,5.3,220940.43,5.62
412175.86,10.48,5.31,221496.18,5.63
412312.69,10.49,5.32,221496.18,5.64
412260.97,10.49,5.32,221496.18,5.64
412209.24,10.49,5.32,221496.18,5.64
412157.52,10.49,5.32,221504.55,5.64
412105.79,10.5,5.32,221507.79,5.64
412054.07,10.5,5.32,221497.99,5.64
412014.22,10.5,5.33,221845.57,5.65
411950.62,10.5,5.33,221684.73,5.65
411898.9,10.5,5.33,221684.73,5.65
411847.17,10.5,5.33,221684.73,5.65
411795.45,10.5,5.33,221687.65,5.65
411743.73,10.5,5.33,221684.77,5.66
411692.0,10.51,5.33,221685.48,5.66
411664.02,10.51,5.34,222263.71,5.67
412204.72,10.52,5.35,222352.62,5.68
411726.83,10.51,5.34,221874.73,5.67
411863.65,10.52,5.35,221874.73,5.67
412189.02,10.53,5.36,221874.73,5.67
411894.23,10.52,5.35,221571.75,5.66
411842.5,10.52,5.35,221571.75,5.66
411790.78,10.53,5.35,221574.68,5.66
412161.5,10.54,5.36,221572.77,5.66
412109.77,10.54,5.37,221571.75,5.67
412246.6,10.54,5.37,222584.3,5.69
412383.42,10.55,5.38,222943.16,5.7
412331.7,10.55,5.38,222943.16,5.7
412604.11,10.56,5.39,222943.16,5.71
412552.38,10.56,5.39,222945.79,5.71
412189.94,10.55,5.38,222477.11,5.7
412560.66,10.56,5.39,222477.3,5.7
412508.93,10.57,5.39,222474.47,5.7
412457.21,10.57,5.39,222933.71,5.71
412405.49,10.57,5.4,222823.32,5.71
412353.76,10.57,5.4,223142.55,5.72
411991.32,10.56,5.39,222863.27,5.71
411939.6,10.56,5.39,222863.27,5.71
412310.31,10.57,5.4,222863.27,5.72
412258.59,10.57,5.4,222867.27,5.72
412206.87,10.58,5.4,222866.64,5.72
412155.14,10.58,5.41,222863.39,5.72
412103.42,10.58,5.41,223317.09,5.73
412423.73,10.59,5.42,223518.0,5.74
412457.53,10.59,5.42,223743.27,5.75
412405.8,10.59,5.42,223743.27,5.75
412354.08,10.6,5.42,223743.27,5.75
412490.9,10.6,5.43,223747.9,5.75
412627.73,10.61,5.43,223745.55,5.75
412633.68,10.61,5.43,223746.91,5.75
412339.55,10.6,5.43,223448.11,5.74
412611.96,10.61,5.44,223445.84,5.75
412560.23,10.61,5.44,223445.84,5.75
412587.55,10.61,5.44,223490.91,5.75
412958.27,10.62,5.45,224459.7,5.77
412906.55,10.62,5.45,224447.49,5.77
412557.67,10.62,5.44,224273.9,5.77
412505.94,10.62,5.44,224273.9,5.77
412301.15,10.61,5.44,224060.91,5.77
412249.43,10.61,5.44,224060.91,5.77
412045.3,10.61,5.44,223793.67,5.76
411993.57,10.61,5.44,223794.75,5.76
412130.4,10.62,5.44,223793.78,5.76
412130.4,10.62,5.44,223828.18,5.77
412501.12,10.63,5.45,223828.06,5.77
412449.39,10.63,5.46,223828.06,5.77
412397.67,10.63,5.46,224377.27,5.78
412534.49,10.64,5.46,224624.95,5.79
412482.77,10.64,5.46,224624.95,5.79
412619.59,10.64,5.47,224624.95,5.79
412282.51,10.64,5.46,224318.95,5.79
411930.06,10.63,5.46,223951.59,5.78
411878.34,10.63,5.46,223951.59,5.78
411826.62,10.63,5.46,223998.72,5.78
411532.48,10.62,5.45,223778.78,5.78
411480.76,10.63,5.45,223741.78,5.78
411851.48,10.64,5.46,224006.97,5.78
411988.3,10.64,5.47,224287.44,5.79
411625.86,10.63,5.46,223751.6,5.78
411996.58,10.64,5.47,224616.53,5.8
412002.53,10.64,5.47,224617.92,5.8
411640.09,10.64,5.46,224229.22,5.79
411588.37,10.64,5.47,224229.22,5.8
411588.37,10.64,5.47,224229.22,5.8
411725.19,10.64,5.47,224229.22,5.8
411997.6,10.65,5.48,224229.22,5.8
412270.01,10.66,5.49,224231.29,5.8
412406.83,10.67,5.49,224230.13,5.8
412406.83,10.67,5.49,224257.58,5.8
412355.11,10.67,5.5,224256.94,5.8
412303.38,10.67,5.5,225259.64,5.83
412251.66,10.67,5.5,225222.77,5.83
412199.93,10.67,5.5,225222.77,5.83
411911.12,10.67,5.49,224891.66,5.82
412281.84,10.68,5.5,224891.66,5.82
412418.67,10.68,5.51,224891.66,5.83
412366.94,10.68,5.51,224893.35,5.83
412366.94,10.68,5.51,224902.8,5.83
412503.77,10.69,5.52,224901.86,5.83
412452.04,10.69,5.52,224901.11,5.83
412089.6,10.68,5.51,225329.97,5.84
412226.43,10.69,5.52,225567.12,5.85
412174.7,10.69,5.52,225502.44,5.85
412122.98,10.69,5.52,225502.44,5.85
412071.25,10.69,5.52,225502.44,5.85
412019.53,10.7,5.52,225505.61,5.85
412390.25,10.71,5.53,225503.31,5.85
412338.52,10.71,5.53,225502.44,5.86
412286.8,10.71,5.54,225502.44,5.86
412246.95,10.71,5.54,225974.88,5.87
412212.41,10.71,5.54,225948.48,5.87
412218.21,10.71,5.54,225997.15,5.87
411826.71,10.7,5.53,225611.11,5.86
411828.16,10.7,5.53,225613.04,5.86
411964.99,10.71,5.54,225613.04,5.87
411913.26,10.71,5.54,225613.04,5.87
411626.17,10.7,5.53,225427.99,5.86
411574.45,10.71,5.53,225427.99,5.86
411522.72,10.71,5.53,225567.49,5.87
411471.0,10.71,5.54,225446.49,5.87
411419.28,10.71,5.54,225458.32,5.87
411744.64,10.72,5.55,226040.13,5.89
411692.92,10.72,5.55,225975.73,5.89
412071.61,10.73,5.56,225975.73,5.89
412208.43,10.74,5.57,225975.73,5.89
412156.71,10.74,5.57,225979.66,5.89
412104.98,10.74,5.57,225978.26,5.89
412053.26,10.74,5.57,225980.45,5.89
412001.53,10.74,5.57,226586.14,5.91
411714.45,10.74,5.57,226308.47,5.9
411710.63,10.74,5.57,226169.66,5.9
411682.73,10.74,5.57,226376.88,5.91
411819.56,10.75,5.58,226376.88,5.91
411767.83,10.75,5.58,226376.88,5.91
411716.11,10.75,5.58,226376.88,5.91
412086.83,10.76,5.59,226397.02,5.91
411792.7,10.76,5.58,226165.55,5.91
411740.97,10.76,5.58,226191.71,5.91
411877.8,10.76,5.59,226145.41,5.91
411515.36,10.75,5.58,226674.7,5.92
411840.72,10.77,5.59,226399.32,5.92
411650.02,10.76,5.59,226220.49,5.91
411786.85,10.77,5.59,226883.71,5.93
411735.13,10.77,5.6,226883.71,5.93
411683.4,10.77,5.6,226883.71,5.94
411683.4,10.77,5.6,226883.71,5.94
411955.81,10.78,5.61,226910.29,5.94
412326.53,10.79,5.62,226902.97,5.94
412274.8,10.79,5.62,226883.71,5.94
411947.97,10.78,5.61,228485.37,5.98
412473.92,10.8,5.63,227883.6,5.97
412422.2,10.8,5.63,227883.6,5.97
412485.82,10.8,5.63,227169.51,5.95
412327.27,10.8,5.63,227010.96,5.95
412476.92,10.81,5.63,228151.65,5.98
412425.19,10.81,5.63,228151.65,5.98
411781.06,10.79,5.62,227395.16,5.96
411781.06,10.79,5.62,227386.86,5.96
411729.33,10.79,5.62,227406.48,5.96
411677.61,10.8,5.62,227387.82,5.96
411625.89,10.8,5.63,227393.64,5.96
411951.25,10.81,5.64,227840.14,5.98
412333.84,10.82,5.65,228074.52,5.98
412333.84,10.82,5.65,228074.52,5.98
412333.84,10.82,5.65,228074.52,5.98
412441.15,10.82,5.65,228155.72,5.99
412282.6,10.82,5.65,227999.13,5.98
412230.88,10.82,5.65,227999.13,5.98
412179.16,10.82,5.65,227999.13,5.99
411649.98,10.81,5.64,227680.26,5.98
411598.25,10.81,5.64,227680.26,5.98
411546.53,10.81,5.64,227707.43,5.98
411925.22,10.83,5.65,227681.53,5.98
411633.96,10.82,5.65,227381.53,5.98
411582.23,10.82,5.65,227754.9,5.99
411719.06,10.83,5.65,227859.45,5.99
411508.03,10.82,5.65,227653.16,5.99
411456.3,10.82,5.65,227738.95,5.99
411593.13,10.83,5.66,227738.95,5.99
410593.13,10.81,5.63,226738.95,5.97
410541.4,10.81,5.63,226738.95,5.97
410489.68,10.81,5.64,226738.95,5.97
410437.96,10.81,5.64,226741.93,5.97
410386.23,10.81,5.64,226746.42,5.97
410386.23,10.81,5.64,226746.42,5.97
410334.51,10.81,5.64,226749.96,5.98
410121.08,10.81,5.64,226592.11,5.97
409916.95,10.8,5.63,226363.37,5.97
410053.77,10.81,5.64,226356.85,5.97
409766.68,10.8,5.63,226157.77,5.96
409903.51,10.81,5.64,226720.97,5.98
410423.74,10.82,5.65,226720.97,5.98
410560.56,10.83,5.66,226720.97,5.98
410697.39,10.83,5.66,226720.97,5.98
410377.39,10.83,5.65,226400.97,5.97
410325.66,10.83,5.66,226401.87,5.97
410273.94,10.83,5.66,226401.84,5.98
410222.22,10.83,5.66,226802.28,5.99
410170.49,10.83,5.66,226993.81,6.0
409889.26,10.83,5.65,226424.24,5.98
409837.53,10.83,5.66,227073.88,6.0
409785.81,10.83,5.66,227073.88,6.0
409922.63,10.84,5.66,227073.88,6.0
409870.91,10.84,5.67,227073.88,6.0
410302.0,10.85,5.68,227082.16,6.0
410250.28,10.85,5.68,227083.41,6.01
410387.1,10.86,5.68,227075.75,6.01
410523.93,10.86,5.69,227073.88,6.01
410660.75,10.87,5.7,228329.34,6.04
410356.57,10.86,5.69,227971.1,6.03
410304.84,10.86,5.69,227971.1,6.04
410309.31,10.86,5.69,227973.98,6.04
410257.58,10.87,5.69,227973.98,6.04
410205.86,10.87,5.69,227973.98,6.04
410154.14,10.87,5.7,228126.19,6.05
410102.41,10.87,5.7,228020.39,6.04
410050.69,10.87,5.7,228002.04,6.05
410199.38,10.88,5.71,228323.56,6.05
410135.79,10.88,5.71,228157.24,6.05
410272.61,10.89,5.71,228157.24,6.05
410220.89,10.89,5.71,228157.24,6.05
410169.17,10.89,5.72,228157.24,6.06
410065.72,10.89,5.72,228160.39,6.06
410013.99,10.89,5.72,228182.67,6.06
409855.44,10.89,5.72,228023.89,6.06
409815.59,10.89,5.72,228029.07,6.06
409763.87,10.89,5.72,228029.07,6.06
409700.27,10.89,5.72,228187.01,6.07
409648.55,10.9,5.72,228187.01,6.07
409596.82,10.9,5.72,228268.18,6.07
409545.1,10.9,5.73,228291.86,6.07
409493.37,10.9,5.73,228317.38,6.08
409634.7,10.91,5.73,229295.8,6.1
409871.55,10.92,5.74,228784.8,6.09
409819.83,10.92,5.74,228784.8,6.09
410190.55,10.93,5.76,228784.8,6.1
410138.82,10.93,5.76,228803.16,6.1
409794.02,10.92,5.75,228393.92,6.09
409579.98,10.92,5.75,228377.32,6.09
409950.7,10.93,5.76,228375.56,6.09
409588.25,10.92,5.75,228830.92,6.1
409536.53,10.92,5.75,228559.17,6.1
409508.55,10.92,5.75,228433.95,6.09
409669.54,10.93,5.76,229051.69,6.11
409569.91,10.93,5.76,228832.05,6.11
409518.18,10.93,5.76,228832.05,6.11
409466.46,10.93,5.76,228832.05,6.11
409903.79,10.95,5.78,228832.24,6.11
409852.07,10.95,5.78,228832.08,6.11
409800.35,10.95,5.78,228832.05,6.11
409748.62,10.95,5.78,229112.37,6.12
409750.07,10.95,5.78,229122.31,6.12
409698.35,10.95,5.78,229149.44,6.13
409646.62,10.96,5.78,229307.18,6.13
409435.91,10.95,5.78,229086.02,6.13
409384.18,10.95,5.78,229086.02,6.13
409332.46,10.95,5.78,229086.02,6.13
409280.74,10.96,5.78,229086.02,6.13
409229.01,10.96,5.78,229099.8,6.13
409177.29,10.96,5.79,229087.11,6.14
408847.01,10.95,5.78,228778.97,6.13
408795.28,10.95,5.78,228933.09,6.13
408743.56,10.95,5.78,228891.48,6.13
408691.83,10.96,5.78,228777.88,6.13
408640.11,10.96,5.78,228777.88,6.13
408640.11,10.96,5.78,228777.88,6.13
408776.94,10.96,5.79,228777.88,6.14
408725.21,10.96,5.79,228777.88,6.14
408673.49,10.97,5.79,228780.74,6.14
409044.21,10.98,5.81,228814.03,6.14
408992.48,10.98,5.81,228777.88,6.14
408630.04,10.97,5.8,228777.88,6.14
408578.32,10.97,5.8,229138.44,6.15
408578.32,10.97,5.8,229140.16,6.15
408578.32,10.97,5.8,229142.12,6.15
408957.0,10.98,5.81,229381.32,6.16
408905.28,10.99,5.81,229381.32,6.16
408853.56,10.99,5.81,229381.32,6.16
408990.38,10.99,5.82,229381.32,6.17
408938.66,10.99,5.82,229382.16,6.17
408578.24,10.99,5.81,229101.08,6.16
408956.93,11.0,5.83,229161.77,6.16
409093.76,11.0,5.83,229257.37,6.17
409042.04,11.01,5.83,229430.59,6.17
408828.61,11.0,5.83,229775.56,6.18
408776.88,11.0,5.83,229669.29,6.18
408725.16,11.0,5.83,229669.29,6.18
408673.43,11.01,5.83,229669.29,6.18
409052.12,11.02,5.84,229749.27,6.19
408893.57,11.01,5.84,229590.72,6.18
408841.85,11.01,5.84,229545.9,6.18
408711.84,11.01,5.84,229510.74,6.18
408660.12,11.01,5.84,230200.9,6.2
409126.65,11.03,5.85,230595.64,6.22
409074.93,11.03,5.86,230595.64,6.22
409212.46,11.04,5.86,230034.3,6.2
409532.82,11.05,5.87,230890.74,6.23
409894.97,11.06,5.88,230890.74,6.23
410220.33,11.07,5.9,230893.74,6.23
410599.02,11.08,5.91,230891.77,6.23
410238.61,11.07,5.9,230890.74,6.23
410375.44,11.08,5.9,231068.41,6.24
410323.71,11.08,5.91,231008.43,6.24
410271.99,11.08,5.91,230890.74,6.24
410642.7,11.09,5.92,232408.37,6.28
410590.98,11.09,5.92,232408.37,6.28
410539.26,11.09,5.92,232408.37,6.28
410487.53,11.1,5.92,232411.39,6.28
410289.07,11.09,5.92,231952.14,6.27
410092.18,11.09,5.91,231981.7,6.27
410229.0,11.09,5.92,231981.71,6.27
409866.56,11.08,5.91,231576.63,6.26
410237.28,11.1,5.92,231587.24,6.26
410185.55,11.1,5.93,231573.6,6.27
410547.71,11.11,5.94,232470.51,6.29
409547.71,11.09,5.91,231470.51,6.27
409389.16,11.08,5.91,231311.96,6.26
409337.43,11.08,5.91,231309.86,6.26
409285.71,11.08,5.91,231309.86,6.26
409233.99,11.09,5.91,231309.86,6.27
409182.26,11.09,5.92,231315.21,6.27
409023.48,11.08,5.91,231156.44,6.26
408661.04,11.08,5.9,230934.71,6.26
408661.04,11.08,5.9,230968.99,6.26
408609.32,11.08,5.9,230968.78,6.26
408557.59,11.08,5.91,230963.87,6.26
408694.42,11.08,5.91,230963.64,6.26
408642.69,11.09,5.91,231263.4,6.27
408590.97,11.09,5.92,231144.23,6.27
408961.69,11.1,5.93,231144.23,6.27
409098.51,11.11,5.93,231144.23,6.27
409046.79,11.11,5.93,231144.23,6.28
409051.14,11.11,5.94,231145.56,6.28
408999.41,11.11,5.94,231161.86,6.28
408947.69,11.11,5.94,231175.16,6.28
409084.52,11.12,5.94,231174.06,6.28
409221.34,11.12,5.95,231182.43,6.28
409358.17,11.13,5.96,232333.16,6.32
409306.44,11.13,5.96,232333.16,6.32
409254.72,11.13,5.96,232333.16,6.32
409203.0,11.13,5.96,232333.16,6.32
409151.27,11.14,5.96,232344.85,6.32
409099.55,11.14,5.96,232344.06,6.33
409047.82,11.14,5.97,232373.02,6.33
409007.97,11.14,5.97,232514.19,6.33
408944.38,11.14,5.97,232333.16,6.33
408892.65,11.14,5.97,232333.16,6.33
408840.93,11.15,5.97,232333.16,6.33
408977.75,11.15,5.98,232347.27,6.34
409114.58,11.16,5.99,232336.03,6.34
409251.4,11.16,5.99,232333.16,6.34
409388.23,11.17,6.0,232333.16,6.34
409388.23,11.17,6.0,232333.16,6.34
409525.06,11.18,6.0,233328.57,6.37
409162.61,11.17,6.0,232923.66,6.36
409299.44,11.17,6.0,233052.7,6.36
409247.72,11.18,6.0,233052.7,6.36
409384.54,11.18,6.01,233052.7,6.37
409332.82,11.18,6.01,233052.7,6.37
409281.09,11.19,6.01,233061.84,6.37
409229.37,11.19,6.01,233054.77,6.37
409366.2,11.19,6.02,233052.89,6.37
409314.47,11.19,6.02,233052.7,6.37
409262.75,11.2,6.02,233431.42,6.39
409399.57,11.2,6.03,233431.42,6.39
409671.98,11.21,6.04,233431.42,6.39
409808.81,11.22,6.05,233431.42,6.39
410134.17,11.23,6.06,233432.26,6.39
409917.19,11.22,6.05,233248.09,6.39
409865.46,11.23,6.05,233248.58,6.39
409868.29,11.23,6.05,233249.89,6.39
409816.56,11.23,6.05,233248.56,6.39
409764.84,11.23,6.06,234318.64,6.42
409901.66,11.24,6.06,234520.77,6.43
409903.11,11.24,6.06,234522.09,6.43
409903.11,11.24,6.06,234546.81,6.43
409851.39,11.24,6.06,234546.81,6.43
409799.67,11.24,6.07,234546.81,6.43
409602.77,11.23,6.06,234319.48,6.43
409398.64,11.23,6.06,234002.07,6.42
409769.36,11.24,6.07,234002.07,6.42
409717.63,11.24,6.07,234009.04,6.42
409717.63,11.24,6.07,234030.73,6.42
409720.53,11.24,6.07,234031.97,6.42
409668.81,11.24,6.07,234026.13,6.42
409617.09,11.25,6.07,234025.0,6.42
409565.36,11.25,6.07,234423.29,6.44
409565.36,11.25,6.07,234423.29,6.44
409702.19,11.25,6.08,234632.57,6.44
409650.46,11.26,6.08,234632.57,6.45
409598.74,11.26,6.08,234632.57,6.45
409236.3,11.25,6.08,234264.86,6.44
409607.02,11.26,6.09,234320.03,6.44
409743.84,11.27,6.09,234271.19,6.44
409743.84,11.27,6.09,234271.19,6.44
410069.21,11.28,6.1,234264.86,6.44
410017.48,11.28,6.11,234966.77,6.46
410017.48,11.28,6.11,234974.72,6.46
409977.63,11.28,6.11,234786.71,6.46
409943.09,11.28,6.11,235228.94,6.47
409891.37,11.28,6.11,235228.94,6.48
410262.09,11.3,6.12,235228.94,6.48
410016.35,11.29,6.12,235063.44,6.47
409964.62,11.29,6.12,235143.89,6.48
410101.45,11.3,6.13,235092.08,6.48
410049.72,11.3,6.13,235070.39,6.48
409049.72,11.28,6.1,234070.39,6.45
408998.0,11.28,6.1,234824.7,6.47
409037.71,11.28,6.11,234896.07,6.48
