ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
369,804,672870,6212,672870
369,804,673870,6212,673870
370,806,674870,6212,674870
370,806,675340,6212,675340
370,806,675500,6212,675500
370,806,676500,6212,676500
370,806,676500,6212,676500
371,808,677500,6212,677500
371,808,678500,6212,678500
371,808,678500,6212,678500
371,808,678720,6212,678720
371,808,678950,6212,678950
372,810,679950,6212,679950
373,814,683950,6212,683950
373,814,684760,6212,684760
374,816,685760,6212,685760
374,816,686760,6212,686760
375,824,694760,6212,694760
376,826,695230,6212,695230
376,826,696040,6212,696040
377,828,697040,6212,697040
377,828,697360,6212,697360
377,828,697680,6212,697680
378,830,698680,6212,698680
378,830,699680,6212,699680
379,832,700680,6212,700680
379,832,701000,6212,701000
379,832,702000,6212,702000
380,834,702590,6212,702590
380,834,703590,6212,703590
381,836,704240,6212,704240
381,836,705240,6212,705240
382,838,706050,6212,706050
382,838,706370,6212,706370
382,838,707370,6212,707370
383,846,715370,6212,715370
384,848,716180,6212,716180
384,848,717180,6212,717180
385,850,717650,6212,717650
385,850,718650,6212,718650
386,852,719650,6212,719650
386,852,720650,6212,720650
386,852,721120,6212,721120
386,852,721120,6212,721120
387,854,721930,6212,721930
387,854,722930,6212,722930
388,856,723930,6212,723930
388,856,724400,6212,724400
389,858,725400,6212,725400
389,858,726210,6212,726210
390,860,727020,6212,727020
390,860,727490,6212,727490
390,860,728490,6212,728490
391,862,729490,6212,729490
391,862,729840,6212,729840
391,862,730650,6212,730650
391,862,730970,6212,730970
392,864,731440,6212,731440
392,864,732440,6212,732440
393,866,733250,6212,733250
393,866,734250,6212,734250
394,868,734900,6212,734900
394,868,735550,6212,735550
395,870,736360,6212,736360
395,870,737360,6212,737360
396,872,738360,6212,738360
396,872,739360,6212,739360
397,874,740010,6212,740010
397,874,740480,6212,740480
397,874,741290,6212,741290
398,876,742100,6212,742100
398,876,743100,6212,743100
399,878,743750,6212,743750
399,878,744750,6212,744750
399,878,745070,6212,745070
399,878,745070,6212,745070
400,880,745880,6212,745880
400,880,746880,6212,746880
401,882,747350,6212,747350
401,882,747350,6212,747350
401,882,747820,6212,747820
401,882,748820,6212,748820
402,884,749820,6212,749820
402,884,750820,6212,750820
403,886,751820,6212,751820
403,886,752290,6212,752290
404,888,753290,6212,753290
404,888,753760,6212,753760
404,888,754570,6212,754570
405,890,755570,6212,755570
405,890,755800,6212,755800
405,890,756800,6212,756800
406,892,757800,6212,757800
406,892,758120,6212,758120
406,892,758930,6212,758930
407,894,759930,6212,759930
407,894,760930,6212,760930
407,894,761250,6212,761250
408,896,762250,6212,762250
408,896,763250,6212,763250
409,898,764250,6212,764250
409,898,764720,6212,764720
409,898,765180,6212,765180
410,900,765990,6212,765990
410,900,766800,6212,766800
411,902,767800,6212,767800
411,902,768270,6212,768270
412,904,769080,6212,769080
412,904,770080,6212,770080
412,904,770080,6212,770080
413,906,770890,6212,770890
413,906,771890,6212,771890
414,908,772890,6212,772890
414,908,773700,6212,773700
415,910,774700,6212,774700
415,910,774930,6212,774930
415,910,775930,6212,775930
416,912,776930,6212,776930
416,912,777400,6212,777400
417,914,778400,6212,778400
418,918,782400,6212,782400
418,918,782870,6212,782870
418,918,783680,6212,783680
419,920,784680,6212,784680
419,920,785680,6212,785680
420,922,786680,6212,786680
420,922,787490,6212,787490
420,922,787650,6212,787650
421,924,788650,6212,788650
421,924,789650,6212,789650
421,924,789650,6212,789650
422,926,790650,6212,790650
422,926,791110,6212,791110
423,928,792110,6212,792110
423,928,793110,6212,793110
424,930,794110,6212,794110
424,930,794580,6212,794580
424,930,795390,6212,795390
424,930,795710,6212,795710
425,932,796360,6212,796360
425,932,797360,6212,797360
426,934,798360,6212,798360
426,934,799360,6212,799360
427,936,799830,6212,799830
427,936,800640,6212,800640
428,938,801640,6212,801640
428,938,802640,6212,802640
429,940,803640,6212,803640
429,940,804640,6212,804640
429,940,805100,6212,805100
430,942,805750,6212,805750
430,942,806560,6212,806560
431,944,807560,6212,807560
431,944,808110,6212,808110
432,946,808920,6212,808920
432,946,809920,6212,809920
433,948,810570,6212,810570
433,948,811570,6212,811570
434,950,812380,6212,812380
434,950,813190,6212,813190
435,952,814000,6212,814000
435,952,814470,6212,814470
436,954,815470,6212,815470
436,954,815470,6212,815470
436,954,816470,6212,816470
437,956,817470,6212,817470
437,956,817580,6212,817580
437,956,818050,6212,818050
437,956,819050,6212,819050
438,958,819520,6212,819520
438,958,820520,6212,820520
438,958,820890,6212,820890
438,958,821110,6212,821110
438,958,821110,6212,821110
438,958,821110,6212,821110
439,960,822110,6212,822110
439,960,822580,6212,822580
440,962,823580,6212,823580
440,962,824580,6212,824580
441,964,825390,6212,825390
441,964,825620,6212,825620
441,964,825850,6212,825850
441,964,826660,6212,826660
442,966,827660,6212,827660
442,966,827660,6212,827660
442,966,828660,6212,828660
442,966,828820,6212,828820
443,968,829820,6212,829820
443,968,829820,6212,829820
443,968,830290,6212,830290
443,968,830660,6212,830660
443,968,830980,6212,830980
443,968,831980,6212,831980
444,970,832980,6212,832980
444,970,833790,6212,833790
445,972,834790,6212,834790
445,972,835020,6212,835020
445,972,836020,6212,836020
446,974,837020,6212,837020
446,974,837020,6212,837020
446,974,837480,6212,837480
446,974,837710,6212,837710
447,976,838710,6212,838710
447,976,839030,6212,839030
447,976,839030,6212,839030
448,978,840030,6212,840030
448,978,841030,6212,841030
449,980,842030,6212,842030
449,980,842030,6212,842030
449,980,843030,6212,843030
450,982,844030,6212,844030
450,982,845030,6212,845030
451,984,846030,6212,846030
451,984,847030,6212,847030
452,986,848030,6212,848030
452,986,848620,6212,848620
452,986,849430,6212,849430
453,988,850430,6212,850430
453,988,851430,6212,851430
454,990,852430,6212,852430
454,990,853430,6212,853430
455,992,854430,6212,854430
455,992,855430,6212,855430
456,994,856430,6212,856430
456,994,857430,6212,857430
457,996,858080,6212,858080
457,996,858890,6212,858890
458,998,859700,6212,859700
458,998,860700,6212,860700
459,1000,861700,6212,861700
459,1000,862020,6212,862020
459,1000,862490,6212,862490
460,1002,863490,6212,863490
460,1002,864140,6212,864140
461,1004,865140,6212,865140
461,1004,865950,6212,865950
461,1004,865950,6212,865950
462,1006,866950,6212,866950
462,1006,867950,6212,867950
463,1008,868600,6212,868600
463,1008,868710,6212,868710
463,1008,869710,6212,869710
464,1010,870710,6212,870710
464,1010,870870,6212,870870
464,1010,871870,6212,871870
465,1012,872870,6212,872870
465,1012,873870,6212,873870
466,1014,874870,6212,874870
466,1014,875340,6212,875340
466,1014,875810,6212,875810
467,1016,876620,6212,876620
467,1016,877620,6212,877620
468,1018,878620,6212,878620
468,1018,879620,6212,879620
469,1020,880620,6212,880620
469,1020,881430,6212,881430
470,1022,882430,6212,882430
470,1022,883430,6212,883430
471,1024,884240,6212,884240
471,1024,885240,6212,885240
472,1026,886050,6212,886050
472,1026,886860,6212,886860
472,1026,887090,6212,887090
473,1028,888090,6212,888090
473,1028,889090,6212,889090
474,1030,890090,6212,890090
474,1030,890900,6212,890900
474,1030,891220,6212,891220
475,1032,892220,6212,892220
475,1032,892870,6212,892870
475,1032,892870,6212,892870
476,1034,893870,6212,893870
476,1034,893870,6212,893870
476,1034,894870,6212,894870
477,1036,895870,6212,895870
477,1036,896680,6212,896680
478,1038,897490,6212,897490
478,1038,897950,6212,897950
478,1038,898950,6212,898950
479,1040,899950,6212,899950
479,1040,900950,6212,900950
479,1040,900950,6212,900950
480,1042,901320,6212,901320
480,1042,901480,6212,901480
480,1042,901480,6212,901480
480,1042,901480,6212,901480
480,1042,901590,6212,901590
480,1042,902590,6212,902590
480,1042,903050,6212,903050
480,1042,903160,6212,903160
480,1042,903160,6212,903160
481,1044,904160,6212,904160
481,1044,904970,6212,904970
481,1044,904970,6212,904970
482,1046,905970,6212,905970
482,1046,906780,6212,906780
483,1048,907780,6212,907780
483,1048,908780,6212,908780
484,1050,909250,6212,909250
484,1050,909800,6212,909800
484,1050,909800,6212,909800
484,1050,910020,6212,910020
485,1052,911020,6212,911020
485,1052,912020,6212,912020
486,1054,913020,6212,913020
486,1054,914020,6212,914020
487,1056,914570,6212,914570
487,1056,915570,6212,915570
488,1058,916570,6212,916570
488,1058,917040,6212,917040
488,1058,918040,6212,918040
488,1058,918270,6212,918270
489,1060,919270,6212,919270
489,1060,920270,6212,920270
489,1060,920590,6212,920590
490,1062,921590,6212,921590
490,1062,921910,6212,921910
490,1062,922910,6212,922910
491,1064,923910,6212,923910
491,1064,924910,6212,924910
492,1066,925910,6212,925910
492,1066,926910,6212,926910
493,1068,927230,6212,927230
493,1068,927700,6212,927700
493,1068,928700,6212,928700
494,1070,929170,6212,929170
494,1070,929640,6212,929640
494,1070,930110,6212,930110
494,1070,930480,6212,930480
495,1072,931480,6212,931480
495,1072,932480,6212,932480
496,1074,933480,6212,933480
496,1074,934480,6212,934480
497,1076,935130,6212,935130
497,1076,935940,6212,935940
498,1078,936750,6212,936750
498,1078,937750,6212,937750
499,1080,938750,6212,938750
499,1080,939340,6212,939340
500,1082,940150,6212,940150
500,1082,940620,6212,940620
501,1084,941620,6212,941620
501,1084,941940,6212,941940
501,1084,942940,6212,942940
501,1084,943260,6212,943260
502,1086,944260,6212,944260
502,1086,945260,6212,945260
502,1086,945490,6212,945490
503,1088,946300,6212,946300
503,1088,947300,6212,947300
504,1090,948300,6212,948300
504,1090,949300,6212,949300
505,1092,950300,6212,950300
505,1092,950300,6212,950300
505,1092,950770,6212,950770
505,1092,950770,6212,950770
505,1092,950770,6212,950770
505,1092,951240,6212,951240
506,1094,952240,6212,952240
506,1094,953240,6212,953240
507,1096,954240,6212,954240
507,1096,955050,6212,955050
508,1098,956050,6212,956050
508,1098,957050,6212,957050
509,1100,958050,6212,958050
509,1100,958510,6212,958510
509,1100,958970,6212,958970
509,1100,959440,6212,959440
510,1102,960440,6212,960440
510,1102,961250,6212,961250
511,1104,962060,6212,962060
511,1104,963060,6212,963060
512,1106,964060,6212,964060
512,1106,964380,6212,964380
513,1108,965380,6212,965380
513,1108,965850,6212,965850
513,1108,965850,6212,965850
513,1108,966170,6212,966170
514,1110,967170,6212,967170
514,1110,968170,6212,968170
514,1110,968640,6212,968640
515,1112,969450,6212,969450
515,1112,970450,6212,970450
516,1114,971450,6212,971450
516,1114,971450,6212,971450
516,1114,972450,6212,972450
517,1116,973450,6212,973450
517,1116,974450,6212,974450
518,1118,975450,6212,975450
518,1118,976260,6212,976260
519,1120,976730,6212,976730
519,1120,977730,6212,977730
520,1122,978730,6212,978730
520,1122,978730,6212,978730
520,1122,979540,6212,979540
520,1122,980010,6212,980010
521,1124,981010,6212,981010
521,1124,981820,6212,981820
522,1126,982630,6212,982630
522,1126,983630,6212,983630
523,1128,984280,6212,984280
523,1128,985090,6212,985090
524,1130,986090,6212,986090
524,1130,986320,6212,986320
524,1130,987320,6212,987320
524,1130,987320,6212,987320
524,1130,987690,6212,987690
525,1132,988690,6212,988690
525,1132,989690,6212,989690
526,1134,990690,6212,990690
526,1134,991500,6212,991500
527,1136,991960,6212,991960
527,1136,992430,6212,992430
527,1136,993430,6212,993430
528,1138,993980,6212,993980
528,1138,994790,6212,994790
529,1140,995600,6212,995600
529,1140,995920,6212,995920
529,1140,996730,6212,996730
530,1142,997200,6212,997200
530,1142,998200,6212,998200
530,1142,998670,6212,998670
531,1144,998900,6212,998900
531,1144,999900,6212,999900
532,1146,1000900,6212,1000900
532,1146,1001900,6212,1001900
533,1148,1002900,6212,1002900
533,1148,1002900,6212,1002900
533,1148,1003900,6212,1003900
534,1150,1004710,6212,1004710
534,1150,1005520,6212,1005520
535,1152,1006520,6212,1006520
535,1152,1007520,6212,1007520
535,1152,1007840,6212,1007840
536,1154,1008430,6212,1008430
536,1154,1009430,6212,1009430
537,1156,1009980,6212,1009980
537,1156,1010980,6212,1010980
538,1158,1011980,6212,1011980
538,1158,1012980,6212,1012980
538,1158,1013980,6212,1013980
539,1160,1014790,6212,1014790
539,1160,1015790,6212,1015790
540,1162,1016790,6212,1016790
540,1162,1017790,6212,1017790
541,1164,1018600,6212,1018600
541,1164,1019070,6212,1019070
542,1166,1019880,6212,1019880
542,1166,1020100,6212,1020100
542,1166,1020570,6212,1020570
542,1166,1021220,6212,1021220
542,1166,1021220,6212,1021220
542,1166,1021540,6212,1021540
543,1168,1022350,6212,1022350
543,1168,1023160,6212,1023160
544,1170,1024160,6212,1024160
544,1170,1025160,6212,1025160
545,1172,1026160,6212,1026160
545,1172,1027160,6212,1027160
546,1174,1027970,6212,1027970
546,1174,1028450,6212,1028450
546,1174,1028610,6212,1028610
546,1174,1029080,6212,1029080
547,1176,1029550,6212,1029550
547,1176,1030360,6212,1030360
548,1178,1031170,6212,1031170
548,1178,1032170,6212,1032170
549,1180,1033170,6212,1033170
549,1180,1034170,6212,1034170
550,1182,1035170,6212,1035170
550,1182,1035980,6212,1035980
551,1184,1036790,6212,1036790
552,1192,1044790,6212,1044790
552,1192,1045790,6212,1045790
553,1194,1046790,6212,1046790
553,1194,1047260,6212,1047260
553,1194,1048260,6212,1048260
554,1196,1049260,6212,1049260
554,1196,1049730,6212,1049730
554,1196,1049730,6212,1049730
555,1198,1050730,6212,1050730
555,1198,1051730,6212,1051730
555,1198,1052050,6212,1052050
556,1200,1053050,6212,1053050
556,1200,1054050,6212,1054050
557,1202,1054520,6212,1054520
557,1202,1055520,6212,1055520
558,1204,1056520,6212,1056520
558,1204,1057520,6212,1057520
559,1206,1058520,6212,1058520
559,1206,1059520,6212,1059520
560,1208,1060520,6212,1060520
560,1208,1060520,6212,1060520
560,1208,1061330,6212,1061330
561,1210,1062330,6212,1062330
561,1210,1063330,6212,1063330
562,1212,1064140,6212,1064140
563,1214,1066140,6212,1066140
563,1214,1067140,6212,1067140
563,1214,1067360,6212,1067360
564,1216,1068360,6212,1068360
564,1216,1069360,6212,1069360
565,1218,1070360,6212,1070360
565,1218,1071170,6212,1071170
566,1220,1071980,6212,1071980
566,1220,1072980,6212,1072980
567,1222,1073980,6212,1073980
567,1222,1074790,6212,1074790
568,1224,1075790,6212,1075790
568,1224,1076790,6212,1076790
569,1226,1077790,6212,1077790
569,1226,1078110,6212,1078110
569,1226,1078110,6212,1078110
569,1226,1078110,6212,1078110
569,1226,1078430,6212,1078430
569,1226,1078890,6212,1078890
570,1228,1079890,6212,1079890
570,1228,1080890,6212,1080890
570,1228,1081350,6212,1081350
571,1230,1082350,6212,1082350
571,1230,1083160,6212,1083160
572,1232,1084160,6212,1084160
572,1232,1084970,6212,1084970
572,1232,1084970,6212,1084970
573,1234,1085440,6212,1085440
573,1234,1086440,6212,1086440
574,1236,1087440,6212,1087440
574,1236,1088440,6212,1088440
575,1238,1089250,6212,1089250
575,1238,1090250,6212,1090250
575,1238,1090720,6212,1090720
576,1240,1091270,6212,1091270
576,1240,1092270,6212,1092270
577,1242,1092740,6212,1092740
577,1242,1093210,6212,1093210
577,1242,1094210,6212,1094210
577,1242,1094210,6212,1094210
578,1244,1094680,6212,1094680
578,1244,1095680,6212,1095680
579,1246,1096490,6212,1096490
579,1246,1097490,6212,1097490
580,1254,1105490,6212,1105490
580,1254,1105960,6212,1105960
581,1256,1106960,6212,1106960
581,1256,1107430,6212,1107430
581,1256,1107540,6212,1107540
581,1256,1108010,6212,1108010
582,1258,1109010,6212,1109010
582,1258,1110010,6212,1110010
583,1260,1111010,6212,1111010
583,1260,1112010,6212,1112010
583,1260,1112240,6212,1112240
584,1262,1113240,6212,1113240
584,1262,1114240,6212,1114240
585,1264,1115240,6212,1115240
585,1264,1116240,6212,1116240
586,1266,1116710,6212,1116710
586,1266,1117710,6212,1117710
586,1266,1117710,6212,1117710
587,1267,1118710,6212,1118710
587,1267,1118940,6212,1118940
587,1267,1119170,6212,1119170
588,1268,1120170,6212,1120170
589,1272,1121170,6212,1121170
589,1272,1121980,6212,1121980
589,1272,1122980,6212,1122980
589,1272,1123980,6212,1123980
590,1276,1124980,6212,1124980
590,1276,1125980,6212,1125980
590,1276,1126980,6212,1126980
590,1276,1127980,6212,1127980
591,1280,1128790,6212,1128790
591,1280,1129260,6212,1129260
591,1280,1130260,6212,1130260
591,1280,1131260,6212,1131260
591,1280,1131580,6212,1131580
591,1280,1131900,6212,1131900
591,1280,1132220,6212,1132220
592,1284,1133030,6212,1133030
592,1284,1134030,6212,1134030
592,1284,1134840,6212,1134840
592,1284,1135840,6212,1135840
593,1288,1136840,6212,1136840
593,1288,1137840,6212,1137840
593,1288,1138840,6212,1138840
593,1288,1139840,6212,1139840
594,1292,1140840,6212,1140840
594,1292,1141840,6212,1141840
594,1292,1142840,6212,1142840
594,1292,1143060,6212,1143060
594,1292,1143610,6212,1143610
595,1296,1144610,6212,1144610
595,1296,1145080,6212,1145080
595,1296,1146080,6212,1146080
596,1300,1148080,6212,1148080
596,1300,1149080,6212,1149080
596,1300,1150080,6212,1150080
596,1300,1151080,6212,1151080
597,1304,1151670,6212,1151670
597,1304,1152130,6212,1152130
597,1304,1152590,6212,1152590
597,1304,1153400,6212,1153400
598,1312,1161400,6212,1161400
598,1312,1162210,6212,1162210
599,1316,1163210,6212,1163210
599,1316,1164210,6212,1164210
599,1316,1165210,6212,1165210
599,1316,1166210,6212,1166210
600,1320,1166860,6212,1166860
600,1320,1167020,6212,1167020
600,1320,1168020,6212,1168020
600,1320,1169020,6212,1169020
600,1320,1169480,6212,1169480
600,1320,1169480,6212,1169480
600,1320,1169940,6212,1169940
600,1320,1169940,6212,1169940
601,1324,1170940,6212,1170940
601,1324,1171940,6212,1171940
601,1324,1172750,6212,1172750
601,1324,1173400,6212,1173400
601,1324,1173870,6212,1173870
601,1324,1174870,6212,1174870
602,1328,1175520,6212,1175520
602,1328,1176520,6212,1176520
602,1328,1176990,6212,1176990
602,1328,1177460,6212,1177460
602,1328,1177680,6212,1177680
602,1328,1178160,6212,1178160
603,1332,1179160,6212,1179160
603,1332,1179160,6212,1179160
603,1332,1180160,6212,1180160
603,1332,1181160,6212,1181160
603,1332,1181480,6212,1181480
603,1332,1181950,6212,1181950
603,1332,1182950,6212,1182950
604,1340,1183760,6212,1183760
604,1340,1184230,6212,1184230
604,1340,1185040,6212,1185040
604,1340,1186040,6212,1186040
604,1340,1187040,6212,1187040
604,1340,1187850,6212,1187850
604,1340,1188850,6212,1188850
604,1340,1189850,6212,1189850
604,1340,1189850,6212,1189850
605,1348,1190850,6212,1190850
605,1348,1191180,6212,1191180
605,1348,1192180,6212,1192180
605,1348,1193180,6212,1193180
605,1348,1193990,6212,1193990
605,1348,1194460,6212,1194460
605,1348,1195460,6212,1195460
606,1356,1196110,6212,1196110
606,1356,1197110,6212,1197110
606,1356,1198110,6212,1198110
606,1356,1199110,6212,1199110
606,1356,1200110,6212,1200110
607,1364,1200760,6212,1200760
607,1364,1201760,6212,1201760
607,1364,1201990,6212,1201990
607,1364,1202990,6212,1202990
607,1364,1203460,6212,1203460
607,1364,1203930,6212,1203930
607,1364,1204930,6212,1204930
607,1364,1205740,6212,1205740
608,1372,1206740,6212,1206740
608,1372,1207390,6212,1207390
608,1372,1208390,6212,1208390
608,1372,1209390,6212,1209390
609,1380,1210390,6212,1210390
609,1380,1211390,6212,1211390
609,1380,1212390,6212,1212390
609,1380,1213390,6212,1213390
609,1380,1213710,6212,1213710
609,1380,1214710,6212,1214710
609,1380,1215710,6212,1215710
609,1380,1216710,6212,1216710
610,1388,1217180,6212,1217180
610,1388,1218180,6212,1218180
610,1388,1218990,6212,1218990
610,1388,1219990,6212,1219990
610,1388,1220990,6212,1220990
610,1388,1221990,6212,1221990
610,1388,1222460,6212,1222460
610,1388,1223460,6212,1223460
610,1388,1224460,6212,1224460
611,1396,1224930,6212,1224930
611,1396,1225250,6212,1225250
611,1396,1225250,6212,1225250
611,1396,1225250,6212,1225250
611,1396,1226250,6212,1226250
611,1396,1226710,6212,1226710
611,1396,1227710,6212,1227710
611,1396,1227870,6212,1227870
611,1396,1228870,6212,1228870
611,1396,1229870,6212,1229870
611,1396,1230870,6212,1230870
611,1396,1231340,6212,1231340
611,1396,1232340,6212,1232340
611,1396,1232340,6212,1232340
611,1396,1233340,6212,1233340
612,1404,1234340,6212,1234340
612,1404,1235150,6212,1235150
612,1404,1236150,6212,1236150
612,1404,1237150,6212,1237150
612,1404,1237610,6212,1237610
612,1404,1238420,6212,1238420
612,1404,1238880,6212,1238880
612,1404,1239880,6212,1239880
612,1404,1240530,6212,1240530
613,1412,1241340,6212,1241340
613,1412,1241810,6212,1241810
613,1412,1242810,6212,1242810
613,1412,1243620,6212,1243620
613,1412,1244090,6212,1244090
613,1412,1245090,6212,1245090
613,1412,1245900,6212,1245900
613,1412,1246900,6212,1246900
613,1412,1247710,6212,1247710
614,1420,1248710,6212,1248710
614,1420,1249710,6212,1249710
614,1420,1249710,6212,1249710
614,1420,1250360,6212,1250360
614,1420,1251360,6212,1251360
614,1420,1251830,6212,1251830
614,1420,1252830,6212,1252830
614,1420,1253380,6212,1253380
614,1420,1254190,6212,1254190
614,1420,1254660,6212,1254660
615,1428,1255660,6212,1255660
615,1428,1255660,6212,1255660
615,1428,1256130,6212,1256130
615,1428,1257130,6212,1257130
615,1428,1258130,6212,1258130
615,1428,1259130,6212,1259130
615,1428,1259940,6212,1259940
615,1428,1260750,6212,1260750
615,1428,1261750,6212,1261750
615,1428,1262220,6212,1262220
616,1436,1263220,6212,1263220
616,1436,1264220,6212,1264220
616,1436,1264540,6212,1264540
616,1436,1264540,6212,1264540
616,1436,1265540,6212,1265540
616,1436,1265860,6212,1265860
616,1436,1266670,6212,1266670
616,1436,1267040,6212,1267040
616,1436,1268040,6212,1268040
616,1436,1269040,6212,1269040
616,1436,1270040,6212,1270040
616,1436,1270850,6212,1270850
617,1444,1271850,6212,1271850
617,1444,1272660,6212,1272660
617,1444,1272660,6212,1272660
617,1444,1273660,6212,1273660
617,1444,1274660,6212,1274660
617,1444,1275660,6212,1275660
617,1444,1276130,6212,1276130
617,1444,1277130,6212,1277130
617,1444,1278130,6212,1278130
618,1452,1278940,6212,1278940
618,1452,1279940,6212,1279940
618,1452,1280940,6212,1280940
618,1452,1280940,6212,1280940
