ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
662,3404,765680,6212,765680
663,3412,766680,6212,766680
664,3414,767150,6212,767150
665,3422,767260,6212,767260
666,3424,768260,6212,768260
667,3426,769260,6212,769260
668,3428,769260,6212,769260
669,3436,770260,6212,770260
669,3436,770730,6212,770730
669,3436,771730,6212,771730
669,3436,772540,6212,772540
670,3444,773350,6212,773350
670,3444,773820,6212,773820
671,3452,774820,6212,774820
672,3460,775630,6212,775630
672,3460,776440,6212,776440
673,3468,777440,6212,777440
673,3468,778440,6212,778440
673,3468,778440,6212,778440
674,3476,779250,6212,779250
675,3478,779570,6212,779570
676,3486,780570,6212,780570
676,3486,780890,6212,780890
677,3494,781120,6212,781120
678,3502,781120,6212,781120
678,3502,781590,6212,781590
679,3510,782590,6212,782590
680,3512,783400,6212,783400
680,3512,784050,6212,784050
681,3520,785050,6212,785050
681,3520,786050,6212,786050
682,3522,786280,6212,786280
683,3530,786600,6212,786600
683,3530,787600,6212,787600
683,3530,788410,6212,788410
684,3538,789410,6212,789410
685,3540,790410,6212,790410
686,3548,791410,6212,791410
687,3556,792220,6212,792220
687,3556,792770,6212,792770
688,3558,793770,6212,793770
688,3558,794770,6212,794770
689,3560,795770,6212,795770
689,3560,796360,6212,796360
689,3560,796730,6212,796730
690,3568,797050,6212,797050
690,3568,798050,6212,798050
691,3576,798370,6212,798370
691,3576,798600,6212,798600
691,3576,799070,6212,799070
691,3576,799070,6212,799070
691,3576,800070,6212,800070
691,3576,801070,6212,801070
691,3576,802070,6212,802070
691,3576,802880,6212,802880
692,3584,803880,6212,803880
693,3586,804880,6212,804880
693,3586,805690,6212,805690
694,3590,806690,6212,806690
694,3590,807690,6212,807690
694,3590,808690,6212,808690
694,3590,809690,6212,809690
694,3590,810690,6212,810690
695,3592,811690,6212,811690
695,3592,812690,6212,812690
695,3592,813500,6212,813500
695,3592,813500,6212,813500
696,3594,814500,6212,814500
697,3596,815500,6212,815500
698,3604,816500,6212,816500
698,3604,816500,6212,816500
698,3604,817500,6212,817500
699,3612,817970,6212,817970
700,3620,818970,6212,818970
700,3620,819970,6212,819970
701,3628,819970,6212,819970
702,3636,820970,6212,820970
702,3636,821970,6212,821970
702,3636,822970,6212,822970
702,3636,823970,6212,823970
702,3636,824970,6212,824970
702,3636,825200,6212,825200
702,3636,826010,6212,826010
703,3644,826820,6212,826820
703,3644,827140,6212,827140
703,3644,827610,6212,827610
704,3652,828610,6212,828610
705,3660,829610,6212,829610
705,3660,830610,6212,830610
705,3660,830830,6212,830830
706,3662,831640,6212,831640
707,3664,832640,6212,832640
708,3672,833450,6212,833450
708,3672,833560,6212,833560
708,3672,834560,6212,834560
708,3672,835210,6212,835210
708,3672,836210,6212,836210
708,3672,837210,6212,837210
708,3672,838020,6212,838020
708,3672,838490,6212,838490
708,3672,838760,6212,838760
709,3673,838990,6212,838990
710,3681,839800,6212,839800
710,3681,847800,6212,847800
711,3689,848610,6212,848610
712,3697,849610,6212,849610
712,3697,850610,6212,850610
712,3697,851610,6212,851610
712,3697,852070,6212,852070
713,3705,853070,6212,853070
713,3705,853390,6212,853390
713,3705,853860,6212,853860
714,3707,854090,6212,854090
715,3715,855090,6212,855090
716,3723,855560,6212,855560
716,3723,855560,6212,855560
717,3731,856370,6212,856370
718,3739,857370,6212,857370
719,3747,858370,6212,858370
719,3747,859180,6212,859180
720,3755,860180,6212,860180
721,3757,860990,6212,860990
722,3765,861990,6212,861990
723,3773,862990,6212,862990
724,3775,863800,6212,863800
724,3775,864270,6212,864270
724,3775,865080,6212,865080
725,3777,866080,6212,866080
725,3777,867080,6212,867080
725,3777,868080,6212,868080
725,3777,868540,6212,868540
725,3777,869540,6212,869540
726,3781,870540,6212,870540
726,3781,871190,6212,871190
726,3781,871660,6212,871660
726,3781,872660,6212,872660
727,3785,873660,6212,873660
728,3793,874660,6212,874660
729,3795,875660,6212,875660
730,3803,876470,6212,876470
730,3803,876470,6212,876470
730,3803,876940,6212,876940
730,3803,877940,6212,877940
730,3803,878750,6212,878750
731,3811,879560,6212,879560
731,3811,880560,6212,880560
732,3813,881560,6212,881560
733,3821,882370,6212,882370
733,3821,882840,6212,882840
734,3823,883840,6212,883840
735,3825,884160,6212,884160
735,3825,885160,6212,885160
736,3827,885160,6212,885160
736,3827,885630,6212,885630
736,3827,886630,6212,886630
736,3827,887630,6212,887630
736,3827,887950,6212,887950
737,3835,888950,6212,888950
738,3843,889950,6212,889950
738,3843,890950,6212,890950
739,3851,891320,6212,891320
739,3851,891640,6212,891640
740,3853,892640,6212,892640
740,3853,893450,6212,893450
740,3853,894450,6212,894450
740,3853,895260,6212,895260
740,3853,896260,6212,896260
740,3853,897260,6212,897260
741,3855,897730,6212,897730
742,3857,898730,6212,898730
743,3859,898730,6212,898730
743,3859,899540,6212,899540
744,3861,900540,6212,900540
745,3863,901540,6212,901540
745,3863,902540,6212,902540
745,3863,903000,6212,903000
746,3865,903470,6212,903470
746,3865,904470,6212,904470
747,3867,905470,6212,905470
748,3869,905940,6212,905940
749,3877,906940,6212,906940
749,3877,907410,6212,907410
749,3877,908410,6212,908410
749,3877,909410,6212,909410
750,3879,909410,6212,909410
750,3879,909410,6212,909410
750,3879,910410,6212,910410
751,3881,910880,6212,910880
751,3881,911880,6212,911880
751,3881,912880,6212,912880
752,3889,913880,6212,913880
752,3889,914690,6212,914690
752,3889,915690,6212,915690
752,3889,916690,6212,916690
752,3889,917500,6212,917500
752,3889,917970,6212,917970
752,3889,918290,6212,918290
753,3897,919290,6212,919290
753,3897,920290,6212,920290
754,3905,921290,6212,921290
754,3905,921610,6212,921610
754,3905,922420,6212,922420
754,3905,924420,6212,924420
754,3905,925420,6212,925420
755,3913,926420,6212,926420
756,3915,927230,6212,927230
756,3915,928040,6212,928040
757,3923,929040,6212,929040
757,3923,930040,6212,930040
758,3931,930410,6212,930410
758,3931,931410,6212,931410
759,3933,931960,6212,931960
760,3941,932960,6212,932960
761,3943,933770,6212,933770
761,3943,934770,6212,934770
761,3943,935770,6212,935770
761,3943,936580,6212,936580
762,3951,937580,6212,937580
762,3951,938390,6212,938390
762,3951,939040,6212,939040
762,3951,939510,6212,939510
762,3951,940510,6212,940510
762,3951,940620,6212,940620
762,3951,941620,6212,941620
762,3951,942080,6212,942080
762,3951,942550,6212,942550
762,3951,942780,6212,942780
763,3959,943780,6212,943780
764,3967,944250,6212,944250
764,3967,944620,6212,944620
764,3967,945620,6212,945620
764,3967,946090,6212,946090
764,3967,946090,6212,946090
765,3969,946740,6212,946740
765,3969,947740,6212,947740
766,3971,948740,6212,948740
766,3971,949740,6212,949740
766,3971,950740,6212,950740
766,3971,951740,6212,951740
767,3973,952740,6212,952740
767,3973,953740,6212,953740
768,3975,954210,6212,954210
769,3983,955210,6212,955210
769,3983,956210,6212,956210
770,3991,956680,6212,956680
770,3991,957000,6212,957000
770,3991,957470,6212,957470
770,3991,958470,6212,958470
770,3991,958930,6212,958930
771,3999,959930,6212,959930
771,3999,960930,6212,960930
771,3999,961930,6212,961930
771,3999,962930,6212,962930
772,4007,963740,6212,963740
773,4009,964740,6212,964740
774,4011,965740,6212,965740
775,4019,966740,6212,966740
776,4027,967740,6212,967740
777,4029,967740,6212,967740
777,4029,967970,6212,967970
778,4031,968780,6212,968780
778,4031,969000,6212,969000
779,4035,970000,6212,970000
779,4035,971000,6212,971000
780,4037,972000,6212,972000
781,4045,973000,6212,973000
781,4045,974000,6212,974000
781,4045,975000,6212,975000
781,4045,976000,6212,976000
782,4047,977000,6212,977000
782,4047,978000,6212,978000
782,4047,979000,6212,979000
783,4049,979810,6212,979810
784,4057,980180,6212,980180
785,4065,980650,6212,980650
786,4073,980650,6212,980650
786,4073,981650,6212,981650
786,4073,982650,6212,982650
787,4081,983650,6212,983650
787,4081,984650,6212,984650
787,4081,985460,6212,985460
788,4083,986460,6212,986460
789,4091,987460,6212,987460
789,4091,988460,6212,988460
790,4093,989460,6212,989460
790,4093,990460,6212,990460
790,4093,991010,6212,991010
790,4093,991010,6212,991010
790,4093,991820,6212,991820
791,4095,992630,6212,992630
791,4095,993630,6212,993630
792,4103,994440,6212,994440
792,4103,995440,6212,995440
792,4103,995440,6212,995440
792,4103,996440,6212,996440
793,4105,996760,6212,996760
794,4113,997760,6212,997760
795,4121,998760,6212,998760
796,4129,998760,6212,998760
797,4137,999760,6212,999760
797,4137,1000310,6212,1000310
797,4137,1000630,6212,1000630
798,4145,1001440,6212,1001440
799,4147,1002440,6212,1002440
799,4147,1003440,6212,1003440
799,4147,1003910,6212,1003910
800,4148,1003910,6212,1003910
800,4148,1004560,6212,1004560
801,4150,1005560,6212,1005560
802,4152,1006560,6212,1006560
803,4156,1007560,6212,1007560
804,4158,1008560,6212,1008560
804,4158,1008880,6212,1008880
804,4158,1009880,6212,1009880
805,4166,1010690,6212,1010690
805,4166,1011500,6212,1011500
806,4168,1012310,6212,1012310
806,4168,1012780,6212,1012780
806,4168,1013780,6212,1013780
806,4168,1014590,6212,1014590
807,4170,1015590,6212,1015590
807,4170,1016590,6212,1016590
808,4172,1017590,6212,1017590
808,4172,1018590,6212,1018590
808,4172,1019400,6212,1019400
808,4172,1019720,6212,1019720
808,4172,1020720,6212,1020720
809,4174,1021190,6212,1021190
810,4182,1022190,6212,1022190
811,4184,1022190,6212,1022190
811,4184,1023190,6212,1023190
812,4186,1024190,6212,1024190
812,4186,1024410,6212,1024410
812,4186,1024960,6212,1024960
812,4186,1025960,6212,1025960
813,4188,1026430,6212,1026430
813,4188,1027430,6212,1027430
814,4190,1027980,6212,1027980
814,4190,1027980,6212,1027980
814,4190,1028210,6212,1028210
814,4190,1028580,6212,1028580
815,4198,1029040,6212,1029040
815,4198,1029200,6212,1029200
816,4206,1030200,6212,1030200
816,4206,1031200,6212,1031200
816,4206,1031660,6212,1031660
816,4206,1031890,6212,1031890
816,4206,1032890,6212,1032890
816,4206,1033050,6212,1033050
817,4208,1033370,6212,1033370
817,4208,1034370,6212,1034370
817,4208,1034690,6212,1034690
818,4216,1035690,6212,1035690
818,4216,1036690,6212,1036690
819,4218,1037690,6212,1037690
820,4220,1038690,6212,1038690
821,4222,1039690,6212,1039690
821,4222,1040690,6212,1040690
821,4222,1041690,6212,1041690
821,4222,1042690,6212,1042690
821,4222,1043010,6212,1043010
821,4222,1043660,6212,1043660
822,4224,1044660,6212,1044660
822,4224,1045660,6212,1045660
822,4224,1046660,6212,1046660
823,4226,1047660,6212,1047660
823,4226,1048660,6212,1048660
823,4226,1052660,6212,1052660
823,4226,1053660,6212,1053660
824,4234,1054660,6212,1054660
824,4234,1055310,6212,1055310
825,4236,1055780,6212,1055780
826,4238,1056250,6212,1056250
826,4238,1057250,6212,1057250
827,4240,1058250,6212,1058250
827,4240,1059250,6212,1059250
827,4240,1060250,6212,1060250
828,4242,1061060,6212,1061060
829,4246,1062060,6212,1062060
829,4246,1063060,6212,1063060
830,4254,1063870,6212,1063870
831,4256,1064870,6212,1064870
831,4256,1065680,6212,1065680
831,4256,1066150,6212,1066150
831,4256,1067150,6212,1067150
832,4264,1068150,6212,1068150
832,4264,1069150,6212,1069150
832,4264,1069700,6212,1069700
833,4272,1070700,6212,1070700
833,4272,1071290,6212,1071290
834,4274,1071610,6212,1071610
834,4274,1072080,6212,1072080
834,4274,1072080,6212,1072080
835,4282,1072630,6212,1072630
835,4282,1073000,6212,1073000
835,4282,1073160,6212,1073160
835,4282,1074160,6212,1074160
835,4282,1075160,6212,1075160
835,4282,1075970,6212,1075970
836,4290,1076970,6212,1076970
836,4290,1077780,6212,1077780
836,4290,1078780,6212,1078780
837,4298,1079780,6212,1079780
837,4298,1080250,6212,1080250
838,4306,1081060,6212,1081060
838,4306,1082060,6212,1082060
839,4308,1083060,6212,1083060
839,4308,1083520,6212,1083520
840,4316,1083520,6212,1083520
840,4316,1083520,6212,1083520
840,4316,1084520,6212,1084520
840,4316,1085110,6212,1085110
841,4324,1085110,6212,1085110
841,4324,1085340,6212,1085340
841,4324,1085560,6212,1085560
842,4332,1085560,6212,1085560
842,4332,1086370,6212,1086370
843,4334,1087370,6212,1087370
844,4342,1088370,6212,1088370
844,4342,1089370,6212,1089370
844,4342,1090370,6212,1090370
844,4342,1091370,6212,1091370
845,4344,1091850,6212,1091850
845,4344,1092850,6212,1092850
845,4344,1092960,6212,1092960
845,4344,1093960,6212,1093960
845,4344,1094770,6212,1094770
846,4352,1094770,6212,1094770
846,4352,1095770,6212,1095770
846,4352,1096770,6212,1096770
846,4352,1097770,6212,1097770
847,4354,1098580,6212,1098580
847,4354,1099580,6212,1099580
847,4354,1100580,6212,1100580
847,4354,1101580,6212,1101580
848,4362,1102580,6212,1102580
849,4370,1103230,6212,1103230
849,4370,1104230,6212,1104230
849,4370,1104690,6212,1104690
850,4374,1105340,6212,1105340
850,4374,1105340,6212,1105340
850,4374,1106150,6212,1106150
851,4376,1106800,6212,1106800
851,4376,1107030,6212,1107030
852,4384,1108030,6212,1108030
853,4392,1109030,6212,1109030
854,4400,1110030,6212,1110030
854,4400,1110030,6212,1110030
854,4400,1111030,6212,1111030
854,4400,1111840,6212,1111840
854,4400,1112840,6212,1112840
855,4408,1113060,6212,1113060
855,4408,1113870,6212,1113870
855,4408,1114340,6212,1114340
856,4410,1115340,6212,1115340
857,4418,1116150,6212,1116150
857,4418,1117150,6212,1117150
858,4426,1118150,6212,1118150
858,4426,1118470,6212,1118470
858,4426,1118930,6212,1118930
858,4426,1119740,6212,1119740
858,4426,1120740,6212,1120740
858,4426,1121740,6212,1121740
859,4428,1122210,6212,1122210
859,4428,1123210,6212,1123210
859,4428,1124210,6212,1124210
859,4428,1125210,6212,1125210
859,4428,1125210,6212,1125210
859,4428,1125680,6212,1125680
860,4436,1126150,6212,1126150
860,4436,1126620,6212,1126620
860,4436,1127620,6212,1127620
860,4436,1128620,6212,1128620
860,4436,1129620,6212,1129620
860,4436,1130620,6212,1130620
861,4438,1131090,6212,1131090
861,4438,1132090,6212,1132090
862,4446,1132560,6212,1132560
862,4446,1133560,6212,1133560
863,4454,1134560,6212,1134560
863,4454,1135560,6212,1135560
864,4456,1135560,6212,1135560
864,4456,1136370,6212,1136370
864,4456,1137180,6212,1137180
864,4456,1138180,6212,1138180
864,4456,1138990,6212,1138990
865,4464,1139450,6212,1139450
865,4464,1140260,6212,1140260
865,4464,1140850,6212,1140850
865,4464,1141850,6212,1141850
866,4472,1142660,6212,1142660
866,4472,1143660,6212,1143660
866,4472,1144660,6212,1144660
867,4473,1145310,6212,1145310
868,4475,1146310,6212,1146310
868,4475,1146470,6212,1146470
869,4477,1146630,6212,1146630
869,4477,1147630,6212,1147630
870,4485,1147950,6212,1147950
871,4487,1148760,6212,1148760
871,4487,1149570,6212,1149570
872,4489,1150040,6212,1150040
872,4489,1151040,6212,1151040
872,4489,1151360,6212,1151360
872,4489,1151360,6212,1151360
872,4489,1151680,6212,1151680
873,4491,1152680,6212,1152680
874,4493,1153680,6212,1153680
874,4493,1154680,6212,1154680
874,4493,1155490,6212,1155490
874,4493,1156300,6212,1156300
874,4493,1157300,6212,1157300
874,4493,1158300,6212,1158300
875,4501,1158300,6212,1158300
875,4501,1159300,6212,1159300
876,4509,1160110,6212,1160110
876,4509,1160580,6212,1160580
876,4509,1161580,6212,1161580
877,4511,1162390,6212,1162390
877,4511,1163390,6212,1163390
878,4519,1164390,6212,1164390
879,4527,1165390,6212,1165390
879,4527,1166390,6212,1166390
879,4527,1166850,6212,1166850
879,4527,1167850,6212,1167850
879,4527,1168500,6212,1168500
879,4527,1168970,6212,1168970
880,4529,1169440,6212,1169440
880,4529,1170250,6212,1170250
881,4531,1170250,6212,1170250
881,4531,1171250,6212,1171250
881,4531,1172250,6212,1172250
881,4531,1173250,6212,1173250
882,4535,1174250,6212,1174250
883,4543,1175250,6212,1175250
883,4543,1176250,6212,1176250
883,4543,1177060,6212,1177060
884,4545,1177530,6212,1177530
885,4553,1178340,6212,1178340
885,4553,1178660,6212,1178660
885,4553,1179660,6212,1179660
885,4553,1179890,6212,1179890
886,4555,1180890,6212,1180890
886,4555,1181890,6212,1181890
886,4555,1182890,6212,1182890
886,4555,1183890,6212,1183890
886,4555,1184890,6212,1184890
886,4555,1185360,6212,1185360
886,4555,1185830,6212,1185830
886,4555,1186480,6212,1186480
886,4555,1187290,6212,1187290
887,4563,1188100,6212,1188100
887,4563,1188560,6212,1188560
887,4563,1189560,6212,1189560
888,4565,1190370,6212,1190370
889,4573,1191020,6212,1191020
889,4573,1191830,6212,1191830
889,4573,1192300,6212,1192300
889,4573,1193300,6212,1193300
889,4573,1194300,6212,1194300
889,4573,1195300,6212,1195300
889,4573,1196300,6212,1196300
889,4573,1197300,6212,1197300
889,4573,1198300,6212,1198300
890,4575,1199300,6212,1199300
890,4575,1200300,6212,1200300
890,4575,1200890,6212,1200890
890,4575,1201700,6212,1201700
890,4575,1202700,6212,1202700
890,4575,1203700,6212,1203700
890,4575,1204020,6212,1204020
890,4575,1205020,6212,1205020
890,4575,1206020,6212,1206020
890,4575,1206240,6212,1206240
891,4583,1207240,6212,1207240
892,4585,1208240,6212,1208240
892,4585,1208610,6212,1208610
892,4585,1209080,6212,1209080
892,4585,1210080,6212,1210080
893,4586,1211080,6212,1211080
894,4588,1211730,6212,1211730
894,4588,1212190,6212,1212190
894,4588,1213190,6212,1213190
894,4588,1213660,6212,1213660
894,4588,1214470,6212,1214470
895,4590,1214790,6212,1214790
896,4598,1215790,6212,1215790
896,4598,1216790,6212,1216790
896,4598,1217790,6212,1217790
897,4606,1218790,6212,1218790
897,4606,1218790,6212,1218790
898,4614,1219260,6212,1219260
898,4614,1220260,6212,1220260
898,4614,1220580,6212,1220580
898,4614,1221580,6212,1221580
899,4616,1222580,6212,1222580
899,4616,1223050,6212,1223050
899,4616,1223510,6212,1223510
900,4624,1223670,6212,1223670
900,4624,1223990,6212,1223990
901,4626,1224990,6212,1224990
901,4626,1225800,6212,1225800
901,4626,1226800,6212,1226800
901,4626,1227270,6212,1227270
902,4628,1227750,6212,1227750
902,4628,1228750,6212,1228750
903,4636,1229560,6212,1229560
903,4636,1230560,6212,1230560
903,4636,1230720,6212,1230720
904,4644,1231720,6212,1231720
904,4644,1232530,6212,1232530
905,4652,1233000,6212,1233000
906,4654,1233320,6212,1233320
906,4654,1234320,6212,1234320
906,4654,1234780,6212,1234780
906,4654,1235780,6212,1235780
906,4654,1236590,6212,1236590
906,4654,1237590,6212,1237590
906,4654,1238400,6212,1238400
906,4654,1239400,6212,1239400
906,4654,1240050,6212,1240050
906,4654,1240640,6212,1240640
907,4662,1241110,6212,1241110
907,4662,1241760,6212,1241760
907,4662,1242760,6212,1242760
908,4664,1242980,6212,1242980
908,4664,1243980,6212,1243980
909,4672,1244140,6212,1244140
909,4672,1245140,6212,1245140
909,4672,1246140,6212,1246140
909,4672,1247140,6212,1247140
909,4672,1248140,6212,1248140
910,4674,1249140,6212,1249140
910,4674,1249950,6212,1249950
910,4674,1250420,6212,1250420
911,4676,1251230,6212,1251230
911,4676,1252230,6212,1252230
912,4678,1253230,6212,1253230
913,4686,1254230,6212,1254230
914,4688,1255230,6212,1255230
914,4688,1256230,6212,1256230
914,4688,1257230,6212,1257230
914,4688,1258040,6212,1258040
915,4696,1258850,6212,1258850
915,4696,1259850,6212,1259850
916,4704,1260850,6212,1260850
917,4712,1261660,6212,1261660
917,4712,1262660,6212,1262660
918,4714,1263130,6212,1263130
918,4714,1263940,6212,1263940
918,4714,1264940,6212,1264940
918,4714,1265940,6212,1265940
918,4714,1266940,6212,1266940
918,4714,1267940,6212,1267940
918,4714,1268940,6212,1268940
918,4714,1268940,6212,1268940
918,4714,1269260,6212,1269260
