ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
408663.29,7.07,1.89,180994.61,3.13
409034.01,7.07,1.9,180994.42,3.13
408982.29,7.07,1.9,180994.42,3.13
408944.41,7.07,1.9,180429.93,3.12
409081.24,7.08,1.9,180429.93,3.12
409029.52,7.08,1.9,180429.93,3.12
408977.79,7.08,1.9,180429.93,3.12
409963.55,7.09,1.92,180872.02,3.13
409911.83,7.1,1.92,180763.7,3.13
409860.1,7.1,1.92,180760.46,3.13
409808.38,7.1,1.92,180760.46,3.13
409756.66,7.1,1.92,180760.46,3.13
409704.93,7.1,1.92,180730.42,3.13
409291.14,7.1,1.93,180730.42,3.13
408912.98,7.09,1.92,180226.4,3.13
409381.61,7.1,1.93,180142.37,3.13
409329.89,7.1,1.93,180029.26,3.12
409278.16,7.1,1.93,179916.16,3.12
409226.44,7.1,1.93,179916.16,3.12
409551.8,7.11,1.94,179916.16,3.12
410009.9,7.12,1.95,179470.59,3.12
409958.18,7.12,1.95,179470.59,3.12
409906.46,7.12,1.95,179441.1,3.12
409699.56,7.12,1.95,179451.94,3.12
409647.83,7.12,1.95,179451.94,3.12
409920.24,7.13,1.95,179515.83,3.12
410290.96,7.13,1.96,179515.83,3.12
410818.61,7.14,1.97,179515.9,3.12
410766.89,7.14,1.97,179515.9,3.12
410715.17,7.14,1.97,179515.9,3.12
410715.17,7.14,1.97,179402.8,3.12
410663.44,7.14,1.97,179402.8,3.12
410611.72,7.14,1.97,179402.8,3.12
410611.72,7.14,1.97,179289.7,3.12
410559.99,7.14,1.97,179286.46,3.12
410696.82,7.15,1.98,179409.07,3.12
410645.09,7.15,1.98,179325.46,3.12
410593.37,7.15,1.98,179325.46,3.12
410421.66,7.15,1.97,179085.81,3.12
410369.94,7.15,1.97,179056.32,3.12
410318.22,7.15,1.97,179056.32,3.12
410266.49,7.15,1.97,179053.08,3.12
410719.87,7.16,1.98,179053.08,3.12
411193.64,7.16,1.99,179053.27,3.12
411141.91,7.16,1.99,179053.27,3.12
411090.19,7.16,1.99,179206.02,3.12
411460.91,7.17,2.0,179211.81,3.12
411460.91,7.17,2.0,179101.18,3.12
411409.18,7.17,2.0,179101.18,3.12
411734.55,7.18,2.01,179391.43,3.13
411682.83,7.18,2.01,179391.43,3.13
412127.08,7.19,2.01,179279.09,3.13
412497.79,7.19,2.02,179279.09,3.13
412951.17,7.2,2.03,179279.09,3.13
413321.89,7.21,2.04,179279.66,3.13
413270.16,7.21,2.04,179279.66,3.13
413542.57,7.22,2.04,179270.74,3.13
413490.85,7.22,2.04,179270.74,3.13
413816.21,7.22,2.05,179270.74,3.13
414633.44,7.24,2.06,179498.69,3.13
414633.44,7.24,2.06,179498.69,3.13
414581.72,7.24,2.06,179388.83,3.13
414530.0,7.24,2.07,179388.83,3.13
414478.27,7.24,2.07,179388.83,3.13
414426.55,7.24,2.07,179296.04,3.13
414698.95,7.24,2.07,179296.04,3.13
414647.23,7.24,2.07,179296.04,3.13
414595.51,7.24,2.07,179296.04,3.13
414543.78,7.25,2.07,179275.73,3.13
414680.61,7.25,2.08,179462.78,3.14
414628.88,7.25,2.08,179466.24,3.14
414765.71,7.25,2.08,179466.24,3.14
414902.54,7.26,2.08,179466.24,3.14
415339.87,7.26,2.09,179466.24,3.14
415339.87,7.26,2.09,179466.24,3.14
415710.59,7.27,2.1,179595.41,3.14
415847.42,7.27,2.1,179595.41,3.14
415795.69,7.27,2.1,179592.17,3.14
415932.52,7.28,2.11,179592.17,3.14
416069.34,7.28,2.11,179779.28,3.15
416017.62,7.28,2.11,179927.58,3.15
415965.89,7.28,2.11,179924.34,3.15
416102.72,7.29,2.11,179924.34,3.15
416102.72,7.29,2.11,179924.32,3.15
416051.0,7.29,2.11,179924.32,3.15
416571.22,7.3,2.12,179924.32,3.15
416519.5,7.3,2.12,180447.6,3.16
416890.22,7.3,2.13,180433.23,3.16
416838.49,7.3,2.13,180433.23,3.16
416975.32,7.31,2.13,180555.85,3.16
416923.59,7.31,2.13,180555.85,3.16
417443.82,7.32,2.14,180555.85,3.16
417716.23,7.32,2.15,180555.85,3.16
417664.5,7.32,2.15,180544.99,3.17
417612.78,7.32,2.15,180544.99,3.17
417561.05,7.32,2.15,180515.5,3.17
418081.28,7.33,2.16,180515.6,3.17
418534.66,7.34,2.17,180642.15,3.17
418482.93,7.34,2.17,180642.15,3.17
418853.65,7.35,2.18,180771.32,3.17
419232.34,7.36,2.18,180788.44,3.17
419685.71,7.36,2.19,180914.98,3.17
419633.99,7.36,2.19,180885.49,3.17
419582.26,7.36,2.19,180856.0,3.17
419530.54,7.37,2.19,180746.14,3.17
419427.09,7.37,2.19,180633.04,3.17
419013.3,7.37,2.2,180633.04,3.18
418961.57,7.37,2.2,180651.98,3.18
419778.81,7.38,2.21,180879.94,3.18
419727.08,7.39,2.21,180879.94,3.18
419675.36,7.39,2.21,180879.94,3.18
419623.64,7.39,2.21,180891.96,3.18
419760.46,7.39,2.22,181014.58,3.19
420131.18,7.4,2.22,181014.58,3.19
420001.17,7.39,2.22,181014.58,3.19
419434.47,7.39,2.21,180322.01,3.18
419382.74,7.39,2.21,180322.01,3.18
419836.12,7.39,2.22,180322.01,3.18
420289.49,7.4,2.23,180324.03,3.18
420660.21,7.41,2.24,180324.03,3.18
420608.49,7.41,2.24,180324.03,3.18
421075.71,7.42,2.25,180245.9,3.18
421023.99,7.42,2.25,180216.41,3.18
420972.26,7.42,2.25,180216.41,3.18
421342.98,7.43,2.25,180657.79,3.18
421291.26,7.43,2.26,180657.79,3.19
421428.08,7.43,2.26,180657.79,3.19
421376.36,7.43,2.26,180654.55,3.19
421324.64,7.43,2.26,180654.55,3.19
421272.91,7.43,2.26,180544.69,3.19
421717.16,7.44,2.27,180544.69,3.19
421717.16,7.44,2.27,180593.13,3.19
422154.5,7.45,2.28,180593.13,3.19
421761.17,7.44,2.27,180593.49,3.19
421709.45,7.44,2.27,180593.49,3.19
421657.73,7.44,2.27,180591.48,3.19
421606.0,7.44,2.27,180591.36,3.19
421554.28,7.44,2.27,180591.36,3.19
421554.28,7.44,2.27,180591.36,3.19
421502.55,7.44,2.27,180459.29,3.19
421450.83,7.44,2.27,180459.29,3.19
421399.11,7.45,2.27,180459.29,3.19
421777.79,7.45,2.28,180459.29,3.19
421914.62,7.46,2.28,180459.29,3.19
422192.04,7.46,2.29,180736.49,3.19
422636.29,7.47,2.3,180736.49,3.19
422584.56,7.47,2.3,180736.49,3.19
422532.84,7.47,2.3,180736.49,3.2
422669.67,7.47,2.3,180859.1,3.2
422617.94,7.47,2.3,180859.1,3.2
422566.22,7.47,2.3,180829.61,3.2
422514.49,7.47,2.3,180829.61,3.2
422462.77,7.48,2.3,180724.97,3.2
422411.04,7.48,2.3,180724.99,3.2
422411.04,7.48,2.3,180611.89,3.2
422359.32,7.48,2.3,180612.09,3.2
422307.6,7.48,2.3,180645.42,3.2
422776.22,7.49,2.31,180561.38,3.2
422724.5,7.49,2.31,180561.38,3.2
422996.91,7.49,2.32,180561.38,3.2
422945.18,7.49,2.32,180561.38,3.2
422893.46,7.49,2.32,180448.28,3.2
422841.73,7.49,2.32,180448.28,3.2
422790.01,7.49,2.32,180448.28,3.2
422790.01,7.49,2.32,180436.53,3.2
422738.28,7.49,2.32,180378.31,3.2
422686.56,7.49,2.32,180378.31,3.2
423057.28,7.5,2.33,180507.49,3.2
423463.61,7.51,2.34,180309.82,3.2
423411.89,7.51,2.34,180291.68,3.2
423548.71,7.51,2.34,180291.77,3.2
423496.99,7.51,2.34,180288.53,3.2
423987.5,7.52,2.35,180288.53,3.2
423935.78,7.52,2.35,180288.53,3.2
423884.05,7.52,2.35,180288.53,3.2
423832.33,7.52,2.35,180288.53,3.2
423780.6,7.52,2.35,180288.53,3.2
424151.32,7.53,2.36,180417.71,3.2
424099.6,7.53,2.36,180387.66,3.2
424916.83,7.55,2.38,180615.62,3.21
424865.11,7.55,2.38,180615.62,3.21
424813.38,7.55,2.38,180615.62,3.21
424950.21,7.55,2.38,180738.23,3.21
425320.93,7.56,2.39,180738.23,3.21
425699.62,7.57,2.39,180738.23,3.21
425647.89,7.57,2.39,180738.21,3.21
425596.17,7.57,2.39,180738.21,3.21
425544.44,7.57,2.4,180717.9,3.21
425492.72,7.57,2.4,180717.9,3.21
425629.55,7.57,2.4,180717.9,3.21
425062.84,7.56,2.39,180154.59,3.21
425011.12,7.56,2.39,180154.59,3.21
424959.39,7.56,2.39,180154.59,3.21
425096.22,7.57,2.39,180277.21,3.21
424718.07,7.56,2.39,179773.19,3.2
424854.89,7.57,2.39,179773.14,3.2
424803.17,7.57,2.39,179773.14,3.2
424751.44,7.57,2.39,179773.14,3.2
424888.27,7.57,2.4,179773.14,3.2
425377.81,7.58,2.41,179646.34,3.2
424999.66,7.57,2.4,179142.32,3.19
425325.02,7.58,2.41,179143.05,3.19
425273.3,7.58,2.41,179143.05,3.19
425221.57,7.58,2.41,179139.81,3.19
425221.57,7.58,2.41,179302.16,3.2
425690.2,7.59,2.42,179218.13,3.2
426210.43,7.6,2.43,179645.83,3.2
426347.25,7.6,2.43,179645.83,3.2
426295.53,7.6,2.43,179532.73,3.2
426666.25,7.61,2.44,179532.73,3.2
427119.62,7.62,2.45,179068.37,3.19
427067.9,7.62,2.45,179068.37,3.2
427521.27,7.63,2.46,179068.37,3.2
427658.1,7.63,2.46,179190.99,3.2
427606.37,7.63,2.46,179190.99,3.2
427554.65,7.63,2.46,179187.75,3.2
427933.34,7.64,2.47,179189.99,3.2
427881.61,7.64,2.47,179189.99,3.2
427829.89,7.64,2.47,179189.99,3.2
428200.61,7.65,2.48,179304.92,3.2
428148.88,7.65,2.48,179304.92,3.2
428097.16,7.65,2.48,179301.68,3.2
428045.43,7.65,2.48,179218.07,3.2
428407.59,7.66,2.49,179218.07,3.2
428876.21,7.67,2.5,179134.04,3.2
428824.49,7.67,2.5,179134.04,3.2
428961.32,7.67,2.5,179134.04,3.2
428909.59,7.67,2.5,179134.04,3.2
429271.75,7.68,2.51,179075.15,3.2
429220.02,7.68,2.51,179074.34,3.2
429657.36,7.69,2.52,179075.2,3.2
429605.63,7.69,2.52,179075.2,3.2
430406.37,7.7,2.53,179259.59,3.21
430859.74,7.71,2.54,179625.1,3.22
431010.42,7.72,2.54,179265.74,3.21
430596.63,7.72,2.55,179265.74,3.21
430544.9,7.72,2.55,179262.5,3.21
430493.18,7.72,2.55,179262.5,3.22
430441.45,7.72,2.55,179262.8,3.22
430389.73,7.72,2.55,179262.8,3.22
430338.0,7.72,2.55,179179.19,3.22
430858.23,7.73,2.56,179179.26,3.22
431228.95,7.74,2.57,179179.26,3.22
431749.17,7.75,2.58,179606.97,3.22
431697.45,7.75,2.58,179493.87,3.22
432150.83,7.76,2.59,179493.93,3.22
432521.54,7.77,2.59,179493.93,3.22
432469.82,7.77,2.59,179490.69,3.22
432418.09,7.77,2.59,179490.69,3.22
432554.92,7.77,2.6,179613.31,3.23
432691.75,7.77,2.6,179974.89,3.23
432640.02,7.77,2.6,180205.17,3.24
432588.3,7.77,2.6,180184.85,3.24
432536.57,7.78,2.6,180072.61,3.24
432484.85,7.78,2.6,180071.75,3.24
432433.13,7.78,2.6,180068.5,3.24
432433.13,7.78,2.6,180068.5,3.24
432381.4,7.78,2.6,180068.5,3.24
432518.23,7.78,2.61,180190.0,3.24
432655.05,7.78,2.61,180376.24,3.25
433025.77,7.79,2.62,180505.42,3.25
432974.05,7.79,2.62,180505.42,3.25
432922.32,7.79,2.62,180505.42,3.25
432870.6,7.79,2.62,180505.42,3.25
433241.32,7.8,2.63,180945.94,3.26
433189.59,7.8,2.63,180925.47,3.26
433137.87,7.8,2.63,180812.37,3.26
433086.14,7.8,2.63,180812.37,3.26
433034.42,7.8,2.63,180948.04,3.26
432982.7,7.8,2.63,181100.79,3.26
433436.07,7.81,2.64,181438.67,3.27
433572.9,7.81,2.64,181561.29,3.27
433521.17,7.81,2.64,181561.31,3.27
433469.45,7.82,2.64,181561.31,3.27
433417.72,7.82,2.64,181561.31,3.27
434776.97,7.84,2.67,182432.68,3.29
434913.79,7.85,2.67,182432.47,3.29
434862.07,7.85,2.67,182432.47,3.29
434998.89,7.85,2.68,182501.33,3.29
435452.27,7.86,2.69,182789.65,3.3
435400.55,7.86,2.69,182795.7,3.3
436217.78,7.87,2.7,183023.65,3.3
436166.06,7.87,2.7,183359.69,3.31
436114.33,7.88,2.7,183359.69,3.31
436062.61,7.88,2.7,183356.45,3.31
436515.98,7.88,2.71,183356.47,3.31
436464.26,7.88,2.71,183356.47,3.31
436412.53,7.89,2.71,183356.47,3.31
436360.81,7.89,2.71,183244.23,3.31
436731.53,7.89,2.72,183529.4,3.32
437251.75,7.9,2.73,183625.23,3.32
437200.03,7.9,2.73,183625.23,3.32
437200.03,7.9,2.73,183625.23,3.32
437653.4,7.91,2.74,183625.23,3.32
438024.12,7.92,2.75,183626.82,3.32
437972.4,7.92,2.75,183626.82,3.32
438335.15,7.93,2.75,183626.82,3.32
438485.82,7.93,2.76,183267.46,3.31
438622.65,7.93,2.76,183267.46,3.32
439526.9,7.95,2.78,183851.82,3.33
439663.73,7.96,2.78,183974.44,3.33
439800.56,7.96,2.79,184097.05,3.33
439937.38,7.96,2.79,184097.05,3.33
439937.38,7.96,2.79,184097.05,3.33
440203.86,7.97,2.8,184067.09,3.33
440152.14,7.97,2.8,184067.09,3.33
440100.41,7.97,2.8,184219.84,3.34
440048.69,7.97,2.8,184109.98,3.33
440032.58,7.97,2.8,184061.26,3.33
440169.4,7.97,2.8,184156.37,3.34
440306.23,7.98,2.81,184156.37,3.34
440676.95,7.99,2.81,184156.37,3.34
441002.31,7.99,2.82,184156.37,3.34
440950.59,7.99,2.82,184156.37,3.34
440898.86,7.99,2.82,184171.13,3.34
441884.62,8.01,2.84,184613.22,3.35
441832.9,8.01,2.84,184556.22,3.35
441781.18,8.01,2.84,184556.22,3.35
441729.45,8.01,2.84,184556.22,3.35
441866.28,8.02,2.84,184556.22,3.35
441814.55,8.02,2.84,184443.12,3.35
441762.83,8.02,2.85,184443.12,3.35
441711.11,8.02,2.85,184443.12,3.35
441659.38,8.02,2.85,184443.12,3.35
441659.38,8.02,2.85,184330.02,3.35
442187.04,8.03,2.86,184330.02,3.35
442135.31,8.03,2.86,184300.53,3.35
442083.59,8.03,2.86,184300.53,3.35
442031.86,8.03,2.86,184300.53,3.35
441980.14,8.03,2.86,184216.92,3.35
441928.41,8.03,2.86,184216.92,3.35
442200.82,8.04,2.86,184216.92,3.35
442337.65,8.04,2.87,184216.92,3.35
442285.92,8.04,2.87,184526.26,3.35
442234.2,8.04,2.87,184526.26,3.36
442604.92,8.05,2.88,184526.91,3.36
442983.61,8.06,2.88,185225.56,3.37
442931.88,8.06,2.88,185225.56,3.37
443082.56,8.06,2.89,184866.2,3.36
443030.83,8.06,2.89,184866.2,3.36
443030.83,8.06,2.89,185225.37,3.37
443030.83,8.06,2.89,185225.41,3.37
442979.11,8.06,2.89,185244.37,3.37
443115.93,8.07,2.89,185244.37,3.37
443064.21,8.07,2.89,185131.27,3.37
443012.49,8.07,2.89,185021.41,3.37
442960.76,8.07,2.9,184908.31,3.37
443779.7,8.08,2.91,185172.47,3.37
443727.98,8.08,2.91,185172.47,3.37
443676.26,8.08,2.91,185172.47,3.37
443948.66,8.09,2.92,185172.47,3.37
443896.94,8.09,2.92,185172.47,3.38
444033.76,8.09,2.92,185359.58,3.38
443982.04,8.09,2.92,185435.43,3.38
443982.04,8.09,2.92,185435.72,3.38
443982.04,8.09,2.92,185568.72,3.38
443982.04,8.09,2.92,185455.61,3.38
444118.87,8.1,2.93,185578.23,3.38
444118.87,8.1,2.93,185583.78,3.38
444067.14,8.1,2.93,185473.91,3.38
444015.42,8.1,2.93,185473.91,3.38
443963.69,8.1,2.93,185473.91,3.38
444334.41,8.11,2.94,185774.84,3.39
444127.52,8.11,2.94,185774.84,3.39
444264.34,8.11,2.94,186082.89,3.4
444635.06,8.12,2.95,186082.89,3.4
444647.17,8.12,2.95,186031.32,3.4
444783.99,8.13,2.95,186031.32,3.4
444908.95,8.13,2.96,185786.16,3.39
445045.77,8.13,2.96,185786.16,3.4
444994.05,8.13,2.96,185765.84,3.4
444942.33,8.13,2.96,185765.84,3.4
444890.6,8.13,2.96,185765.84,3.4
445027.43,8.14,2.97,185765.84,3.4
444975.7,8.14,2.97,185736.35,3.4
444923.98,8.14,2.97,185736.35,3.4
445060.81,8.14,2.97,186044.95,3.4
445009.08,8.14,2.97,185952.16,3.4
445145.91,8.15,2.97,185952.16,3.4
445094.18,8.15,2.98,185952.16,3.4
445500.51,8.16,2.98,186334.46,3.41
445500.51,8.16,2.98,186334.46,3.41
445448.79,8.16,2.98,186221.36,3.41
445819.51,8.16,2.99,186221.36,3.41
445767.78,8.16,2.99,186201.04,3.41
445904.61,8.17,3.0,186201.04,3.41
446275.33,8.18,3.0,186201.04,3.41
446223.6,8.18,3.0,186201.04,3.41
446171.88,8.18,3.0,186068.98,3.41
446609.22,8.19,3.01,186544.16,3.42
446979.93,8.19,3.02,186544.16,3.42
446928.21,8.19,3.02,186544.16,3.42
447306.9,8.2,3.03,186544.16,3.42
447677.62,8.21,3.04,186544.16,3.42
447625.89,8.21,3.04,186544.16,3.42
447996.61,8.22,3.04,187632.82,3.44
447944.89,8.22,3.04,187632.82,3.44
448413.51,8.23,3.05,187548.78,3.44
448866.89,8.24,3.06,187548.78,3.44
448815.16,8.24,3.06,187548.78,3.44
448777.29,8.24,3.06,186891.88,3.43
448725.56,8.24,3.07,186891.88,3.43
448862.39,8.24,3.07,186891.88,3.43
448810.67,8.24,3.07,186891.88,3.43
449181.38,8.25,3.08,187006.82,3.43
449655.16,8.26,3.09,187006.82,3.43
449603.43,8.26,3.09,187003.58,3.44
450055.1,8.27,3.1,186838.9,3.43
450055.1,8.27,3.1,186725.8,3.43
450003.38,8.27,3.1,186725.8,3.43
450374.09,8.28,3.1,186746.03,3.43
450322.37,8.28,3.11,186697.37,3.43
450459.2,8.28,3.11,186884.43,3.44
450596.02,8.29,3.11,186884.43,3.44
450966.74,8.29,3.12,186884.43,3.44
450915.02,8.29,3.12,186884.43,3.44
451051.84,8.3,3.12,186884.43,3.44
451188.67,8.3,3.13,186979.54,3.44
451136.94,8.3,3.13,186979.54,3.44
451085.22,8.3,3.13,186979.54,3.44
451085.22,8.3,3.13,187063.84,3.44
451222.04,8.31,3.13,187063.84,3.44
451768.64,8.32,3.14,187473.04,3.45
451716.91,8.32,3.14,187473.04,3.45
452170.29,8.33,3.15,187473.38,3.45
452690.51,8.34,3.16,187473.38,3.45
452690.51,8.34,3.16,187473.38,3.45
453061.23,8.34,3.17,187487.67,3.45
453009.51,8.34,3.17,187487.67,3.45
453146.33,8.35,3.17,187610.29,3.46
453418.74,8.35,3.18,187610.29,3.46
453367.02,8.35,3.18,187610.29,3.46
453315.29,8.35,3.18,187610.29,3.46
453835.52,8.36,3.19,187706.12,3.46
454288.89,8.37,3.2,187706.12,3.46
454237.17,8.37,3.2,187705.54,3.46
454373.99,8.38,3.21,187705.54,3.46
454322.27,8.38,3.21,187705.54,3.46
454270.55,8.38,3.21,187702.3,3.46
454218.82,8.38,3.21,187693.77,3.46
454355.65,8.38,3.21,187693.77,3.46
454717.8,8.39,3.22,187693.98,3.46
454666.08,8.39,3.22,187585.66,3.46
454614.35,8.39,3.22,187585.66,3.46
454562.63,8.39,3.22,187565.34,3.46
454887.99,8.4,3.23,187943.58,3.47
454624.33,8.4,3.22,187943.58,3.47
455077.7,8.4,3.23,187943.58,3.47
455025.98,8.4,3.23,187943.58,3.47
455479.36,8.41,3.24,187943.58,3.47
455999.58,8.42,3.25,187943.58,3.47
456370.3,8.43,3.26,188384.53,3.48
456370.3,8.43,3.26,188384.53,3.48
456318.58,8.43,3.26,188384.53,3.48
456266.85,8.43,3.26,188384.53,3.48
456215.13,8.43,3.26,188384.53,3.48
456351.95,8.44,3.26,188384.53,3.48
456300.23,8.44,3.26,188384.53,3.48
456248.5,8.44,3.27,188381.29,3.48
456385.33,8.44,3.27,188450.15,3.49
456477.33,8.44,3.27,188676.52,3.49
456425.61,8.45,3.27,188676.52,3.49
456373.88,8.45,3.27,188678.11,3.49
456322.16,8.45,3.27,188678.11,3.49
456270.44,8.45,3.27,188678.04,3.49
456218.71,8.45,3.28,188674.8,3.49
456166.99,8.45,3.28,188674.8,3.49
456303.81,8.45,3.28,188674.8,3.49
456303.81,8.45,3.28,188642.71,3.49
456252.09,8.45,3.28,188639.47,3.49
456200.36,8.45,3.28,188636.23,3.5
456148.64,8.45,3.28,188636.23,3.5
456148.64,8.45,3.28,188636.84,3.5
456096.92,8.45,3.28,188544.06,3.5
456467.63,8.46,3.29,188544.06,3.5
456415.91,8.46,3.29,188544.06,3.5
456364.19,8.46,3.29,188544.06,3.5
456364.19,8.46,3.29,188544.06,3.5
456312.46,8.46,3.29,188544.06,3.5
456260.74,8.46,3.29,188544.06,3.5
456209.01,8.47,3.29,188544.06,3.5
456157.29,8.47,3.29,188544.04,3.5
456105.57,8.47,3.29,188618.67,3.5
456584.14,8.48,3.3,189537.58,3.52
456720.96,8.48,3.31,189537.58,3.52
456857.79,8.48,3.31,189537.58,3.52
457311.16,8.49,3.32,189537.58,3.52
457681.88,8.5,3.33,189537.58,3.52
457630.16,8.5,3.33,189537.61,3.52
457578.43,8.5,3.33,189537.61,3.52
457526.71,8.5,3.33,189537.61,3.52
458054.36,8.51,3.34,190014.45,3.53
458205.04,8.52,3.34,189655.08,3.52
458153.31,8.52,3.34,189541.98,3.52
458290.14,8.52,3.35,189541.98,3.52
458763.91,8.53,3.36,189542.38,3.52
458712.19,8.53,3.36,189966.69,3.53
458984.6,8.54,3.36,189966.69,3.53
458932.87,8.54,3.36,189883.08,3.53
458881.15,8.54,3.37,189883.08,3.53
459017.97,8.54,3.37,189883.08,3.53
459388.69,8.55,3.38,189883.41,3.53
459215.27,8.55,3.37,190017.63,3.54
459418.57,8.55,3.38,190095.06,3.54
459555.39,8.55,3.38,190095.06,3.54
459141.6,8.56,3.39,190095.06,3.54
459278.43,8.56,3.39,190095.06,3.54
459226.7,8.56,3.39,190095.06,3.54
459174.98,8.56,3.39,190095.06,3.55
459123.25,8.57,3.39,190095.06,3.55
459501.94,8.57,3.4,190095.06,3.55
459450.22,8.57,3.4,190095.06,3.55
459903.59,8.58,3.41,190095.06,3.55
460274.31,8.59,3.42,190101.63,3.55
460794.54,8.6,3.43,190460.81,3.55
460742.81,8.6,3.43,190460.81,3.56
461113.53,8.61,3.44,190460.81,3.56
461113.53,8.61,3.44,190460.81,3.56
461250.36,8.61,3.44,190460.81,3.56
461198.63,8.61,3.44,190460.81,3.56
461146.91,8.61,3.44,190460.81,3.56
461283.73,8.62,3.45,190460.81,3.56
461232.01,8.62,3.45,190460.81,3.56
461368.84,8.62,3.45,190583.43,3.56
461317.11,8.62,3.45,190583.43,3.56
461265.39,8.62,3.45,190583.43,3.56
461402.21,8.63,3.45,190706.04,3.57
461772.93,8.63,3.46,190780.31,3.57
461909.76,8.64,3.47,190966.55,3.57
461858.03,8.64,3.47,190963.3,3.57
461806.31,8.64,3.47,190963.3,3.57
461754.58,8.64,3.47,190963.3,3.57
462133.27,8.65,3.48,191330.73,3.58
462081.55,8.65,3.48,191330.73,3.58
462029.82,8.65,3.48,191290.74,3.58
462302.23,8.66,3.48,191290.74,3.58
462672.95,8.66,3.49,191591.66,3.59
462621.23,8.66,3.49,191744.41,3.59
462569.5,8.67,3.49,191744.41,3.59
462517.78,8.67,3.49,191744.41,3.59
462466.05,8.67,3.49,191631.31,3.59
462602.88,8.67,3.5,191631.31,3.59
462602.88,8.67,3.5,191395.59,3.59
462973.6,8.68,3.51,191395.59,3.59
462921.87,8.68,3.51,191285.73,3.59
463058.7,8.68,3.51,191236.9,3.59
463195.52,8.69,3.51,191236.9,3.59
463143.8,8.69,3.51,191236.9,3.59
463092.08,8.69,3.52,191233.66,3.59
463228.9,8.69,3.52,191233.66,3.59
463599.62,8.7,3.53,191233.66,3.59
463547.9,8.7,3.53,191120.01,3.59
464001.27,8.71,3.54,191246.55,3.59
463949.55,8.71,3.54,191246.55,3.59
463949.55,8.71,3.54,191133.45,3.59
464320.26,8.72,3.54,191135.2,3.59
464268.54,8.72,3.55,191142.25,3.59
464216.82,8.72,3.55,191151.22,3.59
464670.19,8.73,3.56,191151.22,3.59
464618.47,8.73,3.56,191151.22,3.59
464566.74,8.73,3.56,191151.22,3.59
464515.02,8.73,3.56,191151.22,3.59
464952.35,8.74,3.57,191151.22,3.59
465405.73,8.75,3.58,191151.26,3.59
465354.01,8.75,3.58,191121.77,3.59
465490.83,8.75,3.58,191106.49,3.59
465439.11,8.75,3.58,191106.49,3.59
465575.93,8.76,3.58,191101.53,3.59
465524.21,8.76,3.59,190794.64,3.59
465472.48,8.76,3.59,190794.64,3.59
465843.2,8.77,3.59,190923.82,3.59
465791.48,8.77,3.59,190815.5,3.59
465791.48,8.77,3.59,190702.39,3.59
465928.3,8.77,3.6,190702.39,3.59
465876.58,8.77,3.6,190590.15,3.59
465824.86,8.77,3.6,190477.05,3.59
465773.13,8.77,3.6,190482.61,3.59
466151.82,8.78,3.61,191146.4,3.6
466522.54,8.79,3.62,191261.34,3.6
466470.81,8.79,3.62,191519.93,3.61
466419.09,8.79,3.62,191516.68,3.61
466789.81,8.8,3.62,191645.85,3.61
466738.08,8.8,3.63,191645.85,3.61
466456.85,8.79,3.62,191436.92,3.61
466405.12,8.79,3.62,191436.92,3.61
466353.4,8.79,3.62,191436.92,3.61
466353.4,8.79,3.62,191323.82,3.61
466353.4,8.79,3.62,191323.82,3.61
466301.68,8.8,3.62,191323.82,3.61
467287.44,8.81,3.64,191765.91,3.62
467235.71,8.82,3.64,191947.76,3.62
467183.99,8.82,3.64,191951.89,3.62
467132.27,8.82,3.64,191951.89,3.62
467269.09,8.82,3.65,192020.75,3.62
467217.37,8.82,3.65,191927.97,3.62
467165.64,8.82,3.65,192060.21,3.63
466687.75,8.81,3.64,191518.63,3.62
467058.47,8.82,3.65,191819.55,3.62
467511.84,8.83,3.66,192367.93,3.63
467460.12,8.83,3.66,192367.93,3.63
467408.4,8.83,3.66,192367.93,3.64
467356.67,8.83,3.66,192367.93,3.64
467810.05,8.84,3.67,192367.93,3.64
467946.87,8.85,3.67,192367.93,3.64
467855.3,8.85,3.68,192492.22,3.64
467803.57,8.85,3.68,192494.87,3.64
467751.85,8.85,3.68,192494.87,3.64
467888.67,8.85,3.68,192617.48,3.64
468025.5,8.86,3.69,192617.48,3.65
467973.77,8.86,3.69,192617.48,3.65
467922.05,8.86,3.69,192684.45,3.65
468359.39,8.87,3.7,192684.45,3.65
468307.66,8.87,3.7,192817.86,3.65
468669.82,8.88,3.7,192704.76,3.65
468618.09,8.88,3.7,192704.76,3.65
468754.92,8.88,3.71,192827.37,3.65
468703.19,8.88,3.71,192823.4,3.65
